Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
jack-spear,1939,"Hundred Years, The",ELLIOT,155,,... the jack-spear .... suddenly broke,
jack-up,"Feb 20, 2000",Sunday Star Times,,A8,,"She suggested the Sunday Star-Times was party to a ""jack up"" with TVNZ over interviews with newsreaders Judy Bailey and Richard Long.",
jack-up,2000,"Uncle's Story, The",Ihimaera,322,,"'The whole conference is a jack-up,' she said. 'It's been rigged and we've been hoodwinked into coming.'",
jack-up,1980,Man to Man,SKINNER & BERRY,108,,One whisper of a 'jack-up' would have destroyed my ploy.,
jack-up,"Mar 12, 1890",Otago Witness,,8,,Surely this is a jack-up; they sounded as though they'd been preparing for a.day.,
jack-up,1946,Johnny Enzed in the Middle East,,,,Glossary jack-up: a dirty plot,
jack-up,1968,"Pagan Game, The",SLATTER,70,,"He had a genius for the jack-up, always got his platoon billets ...",
jack-up,"Mar 28, 1979",Otago Daily Times,,21,,"(G. Griffiths) It is a great pity that sharp differences of meaning explained in the publisher's publicity for such Anglo-New Zealand words as mall, docket, jack-up, social studies etc were not included in the dictionary proper.",
jack-up,1985,Gumboots and Goalposts,STEWART,50,,"`That competition was a jack-up, Hendy' he answered, `because only the sixth and seventh forms were in.'",
jack-up parade,1946,Johnny Enzed in the Middle East,,36,,[The chickens] started cheeping during a jack-up parade.,
jackass bird,1851,Journal,SAM STEPHENS,495,,"A species of penguin, which is called by the sailors the `Jackass Bird' [500] from its [screaming] note somewhat resembling the bray of that animal.",
jackass fish,1961,Merriam-Webster Third International,,1206,,"jackass fish n : a morwong (<i>Dactylopagrus macropterus</i>) of Australia, Tasmania, and New Zealand",
jackass fish,1981,Fisherman's Bible,WILSON,129,,JACKASS-FISH <i>Australian name for our Tarakihi. </i>,
jackass fish,1982,Collins Guide,AYLING,242,1982,"TARAKIHI <i>(Jackass fish) Nemadactylus macropterus (Cheilodactylus macropterus)</i> ... in far northern waters, on rock pinnacles rising from deepwater on the continental slope, fishermen often catch fish they call king tarakihi that are old large tarakihi that may be over 60cm long and weigh ... 6kg.",
jackberko,1987,Personal Communication,McGILL,,,"A Quail, from the sound it makes.",McGill quoting B. Silver
jackberko,1988,"Dictionary of Kiwi Slang, A",McGILL,72,,jackberko quail in Central Otago; from the sound it makes.,
jackbird,1873,Birds of New Zealand,BULLER,23,1888,"It has become the habit to speak of this bird as the Brown Saddle-back; but as this is a misnomer inasmuch as its absence of saddle is its distinguishing feature. I have accordingly adopted the name of Jack-bird, by which it is known among the settlers of the South Island. Why it should be so- called I cannot say, unless this an adaptation of the native name `Tieke', the same word being eguivalent in the Maori vernacular, to our `Jack'.",
jackbird,1885,NZ Journal of Science,,42,,"<i>Creadion carunculatus</i>, Gml. Saddle-back, Jackbird, Tieke.",T.H. POTTS
jackbird,1888,Birds of New Zealand,,1/19,,"[the SOUTH ISLAND SADDLEBACK] CREADION CINEREUS. (JACK-BIRD.) ... <i>Native name</i>.- Tieke. <i>Ibid.</i> 1/23 It has become the habit to speak of this bird [<i>C. cinereus</i>] as the Brown Saddle-back; but this is a misnomer, inasmuch as the absence of the `saddle' is its distinguishing feature. I have acordingly adopted the name of Jack-bird, by which it is known among the settlers in the South Island. Why it should be so called I cannot say, unless this is an adaptation of the native name `Tieke', the same word being the equivalent, in the Maori vernacular, of our `Jack'.",
jackbird,1895,TrNZI,,28/337,,"<i>Creadion cinereus</i>, Buller (Jack-bird.)",Buller
jackbird,1898,Austral English,MORRIS,218,,"<i>Jack-bird, n.</i> a bird of the South Island of New Zealand, <i>Creadion cinereus</i>, Buller. See also <i>Saddle-back</i> and <i>Creadion. </i>",
jackbird,1898,Merriam-Webster Third International,,2024,,"<i>JackZ.birdZ.</i> (j&abreve.kZ.b&etilde.rdZ.), n. (Zoo.l.) A passerine bird of New Zealand (<i>Creadion cinereus</i>), resembling the starling; also, less correctly, the saddleback (<i>C. carunculatus</i>), which was formerly supposed to be the adult form of <i> C. cinereus. </i>",
jackbird,1925,NZ Journal of Science & Technology,,8/18,,A careful watch was instituted for any signs of a `jack-bird' stage of <i>Creadion. </i>,(Hamilton) [cf W3 confusion]
jackbird,1925,NZ Journal of Science & Technology,,8/18,,"As long as the forest ... remains undisturbed the saddleback will multiply ... on this ... island. A careful watch was instituted for any signs of the `jack-bird' stage of <i>Creadion</i>. Every young bird, however, had the full colouring ...",(Hamilton Poor Knights)
jackbird,1926,NZ Journal of Science & Technology,,9/337,,I have also examined a specimen in Wellington in which the plumage of the jack bird is changing to that of the ordinary adult saddleback.,Oliver
jackbird,1928,NZ Journal of Science & Technology,9/235,,,In view of the past controversy as to the validity of the `jack-bird' as a distinct species from the saddleback (<i>Creadion carunculatus</i>) we have deemed it advisable to record observations ... We think we have seen the supposed `jack-bird' fed by the adult saddleback ...,
jackbird,1936,NZ Naturalist,GUTHRIE-SMITH,178,,"Native birds on Kaipara [Island south of Stewart Island] included Tui, Bellbird, Saddleback, Jackbird - if indeed it be a species at all - Robin, Bush Wren ... .",
jackbird,1948,NZ Forest Inhabiting Birds,,23,,"The Story of the saddleback would not be complete without some reference to the mystery which for many years surrounded the so-called `Jack-bird'. This bird, once thought to be a different from the saddleback, is of the same size, but of a uniform coffee-brown colour. One writer has likened the colours of the saddleback to ink and cocoa respectively, and that of the `Jack-bird' to the colour of ink stirred into cocoa! It has now been established that the `Jack-bird' is really a juvenile saddleback in its first year plumage, and that later the full plumage and larger cheek-wattles are developed. This applies to the South Island saddleback only; since the first edition of this album was published it has been discovered that the North Island saddleback is a distinct sub-species and has no `Jack-bird' plumage in its juvenile stage, but has the saddle from the time of leaving the nest.",
jackbird,1961,Merriam-Webster Third International,,1206,,"<i>jackbird n </i>1 : a passerine bird (<i>Callaeas cinera</i>) of South Island, New Zealand, resembling the starling",
jackbird,1966,Birds of New Zealand,FALLA et al.,234,,[=SADDLEBACK] ... in South Island subspecies the immature plumage is markedly dissimilar (described as a separate species and known in early literature as the `Jack-bird') ...,
jackbird,1966,"Encyclopaedia of New Zealand, An",McLINTOCK,3/705,,"New Zealand jasmine .. .. akakiore <i>Parsonsia capsularis </i>... kaiku, kaikuku, kaiwhiria <i>Parsonia heterophylla </i> ... kaiku, kaikuku, kaiwhiria, porokaiwhiri",
jackboard,1978,Gold Mining at Waihi (Glossary),McARA,325,,"Jackboard: A six-foot-long board (6x2 ins), drilled with two rows of holes of inch-and-a-half diameter spaced alternately three inches apart vertically, and used to lift the arm, with the drifter attached, up the column. The board was put in front of the machine and the sank-end of a long drill-steel placed in the hole just above the underside of the arm; the drill was then lifted upwards from the rear side of the column and the procedure repeated until the correct height was gained.",
jacked-up,"Nov 9, 1962",Dominion,,6,,"Full on Jacks. This has been jacked-up question week in the House. This old, simple device deceives no one ... The method is for a Government member to ask a Minister a question, the reply to which will embarrass the Opposition.",
jacked-up,1971,Bastards I Have Met,CRUMP,92,,Apparently they'd recruited him to play the part of `the other man' in a jacked-up divorce case.,
jacker,Feb 1947,Forest & Bird,,15,,"The men operating the jacks, called jackers, became very expert, and on level ground could keep a log continually on the move.",
jacker,1991,Working the Kauri,MACKAY,34,,Some men worked exclusively as timber jackers and carried their jacks around all day.,
jacker,1936,Early Whangarei,RUST,163,,"Timber was being got ... along its immense stretch of foreshore. Hundreds of bushmen, loggers, jackers, bullock-drivers. cross-cutters and rafters were employed besides stackers, saw-doctors, benchmem and mill-hands in the different sawmills at [Maungakaramea]",
jacker,1906,Red Funnel,,2/13,,"Drivers, axemen, rafters, jackers - all were represented. [F.N.] Jacker: A man who rolls heavy logs by means of a screw-jack.",
jacker,1953,"Story of the Kauri, The",REED,175,,"E.T. Frost wrote in Forest and Bird, February, 1947: `The men operating the jacks, called the jackers, became very expert ...'",
jackeroo/jackaroo,1960,Memories of Maoriland,SCRYMGEOUR,127,,"One after another seasoned stockmen, jackeroos alike, were chased up the stockyard rails.",
jackeroo/jackaroo,1904,Sport in NZ,CRADDOCK,149,,"At the homestead when we had fossicked out a bit of mutton ... I found a confounded `jackaroo' (Anglice' `mud student') who had only arrived from the Old Country today, `dossed' down on my bed.",
jackeroo/jackaroo,1880,Tourist & Travel,SENIOR,,,(M) - the NZ `cadet'; the US `tenderfoot' 1880; ADD a cowboy `buckeroo'; 1834s US: Webst; AC 1873; cf WF n `a cowboy',Morris
jackeroo/jackaroo,1898,Maori Maid,VOGEL,147,,[Australian contextual gloss] a jackeroo is a cadet.,
jackeroo/jackaroo,1935,Adventuring in Maoriland in the Seventies,MEREDITH,61,,"Here I am, back at the station again doing jackeroo work until the next [Parliamentary] session starts, when I am to resume my duties as extra clerk as before. <i>Ibid.</i> 87 [Meredith b. Tasmania] I have returned to my old occupation of jackaroo, and am at present at Fernyhurst [Station]. ... Only a shepherd is employed here besides myself; so I have to do the milking and bullock-punching and make myself generally useful.","c1870s b. (attrib.) jackeroo work (distinct from office work etc), farm or station work."
jackeroo/jackaroo,1898,Austral English,MORRIS,215,,"Jackaroo, n. a name for a Colonial Experience(q.v.), a young man fresh from England, learning squatting; called in New Zealand a Cadet(q.v.). Compare the American `tenderfoot.' A verse definition runs:...[1880 Aust.]",
jackeroo/jackaroo,"Jul 2, 1910",NZ Truth,,262/6/7,,"[?an Australianism or Aust. context here] Take the `jackaroos' on a station; ... They get a remittance which keeps them in clothes, l[e]ggings and riding breeches, and an occasional trip to town (. . .). ... They are practically banished from the old country to save the family from being disgraced, and this place is being made a dumping ground for these wastrels.",
jackeroo/jackaroo,"Mar 20, 1911",Maoriland Worker,,7/4/4,,"But they might, if they only would think, now and then,/ That even the shearers and pressers are men/ Who are human, and feel as other men do,/ Whether squatter, narangie, or jackeroo;/ [This is a N.Z. (West Coast) poem]",
jackeroo/jackaroo,1958,Whitcombe's Modern Junior Dictionary (8th edn),,228,8th,JACKAROO An Australian term for a young man freshly out from Britain learning farming; a `new chum'.,
jackeroo/jackaroo,1961,Friends in Chains,HENDERSON,43,,"Playing jokes was not uncommon among us, and, as a new-chum, or jackaroo, I took my share from the men [at the sawmill] until my turn came.",
jackeroo/jackaroo,1966,NZ Contemp. Dict. (Aust.-NZ Suppl.),,61,,"jackaroo n. apprentice-originally a young Englishman-learning squatting, usually on a sheep station; whence jackarooing.",
jackeroo/jackaroo,1968,NZ Contemp. Dict. Suppl. (Collins),,11,,"jackeroo, jackaroo ... n. apprentice-originally a young Englishman-learning squatting, usually on a sheep station; whence jackarooing. [Abo. Yugarabil djugai, ghost, i.e. white man].",
jackeroo/jackaroo,1981,Black Billy Tea,CHARLES,11,,"Open up the gate now and let the bucker go,/ And see another jackaroo come down covered in snow!/",
jackeroo/jackaroo,1992,Fence Around the Cuckoo,PARK,142,,"There were also several young men, jackeroos, or, as the Brigadier dignified them, cadets.",
jacket,1982,"Big Huey, The",NEWBOLD,249,,JACKET (n) See COAT.,Glossary
jacketting,"Oct 2, 1909",NZ Truth,,223/7/2,,Burnett went and got the panes of glass put in and gave Long a `jacketting' for his outrageous conduct.,
jackfish,"Jul 23, 1986",Codes for Species in NZ Waters,,,,"[species name] trevally .. [scientific name] <i>Caranx georgianus</i> .. [other name(s)] hoppers, jackfish",
Jackie Howe,"Jul 21, 1984",Listener (New Zealand Listener),,18,,"Wearing Jackie Howe singlets and steel-cap boots, the competitors beaver away with their heads down, tool-aprons jiggling as they run up and down their fencelines.",
Jackie Howe,"Mar 1, 1997",Dominion,,18,,"He's a hulking, handsome 48-year-old in a Jacky Howe, a black singlet like Fred Dagg used to wear.",
Jackie Howe,"Nov 29, 2001",Dominion,,13,,"In the early 1900s, New Zealand working men wore the bush singlet, made from wool and in practical dark colours. By the 1930s it had been adopted by slaughtermen and shearers, who knew it as the Jackie Howe, in honour of the singlet-wearing champion Australian shearer.",
Jackie Howe,"Jan 20, 1934","Press, The",,,,"Jacky Howe.-Sleeveless singlet, cut nearly to the waist under the arms. Named after the famous J.H. who ran many of the South Island sheds in the 'nineties.",Acland Gloss. additions
Jackie Howe,1937,Dictionary of Slang,PARTRIDGE,1085,,"Jacky Howe. A sleeveless shirt or singlet worn by shearers: New Zealand and Australian rural: late c. 19-20. B., 1941, `After a noted shearer of the name'; B., 1942.",
Jackie Howe,1951,Early Canterbury Runs,ACLAND,372,,"Jacky Howe. Sleeveless singlet, cut nearly to the waist under the arms. Named after the famous Jack Howe who rang many of the South Island sheds in the 1890s.",Glossary
Jackie Howe,1953,Musterer on Molesworth,STRONACH,30,,"The long line of shearers, attired usually in moccasins of sacking, trousers, and a `Jackie Howe', which is a flannel vest affair, were quiet; ...",
Jackie Howe,1960,Sheep-O,MILLS,169,,[Jackie Howe held the world blade shearing record of 321 merinos in Oct 1892] To this day if you walk into a clothing store of the right kind and ask for `a couple of Jackie Howes' you will be given the black or blue sleeveless woollen singlets so favoured by shearers and bushmen in Australia and New Zealand.,
Jackie Howe,1960,Memories of Maoriland,SCRYMGEOUR,49,,"Passing down the board towards the end, he saw Jack Gwydir cutting badly, and quietly touched him on his `Jackey Howe' and bare arm, and said, `Try not to cut too much, I don't like it.'",
Jackie Howe,"Feb 26, 1965",Listener (New Zealand Listener),,15,,"(H.A.L. Laing) Jackie Howe: The familiar navy or black woollen singlet worn by Australian and New Zealand shearers and bushmen. It is named after Jackie Howe, an Australian shearer who in 1892 established a world shearing record by shearing 321 Merinoes with hand shears in 8hr 40 min.[check time see below ??]",
Jackie Howe,1968,NZ Contemp. Dict. Suppl. (Collins),,11,,"Jackey Howe n. type of singlet or sleeveless shirt worn by shearers [From Jackey Howe, noted shearer].",
Jackie Howe,1986,Off the Sheep's Back,RICHARDS,58f,,"caption to illustration Jacky Howes and bowyangs were all part of the [shearing] job. <i>Ibid.</i> 61 A bushman's singlet is a black, heavy woollen sleeveless garment that keeps the body warm even when it is soaking wet. The same type of singlet worn by shearers is called a `Jackie Howe'. <i>Ibid.</i> 97 The mornings were so cold it was necessary to put on extra `Jackie Howes' and cardigans.",
Jackie Howe,1987,"Boards, Blades & Barebellies",OGONOWSKA-COATES,96,,Jackie Howe. Sleeveless singlet named after the famous Jack Howe who in the 1890s rang the board in many South Island blade sheds.,
Jackie Howe,1988,"Dictionary of Kiwi Slang, A",McGILL,62,,Jacky Howe navy or black sleeveless woollen singlet worn by labourers; after champion shearer. ANZ.,
