Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
machine,"Oct 23, 1875",Otago Witness,,18,,"We notice from the intercolonial papers that a patent has been granted to Ephraim Chaquette for an improved machine for holding, turning, and shearing sheep, including also improvements in the sheep-shearing implement adapted to this and other sheep-shearing machines.",
machine,1945,Korero (AEWS Background Bulletin),,3(6) : 24,,With machines the average good shearer has 180 to 200 out at the end of the day.,
machine,"Aug 20, 1887",Auckland Weekly News,,20,,What about that sheep-shearing machine you spoke of just now? Is there such a machine?,
machine,1913,Country Work,CARR,14,,"The boss Maori undertakes to supply all the rouseabouts (as shed hands are termed) i.e., fleece pickers, wool rollers and `Sheep oh!' the [sic] owner or manager generally gets his own pressers and expert (where machines are run).",
machine,"Sep 20, 1917",NZ Journal of Agriculture,,134,,The majority of the larger sheepowners ... have come to recognize the advantages of `machines' over `blades'.,
machine,1955,Wool Away!,BOWEN,9,,Relative quality of workmanship between blades and machines is a debatable point.,
machine,1960,Sheep-O,MILLS,19,,"This establishes the date [Nov. 17, 1900] of the change-over from blades to machines ...",
machine,1964,High Country Family,DICK,144,,"`Blades or machines?' I asked. `Oh, we use the snow-comb - know it?' `Yes, yes I do. Where are you going? It's rather early, isn't it?'",
machine,Dec 1986,Marist Messenger,,34,,"`There's nothing spooking the sheep. They're quiet enough. It could be one of the boys setting up machines.' `None of them's got a ute like that,' I said.",(Joy Cowley)
machine,1945,Korero (AEWS Background Bulletin),,III/6 : 23,,"Generally speaking, machines are used on the plains and blades in the back country.",
machine,1979,"Growing Season, The",COWLEY,37,,"When Dave wasn't late for milking, he was early getting away, cold rinse through the machines, yards left half-cleaned, short cuts everwhere.",
machine,"Jul 31, 1926",NZ Dairy Produce Exporter,,54,,[Advt.] Boiling Water for cleaning Milking Machines.,
machine,"May 28, 1927",NZ Dairy Produce Exporter,,52,,"The cows were all in the bails, teats washed, ready for the machines.",
machine,1913,Country Work,CARR,38,,Owing to the difficulty in getting efficient `teat pullers' (as milkers are familiarly known) machines are being largely brought into use.,
machine,1966,"English Language in Aust. & NZ, The",TURNER,149,,"... the<i> milking machines</i>, normally simply called the <i>machines</i>, always in the plural. The parts of the machines are named, the <i>cups</i> which attach to the cow's teats ... .",
machine man,1955,Wool Away!,BOWEN,9,,"Machine men only stop a few times a run to change cutters, compared with blade men giving their shears several wipes in a run.",
machine man,1975,Sixty Thousand on the Hoof,NEWTON,213,,"It [the woolshed] holds 1,800 woolly sheep - barely sufficient for eight fast machine-men ... [machine-man]",
machine milk,"May 1, 1945",NZ Dairy Exporter,,42,,"During this once a day milking period I machine milk all the cows, treating them individually ...",
machine shearer,1981,Loughnan Glossary,LOUGHNAN,10,,A machine shearer 'goes up the neck' with his comb flat on the skin.,
machine shearer,1981,Loughnan Glossary,LOUGHNAN,57,,"Whereas a machine shearer breaks out up the neck, a blade shearer opens up.",
machine shearer,2000,Wool Grower,,Spring 5,,"WoolPro, it seems to me, doesn't recognise the existence of blade shearers and wish they would all just go away (or become machine shearers).",
machine shearer,1912,"Sheepowner's Handbook, The",,11,,... Shearing Classes have been well attended by students ... in order to qualify as machine shearers.,
machine shearer,1955,Wool Away!,BOWEN,9,,"Grinding does not take long with the machine, ... Machine men only stop a few times a run to change cutters, compared with blade men giving their shears several wipes in a run.",
machine shearer,1956,Rouseabout Jane,DARE,91,,At Woodfield there was no provision for machine shearing ...,
machine shearing,1986,Off the Sheep's Back,RICHARDS,65,,"It had been built for hand or blade shearing, so was fairly cramped when converted to a three-stand machine shearing shed.",
machine shearing,1912,"Sheepowner's Handbook, The",,11,,... satisfactory arrangements were made for ... classes in both Machine-Shearing and Wool-Classing at Glenmark Station ...,
machine shearing,"Oct 16, 1950",NZ Journal of Agriculture,,351,,"Until the outbreak of the Second World War all shearing at Glenaray was done with blades, but owing to the acute shortage of blade shearers ... the owners were forced to change to machine shearing.",
machine shears,"May 22, 1900",Letter,ACTON-ADAMS,,,"<i>Shearing</i>: I have arranged with the Smoko Shearing Company of Wellington, to erect 10 machine shears on the western board of the shed.",1900 May 22 Acton-adams Letter in 1969 McCaskill Molesworth 83
machine shed,1913,Country Work,CARR,16,,We were not sorry when the whistle blew (it is a machine shed) all the same.,
machine-stripping,"Jul 10, 1959",NZ Dairy Exporter,,37,,"Machine stripping does get milk and may be advisable... If machine stripping - holding the cups down by hand - is to be practised, the time spent on milking will be increased considerably.",
machine-stripping,Nov 1971,NZ Dairy Exporter,,11,,The cows are taken in for machine-stripping once a day.,
Mackenzie Country,Sep 2000,North & South,,138,,"Then my father would say: ""They're copping it in the Mackenzie country tonight.""",
Mackenzie Country,"Mar 13, 2004",Listener (New Zealand Listener),,46,,The crispness of a Mackenzie Country dawn can never be forgotten.,
Mackenzie Country,1884,TrNZI,,7/178,,"What is known as the Mackenzie Country, though somewhat undefined as to limits, is now comprised in a new county called Mackenzie County, lately cut off the large original County of Geraldine.",(Chapman)
Mackenzie Country,"May 20, 1921",NZ Journal of Agriculture,,313,,Would it be suitable in the MacKenzie country to prevent shalerock faces from slipping?,
Mackenzie Country,1973,Hold This Land,MACASKILL,70,,"On depleted tussock pastures of the MacKenzie country, frost lift followed by wind erosion became a major source of soil loss.",
Mackenzie Country,1951,Canterbury Tales,CRESSWELL,143,,When the MacKenzie Country was discovered and all available land taken up ...,
mackerel,"Jan 30, 1890",Otago Witness,,18,,Another of our food fishes.. is the true mackerel (Scomber astralasicus) . . . The Maoris call the fish tawatawa.,
mackerel,"Nov 8, 1769",Cook's Journals,,1/195,,"The natives ... sold us ... as much fish as served all hands, they were of the Mackerel kind and as good as ever was eat. [f@n1] The Southern Mackerel, <i>Pneumatophorus colias. </i>",
mackerel,"Nov 9, 1769",Banks Journal,,2/428,1962,"... a vast number of boats were on board almost loaded with macarel of 2 sorts, one exactly the same as is caught in England. [fn.] The Southern Mackerel, <i>Pneumatophorus colias</i> (Gm), is rather similar to the English species. The other sort was perhaps <i>Trachurus novae-zelandicae</i> Richardson.",
mackerel,1835,New Zealand (various authors/titles),YATE,71,,"... in the mackerel-season, when several tribes go together to the little creeks where these fish frequent, and always succeed in capturing some hundreds of thousands before they return ibid 109 Their method of preparing the mackarel is different ... It is gutted, throughly washed with sea-water, and hung up to drain ...",(Griffiths Collection)
mackerel,"Dec 5, 1769",Cook's Journals,,1/219,1955,"[mackarel] We got only fish, ... and these of various sorts, such as Shirks [check], Sting-rays, Breams, Mullet, Mackarel ...",
mackerel,"Nov 9, 1769",Journal,PARKINSON,104,,"[mackrel: attrib] ... native ... brought us a large quantity of fish, mostly of the mackrel kind, with a few John Dories.",
mackerel,1838,New Zealand  (Polack),POLACK,1/322,,"The<i> patiki</i> [a-acute], between the large flounder and the sole, is equally excellent with the European fish, as are also the <i>mackarel,</i> of which there are several varieties.",
mackerel,1835,New Zealand (various authors/titles),YATE,71,,"[mackarel] Those saltwater fish] most plentiful, and of greatest note, are, soles, mackarel, cod-fish, a species of salmon, whiting, snapper, mullet, bream, skate, gurnards, and a few smaller kinds, some not near so large as a sprat; with an abundance of crayfish, oysters, shrimps, prawns, muscles, and cockles. <i>Ibid.</i> 85 In their great fishing-expeditions for mackarel, all concerned in making or mending the nets, the ground upon which those nets are made, the river upon the banks of which the work goes on, are all in a state of sacredness; ...",
mackerel,1842,New Zealand (Heaphy),HEAPHY,49,,"The bream, ling, gurnard, herring, sole, rock-cod, and a species of mackarel, are all in abundance, as are also many fish unknown elsewhere [than Wellington].",
mackerel,1851,Southern Districts of NZ,SHORTLAND,143,,"Mackerel were playing round us in large shoals, and were taken in great numbers by the crew. ... This fish was much larger than its namesake known on the shores of the West of England, and had not its delicate flavour.",
mackerel,1855,Te Ika a Maui,TAYLOR,500,,"The <i>tamure</i>, or snapper, and the <i>kahawai</i>, mackeral, were taken with a hook ...",
mackerel,1857,New Zealand (various authors/titles),HURSTHOUSE,1/122,,"... the best [sea fish] are the Hapuka ..., the Moki, the Wharehou[ao-acute], the Patiki (a small plaice), the Kawai (a coarse common fish rising at the fly in tidal waters and sometimes dubbed salmon) a sort of mackerel, and some mullet, rock-cod, bastard-skate, and snapper.",
mackerel,1882,Brighter Britain,HAY,2/230,,"We have, indeed, a wealth of fish in all the tidal waters. Sharks, schnapper, rock-cod, mackerel, mullet, herring, sole, halibut, albacore, barracouta, king-fish, and others.",
mackerel,1896,TrNZI,,28/53,,"When we see the mackerel splashing along we know they are after squid; the mullet, latris, and parrot-fish are always after them, and even the moki and butter-fish join the hunt.",(Henry)
mackerel,1904,"Maori Race, The",TREGEAR,107,,Mackerel were prepared by being cleaned inside and washed with salt water ...,
mackerel,1936,Passport to Hell,HYDE,15,,"Or in the evening ... a one-armed man solemnly proffers a large and gleaming mackerel, caught off the edge of the Auckland wharves.",
mackerel,1981,Fisherman's Bible,WILSON,267,,"BONITO Offshore anglers use bonito fillets for snapper bait and deep-sea anglers claim its dark-red flesh attracts almost every sporting fish up to shark and marlin. It is known as Mackerel, Horse Mackerel, Skippy, Skipper and Skipjack because of its habit of breaking the surface when feeding. The name `Skipjack' has also been applied however to at least half-a-dozen other species.",
mackerel,1927,Natural History of Canterbury,SPEIGHT,199,,"The only true mackerels recorded from Canterbury are the Pacific Bonito <i>Sarda chiliensis</i>) and the large-scaled Tunny (<i>Gasterochisma melampus</i>) which may reach a length of 6 feet; but a related family includes the well-known Barracouta (<i>Thyrsites atun</i>), the King Barracouta, <i>Jordanidia solandrii</i> (often known locally as Kingfish, but not to be confused with the North Island Kingfish which is a form or Yellowtail) and the elongated, silvery-hued frost fish (<i>Lepidopus caudatus</i>) whose curious stranding habits can hardly yet be said to be satisfactorily explained. tentatively divided into 1. <i>Trachurus</i> spp. JACK MACKEREL HORSE MACKEREL a. <i>T novaezelandiae</i> of south-east Asian distribution; and b. <i>T. declivis</i> restricted to Australasia 2. <i>Scomber australasicus</i> and Indo-Pacific species, (COMMON) MACKEREL, BLUE MACKEREL, ENGLISH MACKEREL (from its similarity to the N. hemisphere species), FRIGATE MACKEREL, PACIFIC MACKEREL, SOUTHERN MACKEREL; 3. of uncertain attribution",
mackerel,Feb 1777,Cook's Journals,,3/808,,"(Queen Charlotte Sound) ... the natives now and then brought Hake, ed. fn <i>Merluccius australis</i>.]Paracutas, [ed. fn <i>Thyrsites atun</i>.] a small sort of Mackarel, ed. fn <i>Scomber japonicus?.</i>] ...",1777 Feb Anderson's Journal in Cook Journals (1967) 3/808
mackerel,"Feb 10, 1843",Letters from New Plymouth,,3,1968,"There are plenty of mackerel here, but no nets to catch them, and there are pilchards; please to bring one good pilchard net.",
mackerel,1872,Edible Fishes,HECTOR,112,,"32. MACKEREL. ... This valuable fish (<i>Scomber australasicus</i>) is only known to me from two large hauls ... made in Wellington Harbour about the 15th December, 1870, but it appears to be the fish ... called by the natives [113] Tawa-tawa. ... [It] is very superior in delicacy to the Scad or Horse Mackerel, which is commonly called the Mackerel in New Zealand.",
mackerel,1886,Handbook Fishes of NZ,SHERRIN,61,,"MACKEREL (<i>Scomber Australasicus</i>). ... This valuable fish is well known as an occasional visitant in Wellington Harbour, being called by the Natives tawatawa. In colour, size, and form it closely approaches the common mackerel of England, and is very superior in delicacy to the scad or horse-mackerel, which is commonly called the mackerel in New Zealand.",
mackerel,1892,Dictionary of the NZ Language,WILLIAMS,190,,"<i>Tawatawa, n. mackerel; scomber australasicus. </i>[so 1917/474]",
mackerel,1911,Records of the Canterbury Museum,WAITE,1/233,,<i>Scomber Pneumatophorus</i> ... Mackerel,
mackerel,1928,TrNZI,,60/383,,"<i>Scomber australasicus</i>, Mackerel.",(Griffin)
mackerel,1957,Dictionary of the Maori Language,WILLIAMS,405,,"<i>tawatawa, 1. Pneumatophorus australasicies, mackerel. </i>",
mackerel,1956,NZ Fishes: An Identification Guide,GRAHAM,410,,Mackerel <i>Pneumatophorus australasicus</i> (Cuv. and Val.),1955 Whitley Namelist in 1956 Graham NZ Fishes 410
mackerel,1840,Manners & Customs of the NZers,POLACK,1/203,,"Deep sand-banks within a short distance of the shore, are extremely favourable for the congregating of shoals of mullet, cod, mackerel, a bastard salmon, and shark.",
mackerel,1873,TrNZI,,5/153,,"Rurima is famous for its fish; hapuka (<i>Oligorus gigas</i>), ... moki (<i>Latris ciliaris</i>), king-fish (Seriola lalandii),<i> wharehou (Neptomenus brama)</i>, barracoota (<i>Thyrsites atun</i>), mackerel (<i>Scomber australasicus</i>), and the delicious little maomao ...",
mackerel,1987,Fishes: A Bibliography,PAUL et al.,,,"[index to common names 283-293] mackerel 1379-81, 2074-87, 2109-11 macarel 2110 MACKERELS 2047-113",
mackerel,1938,TrRSNZ,,68/410,,<i>Trachurus novae-zelandicae</i> (Richardson). Horse mackerel.,Graham Fishes of Otago Harbour
mackerel,1956,NZ Fishes: An Identification Guide,GRAHAM,406,,"Horse Mackerel <i>Trachurus novae-zelandicae</i> Richardson (Syn. <i>Scomber dimidiatus</i> Richardson, <i>S. clupeoides</i> Richardson, and <i>Caranx sinus-obscuri</i> Richardson)",1955 Whitley Namelist in 1956 Graham NZ Fishes 406
mackerel,1956,NZ Fishes: An Identification Guide,GRAHAM,237,,HORSE MACKEREL (HATURE) <i>Trachurus novae-zelandicae</i> Richardson,
mackerel,1957,Sea Anglers' Fishes of NZ,PARROTT,83,,THE HORSE MACKEREL <i>Trachurus novae-zelandicae(Richardson)</i> <i>Ibid.</i> 169 Horse Mackerel <i>Trachurus novae-zelandicae</i> Mackerel; Scad,
mackerel,1966,Sea Anglers' Guide,DOOGUE & MORELAND,232,,HORSE MACKEREL ... <i>Other names: Trachurus novaezelandiae;</i> mackerel; hauture (Maori).,
mackerel,1966,"Encyclopaedia of New Zealand, An",McLINTOCK,3/705-712,,"<i>mackerel, horse</i> hature, hauture <i>Trachurus novae-zelandicae</i>",
mackerel,1967,"Animals of NZ, The",NATUSCH,221,,Family CARANGIDAE. This family contains ... the strongly-scuted herring-scad and horse mackerel ... .,
mackerel,1967,Marine Fishes,MORELAND,48,,HORSE MACKEREL [<i>Trachurus declivis</i>] ... Mackerel and yellowtail are alternative names.,
mackerel,1970,Some Other Country,,150,,"Luke was still out of work ... when the mackerel began to come in. He caught a few of the smaller type known locally as `English mackerel' ... One day, the other [fisherman] ... hauled in a fine `horse mackerel'.",1970 Middleton `The Loners' in 1984 Some Other Country 150
mackerel,1970,Nomenclature of NZ Fish,SORENSON,34,,"<i>MACKEREL</i> (two species) (a) Scientific name: (i) <i>Scomber australasicus</i> (ii)<i> Trachurus declivis</i>. (b) Suggested commercial name[s]: (i) Blue Mackerel (ii) Jack mackerel. (c) Other common names: (i) Common Mackerel, Frigate mackerel, English mackerel (ii) Horse Mackerel. (d) Principal localities where taken: (both) Gisborne, Nelson, Picton ...",
mackerel,1981,Fisherman's Bible,WILSON,162,,"MACKEREL ... The common Mackerel is also known as the English Mackerel, Frigate Mackerel or Southern Mackerel. The Horse Mackerel is also known as the Yellowtail. The Koheru is also sometimes known as Yellowtail and is often misnamed Horse Mackerel and Scad.",
mackerel,1872,Edible Fishes,HECTOR,110,,"MACKEREL ... This is the Hauture of the natives, and the Scad of the northern hemisphere (<i>Trachurus trachurus</i>).",
mackerel gull,1871,Birds of New Zealand,HUTTON,40,,109. LARUS SCOPULINUS. Forst. Mackerel Gull. Tarapunga.,
mackerel gull,1886,TrNZI,,18/128,,"LARUS SCOPULINUS, Forst. - Mackerel Gull.",(Hamilton)
mackerel gull,1889,TrNZI,,21/384,,"Among the other birds seen [on Auckland Islands] were the skua gull, the black-backed gull, the mackerel gull, the yellow-billed albatross, the nelly, the Cape pigeon, and the white-headed petrel (<i>Procellaria lessoni</i>).",
mackerel gull,1901,TrNZI,,33/218,,"The mackerel gull is that dainty, cheerful little slate-backed sea-bird that congregates in such numbers on the ... breakwater's end.",
mackerel gull,"Aug 17, 1922",Auckland Weekly News,,17,,"Small gulls, usually known as mackerel-gulls - they have white breasts, pearly grey backs, black marked wings, and crimson bills, legs and feet - were very plentiful. on the banks abreast of the vessel.",
mackerel gull,"Aug 13, 1908",Auckland Weekly News,,38,,The red-billed or mackerell gull - .. the Maoris' tarapunga - is a smaller and prettier bird.,
mackerel gull,1910,NZ Plants,COCKAYNE,117,,"... and accompanying [the Auckland Island Shag on Auckland Islands] is the pretty little mackerel-gull, with dove-coloured back, white head and breast, and brilliant red legs and beak.",
mackerel gull,1966,Birds of New Zealand,FALLA et al.,154,,"RED-BILLED GULL <i>Larus scopulinus Other names</i>: Tarapunga, Mackerel Gull, Jackie (Chathams).",
mackerel ripple,1956,NZ Fishes: An Identification Guide,GRAHAM,237,,"The ripple caused by a shoal of these fast-swimming fish, [horse mackerel] together with the delicate colourings, was a pretty sight from a moving launch. This ripple on the water is the well-known Mackerel Ripple.",
mackerel scad,1886,Handbook Fishes of NZ,SHERRIN,46,,"HORSE MACKEREL (<i>Trachurus trachurus</i>). ... This is the hauture of the Natives, and the scad of the Northern Hemisphere.]",
mackerel scad,1966,"Encyclopaedia of New Zealand, An",McLINTOCK,3/705-712,,<i>mackerel scad</i> hature <i>Trachurus declivis </i>,
mackerel scad,"Jul 23, 1986",Codes for Species in NZ Waters,,,,"[species name] jack mackerel .. [scientific name] <i>Trachurus declivis</i> t. NZ. .. [other name(s)] horse mackerel, horsies, mackerel scads",
mackerel season,1835,New Zealand (various authors/titles),YATE,71,,"... fishing is now not much regarded, except in the mackarel-season, when several [North Auckland] tribes go together to the little creeks where these fish frequent, and always succeed in capturing some hundreds of thousands before they return; ...",
mackerel tuna,1981,Fisherman's Bible,WILSON,268,,MACKEREL TUNA <i>Euthynnus alleteratus</i>: A sub-tropical species are known as Little Tunny and in America as False Albacore. ... They were once called Mackerel Tuna because they are so common on Mackerel grounds where they are a constant nuisance to professional Mackerel fishermen.,
Maconachie,"May 9, 1915",New Zealander's Diary,WILLIAMS,113,,"There was plenty of food [on Gallipoli], consisting of `bully' and biscuit, bacon, cheese and `Maconarchie' sugar and tea; ...",1915 May 9-11 Williams New Zealander's Diary (c1922) 113
Maconachie,1918,New Zealand At the Front,,32,,"<i>Tickler, Maconochie, Hindenburg</i>. - Three bad men.",
Maconachie,1963,Gallipoli to the Somme,AITKEN,160,,"Midday passed in this way; we made a meal of bread, tinned Maconochie rations and pork-and-beans, which for attack fare ... was wonderful to have.",
Maconachie,1919,New Zealanders at Gallipoli,WAITE,,,,
Macquarie cabbage,1870,TrNZI,,2/176,,"The Snares are] almost entirely covered with scrub and trees of stunted growth, the Tupari, Akeake, and Kokomuka. Of M'Quarrie cabbage there is abundance, and of fine growth, some of the leaves measuring two feet in diameter.Patches clear of scrub are clothed with Lutaki tussock. <i>Myosotidium hortensia</i> (formerly <i>M. nobile</i>) = CHATHAM ISLAND LILY",(Hector Outlying Islands)
Macquarie cabbage,1940,Plants of NZ,LAING & BLACKWELL,368,,<i>Myosotidium hortensia (The Chatham Island Lily).] </i>,
Macquarie cabbage,1910,NZ Plants,COCKAYNE,123,,"The most famous of all the Chatham Island plants is the giant forget-me-not (<i>Myosotidium nobile</i>) ..., frequently called by the absurd name of Chatham Island lily, or, what is worse, Macquarie cabbage!",
Macquarie cabbage,1919,NZ Plants & Their Story,COCKAYNE,,,<i>Myosotidium nobile </i>,(And)
Macquarie cabbage,1997,Field Guide to Native Edible Plants of NZ,CROWE,84,,"Macquarie Island cabbage <i>Stilbocarpa polaris </i> Punui... The early whalers and sealers called the plant Macquarie Island cabbage, eating it as a remedy for, and as prevention against, scurvy.",
Macquarie cabbage,Aug 2000,NZWords,,No. 4 : 7,,"So did Macquarie Island, an Australian possession that features in New Zealand English, as Orsman documented, at least in the case of the plant Macquarie cabbage <i>Stilbocarpa polaris</i>. Although the Macquarie cabbage takes its name from an island now belonging to Australia, the earliest quotations I have found are in the <i>Transactions of the New Zealand Institute</i> (1870 and 1883... This plant occurs on the Auckland, Campbell and Antipodes Islands, as well as on Macquarie, and has been reported from the Snares.",
Macquarie cabbage,1883,TrNZI,,15/448,,"<i>Stilbocarpa polaris</i>, `Macquarie Island Cabbage' of the sealers, in flower and fruit [on Macquarie Island].",
Macquarie cabbage,1978,Oxford Book of NZ Plants,MOORE & IRWIN,96,,"<i>STILBOCARPA POLARIS. </i>... Early whalers and sealers used the plant as an antiscorbutic, hence the old name `Macquarie Island cabbage'. According to experience in 1950-51, `The petioles taste like celery when cooked; pickled rhizomes taste like turnips; and leaves when cooked like wet blotting paper' (Taylor 1955).",
Macquarie Island shag,"Jul 30, 1912",Evening Post,,3,,"Additions to the collection in the museum this week include eggs of the king penguin, the rock hopper penguin, the royal penguin, and the Macquarie Island shag, collected by Mr. Waite when he was with the Aurora on her recent cruise to the sub-Antarctic Islands.",
Macquarie Island shag,1966,Birds of New Zealand,FALLA et al.,71,,MACQUARIE ISLAND SHAG <i>Phalacrocorax albiventer purpurascens </i>,
macrocarpa,Apr 1982,Karori and Western Suburbs News,,,,"FOR SALE FIREWOOD Makrakapa, good loads, $55, delivered.",
macrocarpa,1926,NZ Journal of Science,,8/333,,They have taken to stripping the bark from macrocarpa-trees.,(Oliver)
macrocarpa,1938,Nor the Years Condemn,HYDE,39,,Against the walls grew macrocarpa trees; ...,
macrocarpa,1951,"Lagoon, The",FRAME,60,1961,"(""Child"") Oh how lovely ... to have a macrocarpa hedge instead of African Thorn.",
macrocarpa,1959,"Gun in My Hand, A",SLATTER,9,,Juvenile delinquency. What about us? ... [10] ... Bombarding the old widow's roof with indirect fire of stones from behind the high macrocarpa hedge.,
macrocarpa,1960,Memories of Maoriland,SCRYMGEOUR,113,,"Originally ... sheltered by thick microcarpa hedges ... was a beautiful site of a previous homestead, ... built by a Scotchman of the `Clan McLean'.",
macrocarpa,1937,Wednesday's Children,HYDE,93,,The great macrocarpa trees have a dark serious pungency of their own.,
macrocarpa,1986,Speaking for Ourselves,OWEN & PERKINS,175,,[Caption] The original Webber homestead..is hidden amongst the macrocarpa grove directly behind the wharf.,
macrocarpa,"Jan 1, 2004",Dominion Post,,C1,,"Our crib was shielded from the road by a macrocarpa hedge. Actually, the term ""hedge"" does not convey the reality. A better description might be our crib was shielded from the road by a small forest of enormous macrocarpa trees masquerading as a hedge.",
macrocarpa,1912,Otago Witness,,51,,I refer to a macrocarpa hedge on a neighbour's property.,
macrocarpa,1988,"Carpathians, The",FRAME,194,,"Jake came to the orchard, its entrance concealed by great trees, firs, macrocarpas, Australian firs, poplars and one native tree that Jake recognised by the now-familiar dark evergreen leaves.",
macrocarpa,"Jul 1, 1874",Otago Daily Times,,4,,"Evergreens and Flowering Shrubs, &c. 30,000 Coniferae Trees... 4000 Cupressus Macrocarpas.. "" Lawsoniana from 12s per doz. to 24s.",
macrocarpa,1983,"Bone People, The",HULME,168,,There is a clump of macrocarpa shadowing the next bend in the ruts.,
macrocarpa,"Aug 29, 1987",Listener (New Zealand Listener),,46,,"And it was as cold as hell because the frost hadn't lifted ..., the stables being in a shelterbelt of macrocarpas and pines that hadn't been cut back ...",(Davin)
macrocarpa,1987,After Z-Hour,KNOX,18,,"There was none, only a set of bricked steps cut into the bank and a track winding away under some old macrocarpas.",
macrocarpa,"Apr 3, 1999",Listener (New Zealand Listener),,93,,"Your hands, when I was young they seemed thick and strong, / Lifting me high in the tall Macrocarpa.",
