Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
Gal Blacks,Jan 1999,NZWords,,2(1) : 5,,"What may have been the shortest-lived New Zealand usage on record hit the headlines in May last year at the time of the women's rugbv union World Cup played in the Netherlands. As the Kiwi women rucked and ran their way with stunning ease to the title of world champions, they began to be described, by journalists initially, as the Gal Blacks, a name rather cleverly punning on (loosely rhyming with) that of their hitherto more illustrious male counterparts the All Blacks, whose classic black uniform they too wear.No sooner was the women's triumph complete, however, than it was made clear to all and sundry that the name bestowed on them was unacceptable both to the team itself and the New Zealand Rugby Football Union which administers both male and female rugby. NZRFU chief executive David Moffatt was reported as rejecting the name as inappropriate on the grounds that 'gal is an American slang term and certainly not what we want to call our team'. A replacement was promised, and in the meantime most journalists and others accepted the name's red-carding. It was sighted however on the cover of the July 1998 issue of New Zealand Sport Monthly ('Where now for the Gal Blacks?'), whose editorial lauding the team's success said the name would have to do until something better came along... What is striking about all these current brand names is that without exception they derive directly or indirectly from the prototypical All Black name. Even Gal Blacks, admittedly Americanised, was paying homage to its mana.",
Gala,"Mar 27, 2004",Dominion Post,,E6,,"If the inhabitants of Ryde, Australiam, can openm a Granny Smith Memorial Park to celbrate their wodl-famous applle variety, then surely Greytown hcan do the same with the Gala, which was developed there in the 1920s by J H Kidd, who cossed Golden Delicious with his own Kidd's Orange Red, itself a cross of Cox's Orange and Red Delicious. He first releaed it in 1934, and it was introduced to the US in 1981.",
Gala,May 1966,Orchardist NZ,,106,,"A new hybrid apple, Gala,.. has been approved by the Apple and Pear Board.",
Gala,Apr 1969,Orchardist NZ,,99,,Gala - this is a New Zealand apple which is a cross between a Golden Delicious and a Kidds Orange Red.,
Gala,Jun 1974,Orchardist NZ,,135,,Gala is proving to be a very profitable apple variety for the early export period.,
Gala,Nov 1974,Orchardist NZ,,350,,Gala is uniquely a New Zealand apple and at present is grown commercially only in New Zealand.,
Gala,Mar 1978,Orchardist NZ,,74,,"Gala, New Zealand's own apple, certainly continues to excite other producers and consumers round the world.",
Gala,1986,Illustrated Encycl. of NZ,BATEMAN,45,,Gala... A sweet dessert apple with thin skin and crisp flesh.,
Gala,1991,New Zealand's Best Apple Recipes,,12,,"GALA. An apple with a pink blush on a yellow background, it was discovered by Mr Kidd of Greytown in the 1930's. A cross between Kidd's Orange Red and Golden Delicious, it is a very sweet, crisp eating apple.",
Gala,Jan 1992,Metro,,53,,"Let's put a green belt round the fertile valleys where the Galas, Granny Smiths and Albany Surprise grow so well.",
galah,1973,NZ Jack,WILSON,124,,"Gil went really butcher's at her to me for a minute. `Don't be a flaming galah, Ken,' he said. `For God's sake, listen. Do you want to get her up the flaming duff?'",
galah,1976,Pacific Star,WILSON,10,,"`I told you not to come, Dick. Don't be such a flaming galah.' ... `I can't see you. Don't be such a nong.'",
galah,1984,South Pacific Street,WILSON,43,,"`Don't talk like a flamin' galah,' I said. `You're good underwater.'",
galatea,1912,Stories,MANSFIELD,109,1984 Alpers,"Jo rode ahead. He wore a blue galatea shirt, corduroy trousers and riding boots.",
galatea,1934,Children of the Poor,LEE,136,1949,All the trousers were of serge or tweed. `I like trousers of galatea.' `Yes. But no one else does.',
galaxias,1966,"Encyclopaedia of New Zealand, An",McLINTOCK,3/705-12,,"Common (banded) kokopu Galaxias - kokopu, para, <i>Galaxias fasciatus </i> ...Galaxias (Giant kokopu) - kokopu, <i>Galaxias argenteus </i>... Galaxias (Inanga) - hiwi, inanga, <i>Galaxias attenuatus </i> ... Galaxias (Koaro) - koaro, <i>Galaxias koaro </i> ... Galaxias (Kokopu, Short-jawed) - kokopu, <i>Galaxias postvectis </i>",
galaxias,1955,NZ Fishes: An Identification Guide,GRAHAM,399,,Alpine Galaxias <i>Galaxias paucispondylus </i> Stokell,1955 Whitley Namelist in 1956 Graham NZ Fishes 399
galaxias,1956,NZ Fishes: An Identification Guide,GRAHAM,399,,Thermal Lakes Galaxias <i>Galaxias koaro </i> Phillipps,1955 Whitley Namelist in 1956 Graham NZ Fishes 399
galaxias,1956,NZ Fishes: An Identification Guide,GRAHAMA,399,,"Banded Galaxias <i>Galaxias fasciatus </i> Gray (Syn. <i>G. fasciatus </i> Cuv. and Val., <i>G. brocchus </i> Richardson, <i>G. abbreviatus </i> Clarke, <i>G. reticulatus </i> Richardson, and <i>G. postvectis </i> Clarke)",1955 Whitley Namelist in 1956 Graham NZ Fishes 399
galaxias,1956,NZ Fishes: An Identification Guide,GRAHAM,399,,Cold Lakes Galaxias <i>Galaxias lynx </i> Hutton,1955 Whitley Namelist in 1956 Graham NZ Fishes 399
galaxias,1955,NZ Fishes: An Identification Guide,GRAHAM,399,,Common River Galaxias <i>Galaxias vulgaris </i> Stokell,Whitley Namelist in 1956 Graham NZ Fishes 399
galaxias,1966,"Encyclopaedia of New Zealand, An",McLINTOCK,3/705-12,,"Lake Galaxias - maehae, <i>Galaxias lynx </i>",
galaxias,1955,NZ Fishes: An Identification Guide,GRAHAM,399,,Long-jawed Galaxias <i>Galaxias prognathus </i> Stokell ... Long-jawed Galaxias <i>Galaxias casleae </i> Whitley and Phillipps ... Long-jawed Galaxias <i>Galaxias charlottae </i> Whitley and Phillipps,1955 Whitley Namelist in 1956 Graham NZ Fishes 399
galaxias,1956,NZ Fishes: An Identification Guide,GRAHAM,399,,"Lowland Galaxias <i>Galaxias brevipinnis <i> </i> Gunther (Syn. <i>G. grandis </i> Haast, <i>G. robinsonii </i> Clarke and <i>G. bollansi </i> Hutton)",1955 Whitley Namelist in 1956 Graham NZ Fishes 399
galaxias,1955,NZ Fishes: An Identification Guide,GRAHAM,399,,South Island Galaxias <i>Galaxias huttoni </i> Regan,1955 Whitley Namelist in 1956 Graham NZ Fishes 399
galaxiid,2006,National Geographic Magazine,,"#77, Jan - Feb 2006, p31",,"New Zealand whitebait consists of the juveniles of five species of galaxiid -inanga, koaro, banded kokopu, shortjaw kokopu and giant kokopu...",
galinsoga,1969,Standard Common Names for Weeds,,28,,<i>galinsoga [s] Galinsoga ciliata </i> (Raf.)<i> Galinsoga parviflora </i> Cav.,
galinsoga,1980,Weeds of Crops,TAYLOR,50,,"GALINSOGA (<i>Galinsoga parviflora </i> and <i>G. quadriradiata </i>) ... Galinsoga was found by botanists in Peru 200 years ago and taken to London and Paris. It later escaped to become a weed in Europe and other parts of the world. Although recorded in New Zealand in 1896, galinsoga has a limited distribution and is still spreading.",
Gallagher,1943,English as it is spoken in NZ,BENNETT,91,,"The American tag `Let her go, Gallagher', described by Mencken as `a short-lived, silly phrase', can still be heard in New Zealand; it presumably goes back to comedians' patter.",
gallant soldier,1969,Standard Common Names for Weeds,,28,,gallant soldier [=] galinsoga [a curious folk-etymology],
gallery-man,"Oct 10, 1910","Triad, The",,10,,"It is true that the `gallery-men' often give us a lot of rubbish in their reports, but that is because rubbish is talked.",
galley,1980,While We Have Prisons,MacKENZIE,96,,galley kitchen,
galley fly,1949,High Country Days,NEWTON,195,1950,"GALLEY : Galley fly. A shelter in which the packie or cook does his cooking when camping out, i.e. a tent fly erected handy to the fireplace.",
galley-side,1999,"Trappers, Dogs 'n' Deer",BLAKE,100,,"I batched up next to a mountain ribbonwood, close to the headwaters, because this was the only tree I was able to find to which I could anchor one end of the galley-side.",
galley-side,1997,Murphy's Law and the Hunter,CURTIS,54,,While the field officer was with us he got us to lay out galley-sides (long narrow pieces of canvas) set up on sticks about a metre off the ground at each end of the clearing.,
galley-side,1999,"Trappers, Dogs 'n' Deer",BLAKE,93,,"Some distance up the Dane River I came across the framework of an old tent camp, and as it was far enough upstream to work from, I decided to lash my gally-side [sic] to it and make use of it for the next few days.",
galley-side,1999,"Trappers, Dogs 'n' Deer",BLAKE,261,,Glossary galley-side - piece of canvas used for wall of tent,
Gallipoli,"Aug 22, 1915",Letter,,,,It is a very nice feeling to be leaving Gallipoli behind ...,1915 Aug 27 G. Harper in 1978 Letters from Gunner 7/516 27
Gallipoli,"Oct 31, 1953",Shepherd's Calendar,DUFF,149,1961,Not to feel the importance of the occasion is like walking unmoved through a full cemetery or hearing nothing but the sea on Gallipoli beach.,
Gallipoli,1988,Voices of Gallipoli,SHADBOLT,37,,"[cp ANZAC] We thought [Cape Helles] was going to be something of a holiday from the Anzac sector. By then, well into May, I was no longer elated about war, especially Gallipolli. <i>Ibid.</i> 97 ... a sickening sideshow of World War I which is remembered, where recalled elsewhere at all, under the name of Gallipoli. For many New Zealanders, though, Gallipoli has remained as potent a placename as any in the outside world, a name as familiar as Taupo or Timaru, but one which chills the heart.",
Gallipoli,"May 15, 1918",Kia-ora Coo-ee,,3/8,,"GALLIPOLI DAY [title] The keeping of Gallipoli Day, originally called Anzac Day, is now an institution on Cairo. It was instituted by the Anzacs, but there were other heroes besides the Australian and New Zealand troops on Gallipoli; and it is in memory of all who fell on the spot, or who were later carried, after terrible sufferings, to their last resting place in Old Cairo, that we now keep the Day.",
Gallipoli,1988,Great Adventure,,1,,"Dawn Parades on Anzac day, Hart always felt uneasy bout the R.S.A. As a Gallipoli veteran he found it difficult to relate to the majority of the R.S.A., who had joined up after 1915.",
Gallipoli,Apr 1996,NZ Journal of History,,15,,So popular with the troops were these one-woman brothels on Cambridge Terrace that the area had become known as Gallipoli.,"See also Truth, 19 Feb., & 20 May 1916"
Gallipoli rose,"Jun 5, 1999",Dominion,,19,,"Soldiers who survived the battle at Gallipoli in World War I came home with seeds of a little bush growing wild there that covered itself in rose-like flowers. They called it the Gallipoli rose... The plant's real name is <i>cistus</i>, covering about 20 evergreen species native to dry, stony soils throughout the Mediterranean. Common names include rock rose and sun rose. Another common name is gum cistus because the leaves of some species are sticky to the touch.",
galloper,"Jan 1, 1924",Otago Witness,,65,,"""It is a galloper,"" she said. ""Oh, no,"" I said, ""a thoroughbred trotter.""",
galloper,"Aug 26, 1924",Otago Witness,,54,,I thought he showed signs of being a fine galloper.,
galloper,"May 9, 1934",NZ Truth,,3,,He had bred and raced gallopers for many years.,
galloping,"Dec 4, 1994",Sunday Star (Auckland),,B13,,"Three vets have been found guilty in galloping's first detected case of milkshaking... [They] were found to have administered, or cause to be administered, sodium bicarbonate for the purpose of affecting performance.",
galloping,"Feb 21, 1993",Sunday Times (NZ),,36,,At least 10 North Island tracks will stage premier galloping meetings.,
galloping,"Oct 6, 1937",NZ Truth,,3,,[Hdg] Personally Conducted Tour of Galloping Grounds.,
gallops,"Jan 28, 1903",Otago Witness,,63,,My brother.. rode his horse Rose in the gallop.,Check whether 1903 or 1904
gallops,"Feb 9, 1909",NZ Truth,,2,,"If the stiff-necked C.J.C. isn't careful it will find shortly that the Metropolitan, Plumpton and New Brighton Trotting Clubs will wean the fickle public from the ""gallops.""",
gallops,"Feb 21, 1993",Sunday Times (NZ),,36,,A consistent pattern will be established for the North Island gallops.,
gallops,"Sep 24, 1931",Dominion,,13,,[Hdg] Avondale Gallops.,
gallops,"May 9, 1934",NZ Truth,,3,,"As it is now, the autumn gallop sees the bettors having a slap at the opening meeting of the country circuit.",
gallows,"Feb 28, 1855",St Leonard's Journal,,,,Fisher and Loon returned bringing gallows posts.,
gallows,"Oct 17, 1859",Puketoi Station Diary,,,,On Oct 17 1859 we read `Erected small gallows.',1859 Oct 17 Puketoi Station Diary in 1947 Beattie Early Runholding 79
gallows,"Oct 3, 1860",Puketoi Station Diary,,,,putting up gallows at stockyard,[Hocken TS]
gallows,"Aug 5, 1862",Chudleigh Diary,,51,1950,We put three loads of furse and two of straw under the gallows ...,
gallows,1866,Station Life in NZ,BARKER,64,1870,"I am glad we have chosen to build our house here instead of at the homestead two miles off; for I like to be removed from the immediate neighbourhood of all the work of the station, especially from that of the `gallows,' - a high wooden frame from which the carcases of the butchered sheep dangle; ...",
gallows,1878,Boy Colonists,ELWELL,82,,"The gallows [was] a pair of poles set upright with a third pole across the top, to which in the centre was fastened a hook. From this hook ... there was suspended the carcase of a sheep.",
gallows,1888,Antipodean Notes,D'AVIGDOR,75,,"Soon the Keas would watch for a sheep to be killed, and then at once fly to the wooden gallows to which the carcase is hung.",
gallows,1888,Boy Travellers,KNOX,276,,"... Investigation showed that ... the parrots had come at night to the gallows, where the herdsmen hung the carcases of slaughtered sheep. ... It seems that the attacks on the sheep began ... after the parrots had first tasted mutton at the meat-gallows.",
gallows,1882,Out in the Open,POTTS,84,,"[The kea] has discovered the out-stations of some of the back-country settlers. Of course, every station has a meat-gallows. The gallows ...",1895 NZ Reader 84 quoting 1882 T.H. Potts Out in the Open [Central Otago]
gallows,1898,Austral English,MORRIS,158,,"Gallows, n. Explained in quotation. Common at all stations, where of course the butchering is done on the premises.",sole quot. 1866 Lady B SL 64
gallows,1907,TrNZI,,39/82,,"[The bird] was attracted by a carcase, newly killed, suspended from a gallows ...",
gallows,1929,Whitcombe's Etym. Dict. Aust-NZ Suppl.,,5,,gallows n. a framework on which animals are cut up when killed on a station for food purposes.,
gallows,"Oct 21, 1933","Press, The",,15,,"Gallows. Two right posts, perhaps 10 feet high, with a strong rail across the top. When a sheep is half skinned it is pulled half way up until the skinning and dressing are finished. It is then pulled up to the top to hang out of the way of dogs. ([1874 Lady Barker Station Life] p.64; [1898 Morris Austral-English])",Glossary
gallows,1970,Mackenzie,McNEISH,128,,"After a long time he appeared to notice the carcases rigged to the gallows and he mumbled `Scab, eh? Well who'd a-knowed it for scab?'",
gallows,1981,"Exiles of Asbestos Cottage, The",HENDERSON,118,,"... the drover became a butcher overnight, with a `gallows' between two silver beech trees.",
gallows,1982,Historic Sheep Stations NI,WHEELER,46,,"[caption to a 4-pole, roofed structure] The gallows. [Lake Haupiri Station, Canterbury]",(OED various fig. uses: in this sense quotes Lady B 1866; AC1847)
gallows,"Oct 1, 1864",Puketoi Station Diary,,,,Repairing stockyard with old gallows poles.,[Hocken TS]
gallows,1948,"Gumdigger, The",REED,93,,[the gum-buyer's] steel-yard is suspended from a rough gallows [to weigh the gum].,
gally,"May 21, 1838",Piraki Log,,73,ed. Anson 1911,"Saw a large Whale was in chase best part of the day, but she was so Galeyed we had no chance of fastening.",
gally,1873,Reminiscences,ED JOLLIE,25,,He [Captain Toms] was a very old whaler ... he had had most of the principal bones of his body broken by whales flukes but when I met him he was what the whalers called `gallid' or afraid even of the sight of a whale. I expect his nerves were hurt when his bones were broken.,MS
gally,1982,Perano Whalers,GRADY,227,,"[glossary] Gallied - An alarmed or frightened whale. These often take off at high speed, or sound for extended lengths of time. Often gallied whales will adapt zig-zag swimming patterns under water, No Perano chasers were equipped with sonar, which meant that the erratic movements of a whale underwater were much more difficult for them to follow.",
gally,1908,Old Whaling Days,MacNAB,288,,"They so gallied the poor brutes [of whales] that those which survived forsook their long established rendezvous to seek new grounds for food, and to bring forth their young in peace.",
gamble,"Oct 21, 1933","Press, The",,15,,"Gamble. When a sheep is pulled up on the gallows by a rope, the rope is tied to a g[amble], which is a piece of wood or iron, the ends of which are stuck through the sheep's hocks. The gamble also serves to keep the sheep's hind legs stretched. (C.)",Acland Gloss.
gamble,1976,Pallet on the Floor,MORRIESON,93,,"... he strode briskly, a quarter-fiiled sack of skids and gambols [94] over his shoulder, along the siding, stepping over the bright blotches of blood with the hovering blow-flie's outside the `glory hole'.",
gamble,"Oct 14, 1983",Letter,C. CORNE,,,"gamble, gambol, gambel - gambrel, for hanging carcasses on: microcarpa (= macrocarpa) is a similar deformation",Auckland
gamble,"Jan 26, 1956",Weekly News,,39,,"My father already had the gallows ready, complete with ropes, pulleys and a 'gamble'.",
game as Ned Kelly,1968,"Pagan Game, The",SLATTER,175,,"Mrs Archer, game as Ned Kelly, dancing about wearing nothing but three pot lids.",
game as Ned Kelly,1977,Life in the Hinterland of the South Island,BRUCE,35,,They told him the position and the danger involved but he was as game as Ned Kelly.,
Game Industry Board,"Oct 8, 1998",NZ Farmer,,7,,Early indications from deer farmers show that the Game Industry Board should at least remain or at best have more powers.,
game of two halves,"May 28, 2003",Capital Times,,3,,"What constitutes a ""worthy"" rugby supporter? Knowing who played fullback in the 1953 Test series against Albania? The ability to say ""it's a game of two halves"" with a straight face?",
game of two halves,"Jun 8, 2003",Sunday (Sunday Star Times Magazine),,15,,At the end of the day I think they will be going home to play a game of two halves.,
game-recovery,Nov 2002,Forest & Bird,,306/2,,The commercial game-recovery operators are unconventional.,
gamebreaker,"Oct 1, 2001",Evening Post,,5,,Upper Hutt desperately needs somebody with a bit of a game-breaker to fit the image of the town.,
gamebreaker,"May 9, 1999",Sunday Star Times,,B9,,It could add weight to the argument the Warriors will chase Australians who can fill key positions around the New Zealand gamebreakers.,
gamebreaker,"Feb 20, 2006",Dominion Post,,D3,,"Though they have a good pack, a lack of game-breakers in the backs will be their downfall.",
gamebreaker,"Jun 22, 1996",Listener (New Zealand Listener),,35,,"Although the paucity of genuine stars and game-breakers in British union would seem in theory to give league most of the aces in the northern hemisphere, Lindsay knows that many of his league stars already have a union or southern hemisphere background.",
gamebreaker,"Aug 27, 2000",Sunday Star Times,,B4,,"The big Auckland pack laid on a wealth of possession for the first five-eighth Carlos Spencer, who impressed with the skill and cheek that have made him one of rugby's best gamebreakers.",
gamebreaker,"Oct 13, 2001",Listener (New Zealand Listener),,35,,"He makes mistakes, but does brilliant things and is a gamebreaker.",
gang,1846,Journal,PHARAZYN,34,,"Harbuca, Wyroa and the whole gang called",
gang,1940,Tales of Pioneer Women,,51,1988,"As children we looked forward from one shearing's end to the beginning of the next, when the gang of twenty or so Maori men, women, and children, with the inevitable kuri ... would come stringing into the station. [fn kuri] Dog.",
gang,1934,Children of the Poor,LEE,146,1949,I stole a box. Soon I had a trolley. I stole boards from the timber yard and built a wooden hut for my gang in the backyard.,
gang,1981,History of Children's Play,SUTTON-SMITH,78,,In towns the same sort of group fighting was usually known as gang-fighting. Different gangs took different sides in the Paper Chase. (1900; Riwaka),
gang,2003,Huia 5: Contemp. Maori Fiction,,192,,"I tell myself that it is amazing that I did not end up in a gang, and, thus, in prison. Yet ... and yet, with the gang would come a sense of belonging...",
gang grubbing,2000,Hurunui Heritage,LOVELL-SMITH,60,,"Because of the board's success in reducing tussock numbers, the gang-grubbing hours required to control the weed dropped steadily. The peak year for the board's gang-grubbing work was in 1968 when 121,000 man-hours of actual grubbing covered 80,000 hectares .. it charged farmers 50 to 55 per cent of the labour cost of gang grubbing ... [gang-grubbing]",
gang grubbing,Jan 1968,Straight Furrow,,8,,"The decree of ranger-grubbing was to be left to the discretion of the ranger, this discretion to be consistent with the present policy of gang grubbing.",
gang patch,"Dec 10, 1999",Dominion,,1,,"He believed the attack was linked to a ""puerile"" fight over possession of a gang patch stolen a few months ago.",
gang patch,"Nov 18, 2005",Dominion Post,,A6,,"Edwards turned up to court yesterday with friends, some wearing Mongrel mob gang patches.",
gang patch,"Nov 9, 2005",Horowhenua-Kapiti Chronicle,,4,,"""I didn't allow any gang patches in my house.""",Horowhenua-Kapiti Chronicle
gang shearing,1969,From Hethersett to Quarry Hills,BUCKINGHAM,41,,Gang shearing becomes more usual all the time.,
gang splash,"May 8, 1968",Dominion,,4/5,,She ... heard a boy ... say: `How about a gang splash?' She knew that this expression meant a number of boys having intercourse with a girl.,
gang splash,"Mar 30, 1971",NZ Truth,,7,,[see citation at GANGIE n],
gang-bashing,"Feb 14, 1978",NZ Truth,,3,,"... I started pashing her up ... Hutana who said he had been a Black Power boy for a month, said another gang member came up and told him there would be no gang-bashing in his garden.",
ganger,1940,Te Waimate,STUDHOLME,93,,"There were also anything from 6 to 12 contract teams working in addition to our own 20 ploughmen, with a head ploughman (ganger) ...",
ganger,1993,Station Country I,HOLDEN,124,,"Ganger (in charge, above ) fairly permanent station hands.",
ganger,2001,Questionnaire Respondents (DB),,,,a person in charge of a team of rural workers - a ganger.,
ganger,1987,"Shepherd's Year,  A",HALL,9,,"And when Alan, the ganger at the other end of the board, saw me walking away from Paul and caught my eye, I knew very well what he must have been suspecting.",
ganger,1987,Country Calendar (TVNZ),BARNES,118,,The Ganger is the boss and the Ringer is the fastest shearer.,
ganger,1994,I Was So Lucky,SALISBURY,25,,"Mr Williams was already talking to the ganger, or shearing boss.",
ganger,1994,I Was So Lucky,SALISBURY,235,,"Dick and his brother-in-law Tubby Dewer, who was the ganger, showed me several tally books which indicated without a doubt that it was normal not to shear all day as they inevitably ran out of sheep.",
ganger,1997,Come Be a Pioneer,HINDMARSH,46,,.. several of the family joined the gang as shearers or fleecos and Bill took over the role as 'ganger.',
ganger,2002,Wool Grower,,Winter 18,,"He says convenience is probably a factor, as the ganger or farmer doesn't have to walk down and count the sheep themselves.",
gangie,"May 9, 1968",Dominion,,5/3,,He explained he had heard the word `gangy' called out as he returned to the clubhouse. ... He understood the word meant that `a gang of boys was going out with one or two sheilas to have a group intercourse.',
gangie,"May 5, 1970",NZ Truth,,25,,"What is a `gangie' or `gangbang'? - A gang of jokers on to one girl. It could be rape, but might not be. I took it as rape.",
