Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
cab sav,Sep 1995,Cuisine,,52/60,,If wine had been part of the culture when the early colonials arrived a bottle of Cab Sav would have been evident too!,
cab sav,2005,Watch of Gryphons,Owen Marshall,153,,"We have finished the wine, and I buy a bottle of Australian cab sav.",
cab sav,"Nov 12, 1988",Listener (New Zealand Listener),,29,,"Now, insinuate your modern rugby player at that table, and he would have laced his cab sav with Perrier, stayed ""focused"", and talked ""agents"" and ""endorsements"" and ""career moves"" with the best of them.",
cab sav,"Jul 3, 1999",Listener (New Zealand Listener),,49,,"John McCrystal's clever ""One Stop Shopping"" offers the latter - four video cassettes, a box of condoms, a courgette, a balaclava.. a bottle of cab sav, a spade, a road map, many other miscellaneous items.",
cab sav,"Dec 28, 1996",Listener (New Zealand Listener),,39,,You wrestle the cork out of the Cab Sav your brother gave you last Christmas.,
cabbage,1990,NZ Green,YSKA,159,,"The first significant thefts of chemical solvents were reported as growers started processing low-grade bulky ""cabbage"" cannabis leaf into cannabis oil.",
cabbage boat,"Sep 26, 1987",Evening Post,,2,,"`I think it is important,' he said, `that people get a perspective of me as not someone that comes from a background of pink gins, quiche and Parnell but someone who had to come up the river in a cabbage boat.",
cabbage course,Jun 2004,North & South,,38,,"...potential exam flunkers being whipped out of mainstream courses with no warning to their teachers, then shunted into ""achievement recovery"" to tick boxes for ""cabbage course"" credits...<i>Ibid.</i> 40 Cambridge High teachers also express concern about practices.. such as deflecting students from NCEA's challenging core subjects into ""cabbage courses"" where they are less likely to register a failure.",
cabbage,1823,Journal,CRUISE,185,1957,Their [sc. Maori] general food is the koomera ...; the indigenous taro ...; the common potato; the cabbage plant; ... [?not cabbage-tree],
cabbage,1853,Recollections (various authors/titles),POWER,341,,Cabbages (introduced by Captain Cook) grow wild over the country.,
cabbage,1868,Past and Present of NZ,TAYLOR,291,,"[Introduced by Captain Cook] the turnip, a species of turnip cabbage, soon became wild and spread everywhere, and is still a valuable addition to the stock of esculents, both the leaves and root are eaten, and it cannot be said to have greatly deteriorated; ...",
cabbage,1957,Journal,CRUISE,215,,"The excellent plants left by Captain Cook, viz. cabbages, turnips , parsnips, carrots, etc., etc. are still numerous but very much degenerated; and a great part of the country is overrun with cow-itch, which the natives gave Marion the credit for having left among them.]",[1957 Bagnall in 1823 Cruise Journal (1957) 215
cabbage hat,1912,Castle Gay,FERGUSON,48,,The cabbage hat and the blouse were then/ Insignias of the flow'r of men.,(The Diggers: check ?1897 edn]
cabbage hat,1933,"Press, The",,,,"These were made in Australia whence both the name and the article were imported. Both had dropped out of use in New Zealand long before the 'nineties, but I have heard old hands speak of them. (Morris 1852 <i>Cabbage Tree hat:</i> made out of the leaves of the cabbage tree)",Acland;(a1890)
cabbage out,"Jul 17, 2003",Dominion Post,,A1,,"When Cullen was home ""cabbaging out"", he was ""just another guy"" in the village.",
cabbage palm,1777,Voyage Round the World,FORSTER,2/451,,"In our rambles through the woods at this place we found a true cabbage-palm (<i>areca oleracea</i>), of the same sort which we had seen at Norfolk Island.",
cabbage palm,1843,Travels in NZ,DIEFFENBACH,1/27,,"High tree-ferns [fn Cyathea medullaris and dealbata.], with the cabbage-palm [fn Areca sapida.], strike the eye as the most beautiful forms of New Zealand vegetation. <i>Ibid.</i>I/223 [?=nikau] They are intermingled with fern-trees, especially Cyathea medullaris and Cyathea dealbata; while the cabbage-palm (Areca sapida) grows in the deepest recesses.",
cabbage palm,1847,Savage Life,ANGAS,1/263,,"The houses or huts were many of them thatched with the leaves of the <i>nikau,</i> or cabbage-palm (<i>areca sapida</i>); ... <i>Ibid.</i> I/321 The taro, ... the heart of the nikau, or cabbage-palm (<i>areca sapida</i>) ... are amongst the vegetable productions which they [sc. natives] use for the purposes of food.",
cabbage palm,"Mar 25, 1851",Richmond-Atkinson Papers,,1/79,,"[We] had our first bush walk [in New Plymouth] over matted roots and stumps amidst tree fern, cabbage palm, supple jack, not to name a long list of timber trees. [probably NIKAU]",(J.C. Richmond)
cabbage palm,1870,Martin's Bay Settlement,WHITWORTH,5,,,see chron notes ? c-treE
cabbage palm,"May 13, 1773","Resolution Journal of J.R. Forster, The",FORSTER,2/277,,"[?not nikau] ... an infinite variety of high trees & shrubbery [in Dusky Bay], among which the New-Zeeland Dragon-tree (<i>Dracaena antarctica</i>) [ed. fn <i>Cordyline australis</i>] is very remarkable; (<i>NB</i> Our Sailors called them the <i>Cabbage-palm</i>, but it is different; though the middle most leaves may be eaten & taste almost like sweet fresh Almonds).",
cabbage palm,1777,Voyage Round the World,FORSTER,1/176,,"These trees, however, were not the true cabbage-palms, nor did they belong at all to the class of palms, ... They were properly speaking a new species of dragon-trees, with broad leaves (<i>dracaena australis</i>) of which the central shoot when quite tender, tastes something like an almond's kernel, with a little of the flavour of cabbage.",[?here not =nikau contrast 1777 cit. in 2. below: recheck thoroughly]
cabbage palm,1843,New Zealand (various authors/titles),DIEFFENBACH,1/27,,... cabbage palm.,
cabbage palm,1857,New Zealand (various authors/titles),HURSTHOUSE,,,(And) [c-p] <i>Cordyline australis </i>,
cabbage palm,1868,Contributions to NZ Botany,LINDSAY,,,(And) <i>Cordyline australis </i>,
cabbage palm,1870,Martin's Bay Settlement,WHITWORTH,5,,"The hills rise very rapidly from the coast, being thickly wooded with hini-hini and other scrub, flax, grass-tree, cabbage-palm, ...",
cabbage palm,1888,Boy Travellers,KNOX,220,,American pines have been introduced and are doing well; they make a pleasing contrast to the New Zealand wattle-tree and cabbage-palm and the ferns which abound everywhere.,
cabbage palm,1898,Merriam-Webster Third International,,2019,,"<i>Cab.bage</i> (k&abreve.b.bA.j),<i> n. [Add.] ... Cabbage tree</i>, or <i>Cabbage palm. (Bot.) ... In New Zealand, the liliaceous tree Cordyline indivisa,</i> and other species of <i>Cordyline</i>. See the Note under TI.",
cabbage palm,1898,Austral English,MORRIS,75,,<i>Cabbage Palm</i> ... same as <i>Cabbage tree</i> (I) (q.v.).,
cabbage palm,1900,Our Stolen Summer,BOYD,,,(And) [c-p] <i>Cordyline australis </i>,
cabbage palm,1904,"Maori Race, The",TREGEAR,224,,The other fibres ... used in making garments were those of the Cabbage Palm (<i>ti</i>: Cordyline sp.) ...,
cabbage palm,1934,Winds of Heaven,SCANLAN,58,,Tree fern and cabbage palm and clumps of toi-toi grew ... around the swimming-pool in the river.,
cabbage palm,1938,"Godwits Fly, The",HYDE,32,1970,And the cabbage-palms and tree-ferns people grew in their backyards - like beasts in a zoo - looked cowed and sick.,
cabbage palm,1916,"NZ Association of Nurserymen, Trade Register",,,,(And) <i>Cordyline australis </i>-->1917 Duncan and Davies Catalogue (And)<i>Cordyline australis </i>,
cabbage palm,"Jun 2, 2001",Dominion,,14,,"The Europeans began to include these palm hearts in their otherwise barren diets and gave the sources the general name ""cabbage palm"", alluding to James Cook' insistence on the i nclusion of cabbage in his crew's rations to stave off scurvy.",
cabbage palm tree,"Nov 20, 1769",Journal,PARKINSON,107,,"They also saw several young cabbage palm-trees, and a new species of Pardanus, or palm-nut.",
cabbage palm tree,"Apr 24, 1773","Resolution Journal of J.R. Forster, The",FORSTER,2/265,,"It was very remarkable, that at a considerable height they found 3 or four Cabbage-Palm-trees [[ed. fn] <i>Cordyline australis </i> Hook f.], one of which they cut down & used for their refreshment. The leaves of this tree, which Mr <i>Sparrman</i> preserved, were lost in the dangerous & hasty descent; ... <i>Ibid.</i> II/270 We met with a great many <i>Cabbage-palmtrees</i>, [<i>Cordyline australis </i>] as they were commonly called by our Sailors, but upon Examination we found them to be a kind of <i>Dragon tree (Dracaena</i> Linn): for we met with the fruit and flowers of them.",
cabbage palm tree,1838,New Zealand  (Polack),POLACK,1/67,,"... the guardian ... pointed to a small bunch of human hair made fast to a <i>ti</i>, or cabbage palm-tree, denoting the strictness of the tapu. <i>Ibid.</i> 1/130 ... he informed me that both fire and water was tapued by the tohunga, or priest, who was busy at preparing an incantation near the Wai-tapu [a2-acute], situated among a grove of cabbage palm-trees without the fence.",
cabbage plant,"Apr 3, 1851",Richmond-Atkinson Papers,,1/83,,"... in many places the undergrowth consisted of young tree [84]ferns and cabbage plants. many of the ferns attain a great height but the palms more rarely, probably for their being cut down at a certain age for the sake of the heart of the young stem which is very good to eat either raw or cooked, being something between the heart of a cabbage and a cocoanut.",(H.R. Richmond)
Cabbage Train,1998,Fay Richwhite's Railway,MILES,4,,Even the 1970s Friday Sunday Christchurch-Dunedin Express and the Blenheim Cabbage Train with the faded glories of its 1930's armchairs and cream interior were far nearer the great age of rail than the Northerner or Southerner of today.,
Cabbage Train,"Oct 30, 2004",Dominion Post,,A1,,"The South Island had its equivalents, including the quaintly named Cabbage Train from Blenheim to Christchurch and the Perishable from Christchurch to Greymouth.",
cabbage train,"Oct 31, 1972",Dominion,,7,,"Frank Andrew, of Kelburn, telephoned to tell me how the Picton-Christchurch express got lumped with the name `The Cabbage'. He discovered the express goods train was so nicknamed because it regularly delivered vegetables from Marlborough to the hungry people in Christchurch.",
cabbage tree,1867,New Zealand (various authors/titles),HOCHSTETTER,167,,[list of trees from Taylor Natural Hist 1848] (And),
cabbage tree,1891,Southern Cross Fairy Tale,CLARK,,,(And),
cabbage tree,1898,NZ Moths & Butterflies,HUDSON,,,(And),
cabbage tree,1898,Merriam-Webster Third International,,2019,,"<i>Cab.bage</i> (k&abreve.b.bA.j),<i> n. [Add.] ... Cabbage tree</i>, or <i>Cabbage palm. (Bot.) ... In New Zealand, the liliaceous tree Cordyline indivisa, and other species of Cordyline</i>. See the Note under TI.",
cabbage tree,1902,My NZ Garden,WHITE,,,(And),
cabbage tree,1906,Plants of NZ,LAING & BLACKWELL,,,(And),
cabbage tree,1907,AJHR,COCKAYNE,C-8,,(And),Report on Botanical Survey of Kapiti Island
cabbage tree,1910,NZ Plants & Their Story,COCKAYNE,,,(And),
cabbage tree,1911,"Emu, The",,11/,,(And),
cabbage tree,1916,Dunedin Field Club Plant Catalogues,,,,(And),
cabbage tree,1919,NZ Plants & Their Story,COCKAYNE,,,(And),
cabbage tree,1921,Tutira,GUTHRIE-SMITH,,,(And),
cabbage tree,1924,"Cultivation of NZ Plants, The",COCKAYNE,,,(And),
cabbage tree,1947,Reeds' School Dictionary: NZ Suppl.,,173,,,
cabbage tree,1969,Standard Common Names for Weeds,,10,,<i>cabbage tree [s] Cordyline australis</i> (Forst. f.) Hook.f.,
cabbage tree,1982,Collins Concise English Dictionary,,152,,<i>cabbage tree n 1. a.</i> a tall palm-like ornamental New Zealand tree.,[1986 NZPOD 98; 1985 Collins NZ Compact Dict. 66]
cabbage tree,1897,TrNZI,,29/175,,Small bundle of the vascular part of the cabbage tree stem or root (<i>kauru</i>).,
cabbage tree,"Oct 29, 1769",Cook's Journals,,1/186,1955,"We likewise found one Cabbage tree which we cut down for the sake of the cabbage. [fn] [fn 4] The cabbage tree or <i>ti</i>, various species of <i>Cordyline. </i>",
cabbage tree,Mar 1770,Banks Journal,,2/9,1962,"[We met] once only a Cabbage tree, the Cabbage of which made us one delicious meal. [fn] The `Cabbage tree' of N-Z (Kouaka of the Maori who ate its leaf-heads) is <i>Cordyline australis</i> (Forst. f)) Hook. f. [But Hooker identified Banks' `one delicious meal' as the Nikau palm, Beaglehole tends to favour nikau)",
cabbage tree,"Oct 22, 1769",Journal,PARKINSON,97,,"[??nikau] We saw the tree that produces the cabbage, which ate well boiled. We also found some trees that yielded a fine transparent gum: ...",
cabbage tree,1836,Whaling Journal,RHODES,35,1954,"The six sailors and the [settler on Sunday Island] had entirely subsisted on an aquatic bird they called a mutton bird, and cabbage tree.",
cabbage tree,"Jun 24, 2004",Sunday (Sunday Star Times Magazine),,15,,"The iconic cabbage tree, <i>Cordyline australis</i>, has starchy tap roots that soften when slow-cooked in a hangi or earth oven.",
cabbage tree,"Oct 11, 1879",Auckland Weekly News,,7,,"He is informed that it [sc. Cordyline Australis is vulgarly termed a ""cabbage- tree.""",
cabbage tree,"Jun 3, 1924",Otago Witness,,71,,Have you ever tried sliding down a hill on a cabbage tree?,
cabbage tree,1945,Korero (AEWS Background Bulletin),,III(1) : 13,,"The name ""cabbage"" tree seems to have been applied to the ti because the leaf buds provided for the early settlers a substance that could be cooked and eaten in the place of green vegetables.",
cabbage tree,"Dec 6, 1991",Evening Post,,3,,Cabbage trees around Wellington are likely to have the same disease that is killing thousands of trees in the north of the country.,
cabbage tree,1974,Islands,,3(1) Autumn 7/129,,Her husband was up in the cabbage tree with his flounder spear.,
cabbage tree,"Mar 5, 1904",NZ Observer,,3,,How many people know where Cabbage Tree Swamp is?,
cabbage tree,"Nov 18, 1924",Otago Witness,,54,,Tobogganing down a greasy hillside on cabbage tree tops.,
cabbage tree,1838,New Zealand  (Polack),POLACK,1/287,,"The heart of the delicious <i>palms</i>, called E' Rito, is highly esteemed. The <i>korou</i>, which the branches of another of these umbelliferous trees afford is equally prized, together with the saccharine roots of the ti, cabbage-tree.",
cabbage tree,1848,Handbook NZ Flora (List of Names),WAKEFIELD,45,,"... the indigenous flax-plant and ... the Cabbage-tree or Ti-palm. [fn] <i>Dracaena Australis.</i> <i>Ibid.</i> 461-462 An unmixed growth [462] of stunted <i>manuka</i> is a bad sign, a quantity of ti-shrubs, commonly called the cabbage-tree, a very good one.",
cabbage tree,"Dec 25, 1856","Letters from Canterbury, NZ",HARPER,2,1914,"... there are shrubs and plants ... besides various kinds of Veronica, white and purple, tall palm trees, locally termed Cabbage trees,* masses of New Zealand flax, ... [fn] *Ti-Ti palm.",
cabbage tree,1856,Diary,W.H.S.ROBERTS,,,"Writing of the Waimea Plain in 1856: - `The ground was well grassed, but the speargrass was too plentiful. The pasturage was very good. There was a good deal of scrub in the bends of the Mataura known as `wire plant' (Olearia virgata). There were also manuka and koromiko. Maori-heads, a kind of grass tree about three feet high, abounded in the swamps, and in some we saw toitoi grass and raupo. We did not pass any cabbage trees to-day ... we proceeded slowly through tomatakuru scrub, speargrass, Spaniard, snowgrass, and other native grasses ... we camped in a bend with good feed at the Elbow and a swamp on one side. Maori cabbage abounded ...'",1856 W.H.S. Roberts Diary in 1947 Beattie Early Runholding 18
cabbage tree,1863,First Year in Canterbury Settlement,BUTLER,vii/95,,"... there remains a large extent of river-bed, in the process of gradually being covered with cabbage-trees, flax, tussock, Irishman, and other plants and evergreens; ... <i>Ibid.</i> ix/132 The cabbage-tree or ti palm is not a true palm, though it looks like one. It has not the least resemblance to a cabbage.",1860 in 1863 Butler First Year vii/95
cabbage tree,1865,Station Life in NZ,BARKER,24,,"Nothing seems [25] so wonderful to me as the utter treelessness of the vast Canterbury plains; occasionally you pass a few Ti-ti palms (ordinarily called cabbage-trees), or a large prickly bush which goes by the name of `wild Irishman,' but for miles and miles you see nothing but ... undulating downs of yellow tussocks, the tall native grass.",
cabbage tree,1866,Chatham Islands,HUNT,37,,"[=NIKAU, or is the or disjunctive] When sick the only medicine they would take was water ..., and <i>nikau</i>, or cabbage tree: ...",
cabbage tree,1869,TrNZI,,1/III/31,,"Besides which the following roots and plants were often eaten, viz., the roots (cooked) of the Panahi (<i>Calystegia sepium</i>); of the Maikaika (<i>Arthropodium cirrhatum</i>); ... the roots of the little sugary Ti-koraha (<i>Cordyline stricta</i>), of the large Ti, or `Cabbage Tree' (<i>C. australis</i>), and of the large Fern, Para, (<i>Marattia salicina</i>). <i>Ibid.</i> 1/III/32 [leaves eaten] The young inner blanched leaves and heart of the Ti, or `Cabbage-tree' (<i>Cordyline australis</i>), and of the Nikau, or New Zealand Palm, (<i>Areca sapida</i>), were eaten both raw and cooked..",(Colenso Botany North Isd)
cabbage tree,1869,TrNZI,,1/III/50,,"Cabbage tree Cordyline australis, Hook. f.",(Buchanan Botany Otago)
cabbage tree,1845,Adventure in NZ,WAKEFIELD,,1903,(And) <i>Cordyline australis </i>,
cabbage tree,"Dec 25, 1856","Letters from Canterbury, NZ",HARPER,2,1914,Tall palm trees locally termed cabbage trees.,
cabbage tree,1873,Wonderland of the Antipodes,TINNE,61,,... cabbage tree (what Lady Barker calls the ti-tree palm).,
cabbage tree,1898,Austral English,MORRIS,75,,"<i>Cabbage Tree</i> ... (1) Name given to various palm trees of which the heart of the young leaves is eaten like the head of a cabbage. In Australia the name is applied to the fan palm, <i>Livistona inermis</i>, R. Br., and more commonly to <i>Livistona australis</i>, Martius. In New Zealand the name is given to varius species of Cordyline, especially to <i>Cordyline indiovisa. </i>",
cabbage tree,1905,My NZ Garden,WHITE,49,,"Parallel with the happy family on the trellis I planted a row of twenty Cordylines, or Palm Lilies, commonly [50] called New Zealand Cabbage Trees, for the uninteresting reason that someone once boiled some and ate them as a vegetable.",
cabbage tree,1906,Manual NZ Flora,CHEESEMAN,706,,"<i>C[ordyline] australis, Hook.f. ... Ti; Ti-kauka; Ti-rakau; Palm-lily. </i>... Universally known to New Zealand residents by the inappropriate name of `cabbage-tree'. Maori <i>ti raakau </i>",
cabbage tree,1907,Plants of NZ,LAING & BLACKWELL,93,1940 p. 95,<i>Cordyline australis.</i> [title] <i>Ti-kouka. The Cabbage-Tree or Palm Lily. </i>,
cabbage tree,1908,Shingle-Short,BAUGHAN,160,,"<i>Cabbage-tree</i>, an ugly name for a beautiful thing: the Palm-Lily, the Maori Ti. This is the most distinctive of all New Zealand trees. In growth it somewhat resembles a true Palm.",
cabbage tree,1908,AJHR,COCKAYNE,C-14,,(And) <i>cabbage tree</i>: ti-palm,Report on a Botanical Survey of Waipoua Kauri Forest
cabbage tree,1922,"NZ Wars, The",COWAN,1/353,,"In the rear of the church surrounded by lines of <i>whanake</i> or cabbage-trees (these <i>whanake, </i>now grown to enormous trees, still adorn the old village-site), was the <i>kainga</i> Te Reinga, ... <i>Ibid.</i> II/399 The Kapenga tableland ..., a gully-seamed broken plateau, is covered with a thick growth of <i>manuka </i>and <i>monoao </i>shrubs,<i> tutu</i> and fern, with many <i>ti</i> or cabbage trees ...",
cabbage tree,1929,Whitcombe's Etym. Dict. Aust-NZ Suppl.,,3,,<i>cabbage tree n.</i> an Australian feathery-leaved palm.-cabbage-tree hat n. a broad-brimmed hat made in Australia from the leaves of the cabbage tree.,
cabbage tree,1926,TrNZI,,660 ff,,"The name `cabbage-tree' was given by Captain Cook's people. ... Journal, 10th October, 1774 : `These cabbage-trees or palms were not thicker than a man's leg, and from ten to twenty feet high. They are of the same genus with the cocoa-nut tree ; like it they have very large pinnated leaves, and are the same sort as the second sort found in the northern parts of New South Wales [vide Hawkesworth Voyages Vol 3]. The cabbage is, properly speaking, the bud of the tree ; each tree producing but one cabbage which is at the crown, where the leaves spring out, and is enclosed in the stem ... -->[Cook, Voyage to Pacific Ocean 1777 Vol II pp 148-9] ... The remarks that the leaves are pinnate, that each tree produces but one cabbage, and that the cutting of it destroys the tree, lead one to suspect that the tree referred to is not a Cordyline. The entry in the Journal was made at Norfolk Island, not New Zealand, but there is no indication in Cook as to what tree is referred to. ... A more definite clue in Banks (Journal of the Rt Hon Sir Joseph Banks during Captain Cook's First Voyage ... 1768-77, London, 1896 p227), where he writes of New zealand [sic] plants ... A footnote identifies the [`cabbage-tree'] as Areca Sapida Soland. ... [Nikau] ... `very closely related to the Norfolk Island A. Baueri which is a larger plant' [Hooker]. [Banks] says nothing of the eating of the young shoots of the Cordyline. It would appear, then, that primarily the term `cabbage-tree', `cabbage-palm' was applied to Areca Baueri, but has become transferred exclusively to Cordyline ... [examples and references to Cordyline and Areca in Colenso and others] ...",
cabbage tree,1926,TrNZI,660ff,,,"One would suppose that Kirk had forgotten the origin of the name when he says, `Settlers and bushmen generally apply the unmeaning [sic] name of ""cabbage-tree""' (Kirk, Forest Flora of NZ p295). Cheeseman, too, says, `Universally known to New Zealand residents by the inappropriate name of ""cabbage-tree""' (Cheeseman, Manual NZ Flora p707). Thomas explains the name and errs in doing so : `It receives its name from the arrangement of its leaves in tufts or heads at the ends of the branches' (Clark A Southern Cross Fairy-tale p53). Butler remarks `The cabbage-tree or ti-palm is not a true palm, though it looks like one. It has not the least resemblance to a cabbage.' The settlers and bushmen followed Cook in using the young heart as a vegetable, and in their naming of the tree ; and when the reason for the name is known its inapproriateness disappears. To one section of the public it will always be the cabbage-tree ; to the other section, let it be lily-palm. `Ti-tree' and ti-palm' should certainly be banned, because of the hopeless confusion with tea-tree. The Canterbury form ti (-tree, -palm) is obs. Originally from Maori name for the tree, `ti', it was confused with tea-tree (`Manuka', Leptospermum sp) see Acland.",
cabbage tree,Sep 1933,"Press, The",,13,,"<i>Cabbage tree</i>. Cordyline australis. There are various species of this Cordyline which in old days grew single or in groups on many parts of the plains, and up to 1500ft on the hills. The earliest settlers often called it<i> ti-tree</i> or <i>ti-palm,</i> from its Maori name. It was a most inconvenient name, causing confusion with <i>tea tree</i> (Manuka), one of the commonest Canterbury scrub bushes. ([1898 Morris Austral-English]; Butler A First Year in Canterbury Settlement], p.117)",Acland Glossary
cabbage tree,1951,Confessions,HUNT,136,,It has the world's largest lily in the Cabbage Tree (<i>Cordyline australis</i>) ...,
cabbage tree,1951,Grasslands of NZ,LEVY,87,1970,"... such species as lancewood, karamu, toro, ramarama, koromiko, kanono, kohuhu, kawakawa, hangehange, rangiora, five finger, patete, toru, tree daisies, broadleaf, kamahi, mahoe, tarata, karo, lacebark, wineberry, fuchsia, kowhai, with tree ferns, weki, and mamuku. Toetoe, phormium, cabbage tree, with swamp coprosma and hupiro may figure as a",
cabbage tree,1958,Whitcombe's Modern Junior Dictionary (8th edn),,56,,"<i>Cabbage ~ </i>Different trees in Australia and New Zealand are called by this name, which means that the heart of the young leaves was formerly eaten like cabbage. The Maori name is <i>ti. </i>",
cabbage tree,1959,"New Zealanders, The",SHADBOLT,10,1986,"I grew to awareness rejecting as alien our scrubby backblocks farm, the thick bush of tall kauri, rimu and kahikatea ..., the mangroved tidal creek, ... the cabbage trees in the playground ... <i>Ibid.</i> 15... a grove of cabbage trees ... screened off the milking-shed and hay-barn.",(The Woman's Story)
cabbage tree,1966,"Encyclopaedia of New Zealand, An",McLINTOCK,3/705-712,,"Cabbage tree .. .. ti, tikapu, tikauka, tirahau, kouka whanake .. .. <i>Cordyline </i>",
cabbage tree,1979,Collected Poems,BAXTER,264,1963,... I and my son/ Went past the hundred-headed cabbage tree/,
cabbage tree,1968,NZ Contemp. Dict. Suppl. (Collins),,5,,"<i>cabbage tree n</i>. several species of palm tree, the heart of the young leaves resembling a cabbage. Maori name, <i>ti. </i>",
cabbage tree,1978,Maori Food and Cookery,FULLER,34,,"The bushy crowns (kouka) of <i>Cordyline australis,</i> the Maori ti tree, were relished ... also by early European settlers, who found the kouka tasted like cabbage and named the tree accordingly.",
cabbage tree,"Nov 19, 1999",Daily News,,A9,,The most common cabbage tree is Cordyline australis -- the multi-headed and often multi-trunked one that grows to about six metres and is seen all around our country.,
cabbage tree,"Jan 2, 1890",Otago Daily Times,,9,,"The first whisky was made by Mr. Carey and Mr. Roebuck. It was made out of cabbage tree, which was obtained about the place where the Grand Hotel now stands. They had seen the Maoris chewing the cabbage, and on tasting it they found that it contained sugar.",
cabbage tree,"Aug 15, 2004",Sunday Star Times,,C3,,"The same goes for cabbage trees, those ungainly stalks with clumps of flax on the top.",
cabbage tree,"Mar 27, 1999",Listener (New Zealand Listener),,39,,Don't you rattle your / dry swords at me / cabbage tree,
cabbage tree,"Apr 16, 1904",NZ Free Lance,,13,,The cabbage tree was a terrible farness from them.,
cabbage tree,"Aug 15, 2004",Sunday Star Times,,C3,,"The same goes for cabbage trees, those ungainly stalks with clumps of flax on the top.",
cabbage tree,Oct 1992,Metro,,28,,Dracaenas and their other relationscordylines (cabbage trees) can be used togreat effect.,
cabbage tree,Jul 1911,NZ Farmer,,765,,"There are [sic] a number of native trees in blossom at the same time as pukapuka, including puriri, tea-tree, 'bush lawyer,' clematis, cabbage-tree, mingi and ohoho. Of these, bush-lawyer, cabbage-tree and ohoho bloom only at the same time as pukapuka and all three yield more nectar than pukapuka does.",
cabbage tree,1946,Early Canterbury Runs,ACLAND,19,,On some of the plains stations 'crow's nests' were built - platforms on poles or up cabbage trees.,
cabbage tree,1981,Loughnan Glossary,LOUGHNAN,23,,"crowsnest: a platform used before the plains lands were fenced, built in the top of a cabbage tree from which a shepherd could survey his sheep.",
cabbage tree,1908,"Kea, The: a NZ Problem",MARRINER,,,(And) <i>Meryta Sinclairii </i>,
cabbage tree,1888,Native Flowers of NZ,HETLEY,,,(And) <i>Meryta Sinclairii </i>,
cabbage tree,1889,Fleurs Sauvages,HETL.EY & RAOUL,,,(And) <i>Meryta Sinclairii </i>,
