Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
saddleback ridge,2000,Directions,,Summer 2000 No. 46 : 29,,OverstartlingsaddlebackridgesliesthealmostdesertedhamletofTaumarunui.,
saddleback timbering,1978,Gold Mining at Waihi (Glossary),McARA,331,,"<i>Saddle-backtimbering</i>:Stullshitchedintobothwallsandmeetingintheformofagableinthemiddle,likerafters.",
saddletweed,"Jan 7, 1989",Listener (New Zealand Listener),Davin,23,,"Hewaswearinghisclothcap,Inoticed,buthadn'tbotheredaboutajacket,makingdowithhisoldsaddle-tweedwaistcoat,itspcoketsfullofnailsandfencingstaples,andhissaddle-tweedtrousers,withthesidepocketsinfront.",
saddletweed,1947,Wayleggo,NEWTON,34,,"Eventheirworkingattire-thebestofsportscoatsandsaddletweedtrousers,whichwereincompletecontrasttowhatIhadbeenaccustomed-setthemapart.",
saddletweed,1962,Mutton on the Menu,DAVIS,115,,"Inspiteofthecold,thedrizzle,andtheclammywetnessofthegrasswhichwasstartingtopenetratemythicksaddle-tweedtrousers...",
saddletweed,1964,Cooks and Shepherds Come Away,STAPLES,95,,"Oldsaddletweedtrousers,tartanshirtsandhob-nailedbootsweretheiruniformtilltheweekend.",
saddletweed,1969,Big Country of the North Island,NEWTON,151,,DrummondFerniealmostinvariablydressedinasaddletweedsuit...,
saddletweed,1987,"Boards, Blades & Barebellies",OGONOWSKA-COATES,41,,..someoftheoldershearersprefersaddle-tweedpantsandapairofbraces.,
saddletweed,1994,From Caithness to Southland,SINCLAIR & TROTTER,17,,"IwasluckyIwaswellshod,O'Brienmusteringbootson,mysaddletweedtrouserstieddown,soIwasdryascouldbe.",
saddletweeds,1996,"Anthony Wall, Settler of Porirua",KAY,177,,"Wearinghissaddletweedsandhisonesportsjacket,hewouldputhistoothbrushinhisbreastpocket...",
saddling paddock,"Mar 19, 1883",Hawera & Normanby Star,,2,,Thebarforthosewhoenterthestandandsaddlingpaddockwillbeentirelydistinctandseparatefromtheoneoutside.Thesaddlingpaddockiscloseboardedsixfeethighasitshouldbe.,
saddling paddock,1976,From the Beginning: chronicles of a county,KERR,122,,Thesaddlingpaddockwasthesquarewherenowhugetreeshavegrownfromthepoplarfence-postsaroundit.,
saddling paddock,1889,Rhymes and Rambles,MITCHELL,50,,"Forperseverance...Ihaveseennothingtoequalthem,barringit'saJewbook-makerinasaddlingpaddock.",
saddling paddock,Jun 1904,NZ Illustrated Magazine,,197,,InthesaddlingpaddockalleyeswereturnedonSorcererandDefamer.,
saeeda,"Jul 10, 1919",Quick March,,33,,"Sa-eedaAhmed,Akers,arrak,/Bints,Bomonti.backsheech,barrak;/CentipedesandCleopatra,/Dustanddesert,djinnsandFatima;/`Eggs-cook,anamiskeen,'/Fever,flies,andfelaheen;/Gehenam,Galabeyah,gods,/Harems,hooshters,heatandhods;/`Igriwallah,imshiY'allah.'/Jackos,jackals,`galagala';/Khamseen,kankan,talahena,/Liceandlocusts,loveandLena;/Mirage,Mahomet,mosquistoe,/Niggers,T.A.B.andC2;/Olivesoranges,askarie./Peanuts,pyramids,andgharry;/`Queens'and`Quacks'and`k'weiskateer,'/Ruins,rum,andGyppobeer;/Scorpion,sand,sun,sin,andScarab,/Tibbin,taube,andtrickyArab;/Whizz-bangs,wadis,`yin-al-deenak,'/Yids,andyesterday,yehmeenak;/Kestrels,kingfishers,andkites,/Torriddaysandsleeplessnights;/Mosquesandminarets--maleesh;/`O'ariglak,'
`feluce--mafeesh'--/Bookra,badein,ack-ack-emma,/Thesoldier'sfarewell--ma-essalemma;",
SAFE,"Jul 6, 2005",NZ Herald,,A6,,"Thecommitee..hasbeenaccusedofbeingtooconservativeonanimalwelfareissuesbygroupssuchasSaveAnimalsFromExploitation,andalsobyGreenPartyMPSueKedgley.",
safe country,1942,Early NZ Families,CRESSWELL,158,,TheruninthosedayswasunfencedandwhenthesnowmustertookplaceeveryAprilandthesheepwerebroughtdowntosafecountry...,
safe country,1946,Early Canterbury Runs,ACLAND,213,,TherunsofwhichMt.Algidusoriginallyconsistedtookinalltheriverfacingsandsafecountry...,
safe country,1949,High Country Days,,197,,Safecountrywhichissavedforthewinteris'wintercountry.',
safe country,1978,"Mountains of Erewhon, The",BECKETT,23,,"Mesopotamiaiscapableofproducinggoodmerinowool,fortherunincludesafairproportionof'safe'country,thatis,countrycomparativelysafetowintersheepon.",
safe country,1922,Sheep Farming in NZ,PERRY,91,,"<i>ManagementofaCorriedaleHillFlock</i>.-Letitbetaken,forthesakeofillustration,thatwearedealingwithatussockblockof3,000acres,safecountry,whichwillcarry1,000ewes...",
safe house,"Jun 18, 2005",Listener (New Zealand Listener),,23,,"Thetownisplayinghostforthewintertofouroftheworld'sremainingkakapo,theworld'sheaviestparrot.ThechicksarebeingrearedinaDepartmentofConservation""safehouse"".",
safe paddock,Mar 1967,NZ Journal of Agriculture,,37,,Ascalvingapproachessortthroughtheherdeachweekandbringtheclose-upcowsintothesafepaddockneartheshed.,
safe paddock,"Aug 9, 1984",NZ Farmer,,19,,Yougettoknowwhicharethesafepaddocks[ienothigh-riskforfacialeczema.],
safe paddock,2001,Practical Smallfarming,FISK,90,,IfconditionssuitanFEoutbreakonyourfarmthengrazesafepaddocksfirst.,
safen,"Apr 28, 2004",Dominion Post,,B5,,"DavidGregorieofWaikanaequotesaletterinhislocalpaperfromNikiTrotter,ofRaumatiBeach:""Ifindithardtoseewhyanyonewouldbeagainstsafeningaverydangerouspieceofroadwithanextremelybadaccidenthistory.""Nowthat'satrulymarvellousword.""Safen"".to""makesafe"",followsallthebestprecedents,usingthatGermanic-enendingtomakeaverboutofanadjective.Itmimicsfasten,worsen,harden,sweeten,sharpen,shorten,stiffenetc.",
safety-proof,"Aug 24, 2004",Dominion Post,,B4,,"AtthefootofthePukeruaBayhillisalargesignproclaimingthatsomeauthority(IpresumetheLTSA(Ididn'thaveenoughtimetoreadthesignsafely)is""safety-proofing""theroad.Mydictionaryisveryclearthatproofinginthatsenseistorenderimpervioustosomething,withwaterproofingbeingagoodexample,andrabbitproofanother.",
safety-proof,"Oct 7, 2004",Dominion Post,,B4,,"Therefore,thepressureistrulyonTransitNZtosafety-proof,asfarasitcan,thehighwaypeopletravellingtoandfromthecapitalfromthewestareforcedtouse.",
safety-proof,"Oct 20, 2004",Dominion Post,,B5,,"...TransitNewZealandworkershaveerectedsignsateachendofthenotoriouslydangerousCentennialHighwaybetweenPukeruaBayandPaekakarikisayingtheyare""safety-proofing""thekillerstretch.Hesuggeststhismeanstheroadisbeingmaderesistanttosafety.",
safety-proof,"Sep 29, 2004",Independent Herald (Wellington),,,,"CoastRoadSafetyProofing.Yeah,right.",Graffitied caption in photograph of sign erected by Transit NZ
Saffa,"Apr 12, 2003",Listener (New Zealand Listener),,33,,"...weconfidentlytakeonthetube,wefindahousetosharewithfellowtravellers-abunchofKiwis,acoupleofAussies,ahandfulofSaffas,andasprinklingofCanadians.",
safing,Sep 1958,Tararua,,31,,<i>Safe.</i>`Safing'(bywhichImeananchoringorbelaying)'wrote.D.Pascoein<i>TheTramper</i>in1940.Thisisstillinusebutperhapsnotverycommon.,Ruth Mason `Track and Trail'
safu,"Jan 30, 1963",Dominion,,8,,"...IntheArmywehadotherphrasestocover[ajobbadlydoneordonewitha
`couldn't-care-less'attitude]whenthingsdidnotgoaccordingtoplan,suchasNAFUandSAFU,thefirstbeinganon-adjustingfiasco,andthesecondbeingaself-adjustingfiasco.",
sage,1969,Standard Common Names for Weeds,,66,,"<i>sage,creeping</i>[s]<i>Salvia</i>sp.(Coromandel:N.Auckland)",
sage,1981,Weeds of Roadsides,TAYLOR,173,,"WILDSAGE(<i>Salviaverbenaca</i>)...nativetoEuropeandwesternAsia,isbecomingmorecommoninbothIslands...",
sage,1969,Standard Common Names for Weeds,,,,"<i>sage,wild</i>[s]<i>Salviaverbenaca</i>L.",
sage,1969,Standard Common Names for Weeds,,88,,<i>woodsage</i>[s]<i>Teucriumscorodonia</i>L.,
Sail City,"Oct 12, 1986",Sunday News,,5,,"`Ploughonwithwhat'salreadybeenplanted.'That'sthephilosophyofAuckland'spopularmayor,DameCathTizard,forhernextthree-yeartermofofficeatthehelminSailCity.",
sailer,1952,NZ Forest Glossary,,,,SAILERAfallingbranch.syn.WIDOWMAKER,
sailer,1954,Official Memorandum NZ Forest Service,,,,Amemberofthestaffwashitbya`sailer',(Otago-Southland)
sailer,"Oct 3, 1958","Press, The",,5,,"Quarterofanhourlater,thesailer-apartoftheriggingusedinthefelling-camedown,strikingScottacrosstheforeheadandscalp.[amistakenderivationandreference]",
sailer,1961,"Hang on a Minute, Mate",CRUMP,42,,"Helearnedthat...broken-offbranches-sailors-canflyfiftyyardswhenatreecomesdown,andbowlamanstonestinkingdeadifhe'snotcareful.",
sailer,"Nov 12, 1983",Radio NZ / National Radio,,,,SpectrumDocumentary:G.W.Johnson'sworkinglife1940-46.Asailer-adangerwell-knowntobushmenwhenatreewasfelledabranchmightbreakoffandstayhighupinanothertree-stayupforyears-oneday...youcanhave30to40feetofbranchcomingdowntoearth.,2YA Wellington 9.15 am:
sailer,1988,"Dictionary of Kiwi Slang, A",McGILL,96,,<i>sailer</i>loosebranch;NewZealandforestrytermforwhatwinddoes.,
sailer,1988,"Dictionary of Kiwi Slang, A",MCGILL,96,,sailer:loosebranch;NewZealandforestrytermforwhatwinddoes.,
sailfish,1967,Marine Fishes,MORELAND,54,,SAILFISH[<i>Istiophorusorientalis</i>]...Pacificsailfishisanothername.,
sailfish,1982,Collins Guide,,299,1984,<i>SAILFISHIstiophorusplatypterus</i>,
sailfish,"Jul 23, 1986",Codes for Species in NZ Waters,,,,[speciesname]sailfish..[scientificname]<i>Istiophorusplatypterus</i>..[othername(s)]--,
sailfish,1986,NZ Fishes: An Identification Guide,PAUL,134,,<i>SailfishIstiophorusplatypterus</i>Sailfisharewidelydistributedthroughmosttropicalandsubtropicaloceans.,
sailfish,1987,Fishes: A Bibliography,,,,"[indextocommonnames283-293]sailfish172,2134-5",
sailors' purse,1956,NZ Fishes: An Identification Guide,GRAHAM,98,,"These[skate's]eggsarepassedoffinhorny,oblongcapsulesandareknowntofishermenandothersasSkateBarrows,Sailors'Purses,Mermaid'sPursesandMermaid'sPinboxes,andareoftenpickedupontheshoreafterstorms.Eachcapsulecontainsoneegg.Theshapeislikeaminiaturepillow,withfourhorns(oneateachcorner).",
salad bowl,"Nov 3, 2001",Dominion,,12,,"Theold""meltingpot""termiscurrentlyunfashionable,notwithstandingtheevidenceofitsmon-culturereality,andapparentlythecurrentvoguishtermisthe""saladbowl"".",
salad burnet,1969,Standard Common Names for Weeds,,67,,<i>saladburnet</i>[s]<i>Poteriumsanguisorba</i>L.,
salading,2000,Ephemera,,McGregor's Lettuce Seed Packet,,Lettuce.FancyLeafmixed.SensationalSaladingwithaDifference.,
salami syndrome,"Mar 10, 2004",Otago Daily Times,,19,,"Weseethisproposalaspartofthe'salamisyndrome'withalittletakenhereandalittletakenthere,untillittleornothingisleftandaccessandrecreationalvaluesareseverelycompromised.",
sale crutch,Jun 1982,NZ Journal of Agriculture,,49,,"Thejobmaybesmall,suchasringcrutching,butthoseheavysheephavetobehandled.Idealforfullcrutch,ringingandwigging,daggingorsalecrutchofprimelambs.",
sale day,1987,Sing Vila in the Mountain,Batistich,156,,"Thecasualscameandwentasusual,theSaleDayvisitantsfloodedusbriefly.",
sale day,1923,History of Puhoi,SILK,85,,"Forthelastfewyears,thefarmersingeneralfoundthatsale-dayswerebynomeans'RedLetterDays',butdaysofgloomanddisappointment.",
sale day,1970,Tat,MCNAUGHTON,104,,"Nextmorningwassaleday,andStewartwenttothesaleyardswithhishackandhisdogs.",
sale day,1974,Never a Dull Moment,MACINTOSH,18,,Thebusiestdaywason'saleday'whenfarmersandagentsgatheredforthefortnightlystocksale.,
sale day,1974,Never a Dull Moment,MACINTOSH,35,,Saledaysoftenbroughtaddeddiversions...,
sale day,1976,Mostly a Farmer,WATERS,105,,Stocksaledaysfromthemid-1920swerequiteacockies'gathering.,
sale day,1991,Off the Sheep's Back,RICHARDS,54,,"Iftheweatherwassuitable,saledaysturnedintoa'picnicday'oraget-togetherforallthefamilies.[saleday]",
sale day,"Dec 10, 1929",Otautau Standard & Wallace County Chronicle,,4,,"ROBT.SCOTT,DENTIST,TAYSTREET,INVERCARGILL.VISITSOtautaueveryfortnight,andmaybeconsultedatMrsJaquiery'sBuildingsonSaleDayandsecondandfourthFridays.",
sale day,"Mar 29, 1932",Otautau Standard & Wallace County Chronicle,,4,,"Why,SaledaywasOtautau'sGaladay!",
sale day,"Apr 4, 1896",Hawera & Normanby Star,,2,,"StratforditesarebeginningtorecognisethenecessityofhavingamoresubstantialbridgeoverthePateariver,andteamstersareabitfrightenedaboutcrossingoverwithaloadofmediumweight.Andnowonder.Itissurprisingtomanyithasnotcollapsedbeforethis.AtalleventstoatownlikeStratforditisanunsightlystructure,whetherfittocarrythetrafficornot,anditisamenacetopedestrianswhenthereismuchtrafficinthestreets,especiallyonsaledays,whencattlearebeingdrivenacross.",
sale day,"Jan 13, 1875",Taranaki Herald,,2,,"Thesupplyofmediumhorseshasbeengood,butvendorslookedforanadvance;whereaspricesruled,uponthewhole,lower.Consequently,asmallernumberthanisusualonaregularsale-day,wasdisposedof.",
sale day,"Oct 9, 1868",Daily Southern Cross,,3,,"Therequiredquorumof10ratepayersnotbeingpresentattheannualmeetingcalledforTuesday,thechairman(Mr.E.Constable)adjournedthemeetingtoWednesday,the14thinstant,thecattlesaleday.",
sale day,1966,"English Language in Aust. & NZ, The",TURNER,150,,,
sale day,"Mar 12, 1918",Otautau Standard & Wallace County Chronicle,,3,,"AnowneriswantedforaHerefordcalf,leftintheyardslastsaleday.",
sale day,1988,From Bush-Burn to Butter,,52,,September2:firstcattlesaleday.,1881 John Hurndall's Diary in 1988 Warr From Bush-burn to Butter 52
sale day,Dec 1904,NZ Illustrated Magazine,,251,,"Saleday,Christmasweek,andnotabeasttobegotforloveormoney.",
sale day,1949,Rusty Road,SCANLAN,10,,"Thelittlemarkettown,withitshandfulofshops,itspublichouse,itssaleyards,wasonlytwomilesaway.ThursdaywasSaleDay,whenthefarmerscameintobuyandsellsheeporcalves,heifersandpigs,andthefarmer'swifetotradeherbutterandeggsatthegrocer'sforstores,andtobuytowelsandsheetsandshoes.Marketday,theywouldcallitinEngland,buttherewasnomarketinthesesmallNewZealandtowns.Therewerenostallsinthestreetorsquare,wherethefarmerandhiswifesoldpoultryandapples,eggsandbutter,fruitandcream.Thecowsandsheepandhorsesandotherfarmstockweregatheredintopensatthesaleyard,andsoldbyauction.",
sale day,1978,Listener Short Stories,,2/40,,TellhimI'llbewantinganotherpupandI'lllookhimupnextsaleday.,1956 Middleton in 1978 Listener Short Stories Vol 2 40
sale day,1966,"English Language in Aust. & NZ, The",TURNER,161,,"[Inwinter]afarmerdoesnothavetobemindfulof<i>cow-time</i>ormilkingtimeon<i>townday</i>(or<i>saleday</i>,equivalenttoEnglish`marketday').",
sale day,1970,Tat,McNAUGHTON,104,,"Nextmorningwassaleday,andStewartwenttothesaleyardswithhishackandhisdogs.",
sale day,1982,Myrtle and Sophia,KEENE,45,,"SaleDaywasalwaysexcitinginKaitaia-especiallyinthoseearlytimeswhenwildfrightenedcattlefromthemostnortherlystations-cattlethathadseenfewhumanbeings-weredrivendownthemainroadtothesaleyards,thenintotheA.&P.grounds.",
sale day,"Dec 1, 1945",NZ Dairy Exporter,,63,,SaleDaycausesahiveofactivityinourvillage.,
sale day,1987,Sing Vila in the Mountain,,43,,SaleDaywasthebigdayforbusinessintown.ThefarmersdroveinwiththeirfamiliesandthefourroadsthatmetatAorangiHouseresoundedtotheringofsulkywheelsalongthemacadam.,
sale day,1967,Return of Joe,HENDERSON,172,,Icametoappreciatethefarmers'saledaywhenIwasrunningasmallcountrytownbakeryandtearooms.,
sale day,1981,Johnsonville Yesterday,KENNEALLY,35,,"Fences,gardensandresidentssufferedjustpriortosaleday.",
sale draft,1972,Sheep Thief,NEWTON,127,,Unlesstheyareagedsheeptheyaren'tlikelytobeinhissaledraft...,
sale,1988,"Dictionary of Kiwi Slang, A",McGILL,96,,<i>sale</i>tovomit;often<i>makeasale</i>.,
sale muster,1962,Country Occasions,SHARPE,129,,"Onetherareoccasionsonwhichaback-countrypropertychangeshandsthesalemuster,inwhichthesheeparebroughtinforcounting,leadsitselftoallsortsofdevilment.",
sale night,"Jul 25, 1914",Letter,WESTMACOTT,190,,"Iwokeuptheboardinghousekeeper,tofindthat,beingsalenight,therewasnotabedinthehouse.",in Westmacott (1977) The After-Breakfast Cigar
sale stock,1993,Farming Under Aspiring,ASPINALL,76,,There..salestocktogetaway.,
sale stock,1994,I Was So Lucky,SALISBURY,107,,MostofthesalestockoffTeRataweresoldontheplace.ThesalestockwasdulycollectedbyadroverwhowouldtakethemobtoGisborne.[salelambs],
saleyard,"May 21, 1892",Wanganui Herald,,3,,"TheWaitotaraSaleyards...Itissurelytimethebusinessandotherpeopleofourimportant,thoughsmalltownship,wokeuptothefactthattheyarethepeopletoorganiseasaleyardforthebenefitofthebacksettlers.",
saleyard,"Oct 4, 1919",Grey River Argus,,3,,"AburglarenteredthepremisesoftheAshburtonGasCompanylastnightandopenedthesafeandstoleGBP472swhichincludedGBP33,thepropertyoftheAshburtonSaleyardsCompany.",
saleyard,1969,Open Country Calling,HENDERSON,42,,Themobhadbaulkedatthesaleyardgateway...,
saleyard,"Jun 30, 1863",Journal and Letters (Walker),,,,"Therewasafreedinnertoallcomersinthe[Otago]Provincialsaleyards,consistingofroastbeef,Plumpudding,beerandwine.",
saleyard,1870,TrNZI,,2/219,,ThemeansfordrainingtheswampneartheRemuerasaleyards...havebeenprovided..,
saleyard,1899,Department of Agriculture Report,,17,,,(Griffiths Collection)hyphenated
saleyard,1934,Sheep Dog Memoirs,LILICO,26,,AbitchpupIsold...wentdirecttofreezingworkstopenupanddevelopedintoafirstclassforcerandbacker...ThefinestbackingdogsIhaveeverseenareinthesaleyardsatAddington...,
saleyard,1950,NZ Journal of Agriculture,,26/3,,,
saleyard,1948,"Cunninghams, The",BALLANTYNE,85,,,
saleyard,"Feb 21, 1951",Shepherd's Calendar,DUFF,22,,"Iboughther[anoldewe]inthesale-yardswith[23]otheroddsandends,andshewasinchargeintwenty-fourhours.Fortunatelysheisnotafencer.",
saleyard,Jan 1952,Here & Now,,27,,"Now,atthesaleyards,theywouldaskhimifhewasgoingoutthatevening,...",
saleyard,1955,Land of My Children,WILSON,179,,Thefarmersrodedispiritedlyfromthesaleyards.,
saleyard,1986,NZ Pocket Oxford Dictionary,,672,,"<i>saleyardn.NZ&Austral.</i>placewherelivestock,cars,etc.aresold.",[nf. 1982 Collins Concise Eng. Dict.]
