Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
face doesn't fit,"Aug 6, 2001",Evening Post,,2,,"Legaladvicehadmadeitclearthatthe""facedoesn'tfit""clausecouldnothavebeenusedtooustMsRankinassoonasthenewGovernmentcametooffice-andthatitsusemayneverhavebeenlegal,hesaid.",
face,1986,Off the Sheep's Back,RICHARDS,14,,"Thethree[15]brothersspentthefirstfewweeksclearing,learningtheartofchopping,scarfing,drivingandworkingaface.<i>Ibid.</i>k168Heandamatetookonacontracttocutabout20acresoflightbushandscrub,butasneitherofthemknewanythingabouthowtoworkoutaface...theysoongotintodifficulties.",
face,"Jul 11, 1857",St Leonard's Station Diary,,,,Sheepseemallrightasallonsteepsunnyfaceswhichhavepartlycleared.,1857 St Leonard's Station Diary 11 July in MacFarlane Amuri (1946) 126
face,"Oct 20, 1865",Chudleigh Diary,201,1950,,WemusteredaboutfourmilesofthefaseofBenMcLeod.Iwentupsome7000ft....,
face,"Sep 17, 1866",Journal Kept at Rockwood and the Point,PHILLIPS,81,,[sc.ofhill]/IntheafternoonT.A.P.&W.P.P.burntthefacesroundthePoint.,
face,1887,History of the Early Gold Discoveries in Otago,PYKE,140,1962,"expensivelawsuitswhichhaveoccurred,owingtothedifficultyof[141]exactlydeterminingboundarieswherethe`faces'arefrom100to200feetinheight;",
face,"Oct 14, 1933","Press, The",,15,,"Face,Facing:Sideofahillorrange.(C.)",(Acland Gloss.)
face,"Jan 20, 1934","Press, The",,15,,"Faceandsidling.-S.isgenerallyusedinconnectionwithmusteringandconnotestheideaofsteepnessorroughness,andisneverusedwhendiscussingtheaspect.Youdonotsay`adarks.,'thoughyouoftenhear`darkside';butf.canbeusedineithersense.",(Acland Gloss.)
face,1939,First White Boy Born in Otago,BEATTIE,111,,Onthefacetothesouththebushwaseithersilverpineorsilverbirchandsoopenyoucoulddrivecattlethroughit.,
face,1847,Wayleggo,,,,GlossaryFace:openhillside.,
face,1949,High Country Days,NEWTON,137,,...thestagupinthefacegavetongueagain.,
face,1951,Early Canterbury Runs,ACLAND,367,,"FaceandSidling.Sidlingisgenerallyusedinconnectionwithmusteringandconnotestheideaofsteepnessorroughness,andisneverusedwhendiscussingtheaspect.Youdonotsay`adarksidling',thoughyouoftenhear`darkside';butfacecanbeusedineithersense.",
face,1960,Word for Word,MUIR,85,,Whiterepeatedinthehighcloud[towardtheSouthernAlps]withahintofnor'westarch.Greyshingle-slidesclearonthenearestfaces.,
face,1973,Big Country,NEWTON,29,1977,Thelatterblock...thentookinonlytheWairaufacesandastretchofharshmanukaflats_...,
face,1975,Outback,DAVIES,8,,Thosesoundsmeantafulldayonthehills...climbingsteepfaces...ordescendinginto...ravinestorescuetrappedewes.,
face,1981,Waitaki: the river and its lakes,NORDMEYER,31,,...thefencingoffofthemoredangerousfacesandgullies...havemadefarminginthehighcountrylessofagamblethanitwas.,
face,1981,Black Billy Tea,CHARLES,49,,"Theychasedthatoldboar.../Throughfern,faceandgullyandhillsfaraway!/",
face,1982,Collins Concise English Dictionary,,396,,face...15.N.Z.theexposedslopeofahill.,
face,1986,NZ Pocket Oxford Dictionary,,267,,face...NZopenhillsideorslope,
face,1986,Off the Sheep's Back,RICHARDS,22,,"Itwasquiteacommonpracticeforexperiencedbushmen,tohaveadrive'.Ifyouarechoppingupa`face'andthereisalargetreebehindyoufurtheruptheface,youselectthatasthe`key'.Tosavetime...youdonotwastetimebychoppingdowneachtreeindividually,butjust`scarf'andpartlychopeachtree.Whenallisreadyandyouhaveworkedbacktothekey,youscarfitverycarefully....Ifeverythinggoesaccordingtoplanitwill`drive'theonebelow,whichwillinturndrivethenext,andsoon...",
face,1928,"Vegetation of New Zealand, The",COCKAYNE,231,2nd,"Esp.work(out)aface,openaface.Thisisseenonallsunnyandshadyslopes(the`sunny'and`darkfaces'oftheshepherds)...",
face,1937,Thomas,AYSON,102,,Soupapigtrackhestartedtothefernyfacewherethedogswerebarking.,
face,1938,NZ Journal of Science & Technology,,20/232A,,"HereitmustbepointedoutthatwhatCockaynedescribedassunnyanddarkfacesareforthemostpart,andespeciallyinCentralOtago,essentiallywindwardandleewardfacesrespectively.",
face,1949,Wayleggo,NEWTON,37,,Itwascountrywithgreatopenshinglefaces.,
face,"Jul 25, 1951",Shepherd's Calendar,DUFF,41,1961,"butIfacenorth,andnorabbitgoesvoluntarilytothecoldfaceswhenthewarmonesareopen.",
face,1958,Report of Soil Conservation ...Council,,11,,"Subsequently,cattlehavebeenusedforgrazing,andsubdivisionfenceserectedtoadequatelycontrolthegrazingofdarkandsunnyfaces.",
face,1960,Memories of Maoriland,SCRYMGEOUR,9,,"duringthesummeronthesehighaltitudes,sheepthrove,andhadtobemusteredtothesunnyfacesoftheridgeswherethesnowfirstmelted,...",
face,1968,Remembered Trails,TOMLINSON,40,,"Thelambsstoppedabouthalfwaydownthespuronabigtussockface,...",
face,1978,Woolgatherers,PRESTON,110,,"[ashadyface]Thatyear(1908)itwasthreeoffourweeksbeforewecouldgettothesheepinthebackcountry;andthenwecouldshiftonlythosecaughtonthedarkfaces,andbringthemacrosstothesunnyside.",
face,1981,Black Billy Tea,CHARLES,48,,"Thedogsflushedtheboaronahighfernyface,/",
face,1982,Historic Sheep Stations NI,WHEELER,13,,"Thoughthesunnyfacesmaydryup,thedarkfacescarryconsiderablefeed,thereverseofusualhigh-countryconditions.",
face,1983,Wildlife Ranger,FRANCIS,59,,Thedarkfacesofthespurswerenowdangerousanditwaseasytoslipandfalldisatrously.(Theso-calleddarkfaceswereslopesandhillsidesthatgotnosunduringthewinterandremainedfrozen.),
face,"Jun 17, 1924",Otago Witness,,68,,"Wegotpastthemalltoosoon..gettingacloseviewofthebigbareclay""faces""ononesideoftheriver,whichlooklikecuttings.",
face,"Jul 11, 1857",St Leonard's Station Diary,,126,,Sheepseemallrightasallonsteepsunnyfaceswhichhavebeenpartlycleared.,in MacFarlane (1946) Amuri
face,"May 20, 1921",NZ Journal of Agriculture,,313,,Vegetatingofloosefacesinhighcountry..Underwhatconditionswillmarramgrassgrow?WoulditbesuitableintheMacKenziecountrytopreventshale-rockfacesfromslipping...?,
face,"Feb 20, 1937",NZ Journal of Agriculture,,98,,"Onaccountoftheextremeroughnessofthecountryandthelackofsuitablevegetation,thesheepdonotgrazeonthehighfacesofthemainrange.",
face,1947,Wayleggo,NEWTON,153,,Face:openhillside.,
face,1949,High Country Days,NEWTON,147,,"Openfacesandgreatshinglebasins,itwasnotgooddeercountry.",
face,1952,Deer Hunter: The Experiences of a NZ Stalker,THOMSON,60,,"...later,he'cameclean'andtoldthathewasshootinginahighscrubbyfacenotfarfromcamp...",
face,"Nov 5, 1953",NZ Farmer,,19,,"-allofthe1423acresoftheirproperty,withtheexceptionofafewsteepbackfacesandgullies,areploughable.",
face,1969,Big Country of the North Island,NEWTON,160,,Thisisthelowestpartofthepropertyandtakesinsomehighlyattractivetussockfaces...,
face,1969,Big Country of the North Island,,164,,"..abulldozedtrackwindsitswayupasteepmanukafacefollowinganarrow,rockyridge...",
face,"Jul 15, 1983",NZ Journal of Agriculture,,46,,"It'splainlogictomethatthedogwho'llhuntthreesheepupafaceorpenatrio,willbemucheasieronthenerves,temperandthroatbackonthefarm.",
face,1993,Over 30 Years Pig Hunting,BEACH,26,,"Theterrainherewasgorseyfaces,andnativebushgullieswhichranfromtheflattothemainridge.",
face,1993,Over 30 Years Pig Hunting,BEACH,105,,..BillandLintonsidledintowardsalargenativebushface.,
face,1993,Over 30 Years Pig Hunting,BEACH,140,,Itwouldbefourhundredyardsdownasteepbluffyfaceintothecreek...,
face,1996,Tales of a Tussock Jumper,STACEY,112,,Nooneknewthatacloudburstthemonthbeforehadscouredgutsdownthefacedepositingrockslargeandsmallthroughthetussocks.,
face fart,1982,Some Other Country,MARSHALL,237,,"`Arpbarp',wentherhusband.`ForGod'ssakestopthatfacefartingallthetime,'saidMrsRansumeen.",1982 Marshall in 1984 Some Other Country 237
face louse,1958,"Sheep.  Part 1, Sheep husbandry",STEVENS,83,,"Thereareseveralspeciesoflicefoundonsheep,butthosewhichoccurinNewZealandare:1)theredlouseorbodylouse,orwoollouse(Damaliniaovis);2)thefacelouse(Linognathusovillus);and30theleglouse(Linognathuspedalis).ThefacelouseisrareandtheleglousemorecommoninNewZealand...",
face plant,"Jan 15, 1994",Listener (New Zealand Listener),,54,,"""Fallingoffisnature'swayoftellingyouyou'vefoundyourlimit,""isaphilosophicaldefinitionofaverypertinentproblemtoreadersof<i>ClassicNewZealandMountainBikeRides</i>...""Theinevitableresultisa<i>Faceplant</i>.",
face plant,"Aug 30, 2005",NZ Herald,,D8,,"EachtimeIgetoff,Iface-plantintothesnoworalmostdothesplits.TheonlyconsolationiswhenIridenexttoagirlwhoiscarryingherboard.WhenIaskwhy,shesaysshefelloversomanytimeswhengettingoff,shegaveup.",
face-brand,"Jan 30, 1867",Journal Kept at Rockwood and the Point,PHILLIPS,93,,AllhandsfacebrandingramsandthenmusteringSnowyPeak.,
face-brand,"Feb 22, 1868",Marlborough Express,,5,,Allwereface-brandedU...,
face-brand,"Apr 23, 1868",Journal Kept at Rockwood and the Point,PHILLIPS,147,,facebrandingsheep.,
face-grease,1938,Just Me,McKEARNEY,63,,Ibuyajarof`facegrease'atintervals.,
face-moko,1904,"Maori Race, The",TREGEAR,259,,"Sootforuseascolouringmatterfortattooingthebodywassometimesmadefromtheburnt<i>awheto</i>or`vegetablecaterpillar'(Cordicepsrobertsii),butwasnotblackenoughforface-<i>moko.</i>",
facial eczema,1900,Report,,200,,"Acutefacialeczemainsheep:Thisdisease,whichismainfestedbyaneruptiononthefaceandearsoflambs,issolelyduetodieteticerrors.",Eighth Report of the Dept. of Ag
facial eczema,"Nov 15, 1910",NZ Journal of Agriculture,,464,,Theprevalenceofso-calledfacialeczemaamongsheeplastyear.,
facial eczema,"Jan 16, 1956",NZ Journal of Agriculture,,83,,"Anotherandmorepracticaluseofchloromycetinisinthetreatmentofpinkeye,whichisoftenseeninsheepthathavetravelledinmobsorarebeingheldinpaddocksduringperiodsofdangerinfacialeczema.",
facial eczema,1987,NZ Journal of Agriculture,,5,,ThegoaloftheHoughton'sbreedingprogrammeissimple:tobreedintotheirflockssuchalevelofresistancetofacialeczema(FE)thattheycansafelyexpectthediseasetobeaproduction-reducingnuisanceonlyonceeveryhalf-century.,
facial eczema,2001,Wool Grower,,Autumn 11,,"We'vebeenherefor30years,andwe'dneverhadaproblemwithFEuntiltwoyearsago.Facialeczemaiscausedbythesporesofafungus,Pithomyceschartarum,whichlivesinthebaseofthepasture.[FE]",
facial eczema,1943,NZ Journal of Science & Technology,,24/201A,,Theincidence...[is]bestdescribedbyreviewingthefarmingconditions...inthe1938facialeczemaoutbreak.,
facial eczema,1951,Grasslands of NZ,LEVY,60,1970,"Inseasonswhenfacialeczemaislikelytooccur,...Weatherconditions...appeartohaveanintimaterelationshipwithfacialeczemaoutbreaks.",
facial eczema,Jul 1900,Ann. Rep. Dept of Agriculture,,8 : 200,,"AcuteFacialEczemainSheep/[heading]Thisdisease,whichismanifestedbyaneruptiononthefaceandearsoflambs,issolelyduetodieteticerrors.SomeyearsagoIinvestigatedwhatmighthavebeentermedanoutbreak.",
facial eczema,"Jan 15, 1913",NZ Journal of Agriculture,,578,,"Breeding-eweshavebeenattimesheavysufferersfromfacialeczema(orfacialdermatitis),asthistroubleoftheskinoftheheadistermed.",
facial eczema,1916,Ann. Rep. Dept of Agriculture,,,,Facialeczemaappearedinareasofplentifulgrowthofautumnfeed...,1916 Dept Ag. Annual report in 1941 NZJST 22/38A
facial eczema,1938,NZ Journal of Science & Technology,,20/92A,,Itwasconsidereddesirabletodetermine...theeffectoftheso-called`facialeczema'onsheep-skins...,
facial eczema,1941,NZ Journal of Science & Technology,,22/30A,,"Outbreaksoffacialeczemaoccurred...in1916,1917,...1928,1929,and1933.",
facial eczema,1943,NZ Journal of Science & Technology,,24/186A,,"Thename`facialeczema'wasfirstappliedyearsago,andwaslaterchangedto`facialdermatitis'.Popularpreferencewas,however,sostronglyinfavourof`facialeczema'thatthis,thoughnottrulydescriptive,wasfinallyadoptedasthecommonnameofthisdisease.",
facial eczema,1951,Grasslands of NZ,LEVY,60,1970,"Inseasonswhenfacialeczemaislikelytooccur,...Weatherconditions...appeartohaveanintimaterelationshipwithfacialeczemaoutbreaks.-<i>Ibid</i>Formanyyearsfacialeczemawaslinkedwithacertainautumnpasturecondition...<i>Ibid</i>334Theyear1938sawoneoftheworstincidencesoffacialeczemaeverencounteredinNewZealand,orforthatmatterintheworld.",
facial eczema,1986,NZ Pocket Oxford Dictionary,,268,,facialeczemaNZcontagiousdiseaseofsheep.,[nf. 1982 Collins Concise Eng. Dict.; 1985 Collins NZ Compact Dict. 175]
facial eczema,Dec 1971,NZ Dairy Exporter,,20,,"AlthoughtheFacialEczemaAdvisoryCommittee..hadagreedthatitcouldseenobenefitfromspendingmoremoneyonfacialeczemaatthisstage,itwasproposedtomaintainthesamecommitmentofresearchstaff.",
facing,1874,Crusts: a settler's fare due south,KENNAWAY,143,,"Wesawthefiresweepawayupthefurthersidesoftherange,andleaveourunconscioussheepsafeonthestillgrassedfacingsoftheirrun.",
facing,1882,Out in the Open,POTTS,77,,"...growingtogetherinthealpinedistrictabovethegorgeoftheAshburton,onthefacingsofTrinityHill...",
facing,Jul 1885,NZ Journal of Science,,481,,It[kea]seeksasanesting-placetheshelterofalmostinaccessiblerocksorburrowsitsholeinsteepfacings.,(T.H. Potts)
facing,1964,Life on a Five Pound Note,HOSKENS,112,,"[Quotingaroadsidestoneerectedin1917,northofBurke'sPasstownship]Soshallyourmountainfacingsandriverflatsbepreservedtoyourchildren'schildrenandforevermore.",
facing,"Oct 14, 1933","Press, The",,15,,"Face,Facing:Sideofahillorrange.(C.)",(Acland Gloss.)
facing,1940,Te Waimate,STUDHOLME,80,,Whensunnyfacingshavebeenfixed...<i>Ibid</i>82...beforelightingaroughfacing...coveredwithroughage.,
facing,1952,My Yesteryears,BLAKISTON,58,,"Mr.Trippwasparticularlykeenaboutburningbutasfarasthetussocklandwasconcerned,especiallythesunnyfacings,healwayssaidthegrassshouldbeburntasfaraspossiblewhenthegroundwasdampsoasnottodestroytheroots.Thedarkfacingsandthelawyersandscrubshouldbeburntwheneverthecountrywasdryenough.",[f. c1869]
facing,1946,Early Canterbury Runs,ACLAND,213,,TherunsofwhichMt.Algidusoriginallyconsistedtookinalltheriverfacingsandsafecountry...,
facing,1969,Big Country of the North Island,NEWTON,236,,"Thisisallbeautifulcountry,andsomeoftheriverfacingswereasattractiveasanyIsaw.",
facing,1874,Crusts: a settler's fare due south,KENNAWAY,143,,"Wesawthefiresweepawayupthefurthersidesoftherange,andleaveourunconscioussheepsafeonthestillgrassedfacingsoftheirrun.",
facing,1952,High Country Journey,NEWTON,159,,"Thepickofthestation,ofcourse,isthegreatstretchofsunnyfacingsrunningrightfromtheWoolliestothelowerendoftheblock.",
facing,1969,Big Country of the North Island,NEWTON,206,,..climbingsteeplyupthroughsomesunnyfacingsthickwithwillowsandsilverpoplars.,
facing-up table,1968,"Pagan Game, The",SLATTER,85,,"Therewas[postal]work[inthe1960s],hardsatisfyingwork.Thevolcanoesoflettersonthefacing-uptable,thecheckerchantingtheredsontothelorry,thecheckercallingtheoverseasin,London45.",
factory,1902,"Settler's Handbook of NZ, The",,102,,"Thefactorysystemisnowfairlywellestablished....Itishardlynecessarytopointoutthatallbutterandcheeseintendedforexportwillhavetobefactory-made,...<i>Ibid</i>ClassificationofDairies.-Dairiesareregisteredas-`Factories'or`creameries,'i.e.,milkingatleastfiftycows;...",1892 Murphy in 1902 Settler's Handbook of NZ (Lands Department) 102
factory,1980,Sage Tea,WOOLLASTON,56,,"[cWW1,Taranaki]...thecowsweredryandourfathersnotgoingtothefactory(calledthat[insteadof`creamery']nowthattheymadecheesethereinsteadofbutter).Hence,factorybutter(orshopbutter)asdistinctfromdairy(orfarm)butter.",
factory,1985,I'm Ninety-five,HUNT,70,,"(George)Factorybutterwasoneandtwoapound,separatedfarmers'butteroneshillingapound[c1910].",
factory,1898,Ann. Rep. Dept of Agriculture,,VI/104,,Quiteanumberoffactorieshaveinsertedmachinesduringthepastyear.,
factory,"Sep 2, 1885",Wairarapa Daily,,2,,TheDirectorsinformedthemilksuppliersthattheywouldhavetoreducethepriceofthemilksuppliedtotheFactoryto3dthegallonor10lb.,
factory,1892,NZ Statutes,,56 Vict. 30/178,,"""Factory""or""creamery""shallmeanaplaceestablishedforreceivingthemilkorcreamofcowsfromthepublicforthepurposeofmanufacturingthesameoranyportionofthesameintobutterorcheese,orboth,asthecasemaybe.",
factory bach,"Dec 14, 1918",Stratford Evening Post,,8,,"HemovedthattheMinisterofPublicHealth'sattentionbecalledtoit,withaviewtohavingfactorybachesperiodicallyinspected.",
