Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
K Road,Nov 2005,North & South,,108,,"KRoad'sheydaywasintheVictorianerawhenitwasamajortransportarteryandterminusand<i>theplace</i>toshop,backedbyboomtimesandthespendingpowerofthepeopleinthenewvillasuburbsofGreyLynn,Kingsland,SandringhamandMountEden.",
K Road,"Feb 17, 2002",Sunday Star Times,,D2,,"iwanttoseeanOscarwinnermakeaspeechthatinvolvesthemthankingJesusandtheblindingepiphanytheyhadwhileyelling""showusyourbits""onK'Rdinrushhour.",
K Road,"Feb 28, 1993",Sunday Times (NZ),,27,,ithinki'minspiredbywhat'shappeningaroundme-bythekidsinKRoadwhoweartapamedallionsandreallydotheirownthing.,
K Road,1989,Auckland City & Sea,MORRiSON,[12],,Arestauranton'K'Roadirefusetoname.,
K Road,"Jul 3, 2004",Listener (New Zealand Listener),,44,,"Gosh,evenitssexiestred[wine]hasanamethatmostNewZealanderscanrelateto-KRoad.",
K Road,"Jan 2, 2005",Sunday Star Times,,D5,,"SoKRdflourishedasanightworld,withbars,clubsandrestaurants.AndpossiblyuniquelyinNewZealand,thestreetbecamesofamousitisknownbyasingle,emblematicletter.",
K Road,"Apr 10, 1999",Listener (New Zealand Listener),,41,,"it'sanupbeatlittlenumber,peopledwithlarger-than-lifecharactersyouwouldexpectfromitsK'Rdsetting,andshotthroughwithacheerful;warmthrarelyseeninNewZealandmoves.",
K Road,"May 15, 1999",Listener (New Zealand Listener),,60,,"ifihadcarriedonusingit,notonlywouldihavebeenunfittowork,butisweariwouldhavebeenbeggingonKRdinsideaweek.",
K Road,1995,Gold in the Creek,McGill,194,,BobconsultedhisphonelistagainanddialledThePurplePussycatinKRoad.,
K Road,"Jul 3, 1992",Dominion,,5,,"MrPrebblewasmovedtoaskhow""KRoad""couldsurvive.",
K Road,"Nov 1, 2001",Dominion,,24,,"K(asinKarangahape)RdtoKingdomComecollectstogetherthisAucklandartist'sworkfrom1995to2001,includingpiecesnevershownbefore.Thetitlereferstothetwobookendworks,beginningwith<i>KRd</i>(1995)andendingwith<i>KingdomCome</i>(2001).",
K Road,1987,insight Guides (NZ),,108,,"OppositeGraftonBridge..isKarangahapeRoad,knowntolocalsas'K-Road.",
K Road,"Mar 20, 2004",Listener (New Zealand Listener),,46,,"HedrovethroughMtEden,thenalongSymondsStandK-Rd.",
K Road,"Apr 19, 1997",Listener (New Zealand Listener),,44,,"Walkingjust50metresdownAuckland'sK'Roadislikespinningaradioatfull-volumethroughdozensofraspy,blaringfrequencies-reekingtakewaysjump-cuttored-lightemporia,buttedupagainstdeadbeatthriftshopsandpre-cappucinocafes.",
K Road,"Jul 7, 2001",Listener (New Zealand Listener),,65,,ThepalegreyfaceonK'RdatthreeintheafternoonisnotenjoyingtheglorioussunshineofQueen'sBirthdayMonday.,
K Road,Jan 1992,Metro,,55,,"Becauseofthe
recession-depression,mostofKRoadwassavedfromthedeveloper'sbulldozer.",
K Road,Jun 1992,More Magazine,,70,,"RainforcedtheweddingpartytodecamptoSamoaHouse,inKRoad.",
K Road,1990,Bad Music,McCAULEY,104,,iaskedtobedroppedatKRoad.itwaslate-nightshoppingandthebargaintableswerespreadalongthecrowdedpavements.,
K surface,Oct 1982,Geological Society of NZ Newsletter,,58,74,"Thename'Ksurface'(keysurface)ofCotton(1957)hasbeenretainedforthehighlevel,lowrelief,erosionsurfacesthatincorporateahistoryoffaulting,westwardtiltinganddoming,andalsoisacceptedasakeysurfacetoestimatethenatureofsubsequentdeformation.",
k'noath,1985,Shuriken,O'SULLiVAN,58,,"i'llhavetoreportthis,Jacko.JACKO:K'noath.We'llbothreportit.",
K-Force,"Dec 9, 2000",Dominion,,23,,"Therewasnoshortageofvolunteersforthe1056-manKayforcethat50yearsagotomorrowsailedfromWellingtontofightalongsideotherunitsfromtheCommonwealthintheKoreanWar...Afteronlythreemonthsoftraining,the16thFieldRegimentandanumberofsmaller,ancillaryunits,knowncollectivelyasKayforce,sailedonDecember10,1950,onthetroopshipOrmonde,arrivinginPusanonNewYear'sEveandgoingintoactionagainstNorthKoreaanditsChineseallylessthanfourweekslater.",
K-Force,"Jan 30, 1951",Evening Post,,7,,[Hdg]KForceLinesUpwithFamousUnit,
K-Force,Nov 1952,Tararua Tramper,,7,,K-ForceEquipment[heading],
K-Force,"Jan 19, 1953",Evening Post,,[Leader],,"EversincetheyleftNewZealandonDecember10,1950,toupholdthecauseoftheUnitedNationsinrepellingaggression,themembersofKForcehavemaintainedthetraditionsestablishedbytheN.Z.ExpeditionaryForcesintheFirstandSecondWorldWars...Originallycomposedofthe16th.FieldRegiment,R.N.Z.A.,totalling1000menwith1streinforcements,KForcehassincebeenaugmentedbysignalling,engineering,andA.S.C.units,makingacombinedtotalof1668NewZealandersnowservinginKorea.",
K-Force,1964,Footsteps in the Sea,BOOTH,54,,SomeofJim'sK-forcecobbers...hadknownDicksincebeforeSeoul.,
K-Force,1981,New Zealanders at War,KiNG,277,,"Eventually,abodyof1100men(`Kayforce')sailedforKoreainDecember1950.itwasmadeupofthe16FieldRegiment,aSignalsTroop,aLightAidDetachment,aTransportPlatoon,anEngineerssectionandaReinforcementTrainingUnit.",
K-Force,"Jul 24, 2004",Listener (New Zealand Listener),,8,,"Withinweeks,NewZealanddespatchedtwofrigatestojoinothernaviesinKoreanwaters.Shortlyafter,aforceofover1000menwasformed.SoomtobeknownasKayforce,theywerequicklytrainedandtransportedtothebitterwaronacold,forbiddingcountry.",
K-Force,"Jul 27, 2003",Sunday Star Times,,A14,,"About6000KiwisfoughtinKoreabeforeKayforcewaswithdrawnin1957.Withjust45deaths,historianianMcGibbonpointsouttheKoreanWarwastheleastcostlyofthemajorconflictsNewZealandhasbeeninvolvedwith.",
K-Force,"Jul 29, 1950",Dominion,,9,,"ThroughoutNewZealandyesterdaymorethan1500volunteersansweredthecallforserviceintheK-Force,NewZealandcomponentoftheUnitedNationsforcesinKorea.",
K-Force,1984,Red Coat to Jungle Green,BARBER,135,,"FromJanuary1951throughtoNovember1954the16thFieldRegimentfoughtitswaythroughKorea...Thosewhohadjoined`KayForce'soonrealisedthatsoldieringinKoreawasnosinecure.<i>ibid..</i>139GunnerN.G.Garland,whohadcometoKoreawiththeoriginaldraftofKForce,wascapturedwhileonobservationpostdutieswiththeKing'sShropshireLightinfantry...KForcewasbetterequippedtofacethesecondKoreanwinter,withsomeheatedbunkersnowbuiltbelowground,withwarmeruniformsandbetterrations.",
K-Force,"May 6, 1953",NZ Observer,,6,,inK-ForcethepercentageofMaorisismuchhigherthanitwouldbein(say)aNewZealandDivision.,
K-Force,"Jan 28, 1953",NZ Truth,,19,,K-Forcearedisgustedwiththechangingofthelemon-squeezerhat.ThehatissolelyNewZealand'sown.,
K-Force,"Dec 2, 1953",NZ Truth,,19,,[Hdg]Kayforce&Jayforce.,
K-Force,2003,Huia 5: Contemp. Maori Fiction,,131,,"Laterthatsameevening,FatherwentdowntheroadtohaveaquietbeerwithanoldmatefromhisK-forcedays.",
K-Force,"Apr 15, 1952",Evening Post,,4,,Thelorriescarried64membersofKForce..whoarereturningtoNewZealand.,
KA,Jun 2004,North & South,,83,,We'dtakeasteamtrainintoWellingtonandanothertoPaekakarikiwheretherewasahugeKAwaitingtodothetriptoGisborne.,
Ka Awatea,"Dec 10, 2000",Sunday Star Times,,C2,,"in1991WinstonPeters,thenNational'sMaoriAffairsMinister,releasedtheKaAwateareporttogreatfanfare...KaAwatealisted68waysinwhichGovernmentcouldintervenetoliftthelotofMaoriandeventuallyformedthebasisoftheMaoriAffairspolicyoulinedinthecoalitionagreementbetweenNationalandNewZealandFirst.",
Ka Awatea,Jun 1996,Mana,,20,,"Howeverirritatinghe[sc.WinstonPeters]mayhavebeen..withhishymnsofpraisetohimselfoverhisKaAwateapolicy,youcan'thelpfeelingsomerespectforhiscourageandtenacitywhenhe'sbeenatoddswithhisCabinetcolleaguesorbigbusinesslawyersorbalefuljournalists.",
ka kite/ka kite ano,"Nov 25, 2005",Dominion Post,,B9,,Untilnexttime.Kakite.,
ka kite/ka kite ano,2003,Huia 5: Contemp. Maori Fiction,,220,,"'Willyouwritetome?''ican't,becausewe'redifferentnow.Kakiteano,Mihi!'",
"Ka Mate, Ka mate","May 23, 2000",Evening Post,,28,,[Hdg]Kamatecalamity-hakaout.TheTallBlackswillnotbeallowedtodotheirtraditionalpre-matchhakaattheSydneyOlympicGames.,
"Ka Mate, Ka mate","Apr 16, 1917",Chronicles NZEF,,ii/16 : 78,,"Mytribedidbelongtotheinfantry,inthehalcyondaysofGallipoli,whenwiththeircomradesoftheMountedBrigade,theymadetheancientsloganof""KaMate,KaMate""resounduptheslopesofBauchope'sHillandOldNumberThree.",
"Ka Mate, Ka mate","Jan 2, 1918",Chronicles NZEF,,iii/34 : 18,,"Beforelongtheweirdincantationof""Komate,Komate""[sic]wasfloatingoutovertheplainofFlanders.",
"Ka Mate, Ka mate","May 6, 1920",Auckland Weekly News,,16,,"Thespeechwasfollowedbythe""kamate,kamate""haka.",
"Ka Mate, Ka mate",Dec 1981,in Touch (Wellington),,9,,FewNewZealandersknowwhattheTeKamatehakaisabout-onthefieldtheAllBlacksweredoingthishakainfrontoftheSouthAfricansandtherestofNewZealandwastryingtogetontothefieldtostopthegame.,
"Ka Mate, Ka mate",1978,Maori Poetry,ORBELL,80,,"Kamate,kamate.Kaora,kaora.",
"Ka Mate, Ka mate","Jun 9, 2006",Dominion Post,,C8,,ShandsaidtheAllBlackshadoptedtoperformKaMatetomorrowbecausetheplayerswerestillgettingtogrippswitheachhaka...,
ka nui te pai,1966,"English Language in Aust. & NZ, The",TURNER,169,,"<i>Tenakoe</i>,agreeting,islesscommoninEnglishthanitwas...[170]asare<i>kapai</i>`good'and<i>kanuitepai</i>`verygood'asexclamations.",
kaakaa,"Jun 28, 2005",NZ Herald,,A4,,EverythinghetouchedturnedtokaakaaandtheAllBlacksproceededtopokeandprodhimwithoutsympathy.,
kaanga,"Feb 1, 2004",Sunday (Sunday Star Times Magazine),,15,,...we'rebasicallyaseedbank-withafocusonoldvegetablecropsliketheMaoripotatoesandkaangaorcolouredcorn...,
kaanga wai,1951,Autobiography of a Maori,KOHERE,128,,"Bothmywifeandioccasionallyenjoyadishofkaangawai,astheMaorisofRotoruacallit,althoughwecan'thelpbutthinkthatrottencornisnotawholesomedish.",
kadoodie,1979,islands,,27/461,,"`Allright,youhorihooer!Sendusone[frozencarcase]downforatry....ifigetoneofthosebighooersupmyarse,you'llgetoneofmysizeninekadoodiesupyours!Oh,i'llrootyouabewdywithmesizeninekadoody.'",McGee (Out in the Cold)
kaeo,1972,Journal of the Polynesian Society,,81/354,,"Fishwerehookedandnettedingreatquantitiesandshellfishwereastaplefood[intheChathams],especially<i>paua,pipi,</i>and<i>kaeo</i>(seatulips).",
kaeo,1947,Native Animals of NZ,POWELL,,,"SEATULiP(<i>Boltenia
pachydermatina</i>).AtunicatewithalongstalkattachmentknownasKaeobytheMaorisoftheChathamislands.",
kaeo,1967,"Animals of NZ, The",NATUSCH,187,,"KAEOANDSEAPOTATOES/subclassASCiDiACEA...thelarvaswimsaboutfree...;butlatersettlesontheseafloor,oraconvenientwharfpile,andexchangefreedomforlumpishsecurity...Thestalked[sea]squirt<i>Pyura</i>...iscommoninthesouth.TheMaoriknowsitaskaeo,andeatstheinnerpartwhichhasagoodbrinytaste,slightlyiodiny...ButanorthernMaori...saidhedidnoteatkaeo.`NotTaranakifood-onlysouthlandMaorifood.'",
kaeo,1952,Chatham islands,RiCHARDS,95,,<i>Boltenia...pachydernatina</i>...SeaTulip.KAEO.,
kaeo,1945,Maori Place Names,,62,,"Kaeo-thismaybemeantforkoeo,asmallformofthepauaorpawawithadelicately-tintedirridescentshellandanedible`sea-slug'inhabitingit,orforkaioorngaio,thesea-nut;probablythelatter.",c1880 South island Maori Lists `Wahi Mahika Kai' in 1945 Beattie Maori Place-names of Canterbury 62
kaffir lily,1969,Standard Common Names for Weeds,,44,,"lily,Kaffir[s]<i>Schizostyliscoccinea</i>Backh.&Harv.",
kaftan  brigade,"Sep 16, 2000",Dominion,,1,,"Thedraftversionforthechartersignalledaninvasionofthe""woolly-pullykaftanandsandal-wearingbrigade,""NationalMPMurrayMcCullysaidyesterday.",
Kag-mag,1981,Loughnan Glossary,LOUGHNAN,46,,"Kag-mag:apottersheep,worthslaughteringonlyforitsby-products.",
kaha,"Apr 13, 2002",Listener (New Zealand Listener),,62,,"Warsthattooktwoofherchildren-oneshotinthehead,theotherscalpedbygovernment-Maoriforthemoney-butnotherkaha.",
kaha,1838,New Zealand  (Polack),POLACK,1/70,,"Thestoneshavingbeenmadered-hot,theprovisions,whichconsistedoffish...,afterbeingcleansedandboundupintheleavesofthekaha[a's-acute],orwildturnip,whichalmostcoverseverysparesurfaceofvegetablesoilinthecountry,...wereallplacedinabasketonthehotstones,...",
kahakaha,1844,NZ Journal,WiLLiAMS`,111,1956,"[NoNewZealandflowersare]remarkableforeitherbeautyorfragranceexceptKahaKaha,WaraWara[Kowharawhara]andthePapapa(ortheParpuppa).TheKahakahaarefragrantandoderous[sic];itvariesincolorssometimesbeingdarkandsometimesofalightpinkandyellow.",
kahakaha,1848,Julius Von Haast,HAAST,298,,"TheMaorinamestheCelmisias,Kahakaha,andtheyusedthelowersideoftheleavesfortinder.",1862 Von Haast in 1948 Von Haast Julius Von Haast 298
kahakaha,1867,Handbook NZ Flora (List of Names),HOOKER,765,,"Kaha-kaha,<i>Col[enso].AsteliaSolandri.</i>",
kahakaha,1869,TrNZi,,1/iii/37,,"Sometimesthesnow-whitedownyfibresfromtheundersideoftheleavesoftheKowharawhara,andtheKahakaha,(<i>AsteliaCunninghamii</i>,and<i>Solandri</i>,)andthethintransparentepidermisfromtheleavesofthemountainTikumu(<i>Celmisiacoriacea</i>),werealsoused...toornament...thehead.",(Colenso Botany North isd)
kahakaha,1869,TrNZi,,1/iii/50,,"Kahakaha.AsteliaSolandri,A.Cunn.",(Buchanan Botany Otago)
kahakaha,1874,TrNZi,,6/55,,"Kahakaha,<i>Asteliasolandri</i>.-Thetree-flaxofthesettlers;abundantonloftytreesandrocksthroughouttheColony.",
kahakaha,1869,TrNZi,,21/37,,...kahakaha<i>(Asteliasolandri)</i>grow[s]luxuriantlyintheupperpartsofthebranches.,
kahakaha,1904,"Maori Race, The",TREGEAR,238,,"Sometimesasea-side-spreadingplantnamed<i>pingao</i>(Demoschoenusspiralis)wasusedformakingbelts,andthesoftleavesof<i>kahakaha</i>(Asteliabanksii)werealsotakenintotheserviceofmat-makers.",
kahakaha,1906,Manual NZ Flora,CHEESEMAN,712,,"<i>A[stelia]Solandri,A.Cunn....[713]Kahakaha.</i>",
kahawai,Jan 2002,NZ Geographic,,No. 55/20,,"Oneofthedolphins'favouredhuntingstationsisthetidalraceoffTeTitoki,andhereonesometimesfindsthemummifiedcarcassesofkahawaibakingonbouldersabovethehigh-watermark.",
kahawai,"Apr 15, 2004",Dominion Post,,C3,,"NewZealandersareoutdoorspeopleandpartofmanyKiwis'upbringingincludesgoingfishing,forkahawaioffthebeach,rocksorlocalwharf.Grandparentsandevenparentsremembergiantschoolsofkahawaichurninguptheseawithinastone'sthrowoftheshore.Thatabundanceandthefish'sfightingqualitiesmadethekahawaithe""people'sfish"".",
kahawai,1945,Maori Place-Names of Canterbury,BEATTiE,61,,Kahawai-afishplentifulatCanterburyrivermouths(butpracticallyunknowninMurihiku).,c1880 South island Maori Lists `Wahi Mahika Kai' in 1945 Beattie Maori Place-names of Canterbury 61
kahawai,1882,Brighter Britain,HAY,2/151,,"inthebaysandtidalriversarethemangoorsharks-themosthighly-prizedfood-fish-thetamureorschnapper,thewhapukaorrock-cod,thekahawaiormackerel,theporahiorherring,thekanaeormullet,thepatikiorsole,andmanyothers.Ontheshoresareoysters,mussels,cockles,mutton-fish,crabs,andothershell-fishinprofuseabundance.inthefresh-watercreeksareeels(tuna),lampreys(pipiharau),andwhitebait(inanga).",
kahawai,1885,TrNZi,,17/419,,"Thefishingofftheislandisverygood,therebeingabundanceofhapuku,kohikohi,maumau,schnapper,kahawai,tarakihi,inadditiontoplentyofshell-fishsuchaskouraorcray-fish,crabs,paua,etc.",(Goldsmith)
kahawai,1886,Handbook Fishes of NZ,SHERRiN,50,,"KAHAWAi(<i>ArripisSalar</i>)....[51]Thisfishisfrequentlytermedthenativesalmon,fromitselegantformandlivelyhabits,inwhichitresemblesthetruesalmon.",
kahawai,1887,Dainties ... How to Please Our Lords and Masters,MURDOCH,17,,"<i>STEWEDKAWHAi</i>...butter...add...flour...salt...cayenne...twoglassesofclaret...juiceofalemon.Whenitboilslayinthefish,cutinnicepieces,andstew...",
kahawai,1892,TrNZi,,24/203,,"1.<i>CapeMariavanDiemen</i>.-Kahawai,snapper,moki,trevally,king-fish,hakuoryellowtail,rock-cod<i>ibid.</i>20424.<i>PuysegurPoint</i>-Hapuku,kahawai,trumpeter,moki,pig-fish,trevally,rock-cod,perch,butter-fish,red-cod,dog-fish",(Thomson)
kahawai,1898,Austral English,MORRiS,226,,"~Maorinameforthefish<i>Arripissalar</i>,Richards.;calledinAustraliaandNewZealand<i>Salmon</i>(q.v.).",
kahawai,1902,Nature in NZ,DRUMMOND & HUTTON,71,,"Thewarehou,tarakihi,andgurnetarecommoninthenorth,andthemoki,butterfish,andfrostfishinthesouth,whilethekahawai,hapuku(thegroperofDunedin),bluecod,barracouta,thelittleseamullet,sometimescalledtheherring,andtheflatfisharefoundallroundthecoast.",
kahawai,1908,Shingle-Short,BAUGHAN,53,,<i>Kahawai(kah-ha-wy)</i>:Afish.,
kahawai,1908,Fishing and Sea-Foods,HAMiLTON,32,,"HealsogivesataleofthelossofTapakakahu'spaua-shellfish-hook,throughthekahawai,...<i>ibid.</i>64..withthefollowingresults:581eels(from1ft.to4ft.inlength);8dozenflounders,ofvarioussizes,largenumbersofaua,orkataka(mullet);about70lb.or70lb.weightofpilchard,ormohimohi;afewsnapperandkahawai;hundredsofredcodandrarii;andanumberofkokopuorrawaru.",
kahawai,1911,Records of the Canterbury Museum,,1/219,,<i>ArrippisTrutta</i>...Kahawai,Waite
kahawai,1918,NZ Journal of Science & Technology,,1/271,,Kahawai.<i>Arripistrutta.</i>..Smallquantitiesofkahawaimaybeseenexposedforsaleduringthesummermonths.,(Phillipps)
kahawai,Jun 1921,NZ Journal of Science & Technology,,iV/115,,ARRiPiSTRUTTA(Forster).<i>Kahawai</i>....SeldomseensouthoftheKaikouraPeninsula.,Phillipps Notes on the Edible Fishes
kahawai,1926,TrNZi,,58/615,,"Otherfishsuchaskahawai(<i>Arripistrutta</i>(Forster)),tamure<i>(Pagrosomusauratus</i>(Forster)),snapperandmoki(<i>Latridopsisciliaris</i>(Forster)),arealsocaught.",(Buck)
kahawai,1927,Bibliography of NZ Fishes,PHiLLiPPS,34,1971,<i>Arripistrutta</i>(Forster).KAHAWAi.,
kahawai,1928,NZ Journal of Science & Technology,,9/290,,"Allthecommonerdeep-waterspeciesabound,schoolingkahawaiandkingfishbeingespeciallyabundantneartheSugarloafRocks.",(Sladden and Falla)
kahawai,1929,Whitcombe's Etym. Dict. Aust-NZ Suppl.,,6,,"<i>~n</i>.afish,theso-calledNewZealandsalmon.[Maori]",
kahawai,1929,Fishing Methods,BEST,43,,"Thefollowingfishwerecaughtwithhookandline:araara,maomao,moki,mango,ngoiro,pakirikiri,kahawai,tamure,tarakihi,andwarehou.Thekanae,kehe,kopipiro,moho,nanuandotherspeciesweretakenbynet.",
kahawai,1936,"Handbook for New Zealand, The",,72,,<i>Arripistrutta</i>:Kahawai.,
kahawai,1937,Moa-Hunters of NZ,BUiCK,176,,Nextinprogressioncametheshoalsofredcod-thehokaoftheMaori-chasedfromthe[Waitaki]river-mouthbytheassaultsofthevoraciouskahawai(<i>Arripistrutta</i>).,
kahawai,1938,TrRSNZ,,68/.410,,<i>Arripistrutta</i>(Forster).<i>Kahawai.</i>,Graham Fishes of Otago Harbour
kahawai,1946,Journal of the Polynesian Society,,55/149,,"<i>kahawai,</i>asea-fish(Arripissalar),sometimescalledMaorisalmon:vulg.ka(ra)wai,the""h""suppressed.",Andersen Maori Words in English
kahawai,1947,Reeds' School Dictionary: NZ Suppl.,,174,,<i>kahawai:</i>ediblefish.,
kahawai,1955,Collected Poems,BAXTER,158,,Theka'waichasetheherringsin,
kahawai,1956,NZ Fishes: An identification Guide,GRAHAM,406,,"Kahawai<i>Arripistrutta</i>(BlochandSchn.)(Syn.<i>Sciaenamulloidessapidissimus</i>Richardson<i>Scombermaculatus</i>Richardson,<i>Centropristestasmanicus</i>HombronandJacquinot,and<i>Lepidomegasmulleri</i>Thominot)",1955 Whitley Namelist in 1956 Graham NZ Fishes 406
kahawai,1957,Sea Anglers' Fishes of NZ,PARROTT,92,,"TheKahawai[<i>Arripistrutta</i>(BlochandSchneider)]isaveryactivefishofgracefulform,anditisprobablyduetoitssuperficialresemblancetothetroutthatithasreceivedthepopularnameinNewZealandandAustraliaof`SeaTrout'.<i>ibid.</i>169KahawaiArripistruttaNativeSalmon;SeaTrout",
kahawai,1958,Whitcombe's Modern Junior Dictionary (8th edn),,228,,"~ANewZealandseafish.itisedible,butisusuallycaughtjustforsportorforbait.--",
kahawai,1961,Merriam-Webster Third international,,1230,,<i>kahawain</i>-s[Maori]:AUSTRALiANSALMON,
kahawai,1963,O Te Raki,KEENE191,,,<i>kahawai:</i>commonschoolfishabout2ft.inlength;agoodsportingfish.,
kahawai,1966,"Encyclopaedia of New Zealand, An",McLiNTOCK,3/705-712,,Kahawai....kahawai....,
kahawai,1966,Sea Anglers' Guide,DOOGUE & MORELAND,236,,KAHAWAi...<i>Othernames:Arripis</i>,
kahawai,"Oct 22, 1887",Auckland Weekly News,,27,,"GoodsportwasobtainedbytheMaoriswithalureandshellhook,catchingkahawai.",
kahawai,Jan 1992,NZ Geographic,,35,,"ThisheightenedprofileforthefishingindustryhaspavedthewayforNewZealanderstotryhithertoneglectedspeciessuchasbluecod,kahawai,andbluenose-allofwhichareregularlysoldinfishshopsnow.",
kahawai,"Feb 12, 1924",Otago Witness,,71,,"Wehadnotcaughtasingleherringortrout,excepttwokawai.",
kahawai,"Nov 17, 1937",King Country Chronicle,,5,,"Akahawailine,castfromthesouthernsideofthePateabridge,wascaught,hooks,herringbait,sinkersandallinthe3500voltlinewhichswingsacrosstheriverfrombanktobank,30feetclearofthebridge.",
kahawai,"Feb 28, 2004",Dominion Post,,E6,,"Finally,thekahawaiconfitisputintoapeculiarlyNewZealandtakeonSaladeNicoiseandservedinhisrestaurant.",
kahawai,2007,Get on the Waka,ihimaera ed.,32,,"Justasshefinsherwayintothecave,aschoolofkahawaibreakwateronthesurfaceandscootpasther,asifonarescuemissionatgreatspeed.",(Cathie Dunsford)
kahawai,1820,Grammar & Vocabulary of the Language of NZ,LEE & KENDALL,154,,"K|aawai,sAcertainfish.",
kahawai,"Oct 24, 1833","Early Journals of Henry Williams, The",WiLLiAMS,287,,"Afine<i>Kahawai</i>sentforourbreakfast.<i>ibid.</i>Dinedat6o'clockonkahawai,whichwasexceedinglyfine.",
kahawai,1838,New Zealand  (Polack),POLACK,1/198,,"...thefishermanhadbeensuccessful,producing...snapperfish,andthekawai[a1-acute],aspeciesofcolourlesssalmon.<i>ibid.</i>1/322Somedeepbankslieofftheeastcoast,onwhichthe<i>kanai</i>,ormullet,<i>wapuka,</i>orcod-fish,andthe<i>kahawai</i>[a1,a2-acute],orcolourlesssalmon,abound.",
kahawai,1840,NZ Journal,,24/298,,(EJWakefieldjournal)...kawaiorsalmon.,
kahawai,May 1840,Journal of Ensign Best,222,1966,,TheKawaigavemethebestsporttheyareaspeciesofSalmon.,
kahawai,1841,Rambles in NZ,BiDWiLL,115,,"Othershell-fisharealsoabundant,particularlyCockles-oftheseihaveseenmorethanamancouldcarrycollectedbyonewomanduringthespaceofatide;Scallopsarealsotolerablyabundant,andaremostdeliciouseating.TherearenoLobstersnorCrabs,butagreatabundanceoffishofallkinds;one,theSalmonoftheEnglish,orCarwai(Carwhy),isamostexcellentfish,thebestihavetastedintheSouthernHemisphere;...",
kahawai,1842,New Zealand (Heaphy),HEAPHY,48,,"The<i>Kawai</i>,orNewZealandsalmon,isesteemedbymanyasequaltotheEuropeanspeciesinexcellence;itisofthesamesize,andmuchresemblesitinappearanceandtaste.",
kahawai,1843,Travels in NZ,DiEFFENBACH,2/206,,3.<i>Centropristestrutta</i>.-TheKahavai....,1842 Gray's Fauna (Richardson's Fish) in 1843 Dieffenbach Travels in NZ 2/206 3.
kahawai,1843,NZ Journal,WiLLiAMS,40,1956,"ThewholeofthelongrangeoftheNewZealandCoastisabundantlysuppliedwithbeautifulfish.Ofthisvarietyof78speciesiwillnameapart,viz....Kahawai,speciesofpike;...<i>[Glossary118kahawai,aperch,notapike</i>(Arripistrutta)].",
kahawai,1844,Travels in NZ,MAJORiBANKS,82,,"Themoki,weighingabouttwentypounds,isalsotolerablygood;andthekawai,orNewZealandsalmon,thoughbysomeamateursconsideredequaltoours,wouldnodoubtbemuchprizedbytheslavesinBrazil,",
kahawai,1848,"Handbook for New Zealand, The",WAKEFiELD,212,,"Fishofallkinds...aboundoffthemouthofthe[Wanganui]river;andthe<i>kawai</i>,aswellassmelts,andthe<i>aua</i>,orso-calledherring,ascendtheriver...",
kahawai,1849,NZ Journal,,iX/125,,EnglishNameNativeName......GurnetkumukumuNewZealandSalmonkahawai......,1849 NZ Journal (Vol. iX) 125 (quoting Anglo Maori Warder Oct 5 or 15)
kahawai,1853,Journal of Henry Sewell,SEWELL,i-227,1980,"ithinktheycallitKarwi[kahawai]orsomesuchnamebutitisaninferiorsortofbass,wateryandflavourless.",
kahawai,1855,Sailing Directions,DRURY,68,,"FiSH[METWiTHiNPELORUS].Whiting(orresemblingtheEuropeanWhiting).Kahawi.Flatfish-Patiki,plentiful...",
