Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
Habitual Criminal,Nov 1950,Here & Now,,14,,"GLOSSARYOFTECHNiCALTERMS:Aboobheadisaprisoner;ascrewisawarder;atopperisatoadyoraninformer.TheActortheCollar-TheHabitualCriminalsAct,underwhichpersonsdeclaredhabitualcriminalscanhavetheirsentencesincreasedbythePrisonsBoardforoffencesagainstprisondisciplineduringtheirincarceration.",(ian Hamilton `NZd's Last Flogging')
Habitual Criminal,1980,While We Have Prisons,MacKENZiE,9,,"in1953imadeastudy...ofNewZealand'shabitualcriminals.These520people...hadreceivedtheaccoladeofNewZealandcriminality...inprisonlanguagetheyhadbeengiventhe`collar',the`key',theKathleenMavourneensentence-`itmaybeforyearsanditmaybeforever'....Theunfortunaterecipientsofthenewtitle`HabitualCriminal'wouldserveaheadsentenceofHardLabourtobefollowedbyanunspecifiedperiodofimprisonmentwhichcouldlastuntildeath.",
habuka,1987,Fishes: A Bibliography,PAUL et al.,,,[indextocommonnames283-293]habuka1281,
hack,1964,Practical Guide to Handling Dogs and Stock,MiLLS ET AL,105,,"Thesemeneducatecattleastheyworkthem,andtheywillalsotrainarawhacktobecomeagoodcutting-outhorse.",
hack,1997,Come Be a Pioneer,HiNDMARSH,105,,Colinwasallocatedafreshhorseforthelongridetothebackofthestation-hisownhackswerewelljadedfromtheirlongride.[farmhack],
hack,1910,Tapanui Station,,15,,"J.A.McCollgothisearlytrainingontherun,andbecameoneofthebesthorsemenonaplacenotedforhigh-classcross-countryhorsesandgoodhacks.",
hack,1936,"Book of the Pioneers, The",WiLSON & FRASER,31,,Theold-timeshepherds..ofScottishdescentandallofthemowningthebestdogsonthestationorridingahackwithmorecommonsensetothesquareinchthananyotherhorse.,
hack,1965,From the Top of a Hill,GASCOiGNE,33,,"Tiedtothefence,andunderthetrees,alineofshepherd'shacksstoodpatientlyresistingtheflies.",
hack,1989,Footprints Farewell,NEWPORT,193,,itwasthensownwithoatstoprovidechafffortheteamandalsothefarmhacks.,
hack and hunter,"May 21, 1963",NZ Truth,,19,,i'mjustpattingmyselfonthebackforbeingabig-timehackandhunterwhenispotamughavingaMoretonBayfigatme.hackandhunter....punter,
hack,1985,"Cheese Punchers' Ball, The",TiNSLEY,20,,"Hacks,cheesepunchers,boys:labourersinacheesefactory.",
hack,"May 4, 1907",NZ Truth,,98/2/3,,"Theterm`hack'asunderstoodinthiscountryisnotatalltobeconflictedwiththesametermasappliedelsewheretohorseracingunderthatcategory.AhackinNewZealandisahorsethathasnotwonacertainamountofmoneys[sic],andsoitisquitepossiblefortheDerbyfavoriteoftheyear,ortheNewZealandCupfavoritetobeahack.",
hack,"Aug 8, 2003",Dominion Post,,C4,,"[Caption]CharlieSmithonhisfarmhack...""There'snothingbetterthanagoodhack,""hesays.",
hack,1966,"Boss's Story, The",NEWTON,107,,iftheroadwasn'topenamanhadtotakeahackandawire-strainerandpatchittemporarilyasbesthecould.,
hack,1875,NZ Songster,,5/50,,Ofhackshesoldplenty.,
hack,"Jun 14, 1913",NZ Bulletin,,10,,Rennie'soldhack..couldnotstaggerawayforthat.,
hack,1982,"Big Huey, The",NEWBOLD,249,,"HACK(n)Prisonofficer.USA,fromthe1920s.",
hack-it bracket,1999,Shooting from the Lip,HUGHES,24,,Armyterm:'thehack-itbracket'.ifyouweren'ttherethenyoumustbeinthe'fuck-itbracket'.,
hackamore,1982,Collins Concise English Dictionary,,501,,"hackamoren.U.S.&N.Z.aropeorrawhidehalterusedforunbrokenfoals.[C19:<Sp.jaquimaheadstall,ult.<Ar.shaqimah]",[nf. 1986 NZPOD]
haddit,1984,Some Other Country,,159,,"Anyway,sheusedtosay,whatwithallmyhadditkidsandtheirhadditkidsandallthishadditwhanaubeingbrokeallthetime...howcaniaffordtobuyanewhouse?",1972 ihimaera `Game of Cards' in 1984 Some Other Country 159 -
haddock,1840,Manners & Customs of the NZers,POLACK,1/202 fn,,"Amongthepiscivoroustribes,arethosewellknowninEuropeundertheappellationsofsnapper,tench,haddocks,pollock,salmon,gurnets,johndory,hakes,bream,sword-fish,elephant-fish,diodons,pipe-fish,cod,parrot-fish,flounders,skate,catanddog-fish,sting-rays,eels.-Amongthelargertribesthatsportinshoalsinthevicinityoftheshore,are,sperm-whales,called
<i>para</i>[as-acute]<i>
paraua</i>[a3-acute](physetermacrocephalus);blackwhale,<i>mungunui</i>(blackphyseter);rightwhale,<i>tohora</i>(balaenamysticetus);finback,(balaenaphysalis);sun-fish(diodonmola);large-lippedwhale(balaenamysticetus);large-lippedwhale(balaenamusculus);hump-back(balaenagibbosa);shark,<i>mango</i>(squalus);hammer-head(zygaena);pilots,(scomber);flying-fish(exocaetusvolitans);andaninfinityofothers,besidesagreatvarietyoftestaceousandcrustaceousfishesthatalmostcovertherocksunderwater,suchasclams,muscles,oysters,crays,cuttles,limpets,wilks,giganticmuscles,afootinlength,cockles,sea-ears,sea-eggs,star-fish,mutton-fish,&c.;fromthelatterthepearlisprocuredwhichtheyinsertintheeyesoftheircarvedimagesandboxes.",
haddock,1872,Edible Fishes,HECTOR,115,,"ThefishtowhichthefamiliarnameofHaddockhasbeenapplied(<i>Gadusaustralis</i>)isanewspecies,describedbyCaptainHuttonfromafewspecimensthatwerecastupontheshoreofCookStrait...",
haddock,1878,TrNZi,,10/326,,Haddock..[ScientificName]<i>Gadusaustralis</i>,"(P. Thomson, Otago) [Maori or Settlers' Name]"
haddock,1879,TrNZi,,11/381,,"TheWhiting,<i>Pseudophycisbreviusculus</i>,isgotoccasionallyasisalsotheHaddock,<i>Gadusaustralis</i>.","(P. Thomson, Otago)"
haddock,1886,Handbook Fishes of NZ,SHERRiN,37,,HADDOCK(<i>GadusAustralis</i>).,
haddock,1892,NZ Official Handbook,,167,,"Oftheedible[pelagic]fishes...suchasthefrostfish,barracouta,horse-mackerel,kingfish,dory,warehou,mackerel,andgarfish;whileonlytheling,hakeandhaddock...areamongthoseofmoresoutherntypes...",
haddock,1898,Austral English,MORRiS,189,,"<i>Haddock,n.</i>TheNewZealand<i>Haddock</i>is<i>Gadusaustralis</i>,Hutton,<i>Pseudophycisbarbatus</i>,Gunth,and<i>Merluciusgayi</i>,Guich.,or<i>australis</i>,Hutton,allbelongingtothefamily<i>Gadidae</i>orCod-fishes.TheEuropeanspeciesof<i>Merlucius</i>isknownasthe`Hake.'",
haddock,1898,Merriam-Webster Third international,,202,,"<i>HadZ.dock</i>
(h&abreve.dZ.d&ubreve.k),n.<i>(zoo.l)[Add.]NewZealandhaddock</i>,anyoneofseveralmarinefoodfishes;as(a)Gadusaustralis;(b)variousspeciesof<i>Merlucius.</i>",
haddock,1987,Fishes: A Bibliography,PAUL et al.,,,"[indextocommonnames283-293]haddock808,823,838,840,847-56,1613",
haddock,1838,New Zealand  (Polack),POLACK,1/322,,"Manyotherfishareequallynumerous,answeringtoourhakes,tench,bream,snapper,haddock,elephant-fish,pollock,salmon,gurnards,pipe-fish,parrot-fish,leather-jackets,cole-fish,JohnDorys,sword-fish,cod;variouskindsofskateandcat-fish,sting-rayanddog-fish.",
haddock,1843,Travels in NZ,,2/221,,"Fam.GADOiDEAE69.<i>Lotabaccha</i>.Cuv.,...<i>Gadusbacchus</i>,G.Forster,...inhabitsMurderer'sBay.itisprobablythe`haddock'ofthesettlers:itsnativenameinQueenCharlotte'sSoundis`Ehogoa.'-->[PaulBibliog.TSp.65no.796<i>Gadusbacchus</i>-->(redcod)ForsterJ.R.1801;1844:120-2Forster,G.:2.,t.180]",1842 Gray's Fauna (Richardson's Fish) in 1843 Dieffenbach Travels in NZ 2/221-222
haddock,1872,Edible Fishes,HECTOR,115,,"75.REDCOD....AlsocalledtheYellowTailandtheHaddock,(<i>Lotellabacchus</i>)isawellknownfishonsomepartsofthecoast,beingthespeciesthatiscuredandsoldasFindonHaddockatPortChalmers.",
haddock,1886,Handbook Fishes of NZ,SHERRiN,16,,"REDCOD(<i>Lotellabacchus</i>)....Red-cod(alsocalledtheyellow-tailandthehaddock)isawell-knownfishonsomepartsofthecoast,beingthespeciesthatiscuredandsoldastheFindonhaddock.itisahandsomefish,withabrilliantplayofmetalliccolourswhenalive.",
haddock,1957,Sea Anglers' Fishes of NZ,PARROTT,169,,RedCod<i>Physiculusbachus</i>Yellow-tail;Haddock,
haddock,1855,Te ika a Maui,TAYLOR,412,,Moki-thehaddock-somecallittherockcod.,
haddock,1906,TrNZi,,38/551,,"<i>Merlucciusgrayi</i>,[sic]Guichen.Locallyknownas`haddock'.","(Thomson, Otago)"
haddock,Jun 1921,NZ Journal of Science & Technology,,iV/120,,"MERLUCCiUSGAYi(Guichenot).<i>Whiting</i>.Soldas`haddock'inDunedin,butnotcommon.OddexampleshavebeentakenasfarnorthasHawkeBay.Distribution:UnknownnorthofEastCape.",
haddock,1957,Sea Anglers' Fishes of NZ,PARROTT,169,,Hake<i>Merlangius[sic]australis</i>Whiting;Haddock,
haddowai,1807,New Zealand (various authors/titles),SAVAGE,9,,TheycallitHaddowai...,
hade,1868,"Thames Miner's Guide, The",,54,,HADE.-Thedipofaveinorfault.,
haehae,2008,"Six Pack 3, The",Harris,61,,..adramaofmountainsseizedbytheseismologicalhaehaeofages...,
haekaro,1867,Handbook NZ Flora (List of Names),HOOKER,764,,"Haekaro,Col[enso].<i>Pittosporumumbellatum.</i>.",
haere,1881,Poenamo,CAMPBELL,33,,"Thatisthenativefashionofbiddinggoodbye,...[34]Butmeanwhilewemusthaerealong.",
haere,1938,Promenade,LANCASTER,58,,"Withagreatlumpinhisscarredcheekandhavingsaidthecorrectnumberofhaere'sandenoko's,Nenewentoffwiththechildren,...",
haere mai,"Nov 12, 1769",Banks Journal,BANKS,1/432,1962,...assoonastheycamenearenoughtheywav'dandcalledhoromai....,
haere mai,Mar 1770,Banks Journal,BANKS,2/35-36,1962,NorthernSouthernOtahite-->aWomanWahineWahineWahineComehereHoromaiHoromaiHarromai,
haere mai,1832,Journal,HENRY WiLLiAMS',,,"Afterbreakfastwewenttothemall;theywereverygladtoseeus,andgaveustheusualwelcome,`Haeremai!Haeremai!''",">1832. `Henry Williams' Journal,' in H. Carleton's `Life of Henry Williams,' p. 112:"
haere mai,1905,Where the White Man Treads,BAUCKE,175,,"Butoncethe`Haeremai'hadbeencalled,itmeantthatthebestinthepossessionofthehostshallbesetbeforethenewcomer.",
haere mai,"Dec 31, 1912",Chudleigh Diary,,461,1950,Goinpeace1912.Haeremai1913.,
haere mai,1929,Whitcombe's Etym. Dict. Aust-NZ Suppl.,,5,,int.welcome!halloa![Maori],
haere mai,1937,Dictionary of Slang,PARTRiDGE,366,,"Haeremai.occ.horomai!(+by1898).A`Maoritermofwelcome,lit.comehither...ithasbeen'-fromca.1880-`colloquiallyadopted':NewZealand.Morris.",
haere mai,1938,Brown Man's Burden,FiNLAYSON,10,1973,"Hugeoldwillowtreesshadedonesideofthemaraewhichhadacarvedflagpoleinitsmidst,andthereflutteredabannerwiththegreeting,HAEREMAi,onit.",
haere mai,1941,NZ Slang,BAKER,42,,"Kiaora...wasspeedilyanglicized,aswashaeremai,welcome!asaloosetermofgreeting.",
haere mai,Jun 1946,Journal of the Polynesian Society,,55/148,,"haeremai,cryofwelcome;reallytwowords-haere,come;mai,thisway-comealong!Haereatu,goaway!Beoff!atu,awayfromthespeaker.[OEDS1933]<i>ibid.</i>150haeremai,asthisisincludedintheDictionary,haereraalsoshouldbeincluded,theformerbeingtheresponsetothelatter.",(J.C.Andersen)
haere mai,1946,New Zealand (various authors/titles),SOLJAK,116,,"NewZealandcolloquialismswhichareofMaoriorigininclude:...haeremai:welcome,comehere",
haere mai,1947,Reeds' School Dictionary: NZ Suppl.,,173,,haeremai:Maorigreeting.,
haere mai,1949,i Saw in My Dream,SARGESON,273,(1974 ed. Rhodes),"(gloss.)haeremai:welcomeor,literally,`comehere'.",
haere mai,1960,Maori Girl,HiLLiARD,219,,"Worstofall[pakehas]weretheamorousoneswhoknewonlyoneortwowords:haeremaiorehoa,orobscenities.",
haere mai,1963,"Piece of Land, A",HiLLiARD,192,,SOMEMAORiWORDS...haeremaicomehere;welcome,
haere mai,1963,O Te Raki,KEENE,190,,Haeremai!Welcome!-->welcome;comehere.[Maori],
haere mai,1966,NZ Contemp. Dict. (Aust.-NZ Suppl.),,617,,~n.Maoritermofwelcomeliterally`comehither'[Maori],
haere mai,1968,NZ Contemp. Dict. Suppl. (Collins),,10,,"haeremai...n.Maoritermofwelcome,literallycomehither[Maori].",
haere mai,1977,Listener Short Stories,,91,,"Haeremai,mokopuna,shewouldsay.",1970 ihimaera `The Child' in 1977 Listener Short Stories 91
haere mai,1970,Way Up North,THOMAS,26,,Visitorsarebeingloudlywelcomedwithhaeremaisastheycomewithinhearingdistance.,
haere mai,1973,Brown Man's Burden,FiNLAYSON,140,,"haeremai:literally,comehere,anexpressionofwelcome.",(Pearson's Glossary)
haere mai,1982,Collins Concise English Dictionary,,502,,"haeremaiN.Z.sentencesubstitute.1.anexpressionofgreetingorwelcome.~n.2.theactofsaying`haeremai'.[C18:Maori,lit.:comehither]",[1986 NZPOD 337; 1985 Collins NZ Compact Dict. 222]
haere mai,1983,"Bone People, The",HULME,467,,"192Haeremai=aswellasagreeting,thisphrasemeansComehere",
haere mai,"Feb 14, 1988",Dominion Sunday Times,,16,,Theydonotsharethetouristindustry'spleasurethatthemanythousandsofdollarsthisbusloadrepresentsallgoroundtheeconomyfourorfivetimes.Thespiritofhaeremaiisnoticeablylacking.,
haere mai,"Mar 8, 1873",Auckland Provincial Gazette,,14,,"Some200camedowntheWaipaintheircanoes,andwereofcoursereceivedwiththeusual""haeremais""and""tangis"".",
haere mai,"Aug 13, 1908",Auckland Weekly News,,23,,"Peepingoutfromamongstthefoliageisthedevice,inelectricbulbs,""Haeremai,""andfromthetopofthestructurefliestheAmericanflag.",
haere mai,1988,"Carpathians, The",FRAME,30,,ThesedaysyouevensaytenakoutouorhaeremaiwithoutsayingHairyMyandlookingnervous.,
haere mai,1943,Colour Scheme,,55,,TheMaoripeopleofWai-ata-tapuaregladthathehascomehereandwouldlikemetogreethimwithacordialhaeremai.,
haere mai,1770,Cook's Journals,,1/281,1955,"Assoonastheycamewithinaboutastone'sthrowoftheShiptheywouldtherelayandcalloutHaromaihareutaapatooage,thatiscomeherecomeashorewithusandwewillkillyouwithourpatoopatoo's.[fn]Haeremai,haerekiutaheipatuake:lit;Comehere,cometoshoretobe`patu-ed']",
haere mai,"Mar 31, 1770",Cook's Journals,,1/287,1955,EnglishNewZelandSouth-seaislands.........ComehereHaromaiHarromai.........ALobsterKoouraTooura.........,
haere mai,1804,English Colony in NSW,COLLiNS,560,,He-i-de-mai!Comehere!,(NZ Vocabulary)
haere mai,1807,Some Account of NZ,SAVAGE,76,,Hurramy...Comehere.,
haere mai,1817,New Zealand (various authors/titles),NiCHOLAS,1/127,,"Themomentwewerepreceived,oneoftheirwomen...repeatedlycriedout...inaloudandshrillvoice,haromai,haromai,haromai,(comehither,)thecustomarysalutationoffriendshipandhospitality.<i>ibid.</i>2/330ComehitherHaromai",
haere mai,1819,Letters & Journals of Samuel Marsden,183,1932,,"`Hairemi,hairemi,Atua!'-Comehither,comehither,thouGod!",
haere mai,"Aug 5, 1820",Journal,CRUiSE,134,1957,"...thewomenoneithersidewavingtheirmats,andshoutingHeromai(Comehither)toeachother.ibid.214[Notes]March29th.Heromai,or`Comehither',isthesalutationofpeaceandfriendship.Wherethiswordisnotpronouncedontheapproachofthestrangerthefeelingsofthepeoplearenotfavourabletowardshim.",
haere mai,1820,Journal,McCRAE,20,1928,"...wewerereceivedwiththegreatesthospitalitybyhispeoplewhowavingtheirmatscalledouttous-`Haromai,Haromi[sic],'theirwelcometostrangerswhichmeansliterally`Cometous'`Cometous'.",
haere mai,1826,Boultbee Journal,,112,1986,comehere-e|rromai[haeremai],SEE ALSO 1826-28 Boultbee Vocabulary in 1979 Begg 284
haere mai,1908,Historical Records,McNAB,1/689,,"Anumberofnativescollectedattheplaceofourlanding,andreceiveduswiththeherremi,or`salutationsoffriendship'(theprincipalofthesearetheirjoiningnoses).",>1829 Mar 2 Atkins's Narrative in 1908 McNab Historical Records 1/689
haere mai,"Jan 13, 1832",Journal,WiLLiAMS,216,1961,"[Thenatives]wereverygladtoseeusandgaveustheusualwelcome,haeremai,haeremai,Come,Come.",
haere mai,1834,New Zealand (various authors/titles),MARKHAM,50,1963,Heremicheconay[Haeremaikikonei]Comehither;...,
haere mai,1838,New Zealand  (Polack),POLACK,1/76,,"i...proceededtothevillagewiththeinhabitants...uttering,withdeafeningshouts,`Airemai[e-acute]!airemai[e-acute]!'-welcome!welcome!...accompaniedbya...wavingofmats,andotherexpressionsofapplause,whicharesoliberallybestowedbytheseislanders,onthosewhomtheymaychoosetohonour.<i>ibid.</i>1/160Assoonasfriendsereespied...matswerewaved,the`airemai,'[e-acute]orwel-[161]come,wasshouted...",
haere mai,Jun 1840,Journal of Ensign Best,,225,1966,...weremetbyalargebodyofMauries...whofirstsangtheiremi.,
haere mai,1840,Manners & Customs of the NZers,POLACK,1/83,,"Asweapproachedthevillage,anumberofstoutnatives,whollydenudedofdress,rushedforwardinatumultuousmannertomeetus,hallooingandroaringtotheutmostextentoftheirwell-practisedlungs,awelcome,(airamai!)",
haere mai,1959,Early Travellers,TAYLOR,152,,"[We]werereceived[bytheNgatiWhakaue]...withthesalutation`Naumai,naumai!'whichisherethetermofwelcomeinsteadofthe`Haeremai',oftheotherpartsofthecountry.",1847 Johnson Notes from Journal in 1959 Taylor Early Travellers 152
haere mai,1863,Old New Zealand,MANiNG,(i)16,,"Then,astheboatcamenearer,anotherburstofhaeremai!ButunaccustomedasiwasthentotheMaorisalute,idislikedthesound.<i>ibid.</i>(ii)21Theboatdartson;shetouches...asteeprock;the`haeremai'hassubsided;sixorseven`personages'...comegravelytomeetmeasiland.",
haere mai,1866,Chatham islands,HUNT,17,,"Herewestopped,andthecanoesweredrawnupinfrontofthepa,amidstmuchtangi-ing,andshoutsof`Haeremai,haeremai,haeremai!'-theusualamountofshakinghandsandrubbingnosesbeingover,alongkorero,ortalk,ensued.",
haere mai,"Mar 1, 1867",Richmond-Atkinson Papers,,2/232,1960,[spg?jocular]...oldMatakateawouldnotletmego...Atlasthesaid`Haeremarie'&awaywecame.,(A.S. Atkinson)
haere mai,1869,Wit and Humour: Local Songs...,THATCHER,33,,"Ropata'swharesoontheyspied,`Tenakoe!'thedeputationcried,`Haeremai,Pakeha!'Ropatareplied,WhentheygottotheOhinemuri.",The Ohinemuri Deputation
haere mai,1881,Poenamo,CAMPBELL,3/2/142,,"HadwebeenMaorisofcourseweshouldthereandthenhavealsosquatteddownandrubbednoses.Hereafteriwillexplainwhyatsuchmeetingsthenativesdonotjumpupandsayhowgladtheyaretoseeyou,butwelcomeyouinwoe-begone`Haeremai's',squattingdownandrubbingthelugubriousnoseuntilthespectacleisanythingbutpleasanttolookat.<i>ibid.</i>4/4/267The`haeremais'and`tautemais'-`come'-`cometomyarms'ofsomeblanketedfiguresstandingnearsomehutsseemedtoexercisethemostuncontrollableinfluenceovermyfriends,...",
haere mai,1883,Betrayed,RENWiCK,34,,Hairemaiho!'tisthewelcomesong/Ringsfaronthesummerair.,
haere mai,1898,Austral English,MORRiS,189,,"~Maoritermofwelcome,lit.comehither;haereistheverb.ithasbeencolloquiallyadopted.",
haere mai,1769,Voyages,J. HAWKESWORTH,"iii, p.",(ed. 1785):,"`Whentheycamenearenoughtobeheard,theywavedtheirhands,andcalledout`Horomai.'Theseceremoniesweweretoldwerecertainsignsoftheirfriendlydisposition.'",
haere ra,1881,Poenamo,CAMPBELL,33,,"Youcanseeagoodmanybundlesofblanketsandblacktop-knotsscatteredoverthebeach,allimmovable.Thatisthenativefashionofbiddinggoodbye,...[34]Butmeanwhilewemust`haere'alongorweshallnevergetclearofHerekino.",
haere ra,1938,Nor the Years Condemn,HYDE,169,,"`Haerera,i'mgoingtoNapiertogetmydivorce.'Youneverhearsuchakorero.Theydon'tlikeadivorce.",
haere ra,1946,Journal of the Polynesian Society,,,,"haeremai,asthisisincludedintheDictionary,haereraalsoshouldbeincluded,theformerbeingtheresponsetothelatter.<i>ibid.</i>55/151haerera,termoffarewell,saidbytheonewhostaystotheonewhogoes:ra,anindefinite`yonder.'Thereplybythedeparteris:enoho(lit.sitstill),orheikoneira(foryouthisplace).<i>ibid.</i>151haerera,termoffarewell,saidbytheonewhostaystotheonewhogoes:ra,anindefinite`yonder.'Thereplybythedeparteris:enoho(lit.sitstill),orheikoneira(foryouthisplace).",Andersen Maori Words in English
haere ra,1946,Where the People Sing,ZiMMERMAN,42,,"...thecrowdcamewithme,andinsteadofsayinggoodbyorcheer-o,theysaidHaerera'andilikedthemforit,foritmeans,`Go,then.'",
haere ra,1947,Reeds' School Dictionary: NZ Suppl.,,173,,haerera:farewell.,
hag,1872,Fishes,HUTTON,87,,140.BDELLOSTOMACiRRHATUM.Forst.Hag.,
hag,1886,Handbook Fishes of NZ,SHERRiN,307,,<i>Bdellostomacirrhatum</i>Forst.Hag.ho1929-1930,
hag,1921,TrNZi,,60/139,,2.<i>Eptatretuscirrhatus</i>Forster.Blind-eelorHag.,(Young) Check year
hag,1938,TrRSNZ,,68/399,,"<i>Heptatretuscirrhatus</i>(BlochandSchneider).Hagfish(slime-eel,hag,slimy,borer).Tuere.",Graham Fishes of Otago Harbour
hag,1987,Fishes: A Bibliography,PAUL et al.,,,"[indextocommonnames283-293]hag,hagfish2-5,10-17",
hag taper,1878,TrNZi,,10/367,,"<i>Verbascumthapsus</i>,L.The`hagtaper'ismoreabundantinthisvicinity[PortNicholson]thanelsewhere.",
