Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
gaiting,1976,From the Beginning: chronicles of a county,KERR,292,,"Outofthetanks,amachinefeedstherettedstraw...ontothedryingpaddocks.Thereithalf-dries,whenitisreadyfor'gaiting,'thewetundersidebecomingtheoutsideofthe'gait.'Theyarethesesmallwigwamsoneseesinrowsinthedryingfields,andareanotherstageofdrying.",
Gal Blacks,Aug 1998,Mana,,28,,"SheplaysonthewingfortheBlackFerns,astheNewZealandwomen'srugbyteamisnowcalledafterrejectinglabelslikeGalBlacks,ElleBlacksandSheBs.",
Gal Blacks,Jun 1999,Metro,,89,,"TheNewZealandWomen'sTeam,or""theGalBlacks""asthemediareferredtothem,wereindeedveryscaryinAmsterdam.",
Gal Blacks,Jan 1999,NZWords,,2(1) : 5,,"Whatmayhavebeentheshortest-livedNewZealandusageonrecordhittheheadlinesinMaylastyearatthetimeofthewomen'srugbvunionWorldCupplayedintheNetherlands.AstheKiwiwomenruckedandrantheirwaywithstunningeasetothetitleofworldchampions,theybegantobedescribed,byjournalistsinitially,astheGalBlacks,anamerathercleverlypunningon(looselyrhymingwith)thatoftheirhithertomoreillustriousmalecounterpartstheAllBlacks,whoseclassicblackuniformtheytoowear.Nosoonerwasthewomen'striumphcomplete,however,thanitwasmadecleartoallandsundrythatthenamebestowedonthemwasunacceptablebothtotheteamitselfandtheNewZealandRugbyFootballUnionwhichadministersbothmaleandfemalerugby.NZRFUchiefexecutiveDavidMoffattwasreportedasrejectingthenameasinappropriateonthegroundsthat'galisanAmericanslangtermandcertainlynotwhatwewanttocallourteam'.Areplacementwaspromised,andinthemeantimemostjournalistsandothersacceptedthename'sred-carding.ItwassightedhoweveronthecoveroftheJuly1998issueofNewZealandSportMonthly('WherenowfortheGalBlacks?'),whoseeditoriallaudingtheteam'ssuccesssaidthenamewouldhavetodountilsomethingbettercamealong...WhatisstrikingaboutallthesecurrentbrandnamesisthatwithoutexceptiontheyderivedirectlyorindirectlyfromtheprototypicalAllBlackname.EvenGalBlacks,admittedlyAmericanised,waspayinghomagetoitsmana.",
Gala,"Mar 27, 2004",Dominion Post,,E6,,"IftheinhabitantsofRyde,Australiam,canopenmaGrannySmithMemorialParktocelbratetheirwodl-famousappllevariety,thensurelyGreytownhcandothesamewiththeGala,whichwasdevelopedthereinthe1920sbyJHKidd,whocossedGoldenDeliciouswithhisownKidd'sOrangeRed,itselfacrossofCox'sOrangeandRedDelicious.Hefirstreleaeditin1934,anditwasintroducedtotheUSin1981.",
Gala,May 1966,Orchardist NZ,,106,,"Anewhybridapple,Gala,..hasbeenapprovedbytheAppleandPearBoard.",
Gala,Apr 1969,Orchardist NZ,,99,,Gala-thisisaNewZealandapplewhichisacrossbetweenaGoldenDeliciousandaKiddsOrangeRed.,
Gala,Jun 1974,Orchardist NZ,,135,,Galaisprovingtobeaveryprofitableapplevarietyfortheearlyexportperiod.,
Gala,Nov 1974,Orchardist NZ,,350,,GalaisuniquelyaNewZealandappleandatpresentisgrowncommerciallyonlyinNewZealand.,
Gala,Mar 1978,Orchardist NZ,,74,,"Gala,NewZealand'sownapple,certainlycontinuestoexciteotherproducersandconsumersroundtheworld.",
Gala,1986,Illustrated Encycl. of NZ,BATEMAN,45,,Gala...Asweetdessertapplewiththinskinandcrispflesh.,
Gala,1991,New Zealand's Best Apple Recipes,,12,,"GALA.Anapplewithapinkblushonayellowbackground,itwasdiscoveredbyMrKiddofGreytowninthe1930's.AcrossbetweenKidd'sOrangeRedandGoldenDelicious,itisaverysweet,crispeatingapple.",
Gala,Jan 1992,Metro,,53,,"Let'sputagreenbeltroundthefertilevalleyswheretheGalas,GrannySmithsandAlbanySurprisegrowsowell.",
galah,1973,NZ Jack,WILSON,124,,"Gilwentreallybutcher'sathertomeforaminute.`Don'tbeaflaminggalah,Ken,'hesaid.`ForGod'ssake,listen.Doyouwanttogetheruptheflamingduff?'",
galah,1976,Pacific Star,WILSON,10,,"`Itoldyounottocome,Dick.Don'tbesuchaflaminggalah.'...`Ican'tseeyou.Don'tbesuchanong.'",
galah,1984,South Pacific Street,WILSON,43,,"`Don'ttalklikeaflamin'galah,'Isaid.`You'regoodunderwater.'",
galatea,1912,Stories,MANSFIELD,109,1984 Alpers,"Jorodeahead.Heworeabluegalateashirt,corduroytrousersandridingboots.",
galatea,1934,Children of the Poor,LEE,136,1949,Allthetrouserswereofsergeortweed.`Iliketrousersofgalatea.'`Yes.Butnooneelsedoes.',
galaxias,1966,"Encyclopaedia of New Zealand, An",McLINTOCK,3/705-12,,"Common(banded)kokopuGalaxias-kokopu,para,<i>Galaxiasfasciatus</i>...Galaxias(Giantkokopu)-kokopu,<i>Galaxiasargenteus</i>...Galaxias(Inanga)-hiwi,inanga,<i>Galaxiasattenuatus</i>...Galaxias(Koaro)-koaro,<i>Galaxiaskoaro</i>...Galaxias(Kokopu,Short-jawed)-kokopu,<i>Galaxiaspostvectis</i>",
galaxias,1955,NZ Fishes: An Identification Guide,GRAHAM,399,,AlpineGalaxias<i>Galaxiaspaucispondylus</i>Stokell,1955 Whitley Namelist in 1956 Graham NZ Fishes 399
galaxias,1956,NZ Fishes: An Identification Guide,GRAHAM,399,,ThermalLakesGalaxias<i>Galaxiaskoaro</i>Phillipps,1955 Whitley Namelist in 1956 Graham NZ Fishes 399
galaxias,1956,NZ Fishes: An Identification Guide,GRAHAMA,399,,"BandedGalaxias<i>Galaxiasfasciatus</i>Gray(Syn.<i>G.fasciatus</i>Cuv.andVal.,<i>G.brocchus</i>Richardson,<i>G.abbreviatus</i>Clarke,<i>G.reticulatus</i>Richardson,and<i>G.postvectis</i>Clarke)",1955 Whitley Namelist in 1956 Graham NZ Fishes 399
galaxias,1956,NZ Fishes: An Identification Guide,GRAHAM,399,,ColdLakesGalaxias<i>Galaxiaslynx</i>Hutton,1955 Whitley Namelist in 1956 Graham NZ Fishes 399
galaxias,1955,NZ Fishes: An Identification Guide,GRAHAM,399,,CommonRiverGalaxias<i>Galaxiasvulgaris</i>Stokell,Whitley Namelist in 1956 Graham NZ Fishes 399
galaxias,1966,"Encyclopaedia of New Zealand, An",McLINTOCK,3/705-12,,"LakeGalaxias-maehae,<i>Galaxiaslynx</i>",
galaxias,1955,NZ Fishes: An Identification Guide,GRAHAM,399,,Long-jawedGalaxias<i>Galaxiasprognathus</i>Stokell...Long-jawedGalaxias<i>Galaxiascasleae</i>WhitleyandPhillipps...Long-jawedGalaxias<i>Galaxiascharlottae</i>WhitleyandPhillipps,1955 Whitley Namelist in 1956 Graham NZ Fishes 399
galaxias,1956,NZ Fishes: An Identification Guide,GRAHAM,399,,"LowlandGalaxias<i>Galaxiasbrevipinnis<i></i>Gunther(Syn.<i>G.grandis</i>Haast,<i>G.robinsonii</i>Clarkeand<i>G.bollansi</i>Hutton)",1955 Whitley Namelist in 1956 Graham NZ Fishes 399
galaxias,1955,NZ Fishes: An Identification Guide,GRAHAM,399,,SouthIslandGalaxias<i>Galaxiashuttoni</i>Regan,1955 Whitley Namelist in 1956 Graham NZ Fishes 399
galaxiid,2006,National Geographic Magazine,,"#77, Jan - Feb 2006, p31",,"NewZealandwhitebaitconsistsofthejuvenilesoffivespeciesofgalaxiid-inanga,koaro,bandedkokopu,shortjawkokopuandgiantkokopu...",
galinsoga,1969,Standard Common Names for Weeds,,28,,<i>galinsoga[s]Galinsogaciliata</i>(Raf.)<i>Galinsogaparviflora</i>Cav.,
galinsoga,1980,Weeds of Crops,TAYLOR,50,,"GALINSOGA(<i>Galinsogaparviflora</i>and<i>G.quadriradiata</i>)...GalinsogawasfoundbybotanistsinPeru200yearsagoandtakentoLondonandParis.ItlaterescapedtobecomeaweedinEuropeandotherpartsoftheworld.AlthoughrecordedinNewZealandin1896,galinsogahasalimiteddistributionandisstillspreading.",
Gallagher,1943,English as it is spoken in NZ,BENNETT,91,,"TheAmericantag`Lethergo,Gallagher',describedbyMenckenas`ashort-lived,sillyphrase',canstillbeheardinNewZealand;itpresumablygoesbacktocomedians'patter.",
gallant soldier,1969,Standard Common Names for Weeds,,28,,gallantsoldier[=]galinsoga[acuriousfolk-etymology],
gallery-man,"Oct 10, 1910","Triad, The",,10,,"Itistruethatthe`gallery-men'oftengiveusalotofrubbishintheirreports,butthatisbecauserubbishistalked.",
galley,1980,While We Have Prisons,MacKENZIE,96,,galleykitchen,
galley fly,1949,High Country Days,NEWTON,195,1950,"GALLEY:Galleyfly.Ashelterinwhichthepackieorcookdoeshiscookingwhencampingout,i.e.atentflyerectedhandytothefireplace.",
galley-side,1999,"Trappers, Dogs 'n' Deer",BLAKE,100,,"Ibatchedupnexttoamountainribbonwood,closetotheheadwaters,becausethiswastheonlytreeIwasabletofindtowhichIcouldanchoroneendofthegalley-side.",
galley-side,1997,Murphy's Law and the Hunter,CURTIS,54,,Whilethefieldofficerwaswithushegotustolayoutgalley-sides(longnarrowpiecesofcanvas)setuponsticksaboutametreoffthegroundateachendoftheclearing.,
galley-side,1999,"Trappers, Dogs 'n' Deer",BLAKE,93,,"SomedistanceuptheDaneRiverIcameacrosstheframeworkofanoldtentcamp,andasitwasfarenoughupstreamtoworkfrom,Idecidedtolashmygally-side[sic]toitandmakeuseofitforthenextfewdays.",
galley-side,1999,"Trappers, Dogs 'n' Deer",BLAKE,261,,Glossarygalley-side-pieceofcanvasusedforwalloftent,
Gallipoli,"Aug 22, 1915",Letter,,,,ItisaverynicefeelingtobeleavingGallipolibehind...,1915 Aug 27 G. Harper in 1978 Letters from Gunner 7/516 27
Gallipoli,"Oct 31, 1953",Shepherd's Calendar,DUFF,149,1961,NottofeeltheimportanceoftheoccasionislikewalkingunmovedthroughafullcemeteryorhearingnothingbuttheseaonGallipolibeach.,
Gallipoli,1988,Voices of Gallipoli,SHADBOLT,37,,"[cpANZAC]Wethought[CapeHelles]wasgoingtobesomethingofaholidayfromtheAnzacsector.Bythen,wellintoMay,Iwasnolongerelatedaboutwar,especiallyGallipolli.<i>Ibid.</i>97...asickeningsideshowofWorldWarIwhichisremembered,whererecalledelsewhereatall,underthenameofGallipoli.FormanyNewZealanders,though,Gallipolihasremainedaspotentaplacenameasanyintheoutsideworld,anameasfamiliarasTaupoorTimaru,butonewhichchillstheheart.",
Gallipoli,"May 15, 1918",Kia-ora Coo-ee,,3/8,,"GALLIPOLIDAY[title]ThekeepingofGallipoliDay,originallycalledAnzacDay,isnowaninstitutiononCairo.ItwasinstitutedbytheAnzacs,buttherewereotherheroesbesidestheAustralianandNewZealandtroopsonGallipoli;anditisinmemoryofallwhofellonthespot,orwhowerelatercarried,afterterriblesufferings,totheirlastrestingplaceinOldCairo,thatwenowkeeptheDay.",
Gallipoli,1988,Great Adventure,,1,,"DawnParadesonAnzacday,HartalwaysfeltuneasybouttheR.S.A.AsaGallipoliveteranhefounditdifficulttorelatetothemajorityoftheR.S.A.,whohadjoinedupafter1915.",
Gallipoli,Apr 1996,NZ Journal of History,,15,,Sopopularwiththetroopsweretheseone-womanbrothelsonCambridgeTerracethattheareahadbecomeknownasGallipoli.,"See also Truth, 19 Feb., & 20 May 1916"
Gallipoli rose,"Jun 5, 1999",Dominion,,19,,"SoldierswhosurvivedthebattleatGallipoliinWorldWarIcamehomewithseedsofalittlebushgrowingwildtherethatcovereditselfinrose-likeflowers.TheycalledittheGallipolirose...Theplant'srealnameis<i>cistus</i>,coveringabout20evergreenspeciesnativetodry,stonysoilsthroughouttheMediterranean.Commonnamesincluderockroseandsunrose.Anothercommonnameisgumcistusbecausetheleavesofsomespeciesarestickytothetouch.",
galloper,"Jan 1, 1924",Otago Witness,,65,,"""Itisagalloper,""shesaid.""Oh,no,""Isaid,""athoroughbredtrotter.""",
galloper,"Aug 26, 1924",Otago Witness,,54,,Ithoughtheshowedsignsofbeingafinegalloper.,
galloper,"May 9, 1934",NZ Truth,,3,,Hehadbredandracedgallopersformanyyears.,
galloping,"Dec 4, 1994",Sunday Star (Auckland),,B13,,"Threevetshavebeenfoundguiltyingalloping'sfirstdetectedcaseofmilkshaking...[They]werefoundtohaveadministered,orcausetobeadministered,sodiumbicarbonateforthepurposeofaffectingperformance.",
galloping,"Feb 21, 1993",Sunday Times (NZ),,36,,Atleast10NorthIslandtrackswillstagepremiergallopingmeetings.,
galloping,"Oct 6, 1937",NZ Truth,,3,,[Hdg]PersonallyConductedTourofGallopingGrounds.,
gallops,"Jan 28, 1903",Otago Witness,,63,,Mybrother..rodehishorseRoseinthegallop.,Check whether 1903 or 1904
gallops,"Feb 9, 1909",NZ Truth,,2,,"Ifthestiff-neckedC.J.C.isn'tcarefulitwillfindshortlythattheMetropolitan,PlumptonandNewBrightonTrottingClubswillweantheficklepublicfromthe""gallops.""",
gallops,"Feb 21, 1993",Sunday Times (NZ),,36,,AconsistentpatternwillbeestablishedfortheNorthIslandgallops.,
gallops,"Sep 24, 1931",Dominion,,13,,[Hdg]AvondaleGallops.,
gallops,"May 9, 1934",NZ Truth,,3,,"Asitisnow,theautumngallopseesthebettorshavingaslapattheopeningmeetingofthecountrycircuit.",
gallows,"Feb 28, 1855",St Leonard's Journal,,,,FisherandLoonreturnedbringinggallowsposts.,
gallows,"Oct 17, 1859",Puketoi Station Diary,,,,OnOct171859weread`Erectedsmallgallows.',1859 Oct 17 Puketoi Station Diary in 1947 Beattie Early Runholding 79
gallows,"Oct 3, 1860",Puketoi Station Diary,,,,puttingupgallowsatstockyard,[Hocken TS]
gallows,"Aug 5, 1862",Chudleigh Diary,,51,1950,Weputthreeloadsoffurseandtwoofstrawunderthegallows...,
gallows,1866,Station Life in NZ,BARKER,64,1870,"Iamgladwehavechosentobuildourhousehereinsteadofatthehomesteadtwomilesoff;forIliketoberemovedfromtheimmediateneighbourhoodofalltheworkofthestation,especiallyfromthatofthe`gallows,'-ahighwoodenframefromwhichthecarcasesofthebutcheredsheepdangle;...",
gallows,1878,Boy Colonists,ELWELL,82,,"Thegallows[was]apairofpolessetuprightwithathirdpoleacrossthetop,towhichinthecentrewasfastenedahook.Fromthishook...therewassuspendedthecarcaseofasheep.",
gallows,1888,Antipodean Notes,D'AVIGDOR,75,,"SoontheKeaswouldwatchforasheeptobekilled,andthenatonceflytothewoodengallowstowhichthecarcaseishung.",
gallows,1888,Boy Travellers,KNOX,276,,"...Investigationshowedthat...theparrotshadcomeatnighttothegallows,wheretheherdsmenhungthecarcasesofslaughteredsheep....Itseemsthattheattacksonthesheepbegan...aftertheparrotshadfirsttastedmuttonatthemeat-gallows.",
gallows,1882,Out in the Open,POTTS,84,,"[Thekea]hasdiscoveredtheout-stationsofsomeoftheback-countrysettlers.Ofcourse,everystationhasameat-gallows.Thegallows...",1895 NZ Reader 84 quoting 1882 T.H. Potts Out in the Open [Central Otago]
gallows,1898,Austral English,MORRIS,158,,"Gallows,n.Explainedinquotation.Commonatallstations,whereofcoursethebutcheringisdoneonthepremises.",sole quot. 1866 Lady B SL 64
gallows,1907,TrNZI,,39/82,,"[Thebird]wasattractedbyacarcase,newlykilled,suspendedfromagallows...",
gallows,1929,Whitcombe's Etym. Dict. Aust-NZ Suppl.,,5,,gallowsn.aframeworkonwhichanimalsarecutupwhenkilledonastationforfoodpurposes.,
gallows,"Oct 21, 1933","Press, The",,15,,"Gallows.Tworightposts,perhaps10feethigh,withastrongrailacrossthetop.Whenasheepishalfskinneditispulledhalfwayupuntiltheskinninganddressingarefinished.Itisthenpulleduptothetoptohangoutofthewayofdogs.([1874LadyBarkerStationLife]p.64;[1898MorrisAustral-English])",Glossary
gallows,1970,Mackenzie,McNEISH,128,,"Afteralongtimeheappearedtonoticethecarcasesriggedtothegallowsandhemumbled`Scab,eh?Wellwho'da-knoweditforscab?'",
gallows,1981,"Exiles of Asbestos Cottage, The",HENDERSON,118,,"...thedroverbecameabutcherovernight,witha`gallows'betweentwosilverbeechtrees.",
gallows,1982,Historic Sheep Stations NI,WHEELER,46,,"[captiontoa4-pole,roofedstructure]Thegallows.[LakeHaupiriStation,Canterbury]",(OED various fig. uses: in this sense quotes Lady B 1866; AC1847)
gallows,"Oct 1, 1864",Puketoi Station Diary,,,,Repairingstockyardwitholdgallowspoles.,[Hocken TS]
gallows,1948,"Gumdigger, The",REED,93,,[thegum-buyer's]steel-yardissuspendedfromaroughgallows[toweighthegum].,
gally,"May 21, 1838",Piraki Log,,73,ed. Anson 1911,"SawalargeWhalewasinchasebestpartoftheday,butshewassoGaleyedwehadnochanceoffastening.",
gally,1873,Reminiscences,ED JOLLIE,25,,He[CaptainToms]wasaveryoldwhaler...hehadhadmostoftheprincipalbonesofhisbodybrokenbywhalesflukesbutwhenImethimhewaswhatthewhalerscalled`gallid'orafraidevenofthesightofawhale.Iexpecthisnerveswerehurtwhenhisboneswerebroken.,MS
gally,1982,Perano Whalers,GRADY,227,,"[glossary]Gallied-Analarmedorfrightenedwhale.Theseoftentakeoffathighspeed,orsoundforextendedlengthsoftime.Oftengalliedwhaleswilladaptzig-zagswimmingpatternsunderwater,NoPeranochaserswereequippedwithsonar,whichmeantthattheerraticmovementsofawhaleunderwaterweremuchmoredifficultforthemtofollow.",
gally,1908,Old Whaling Days,MacNAB,288,,"Theysogalliedthepoorbrutes[ofwhales]thatthosewhichsurvivedforsooktheirlongestablishedrendezvoustoseeknewgroundsforfood,andtobringforththeiryounginpeace.",
gamble,"Oct 21, 1933","Press, The",,15,,"Gamble.Whenasheepispulleduponthegallowsbyarope,theropeistiedtoag[amble],whichisapieceofwoodoriron,theendsofwhicharestuckthroughthesheep'shocks.Thegamblealsoservestokeepthesheep'shindlegsstretched.(C.)",Acland Gloss.
gamble,1976,Pallet on the Floor,MORRIESON,93,,"...hestrodebriskly,aquarter-fiiledsackofskidsandgambols[94]overhisshoulder,alongthesiding,steppingoverthebrightblotchesofbloodwiththehoveringblow-flie'soutsidethe`gloryhole'.",
gamble,"Oct 14, 1983",Letter,C. CORNE,,,"gamble,gambol,gambel-gambrel,forhangingcarcasseson:microcarpa(=macrocarpa)isasimilardeformation",Auckland
gamble,"Jan 26, 1956",Weekly News,,39,,"Myfatheralreadyhadthegallowsready,completewithropes,pulleysanda'gamble'.",
game as Ned Kelly,1968,"Pagan Game, The",SLATTER,175,,"MrsArcher,gameasNedKelly,dancingaboutwearingnothingbutthreepotlids.",
game as Ned Kelly,1977,Life in the Hinterland of the South Island,BRUCE,35,,TheytoldhimthepositionandthedangerinvolvedbuthewasasgameasNedKelly.,
Game Industry Board,"Oct 8, 1998",NZ Farmer,,7,,EarlyindicationsfromdeerfarmersshowthattheGameIndustryBoardshouldatleastremainoratbesthavemorepowers.,
game of two halves,"May 28, 2003",Capital Times,,3,,"Whatconstitutesa""worthy""rugbysupporter?Knowingwhoplayedfullbackinthe1953TestseriesagainstAlbania?Theabilitytosay""it'sagameoftwohalves""withastraightface?",
game of two halves,"Jun 8, 2003",Sunday (Sunday Star Times Magazine),,15,,AttheendofthedayIthinktheywillbegoinghometoplayagameoftwohalves.,
game-recovery,Nov 2002,Forest & Bird,,306/2,,Thecommercialgame-recoveryoperatorsareunconventional.,
gamebreaker,"Oct 1, 2001",Evening Post,,5,,UpperHuttdesperatelyneedssomebodywithabitofagame-breakertofittheimageofthetown.,
gamebreaker,"May 9, 1999",Sunday Star Times,,B9,,ItcouldaddweighttotheargumenttheWarriorswillchaseAustralianswhocanfillkeypositionsaroundtheNewZealandgamebreakers.,
gamebreaker,"Feb 20, 2006",Dominion Post,,D3,,"Thoughtheyhaveagoodpack,alackofgame-breakersinthebackswillbetheirdownfall.",
gamebreaker,"Jun 22, 1996",Listener (New Zealand Listener),,35,,"Althoughthepaucityofgenuinestarsandgame-breakersinBritishunionwouldseemintheorytogiveleaguemostoftheacesinthenorthernhemisphere,Lindsayknowsthatmanyofhisleaguestarsalreadyhaveaunionorsouthernhemispherebackground.",
gamebreaker,"Aug 27, 2000",Sunday Star Times,,B4,,"ThebigAucklandpacklaidonawealthofpossessionforthefirstfive-eighthCarlosSpencer,whoimpressedwiththeskillandcheekthathavemadehimoneofrugby'sbestgamebreakers.",
gamebreaker,"Oct 13, 2001",Listener (New Zealand Listener),,35,,"Hemakesmistakes,butdoesbrilliantthingsandisagamebreaker.",
gang,1846,Journal,PHARAZYN,34,,"Harbuca,Wyroaandthewholegangcalled",
gang,1940,Tales of Pioneer Women,,51,1988,"Aschildrenwelookedforwardfromoneshearing'sendtothebeginningofthenext,whenthegangoftwentyorsoMaorimen,women,andchildren,withtheinevitablekuri...wouldcomestringingintothestation.[fnkuri]Dog.",
gang,1934,Children of the Poor,LEE,146,1949,Istoleabox.SoonIhadatrolley.Istoleboardsfromthetimberyardandbuiltawoodenhutformyganginthebackyard.,
gang,1981,History of Children's Play,SUTTON-SMITH,78,,Intownsthesamesortofgroupfightingwasusuallyknownasgang-fighting.DifferentgangstookdifferentsidesinthePaperChase.(1900;Riwaka),
