Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
quad bike,Sep 2003,NZ Geographic,,No. 65/86,,"Harold Simpson pulls
up on his quad bike
just as I'm trying
to frame up the
sculpture with the
avenue of nikau
stretching away down
the road.",
quad bike,"May 31, 2003",Dominion Post,,F8,,"Keeping a quad bike
on a rutted dirty
track is strenuous
work.",
quad bike,"Oct 15, 2003",Capital Times,,16,,"It was a dirty
weekend in the
Wairarapa. Roaring
round on one of
Lachie McLeod's
four-by-four quad
bikes, I wondered
what the owners of
The Martinborough
Connection bed and
breakfast would
think when we turned
up covered in mud.",
quad bike,"Jun 6, 2001",Dominion,,9,,"The death of a
seven-year-old
Napier girl riding
on a four-wheel farm
bike - the fourth
such death of a
child in five months
- prompted calls
yesterday for
children to be
banned from riding
quad bikes.",
quad bike,"Nov 14, 2000",Dominion,,17,,"Stella Dornan shows
her mates what she's
really made of when
they go on a quad
bike adventure north
of Wellington.",
quad bike,"Sep 22, 2001",Evening Post,,2,,"The Wanganui coroner
is urging the
nation's farmers to
wear helmets while
operating quad bikes
and other
all-terrain vehicles
(ATVs)... Cameron
Mitchell Bayler
received a fractured
skull and died after
he came off his quad
bike while doing the
lambing beat on a
Warrengate,
Wanganui, farm in
August.",
quad/farm quad,1988,Agriculture in NZ,RENNIE,22,,"Later (in the 1960s)
farm bikes, which
were both cheaper
and more convenient,
were introduced.
Following on from
them there have been
farm trikes and even
farm quads.",
quad/farm quad,1996,Farming Progress in NZ 1814-1995,WASWO,143,,"Some of the smaller
carrying jobs that
used to be done by
tractors and
four-wheel drive
vehicles have been
taken over by quads
and for a time, by
trikes, but quads
have now superseded
trikes as they are
more versatile..",
quad/farm quad,"Sep 24, 1999",Taranaki Daily News,,Farming Today Supplement 9,,"Do they [farmers]
spend their limited
spare cash on a new
Pentium, a
replacement farm
quad, or for that
matter, a coat of
paint for the house?",
quad/farm quad,"Jun 7, 2001",Taranaki Daily News,,24,,"Combining the
agility of a
mountain goat with
the muscle of an ox,
the quad dares to
venture where horses
might once have
feared to tread.",
quad/farm quad,"Mar 21, 2002",Fencepost.com,,Expert Farmer Livestock,,".. thoughts turn to
the coming winter
and thoughts of
moving temporary
fences or frozen
thumbs trying to
control the throttle
on the quad.",
quad-biking,"May 31, 2003",Dominion Post,,F8,,"""Do you think
quad-biking would be
suitable for a hen's
party?""",
Quadrangular,1959,"Gun in My Hand, A",SLATTER,42,,"`Came down to see me
boy playin for
College in the
Quadrangular.'",
Quadrunner,"Jul 21, 2001",Listener (New Zealand Listener),,65,,"And I also know what
I want for Christmas
- a Suzuki
Quadrunner 500, the
ultimate farm bike,
mega grunt with
superior gearing.",
quail,"Aug 8, 1906",Otago Witness,,24,,"[It is] the opinion
of this meeting all
applications for the
introduction of
quail or birds of a
similar character
should be refused
unless the
importations are
consented to by the
agricultural
community.",
quail,"Oct 6, 1769",Cook's Journals,,1/583,,"... saw two or three
quails ... [in
Teegadu Bay]",W.B. Monkhouse
quail,"Mar 31, 1770",Cook's Journals,,I 276-277,,"Land fowl are
likewise in no great
plenty and all of
them except guals
[sic] are I beleive
[sic] unknown in
Europe, these are
exactly like thosewe
have in England.
[fn] the New Zealand
Quail or koreke or
Corturnix
novae-zelandiae; it
became extinct about
1870.]",1955 ed.
quail,"Nov 15, 1773",Journal,BAYLY,2/213,,"During our ramble
[in Queen
Charlotte's Sound] I
saw Wood Pigeons,
Parroquets, Grey
Parrots, Poey Birds
& Quails & vast
variety of singing
Birds but no animal
great or small or
any fruit Trees of
any kind whatever.",Bayly's Journal in 1908 McNab Historical Records
quail,"Aug 21, 1820",Journal,CRUISE,142,,"Several quails were
seen on the heath,
and some red-bills
killed on the beach.
... [ibid 149] (Aug
29) ... shot some
red-bill and quail.
The latter are
smaller than those
seen in England, and
rather darker in
their plumage.",1823 (1820 Aug 21) Cruise Journal (1957)
quail,"Apr 25, 1840",Journal,SARAH MATHEW,128,,"... one small lark
and a little quail
were all the birds I
saw during our two
days' excursions.",Sarah Mathew Journal in 1940Founding of NZ
quail,1842,Narrative of a Residence in  Various Parts of NZ,HEAPHY,47,,"The other [recently
discovered new
species of] bird is
the quail. No
mention has been
made of this but in
the latest accounts;
it has recently been
found at Banks' [48]
Peninsula, and also
in great numbers in
the open country of
the Nelson distict.
... In appearance it
is precisely similar
to the European
species.",
quail,"Aug 31, 1844",Letter,WAKEFIELD,268,,"Quails are plentiful
over all these
downs, and in the
plains adjoining,
and would be more so
but for the hawks
and kites.",Colonel W. Wakefield Letter in 1898 Hocken Contributions 268
quail,1848,"Handbook for New Zealand, The",WAKEFIELD,164,,"A Quail, resembling
that of France, is
found in bevies in
the open country;
but is not so common
on the North as on
the Middle Island.
<i>Ibid.</i> 247
Quail abound to a
remarkable degree
throughout the fern
and grass districts.",
quail,"Feb 20, 1849",Torlesse Papers,,59,,"Went out with
J.Deans, fired 6
shots, killed one
quail. Wild hogs,
also, and the
Wood-hen, called
Weka by the natives,
... are numerous ...",1958 ed.
quail,1849,Sketches in NZ,POWER,72,,"In the Southern
Island there are a
few quail ...",
quail,1851,Southern Districts of NZ,SHORTLAND,187,,"We frequently
disturbed quail,
which rose close
under our feet.",
quail,"Mar 18, 1853",Traveller under Concern,MACKIE,89,,"Our dog started a
wood hen and
numerous coveys of
quails; ...",
quail,1859,"Story of New Zealand, The",THOMSON,1/26,,"The Quail is the
only species of the
Tetraonidae family
in the colony: it
was once numerous
over the whole
country, now it is
chiefly met with on
the Middle Island
...",
quail,1860,Forest Creek MS,BUTLER,44,,"The lark is nearly
identical and the
quail is the same -
the hawk the same -
the robin has its
counterpart here in
a bird with a slate
coloured head and
throat with a canary
coloured breast, to
all intents and
purposes it is a
robin for all that;
...",
quail,"Oct 4, 1861",NZ Goldfields,,37,,"In fact the only
wild birds ...[38]
were one or two
quails, about the
same number of New
Zealand larks - who,
alas! only break
through their
customary muteness
to give utterance to
a harsh unpleasant
squeak - ...",1976 ed. Dunedin
quail,1867,Twelve Years in Canterbury,THOMSON,15,,"Several kinds of
birds are indigenous
to the woods and
waters; among them
the
oyster-catcher,bittern,
kingfisher,
cormorant, quail,
wild-duck, mocking
or [16] parson bird,
parrots,
parroquets,woodhen,
pigeon, etc. (the
[sic] gigantic Moa
bird is believed to
be now quite
extinct).",
quail,1869,TrNZI,,1/III/14,,"Our handsome little
quail (Coturnix
Novae Zelandiae) was
formerly ...
abundant ... Its
place is adequately
supplied by ... the
Californian Quail
...",Buller Ornithology
quail,1870,TrNZI,,2/42,,"How far should we
now have to travel
to discover a bevy
of Quail, in the
seclusion of some
very remote valley
of the `back
country,' a
straggler or two
might be met with.
<i>iBID.</i> 2/66
COTURNIX NOVAE
ZELANDIAE, Quoy.
Koreka. Quail.",Potts Birds
quail,1898,Austral English,MORRIS,374,,"Quail, n. a bird
which exists under
some form all over
the world. The
Australian species
are.... In New
Zealand there is a
single species,
Coturnix
novae-zelandiae,
Quoy, and Gaim.",
quail,1889,Catalogue NZ Exhibition,PARKER,117,,"`This group also is
represented by a
single species, the
New Zealand quail (
Coturnix
Novae-Zelandiae),
belonging to a
widely distributed
genus. It was
formerly very
abundant inNew
Zealand; but within
the last fifteen or
twenty years has
been completely
exterminated, and is
now only known to
exist on the Three
Kings Island, north
of Cape Maria Van
Diemen.'",
quail,1904,"Maori Race, The",TREGEAR,105,,"... the quail
(koreke: Coturnix
N.Z.), the rail
(mohoperu and
moeriki: Rallus sp.)
and many other
land-birds were
cooked or potted
down.",
quail,1923,NZ Journal of Science & Technology,,6/82,,"Coturnix
novae-zealandiae
Quoy & Gaim. Quail.
This has, of course,
been extinct for
many years. I
mention it merely to
complete the list
and to note that the
introduced
Australian
swamp-quail
(Synoicus australis
Temm.) is still
frequently reported
as this species,
especially in the
far North, where the
introduced bird is
common.",Myers Endemic Birds
quail,1957,Dictionary of the Maori Language,WILLIAMS,141,,"Koreke (i), n.1.
Coturnix novae
zealandiae, New
Zealand quail.",
quail,1844,Excursion in the Northern Island of NZ,COLENSO,45,,"Here, among the fern
brakes, the New
Zealand quail
(Coturnix
[nova-zealandiae])
is found ... [the
natives'] name for
it is Koitareke.",Colenso Excursion Northern Island in 1959 Taylor Early Travellers
quail,"Feb 15, 1879",Auckland Weekly News,,11,,"ROAST QUAILS.- Pluck
and dress like
chickens.",
quail,1985,Reader's Digest Book of NZ Birds,,158,,"<i>Brown Quail
Synoicus
ypsilophorus</i>
(BOSC, 1792) ...
OTHER NAMES:
<i>Australian quail
swamp quail,
Tasmanian quail</i>.
... The brown quail
was introduced by
acclimatisation
societies into many
parts of New Zealand
in the 1860s and
1870s.",
quail,1970,Annotated Checklist of Birds of NZ,,40,,"125. <i>Synoicus
ypsilophorus</i>
(Bosc, 1792)
<i>Brown Quail</i>
Introduced from
Australia (before
1870), widely
distributed in the
North Island, more
common in the north
...",1980 ed.
quail,"Aug 6, 1910",Evening Post,,13,,"In his report on the
zoology of the
district he states
that on the open
plains he saw
myriads of native
quail, a bird which
is now commonly
believed to be
extinct.",
quail,1871,Birds of New Zealand,HUTTON,22,,"57. COTURNIX NOVAE
ZEALANDIAE. Quoy. et
Gaim. Native Quail.
Koreke.",
quail,1900,Canterbury Old & New,,196,,"True game birds are
represented by the
native quail [fn
<i>Coturnix
Novae-Zealandiae</i>],
once abundant on the
Canterbury Plains.",
quail,1922,NZ Journal of Science & Technology,,IV/275,,"Mr. Mieville, in his
reminiscences
already quoted,
says, `Quail (or
koreko) shooting was
delightful sport.
They were round my
station in
thousands.'","Bathgate, Otago"
quail,1939,First White Boy Born in Otago,BEATTIE,121,,"I never saw the
native quail, the
cuckoo nor the
morepork in the
Central [Otago,
c1860s], but I saw
the sparrow-hawk,
the rock wren, and
plenty of hawks and
pihoihoi (ground
larks).",
quail,1947,Pioneer Work in the Alps of NZ,BEATTIE,44,,"The native quail
disappeared in the
'sixties, but the
ducks, swamphens and
wekas lingered on
into the seventies.",1956 ed.
quail,1970,Way Up North,THOMAS,108,,"But I was more than
surprised to see a
covey of the small
brown native quail.",
quail,1985,NZ Journal of Science,,483,,"<i>Coturnix
novae-zealandiae</i>,
Quoy. et Gaim.
Quail, Koreke. - At
this early date of
the settlement of
the country it is
painful to have to
write of a species
as a thing of the
[484] past ... It
seems a strange
statement ... that
probably no
youngster has ever
found a nest of
native quail.",
quail hawk,1882,Out in the Open,Potts,71,,"A female quail-hawk
was observed with a
tui, trussed in her
talons; we tried to
make her drop the
tui without success.",
quail hawk,1870,TrNZI,,48,,"We might perhaps
have seen the
Quail-hawk, rapidly
ascending with
spiral flight, till
it appeared like a
dark speck against
the cloudless sky,
its shrill jarring
scream distinctly
heard the while.",
quail hawk,1904,"Animals of NZ, The",Hutton & Drummond,149,,"<i>The Quail-hawk -
Kare-wa-rewa ...</i>
The Quail-hawk, a
true Falcon, with a
distinctly toothed
bill, stands at the
head of the diurnal
birds of prey.",
quail hawk,1929,NZ Bird Songs,Duggan,32,,"And worse than men,
the quail-hawk, The
bird that keeps no
law.",
quail hawk,"Apr 17, 1890",Otago Witness,,18,,"The quail hawk
(Hieracida novae
zealandiae) is
common over both
islands, and at the
Auckland Islands.",
quail on,"May 4, 1912",NZ Truth,,358/6/3,,"Canterbury College
were to Sydenham
what is known as
`quail on,' although
the school was full
of expectedness,
and, breaking away,
crossed the line
twice while the
suburbs team was
piling up 27.",
quake porn,"Apr 25, 2011",Dominion Post,Jane Bowron,B5,,"Sure it's quake porn
but people are
naturally curious
and I'm a bottom
liner, as in: see
how bad it is,
absorb it, and then
start getting on
with the business,
but I fully
understand those who
don't want a bar of
looking at any of
it.",
quaker bird,1777,Voyage Round the World,FORSTER,1/91,,"We likewise [in the
s. Indian Ocean] saw
... a third [species
of albatross], less
than the
others,which we
named the sooty, and
our sailors called
the [92] quaker
bird, from its
having a
greyish-brown
colour.",
Quaky Isles,1941,NZ Slang,BAKER,49,,"New Zealand ...
became the Dominion,
The Shakey Isles,
the Quakey Isles ...",
quality number,1974,NZ Agriculture,,71,,"The wools are
classed according to
`count' or `quality
number' - that is,
the fibre diameter
(assessed into
`lines' by the
practised eye of the
professional wool
classer).",
quangocide,"Jul 6, 1986",Listener (New Zealand Listener),,8,,"What Geoffrey calls
quangocide has saved
only $1 million so
far - that's barely
half the salaries of
Cabinet - but
there's more killing
to come, and
besides, it's been
such fun.",
quardle oodle ardle wardle doodle,"Jan 9, 2000",NZ Geographic,,No. 45/40,,"We are the ones who
have harboured the
dream of owning some
country acres - of
waking to the
""quardle oodle ardle
wardle doodle"" of
magpies rather than
the hum of thousands
of cars converging
on city parking
buildings.",
quardle oodle ardle wardle doodle,"Jun 4, 2005",Listener (New Zealand Listener),,42,,"The myth is that
good-keen-man-quardle-oodle-decent-Kiwi-sheila-wild-iron-main-trunk-line-man-alone-knocked-the-bugger-off
one that sells
Speights beer by the
Toyota ute-full.",
quardle oodle ardle wardle doodle,"Jul 9, 2005",Listener (New Zealand Listener),,7,,"Make a noise, demand
the retention of
this taonga, and
don't stop
bombarding National
Radio until they
come out of the
bunker with their
Quardle-oodle-ardle-wardle-doodle
beancounting hands
up.",
quardle oodle ardle wardle doodle,"Mar 26, 2003",Norwester,,7,,"He heard children's
voices as they
played outside and
tuis and magpies as
they quardle oodle
ardle wardle doodled
from the top of our
biggest trees.",
quardle oodle ardle wardle doodle,1964,Enter Without Knocking,GLOVER,,,"When Tom and
Elizabeth took the
farm / The bracken
made their bed, /
And <i>Quardle oodle
ardle wardle
doodle</i> / The
magpies said.",check source
quart-pot,1898,Austral English,MORRIS,375,,"~ a tin vessel
originally imported
as a measure, and
containing an exact
imperial quart. It
had no lid, but a
side handle. Before
1850 the word
Quart-pot, for a
kettle, was as
universal in the
bush as `Billy'
(q.v.) is now. The
billy, having a lid
and a wire handle by
which to suspend it
over the fire,
superseded the
quart-pot about
1851.",
quarter,1966,"English Language in Aust. & NZ, The",TURNER,178,,"What is called a
quarter (loaf of
bread) in the South
Island is a half a
loaf in the North
Island.",
quarter,1989,"Dinkum Kiwi Dictionary, The",McGILL,84,,"quarter-loaf South
Island version of a
half-loaf.",
quarter,"Sep 29, 1972",Marlborough Express,,6/3,,[see barracouta],
quarter,1980,"Personal Kiwi-Yankee Dictionary, A",LELAND,83,,"quarter white:
Southland term for
HALF a 700 gramme
LOAF of bread. I
know it doesn't make
any sense!",
quarter,1875,Adventuring in Maoriland in the Seventies,,178,,"I also had a small
bag of flour, and a
quarter of mutton.",1872 Oct in c1875 Meredith Adventuring in Maoriland
quarter,1928,"Pioneer Missionary Among the Maoris, A",GRACE,266,,"They then went
furiously to the 4th
point - that we were
all hirelings and
worked for money
like the Assessors.
One fellow said,
`Don't you get your
quarter?' I replied,
`Certainly! I do not
live by stealing.'
`Quarter' has, of
late years, become a
proverbial term; the
Government Native
Assessors, being
paid once a quarter,
talk commonly of
getting their
quarters. The
Kingites despise
these Maoris who
have been bribed
over, and hate and
deride the `quarter'
as conclusive of all
that is bad.
Hanauru, the King's
great priest, who
was present, pointed
out how he could go
about anywhere, all
the year round, and
wanted no quarter.",1877 Aug T.S.Grace Journal in Grace
quarter loaf,"Aug 24, 1865",Daily Southern Cross,,5,,"If true that the man
who eats a
quarter-loaf of
wheaten bread every
two days takes into
his system thereby
two pounds of lime
in the course of a
year, the value of
lime will, then, be
obvious to every
thinking mind, as a
promoter of wheat
crops in their
fulness [sic].",
quarter loaf,"Aug 20, 1918",Grey River Argus,,3,,"London, August 18
All reports from the
Midlands testify
that the corn
harvest and root
crops are likely to
be exceptionally
heavy. The State
subsidy to enable
the bakers to sell
the quarter-loaf at
9d which was
estimated at
GBP40,000,000, has
now reached
GBP60,000,000.",
quarter loaf,"Mar 12, 1902",Wanganui Herald,,2,,"[In 1856] the price
of goods were -
Small plaid vestas
[sic] at 4d upwards,
oatmeal 6d, currants
1s 8d, orange and
lemon peel 4s,
raisins 1s 2d, a red
herring 4d, a penny
pepper box 1s, bread
1s 2d (quarter
loaf), butter 1s,
bacon 1s, cheese 1s
6d.",
quarter-acre,"Aug 19, 1848",Nelson Examiner and New Zealand Chronicle,,98,,".. suppressing the
unsold rural numbers
until the present
purchasers have
selected, allowing
rejected suburban
sections to be given
out as rurals,
giving a
quarter-acre in a
town-site adjacent
to the Wairau ...",
quarter-acre,"Aug 19, 1848",Nelson Examiner and New Zealand Chronicle,,99,,".. the Court has
proceeded at once to
the consideration of
the important
questions at issue;
and I am instructed
to transmit to you
the result, in
detail, as follows:-
.. To the proposals
for laying out a
town as a
shipping-port to the
Wairau district, in
such locality as may
upon examination be
deemed eligible; of
allowing
quarter-acre
sections to be
selected therein
(without additional
payment) in the
original order of
town choice,
including the
numbers both sold
and unsold ...",
quarter-acre,"Nov 23, 1906",Evening Post,,5,,"SALE OF BLENHEIM
SECTIONS.
Quarter-acre
sections a mile and
a half from town
brought GBP50.",
quarter-acre,"Dec 10, 1877",West Coast Times,,2,,"Seven thousand
pounds cash was,
yesterday, refused
for a quarter-acre
section in
George-street.",
quarter-acre,"Sep 26, 1998",Dominion,,26,,"Thank goodness for..
The love of a good
man, a quarter-acre
home and garden
retreat in the hills
about the Hutt
Valley, a handy
defence in a social
indoor netball team
and sweating it out
in the gym, playing
the guitar and
cello.",
quarter-acre,"Dec 22, 1998",Dominion,,9,,"Quarter-acre nesters
by nature, New
Zealanders are
experienced enough
to know what to look
out for when buying
a house and section.",
quarter-acre,1988,Through the Looking Glass,MEIKLE in GIFKIN,130,,"The name 'the
Quarter Acres' for
an area of town
sections allotted to
Pakeha after the
battles of Gate Pa
and Te Ranga (1864)
was commonly used.",
quarter-acre,"Jun 29, 1878",Grey River Argus,,2,,"At Christchurch the
other day a quarter
acre in Worcester
street, off
Cathedral Square,
near the Clarendon
Hotel, was sold for
L3250.",
quarter-acre,"Jun 29, 2003",Sunday (Sunday Star Times Magazine),,21,,"We grew up on the
traditional suburban
Auckland
quarter-acre
section, but it was
quite a magical
garden.",
quarter-acre,1898,Contributions to the Early History of New Zealand,HOCKEN,16,,"On payment of his
purchase-money, each
purchaser to
receive, for each
sum of [pounds]120
10s. so paid, three
separate
Land-Orders, namely,
for the Town
quarter-acre, the
ten acres of
Suburban Land, and
the fifty acres of
Rural Land,
respectively.",1845 Sept Arrangements for the Establishment of a Settlement in 1898 Hocken
quarter-acre,"Apr 25, 1841",Journal,WEEKES,49,,"I have put in
several seeds in my
`garden' or
quarter-acre; ...",in 1940 Establishment of New Plymouth
quarter-acre,1848,"Handbook for New Zealand, The",WAKEFIELD,317,,"[`Terms of Purchase
of Land in the
Settlement of Otago'
agreed on by the
`Otago Association'
and the Company] 16
In exchange for each
sum of 120l. 10s.
... each Purchaser
to receive ... three
separate
Land-Orders, namely,
for the Town
quarter-acre, the
ten acres of
Suburban Land, and
the fifty acres of
Rural Land,
respectively. These
lands to be
severally selected
according to
priority of choice,
to be determined by
Ballot.",
quarter-acre,1898,Contributions to the Early History of New Zealand,HOCKEN,99,,"The 21st of April
[1848] was fixed for
the formal selection
of their own town
sections by the land
purchasers, ...
Mr.David Garrick ...
was the first
private individual
to select in
Dunedin, and ... he
chose what is now
probably the most
valuable site - that
quarter acre upon
which now stands the
Bank of New Zealand
... Upon this he
erected his frame
house brought out on
the John Wicliffe,",
quarter-acre,1940,Rakiura,HOWARD,243,,"The land available
for allotment he
[the Superintendent,
c1872] divided into
three classes: (i.)
Free grants to each
settler, consisting
of a village
allotment of a
quarter-acre and a
suburban allotment
of twenty acres.
(ii.) Fifty-acre
sections at five
shillings per acre.",
quarter-acre,"Aug 8, 1987",Listener (New Zealand Listener),,61,,"The section was big,
about a
quarter-acre, and
largely covered with
tea-tree.",Sinclair `At the Point'
quarter-acre,1960,Moon Over the Alps,SUMMERS,7,,"Even the
nine-to-five clerks
get it at the
week-ends tilling
their quarter-acres.",
quarter-acre,1980,"New Zealanders, The",HENDERSON,190,,"Poms in the 1960s
were particularly
bad at making mock
of our quarter-acre
section, ... our
State Housing ...,
and above all our
expression: `She'll
be right'. (In a
way, this is an
Antipodean
equivalent of the
beloved English:
`Mustn't grumble'.)",
quarter-acre,1988,Through the Looking Glass,MEIKLE,130,,"Never once do I
remember hearing [in
Tauranga in the
1930s] about the
confiscation of
Maori land although
the name `the
Quarter Acres' for
an area of town
sections allotted to
Pakeha after the
Battles of Gate Pa
and Te Ranga (1864)
was commonly used.",
quarter-acre,1980,In Praise of Older Buildings,McGILL,50,,"So much for the cult
of the quarter acre.",
quarter-acre,"Mar 9, 2001",Dominion,,2,,"[Hdg] Mobile young
bypass quarter-acre
dream. New
Zealanders are
bypassing the
quarter-acre dream
for a more mobile
lifestyle, a new
study shows.",
quarter-acre,"Feb 29, 1908",Wanganui Herald,,6,,"For Sale - 6-roomed
House and full
quarter acre,
Harrison Street.
GBP575. GBP50 cash.",
quarter-acre,Oct 1992,Metro,,26,,"I'm not too worried
about having
aquarter acre of
kiwi tradition,
soapartment living
is right up my
alley.",
quarter-acre,"Jul 2, 1988",Listener (New Zealand Listener),,23,,"What does Kirk think
about the New
Zealand dream of
home-ownership for
all? ""That's going
by the board. At
least, the
quarter-acre section
syndrome is.""",
quarter-acre act,1981,History of Children's Play,SUTTON-SMITH,43,,"In some rural areas
it was the custom to
allow the teacher to
keep a cow and a
horse, which further
extended the normal
playground space
(e.g., 1875, in
Tahataki). It was
only in the towns,
and at a much later
date in rural areas,
that the effects of
the `quarter-acre
act' were felt. [fn]
The quarter-acre was
the space to be
given over to the
playground in public
schools.",
quarter-acre allotment,"Nov 4, 1842",New Zealand Colonist & Port Nicholson Advertiser,,3,,"They accordingly
instructed your
principal Agent to
lay out a town of
500 acres into
quarter-acre
allotments ...",
quarter-acre allotment,"Jul 22, 1843",Nelson Examiner and New Zealand Chronicle,,288,,"The fenced-in
portions are
quarter-acre
allotments, each
with its house and
apurtenances
thereunto belonging,
as the legal phrase
hath it, and little
plot of garden ...",
quarter-acre,1910,Players and Slayers,FANNING,80,,"Thus has the mighty
Bernard Fanning,
some-time
representative of
New Zealand, fallen
intothe quarter-acre
of domesticity.",
quarter-acre pavlova paradise,Oct 2000,NZWords,,4 : 2,,"Another celebrated
vision of New
Zealand as heaven on
earth was embodied
in Austin Mitchell's
work <i>The
Half-gallon
Quarter-acre Pavlova
Paradise</i> (1972),
entered in DNZE
under the shortened
<i>quarter-acre
pavlova paradise</i>
and variants.",
quarter-acre pavlova paradise,"Oct 30, 2004",Dominion Post,,E5,,"A trampoline in the
front gtarden, lots
of flat lawn for the
kids to run amok on,
a couple of barbecue
areas and a few
fruit trees out the
back. A quarter-acre
pavlova paradise -
and a view of the
lake to boot.",
quarter-acre pavlova paradise,"Jan 9, 1993",Listener (New Zealand Listener),,5,,"""The role of the
satirist is to find
holes in the veneer
through which fun
can be poked."" In
our little
half-gallon,
quarter-acre,
low-cholesterol-diet-conscious
paradise, the holes
are now much
slimmer, and the
veneer much harder.",
quarter-acre pavlova paradise,"Aug 24, 1987",Evening Post,,2,,"Kiwis still aspire
to `pav' property.
The average New
Zealander still
aspires to a slice
of the great New
Zealand property
pavlova, says Roger
Hallinan, the new
president of the New
Zealand Institute of
Valuers. He says
more than two
decades have passed
since political
scientist, and now
UK Labour MP, Austin
Mitchell, described
New Zealand as a
quarter-acre,
pavlova paradise.",
quarter-acre pavlova paradise,"Aug 15, 2004",Sunday Star Times,,A15,,"Wealthy foreigners
aren't to blame for
rocketing coastal
property prices -
real estate agents
say it's the fault
of Aucklanders and
other well-heeled
Kiwis scrambling to
buy their
quarter-acre
""pavlova paradise"".",
quarter-acre pavlova paradise,1984,NZ Yesterdays,KEITH,83,,"By the middle of the
century some
architects and town
planners believed
the dream of a
quarter-acre
paradise had turned
into a nightmare.",
quarter-acre section,1961,"Hang on a Minute, Mate",CRUMP,126,,"They.. swung their
lines into the surf
to catch the
snapper, kahawai,
cod and tarakihi
that.. boiled in the
surf in shoals the
size of quarter-acre
sections.",
