Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
rabbit pack,"Jun 9, 1910",Grey River Argus,,8,,"Nowunclekeepsarabbitpack,toearnanhonestpenny,/Andinthepackofnondescriptsthebreedsaremixedandmany.",
rabbit pack,"Feb 5, 1902",Otago Witness,,54,,"ArabbitpackbelongingtoarabbiterworkingontheBrothersRange,nearFairlie,capturedasplendidspecimenofeitherakangarooorawallabytheotherday.",
rabbit pack,"Oct 9, 1890",Otago Witness,,27,,Theyaresupposedtobedogsthatoriginallybelongedtorabbitpacks.,
rabbit pack,1975,"Silver Tussock, The",EVANS,122,,"Thedogswereamixtureofcollies,lurchers,spaniles,greyhoundsandterriers.Itwasanexcellentrabbitpack.",
rabbit pack,1980,"Dog's Life, A",MCGREGOR,36,,"Duringtheearlydayssomeofthestationshadtheirownrabbitpacksandkeptaspecialhorsewhichthedogswereinthehabitoffollowing.ThestoryistoldofanewhandonaWairarapastation,whosefirstjobwastorideoutwiththerabbitpack.",
rabbit pack,2000,Rabbiters' Glossary,SCURR,3,,rabbitpack:thedogsinarabbiter'steam.,
rabbit proof gate,"Oct 21, 1924",Otautau Standard & Wallace County Chronicle,,1,,"G.A.F.Wilding,Ohai,appliedforpermissiontoerecttworabbitproofgatesacrosstheWairakisettlementroadbetweenSections75and80,andSections79and91.",
rabbit proof gate,"Oct 16, 1890","Star, The",,4,,"AletterwasreadfromMrC.R.Campbell,statingthatarabbitproofgatewillbeerectedontheNorthsideoftheLowerHurunuitrafficbridge,asrequestedbytheBoard.",
rabbit proof gate,"Jul 6, 1895",Marlborough Express,,4,,TheBoardresolvedtofurtherenquireconcerningtherabbitproofgateontheDeltaflatbeforetakinganyaction.,
rabbit sick,1969,Molesworth,MCCASKILL,157,,TheCommissionerofLandsmadeapersonalinspectionandwrotetotheUnder-Secretary-'Thegreaterpartofthebestlandisrapidlybecomingrabbitsick.',
rabbit-cart,"Feb 10, 1921",Quick March,,45,,"Wewerestrugglinghomewithabignight'scatch[ofrabbits]-strugglingdowntotheroad-line,alongwhichtherabbit-cartwouldtravelnextday.",
rabbit-fencing,"May 7, 1886",Otago Witness,,5,,Itwassuggestedthatsettlersshouldbeempoweredtocombineandformrabbit-fencingdistricts.,
rabbit-fencing,"Jun 15, 1895",Evening Post,,4,,"NearlyeveryRabbitInspectorintheAustralasiancoloniesswearsbyit,andyetwhen,in1884-1886,wesuppressedtherabbitinSouthWairarapa-over1,500,000acresofland-rabbit-fencingwasavoidedasaremedy.",
rabbit-fencing,"Sep 29, 1888",Tuapeka Times,,2,,"ThetenderofMillsandCo.,ofWellington,hasbeenacceptedforforty-sixmilesofrabbit-fencingmaterialtocompletethefenceinSouthCanterbury,fromLakePukakitotheWaitakiRiver.",
rabbit-fencing,"Aug 11, 1883",Hawke's Bay Herald,,3,,"Icannotseeonwhatgroundsthesheep-farmersofHawke'sBayCountyshouldbeaskedtocontributetowardsfencing-inthePonrangahaurunsunlesstheyarewillfullyblindtothefactthatrabbitsexistinmanyoftheirownsections,andsorapidlydotheyincreasethatitwillnotbelongeretheywillwantrabbitfencingforthemselves.",
rabbit-fencing,"Apr 18, 1907",Wanganui Herald,,2,,ItisfondlyhopedthattheDanyzexperimentswillproveeffectiveandthereforesavetheexpenditureofmuchcapitalinerectingrabbitfencing.,
rabbit-fencing,1889,TrNZI,,1/309,,[nfAND]<i>Ibid.</i>431IplacedaslittlerelianceontheferretasIdiduponpoisoningorrabbit-fencing.,
rabbit-fencing,1894,In the Land of the Tui,WILSON,202,,"Therearefiftymilesofrabbit-fencingonthispropertywhichwill,doubtless,intimeprovebeneficial;...",
rabbit-fencing,1902,"Settler's Handbook of NZ, The",,216,,"[RabbitNuisanceAct]Rabbit-proofFencing.[heading]RabbitFences.-Inrespectofrabbitfencing,thedifferentlegalrabbit-prooffencesare:-...",
rabbit-fencing,"Sep 24, 1914",Evening Post,,7,,"Inmanycasestherearewireentanglementsandlengthsofrabbitfencing,bothinthewoodsandintheopen,carefullyalignedsothattheycanbesweptbyriflefireandmachineguns,whichareinvisiblefromoursideofthevalley.",
rabbit-hole,1936,Passport to Hell,HYDE,119,,"Themencreptawayintotheirdug-outsandbledtodeath.Theirmates...foundthemstiffenedupintherabbit-holes,...122Ifyoustartthinking...,yourbeingstowedawayinarabbit-holewherethenextwhirling,twistingfire-crackercomingdown...maybeyourownpacket.",
rabbit-hole,"Mar 23, 1915",Otautau Standard & Wallace County Chronicle,,7,,"Hecrawledoutofhisrabbitholeandgotupabitnearerus,andhidbehinda'ummockonlyafewyardsaway,waitin'hischance.",
rabbit-line,1958,Farms & Stations of NZ Vol III,TAIT,129,,Therabbitlineisa52-milefencewhichtook6yearstocomplete.,
rabbit-net,"Aug 24, 1893",Otago Witness,,12,,"Inthefirstplace,Iwouldrabbit-netallbushreserveswheretheyadjoincultivatedorsurface-sownlands...",
rabbit-net,1981,Early Northern Otago Runs,PINNEY,68,,Theoldmusteringandboundaryhutswereofstoneandthefenceswererabbit-netted.,
rabbit-net,1984,"Knapdale Run, The",KERSE,195,,"Farmerswithintheproposedareawhohadnorabbitproblemnaturallyobjectedtopayinganotherrateasdidfarmerswhohadclearedtheirfarmsofthepest,someevenhavingtheirboundaries`rabbit-netted'.",
rabbit-netted,"Apr 23, 1917",Poverty Bay Herald,,6,,"AtthepresenttimetherearelargeplotsoflandintheIdaValley,rabbitnettedandirrigated,whichinthegreennessoftheirgrassstandoutasanoasis.",
rabbit-netted,"Apr 24, 1907",Otago Witness,,37,,Improvementscompriseabout3milesfencing;ofwhichoneboundaryisrabbit-netted;hutandtwoyards.,
rabbit-netting,"Oct 13, 1890",Wanganui Herald,,3,,"Thereisarabbit-prooffenceroundtheinnerpartoftheproperty,andeachsectionastakenupisalsofencedwithrabbit-netting2ft6inhigh.",
rabbit-netting,"Nov 28, 1919",Poverty Bay Herald,,5,,Rabbitnettingadvanced10percent.,
rabbit-netting,"Dec 9, 1909",Evening Post,,9,,PermissionwasgrantedMr.A.Fallstoenclosewithrabbit-nettingapieceofcouncillandleasedbyhiminClark-street.,
rabbit-netting,"Oct 7, 1882",Otago Witness,,18,,"-""Inquirer,""Waitepeka,cangetrabbit-nettingatLeKeong's,Georgestreet,forashillingayard.",
rabbit-netting,"Jun 2, 1860",Otago Witness,,4,,"ThrashingMachinesonvariousprinciples..fiend,carriage,andentrancegates,rabbitnetting&c.",
rabbit-netting,"Jul 3, 1922",Otautau Standard & Wallace County Chronicle,,2,,"ClearingSale..SheepNetting,CycloneNetting,RabbitNetting,Sundries,etc.",
rabbit-netting,"Aug 26, 1879",Southland Times,,4,,"10,000YARDSGalvanizedRabbitNetting",
