Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
hack,1997,Come Be a Pioneer,HiNDMARSH,105,,Colin was allocated a fresh horse for the long ride to the back of the station - his own hacks were well jaded from their long ride. [farm hack],
hack,1910,Tapanui Station,,15,,"J.A.McColl got his early training on the run, and became one of the best horsemen on a place noted for high-class cross-country horses and good hacks.",
hack,1936,"Book of the Pioneers, The",WiLSON & FRASER,31,,The old-time shepherds .. of Scottish descent and all of them owning the best dogs on the station or riding a hack with more commonsense to the square inch than any other horse.,
hack,1965,From the Top of a Hill,GASCOiGNE,33,,"Tied to the fence, and under the trees, a line of shepherd's hacks stood patiently resisting the flies.",
hack,1989,Footprints Farewell,NEWPORT,193,,it was then sown with oats to provide chaff for the team and also the farm hacks.,
hack and hunter,"May 21, 1963",NZ Truth,,19,,i'm just patting myself on the back for being a big-time hack and hunter when i spot a mug having a Moreton Bay fig at me. hack and hunter....punter,
hack,1985,"Cheese Punchers' Ball, The",TiNSLEY,20,,"Hacks, cheesepunchers, boys: labourers in a cheese factory.",
hack,"May 4, 1907",NZ Truth,,98/2/3,,"The term `hack' as understood in this country is not at all to be conflicted with the same term as applied elsewhere to horse racing under that category. A hack in New Zealand is a horse that has not won a certain amount of moneys [sic], and so it is quite possible for the Derby favorite of the year, or the New Zealand Cup favorite to be a hack.",
hack,"Aug 8, 2003",Dominion Post,,C4,,"[Caption] Charlie Smith on his farm hack... ""There's nothing better than a good hack,"" he says.",
hack,1966,"Boss's Story, The",NEWTON,107,,if the road wasn't open a man had to take a hack and a wire-strainer and patch it temporarily as best he could.,
hack,1875,NZ Songster,,5/50,,Of hacks he sold plenty.,
hack,"Jun 14, 1913",NZ Bulletin,,10,,Rennie's old hack.. could not stagger away for that.,
hack,1982,"Big Huey, The",NEWBOLD,249,,"HACK (n) Prison officer. USA, from the 1920s.",
hack-it bracket,1999,Shooting from the Lip,HUGHES,24,,Army term: 'the hack-it bracket'. if you weren't there then you must be in the 'fuck-it bracket'.,
hackamore,1982,Collins Concise English Dictionary,,501,,"hackamore n. U.S. & N.Z. a rope or rawhide halter used for unbroken foals. [C19: < Sp. jaquima headstall, ult. < Ar. shaqimah]",[nf. 1986 NZPOD]
haddit,1984,Some Other Country,,159,,"Anyway, she used to say, what with all my haddit kids and their haddit kids and all this haddit whanau being broke all the time ... how can i afford to buy a new house?",1972 ihimaera `Game of Cards' in 1984 Some Other Country 159 -
haddock,1840,Manners & Customs of the NZers,POLACK,1/202 fn,,"Among the piscivorous tribes, are those well known in Europe under the appellations of snapper, tench, haddocks, pollock, salmon, gurnets, john dory, hakes, bream, sword-fish, elephant-fish, diodons, pipe-fish, cod, parrot-fish, flounders, skate, cat and dog-fish, sting-rays, eels. - Among the larger tribes that sport in shoals in the vicinity of the shore, are, sperm-whales, called <i>para</i>[as-acute] <i> paraua</i>[a3-acute] (physeter macrocephalus); black whale,<i> mungu nui</i> (black physeter); right whale, <i> tohora</i> (balaena mysticetus); finback, (balaena physalis); sun-fish (diodon mola); large-lipped whale (balaena mysticetus); large-lipped whale (balaena musculus); hump-back (balaena gibbosa); shark, <i> mango</i> (squalus); hammer-head (zygaena); pilots, (scomber); flying-fish (exocaetus volitans); and an infinity of others, besides a great variety of testaceous and crustaceous fishes that almost cover the rocks under water, such as clams, muscles, oysters, crays, cuttles, limpets, wilks, gigantic muscles, a foot in length, cockles, sea-ears, sea-eggs, star-fish, mutton-fish, &c.; from the latter the pearl is procured which they insert in the eyes of their carved images and boxes.",
haddock,1872,Edible Fishes,HECTOR,115,,"The fish to which the familiar name of Haddock has been applied (<i>Gadus australis</i>) is a new species, described by Captain Hutton from a few specimens that were cast up on the shore of Cook Strait ...",
haddock,1878,TrNZi,,10/326,,Haddock .. [Scientific Name] <i>Gadus australis</i>,"(P. Thomson, Otago) [Maori or Settlers' Name]"
haddock,1879,TrNZi,,11/381,,"The Whiting, <i>Pseudophycis breviusculus</i>, is got occasionally as is also the Haddock, <i>Gadus australis</i>.","(P. Thomson, Otago)"
haddock,1886,Handbook Fishes of NZ,SHERRiN,37,,HADDOCK (<i>Gadus Australis</i>).,
haddock,1892,NZ Official Handbook,,167,,"Of the edible [pelagic] fishes ... such as the frostfish, barracouta, horse-mackerel, kingfish, dory, warehou, mackerel, and garfish; while only the ling, hake and haddock ... are among those of more southern types ...",
haddock,1898,Austral English,MORRiS,189,,"<i>Haddock, n.</i> The New Zealand <i>Haddock</i> is <i>Gadus australis</i>, Hutton, <i>Pseudophycis barbatus</i>, Gunth, and <i>Merlucius gayi</i>, Guich., or <i>australis</i>, Hutton, all belonging to the family <i>Gadidae</i> or Cod-fishes. The European species of <i>Merlucius</i> is known as the `Hake.'",
haddock,1898,Merriam-Webster Third international,,202,,"<i>HadZ.dock</i> (h&abreve.dZ.d&ubreve.k), n. <i>(zoo.l) [Add.] New Zealand haddock</i>, any one of several marine food fishes; as (a) Gadus australis; (b) various species of <i>Merlucius. </i>",
haddock,1987,Fishes: A Bibliography,PAUL et al.,,,"[index to common names 283-293] haddock 808, 823, 838, 840, 847-56, 1613",
haddock,1838,New Zealand  (Polack),POLACK,1/322,,"Many other fish are equally numerous, answering to our hakes, tench, bream, snapper, haddock, elephant-fish, pollock, salmon, gurnards, pipe-fish, parrot-fish, leather-jackets, cole-fish, John Dorys, sword-fish, cod; various kinds of skate and cat-fish, sting-ray and dog-fish.",
haddock,1843,Travels in NZ,,2/221,,"Fam. GADOiDEAE 69.<i>Lota baccha</i>. Cuv., ... <i>Gadus bacchus</i>, G. Forster, ... inhabits Murderer's Bay. it is probably the `haddock' of the settlers: its native name in Queen Charlotte's Sound is `Ehogoa.' -->[Paul Bibliog. TS p.65 no. 796 <i>Gadus bacchus</i>--> (red cod) Forster J.R.1801; 1844:120-2 Forster, G.:2., t.180]",1842 Gray's Fauna (Richardson's Fish) in 1843 Dieffenbach Travels in NZ 2/221-222
haddock,1872,Edible Fishes,HECTOR,115,,"75. RED COD. ... Also called the Yellow Tail and the Haddock, (<i>Lotella bacchus</i>) is a well known fish on some parts of the coast, being the species that is cured and sold as Findon Haddock at Port Chalmers.",
haddock,1886,Handbook Fishes of NZ,SHERRiN,16,,"RED COD (<i>Lotella bacchus</i>). ... Red-cod (also called the yellow-tail and the haddock) is a well-known fish on some parts of the coast, being the species that is cured and sold as the Findon haddock. it is a handsome fish, with a brilliant play of metallic colours when alive.",
haddock,1957,Sea Anglers' Fishes of NZ,PARROTT,169,,Red Cod <i>Physiculus bachus </i>Yellow-tail; Haddock,
haddock,1855,Te ika a Maui,TAYLOR,412,,Moki - the haddock - some call it the rock cod.,
haddock,1906,TrNZi,,38/551,,"<i>Merluccius grayi</i>, [sic] Guichen. Locally known as `haddock'.","(Thomson, Otago)"
haddock,Jun 1921,NZ Journal of Science & Technology,,iV/120,,"MERLUCCiUS GAYi (Guichenot). <i>Whiting</i>. Sold as `haddock' in Dunedin, but not common. Odd examples have been taken as far north as Hawke Bay. Distribution: Unknown north of East Cape.",
haddock,1957,Sea Anglers' Fishes of NZ,PARROTT,169,,Hake <i>Merlangius [sic] australis</i> Whiting; Haddock,
haddowai,1807,New Zealand (various authors/titles),SAVAGE,9,,They call it Haddowai ...,
hade,1868,"Thames Miner's Guide, The",,54,,HADE.- The dip of a vein or fault.,
haehae,2008,"Six Pack 3, The",Harris,61,,.. a drama of mountains seized by the seismological haehae of ages ...,
haekaro,1867,Handbook NZ Flora (List of Names),HOOKER,764,,"Haekaro, Col[enso]. <i>Pittosporum umbellatum.</i>.",
haere,1881,Poenamo,CAMPBELL,33,,"That is the native fashion of bidding goodbye, ... [34] But meanwhile we must haere along.",
haere,1938,Promenade,LANCASTER,58,,"With a great lump in his scarred cheek and having said the correct number of haere's and enoko's, Nene went off with the children, ...",
haere mai,"Nov 12, 1769",Banks Journal,BANKS,1/432,1962,... as soon as they came near enough they wav'd and called horomai... .,
haere mai,Mar 1770,Banks Journal,BANKS,2/35-36,1962,Northern Southern Otahite -->a Woman Wahine Wahine Wahine Come here Horomai Horomai Harromai,
haere mai,1832,Journal,HENRY WiLLiAMS',,,"After breakfast we went to them all; they were very glad to see us, and gave us the usual welcome, `Haeremai! Haeremai!''",">1832. `Henry Williams' Journal,' in H. Carleton's `Life of Henry Williams,' p. 112:"
haere mai,1905,Where the White Man Treads,BAUCKE,175,,"But once the `Haeremai' had been called, it meant that the best in the possession of the host shall be set before the newcomer.",
haere mai,"Dec 31, 1912",Chudleigh Diary,,461,1950,Go in peace 1912. Haeremai 1913.,
haere mai,1929,Whitcombe's Etym. Dict. Aust-NZ Suppl.,,5,,int. welcome! halloa! [Maori],
haere mai,1937,Dictionary of Slang,PARTRiDGE,366,,"Haeremai. occ. horomai! (+by 1898). A `Maori term of welcome, lit. come hither ... it has been' - from ca. 1880- `colloquially adopted': New Zealand. Morris.",
haere mai,1938,Brown Man's Burden,FiNLAYSON,10,1973,"Huge old willow trees shaded one side of the marae which had a carved flagpole in its midst, and there fluttered a banner with the greeting, HAERE MAi, on it.",
haere mai,1941,NZ Slang,BAKER,42,,"Kia ora ... was speedily anglicized, as was haeremai, welcome! as a loose term of greeting.",
haere mai,Jun 1946,Journal of the Polynesian Society,,55/148,,"haeremai, cry of welcome; really two words - haere, come; mai, this way - come along! Haereatu, go away! Be off! atu, away from the speaker. [OEDS 1933] <i>ibid.</i> 150 haeremai, as this is included in the Dictionary, haerera also should be included, the former being the response to the latter.",(J.C.Andersen)
haere mai,1946,New Zealand (various authors/titles),SOLJAK,116,,"New Zealand colloquialisms which are of Maori origin include: ... haeremai: welcome, come here",
haere mai,1947,Reeds' School Dictionary: NZ Suppl.,,173,,haeremai: Maori greeting.,
haere mai,1949,i Saw in My Dream,SARGESON,273,(1974 ed. Rhodes),"(gloss.) haere mai: welcome or, literally, `come here'.",
haere mai,1960,Maori Girl,HiLLiARD,219,,"Worst of all [pakehas] were the amorous ones who knew only one or two words: haeremai or e hoa, or obscenities.",
haere mai,1963,"Piece of Land, A",HiLLiARD,192,,SOME MAORi WORDS ... haere mai come here; welcome,
haere mai,1963,O Te Raki,KEENE,190,,Haere mai! Welcome! -->welcome; come here. [Maori],
haere mai,1966,NZ Contemp. Dict. (Aust.-NZ Suppl.),,617,,~ n. Maori term of welcome literally ` come hither' [Maori],
haere mai,1968,NZ Contemp. Dict. Suppl. (Collins),,10,,"haeremai ... n. Maori term of welcome, literally come hither [Maori].",
haere mai,1977,Listener Short Stories,,91,,"Haere mai, mokopuna, she would say.",1970 ihimaera `The Child' in 1977 Listener Short Stories 91
haere mai,1970,Way Up North,THOMAS,26,,Visitors are being loudly welcomed with haeremais as they come within hearing distance.,
haere mai,1973,Brown Man's Burden,FiNLAYSON,140,,"haere mai: literally, come here, an expression of welcome.",(Pearson's Glossary)
haere mai,1982,Collins Concise English Dictionary,,502,,"haeremai N.Z. sentence substitute . 1. an expression of greeting or welcome. ~ n. 2. the act of saying `haeremai'. [C18: Maori, lit.: come hither]",[1986 NZPOD 337; 1985 Collins NZ Compact Dict. 222]
haere mai,1983,"Bone People, The",HULME,467,,"192 Haere mai = as well as a greeting, this phrase means Come here",
haere mai,"Feb 14, 1988",Dominion Sunday Times,,16,,They do not share the tourist industry's pleasure that the many thousands of dollars this busload represents all go round the economy four or five times. The spirit of haere mai is noticeably lacking.,
haere mai,"Mar 8, 1873",Auckland Provincial Gazette,,14,,"Some 200 came down the Waipa in their canoes, and were of course received with the usual ""haeremais"" and ""tangis"".",
haere mai,"Aug 13, 1908",Auckland Weekly News,,23,,"Peeping out from amongst the foliage is the device, in electric bulbs, ""Haere mai,"" and from the top of the structure flies the American flag.",
haere mai,1988,"Carpathians, The",FRAME,30,,These days you even say tena koutou or haere mai without saying Hairy My and looking nervous.,
haere mai,1943,Colour Scheme,,55,,The Maori people of Wai-ata-tapu are glad that he has come here and would like me to greet him with a cordial haeremai.,
haere mai,1770,Cook's Journals,,1/281,1955,"As soon as they came within about a stone's throw of the Ship they would there lay and call out Haromai hareuta a patoo age, that is come here come ashore with us and we will kill you with our patoo patoo's. [fn] Haere mai, haere ki uta hei patuake: lit; Come here, come to shore to be `patu-ed']",
haere mai,"Mar 31, 1770",Cook's Journals,,1/287,1955,English New Zeland South-sea islands ... ... ... Come here Haromai Harromai ... ... ... A Lobster Kooura Tooura ... ... ...,
haere mai,1804,English Colony in NSW,COLLiNS,560,,He-i-de-mai! Come here!,(NZ Vocabulary)
haere mai,1807,Some Account of NZ,SAVAGE,76,,Hurramy ... Come here.,
haere mai,1817,New Zealand (various authors/titles),NiCHOLAS,1/127,,"The moment we were preceived, one of their women ... repeatedly cried out ... in a loud and shrill voice, haromai, haromai, haromai, (come hither,) the customary salutation of friendship and hospitality. <i>ibid.</i> 2/330 Come hither Haromai",
haere mai,1819,Letters & Journals of Samuel Marsden,183,1932,,"`Hairemi, hairemi, Atua!' - Come hither, come hither, thou God!",
haere mai,"Aug 5, 1820",Journal,CRUiSE,134,1957,"...the women on either side waving their mats, and shouting Heromai (Come hither) to each other. ibid. 214 [Notes] March 29th. Heromai, or `Come hither', is the salutation of peace and friendship. Where this word is not pronounced on the approach of the stranger the feelings of the people are not favourable towards him.",
haere mai,1820,Journal,McCRAE,20,1928,"... we were received with the greatest hospitality by his people who waving their mats called out to us - `Haromai, Haromi[sic],' their welcome to strangers which means literally `Come to us' `Come to us'.",
haere mai,1826,Boultbee Journal,,112,1986,come here - e|rromai [haere mai],SEE ALSO 1826-28 Boultbee Vocabulary in 1979 Begg 284
haere mai,1908,Historical Records,McNAB,1/689,,"A number of natives collected at the place of our landing, and received us with the herremi, or `salutations of friendship' (the principal of these are their joining noses).",>1829 Mar 2 Atkins's Narrative in 1908 McNab Historical Records 1/689
haere mai,"Jan 13, 1832",Journal,WiLLiAMS,216,1961,"[The natives] were very glad to see us and gave us the usual welcome, haere mai, haere mai, Come, Come.",
haere mai,1834,New Zealand (various authors/titles),MARKHAM,50,1963,Heremi checonay [Haere mai ki konei] Come hither; ...,
haere mai,1838,New Zealand  (Polack),POLACK,1/76,,"i ... proceeded to the village with the inhabitants ... uttering, with deafening shouts, `Airemai [e-acute]! airemai [e-acute]!' - welcome! welcome! ... accompanied by a ... waving of mats, and other expressions of applause, which are so liberally bestowed by these islanders, on those whom they may choose to honour. <i>ibid.</i> 1/160 As soon as friends ere espied ... mats were waved, the `airemai,' [e-acute] or wel-[161]come, was shouted ...",
haere mai,Jun 1840,Journal of Ensign Best,,225,1966,... were met by a large body of Mauries ... who first sang the iremi.,
haere mai,1840,Manners & Customs of the NZers,POLACK,1/83,,"As we approached the village, a number of stout natives, wholly denuded of dress, rushed forward in a tumultuous manner to meet us, hallooing and roaring to the utmost extent of their well-practised lungs, a welcome, (airamai!)",
haere mai,1959,Early Travellers,TAYLOR,152,,"[We] were received [by the Ngati Whakaue] ... with the salutation `Nau mai, nau mai!' which is here the term of welcome instead of the `Haere mai', of the other parts of the country.",1847 Johnson Notes from Journal in 1959 Taylor Early Travellers 152
haere mai,1863,Old New Zealand,MANiNG,(i)16,,"Then, as the boat came nearer, another burst of haere mai! But unaccustomed as i was then to the Maori salute, i disliked the sound. <i>ibid.</i> (ii) 21 The boat darts on; she touches ... a steep rock; the `haere mai' has subsided; six or seven `personages' ... come gravely to meet me as i land.",
haere mai,1866,Chatham islands,HUNT,17,,"Here we stopped, and the canoes were drawn up in front of the pa, amidst much tangi-ing, and shouts of `Haeremai, haeremai, haeremai!' - the usual amount of shaking hands and rubbing noses being over, a long korero, or talk, ensued.",
haere mai,"Mar 1, 1867",Richmond-Atkinson Papers,,2/232,1960,[spg ?jocular] ... old Matakatea would not let me go ... At last he said `Haere marie' & away we came.,(A.S. Atkinson)
haere mai,1869,Wit and Humour: Local Songs...,THATCHER,33,,"Ropata's whare soon they spied, `Tenakoe!' the deputation cried, `Haeremai, Pakeha!' Ropata replied, When they got to the Ohinemuri.",The Ohinemuri Deputation
haere mai,1881,Poenamo,CAMPBELL,3/2/142,,"Had we been Maoris of course we should there and then have also squatted down and rubbed noses. Hereafter i will explain why at such meetings the natives do not jump up and say how glad they are to see you, but welcome you in woe-begone `Haere mai's', squatting down and rubbing the lugubrious nose until the spectacle is anything but pleasant to look at. <i>ibid.</i> 4/4/267 The `haeremais' and `tautemais' - `come' - `come to my arms' of some blanketed figures standing near some huts seemed to exercise the most uncontrollable influence over my friends, ...",
haere mai,1883,Betrayed,RENWiCK,34,,Haire mai ho! 'tis the welcome song/ Rings far on the summer air.,
haere mai,1898,Austral English,MORRiS,189,,"~ Maori term of welcome, lit. come hither; haere is the verb. it has been colloquially adopted.",
haere mai,1769,Voyages,J. HAWKESWORTH,"iii, p.",(ed. 1785):,"`When they came near enough to be heard, they waved their hands, and called out `Horomai.' These ceremonies we were told were certain signs of their friendly disposition.'",
haere ra,1881,Poenamo,CAMPBELL,33,,"You can see a good many bundles of blankets and black top-knots scattered over the beach, all immovable. That is the native fashion of bidding goodbye, ... [34] But meanwhile we must `haere' along or we shall never get clear of Herekino.",
haere ra,1938,Nor the Years Condemn,HYDE,169,,"`Haere ra, i'm going to Napier to get my divorce.' You never hear such a korero. They don't like a divorce.",
haere ra,1946,Journal of the Polynesian Society,,,,"haeremai, as this is included in the Dictionary, haerera also should be included, the former being the response to the latter. <i>ibid.</i> 55/151 haerera,term of farewell, said by the one who stays to the one who goes: ra, an indefinite `yonder.' The reply by the departer is: e noho (lit. sit still), or hei konei ra (for you this place).<i>ibid.</i> 151 haerera, term of farewell, said by the one who stays to the one who goes: ra, an indefinite `yonder.' The reply by the departer is: e noho (lit. sit still), or hei konei ra (for you this place).",Andersen Maori Words in English
haere ra,1946,Where the People Sing,ZiMMERMAN,42,,"... the crowd came with me, and instead of saying goodby or cheer-o, they said Haere ra' and i liked them for it, for it means, `Go, then.'",
haere ra,1947,Reeds' School Dictionary: NZ Suppl.,,173,,haere ra: farewell.,
hag,1872,Fishes,HUTTON,87,,140. BDELLOSTOMA CiRRHATUM. Forst. Hag.,
hag,1886,Handbook Fishes of NZ,SHERRiN,307,,<i>Bdellostoma cirrhatum</i> Forst. Hag .ho 1929-1930,
hag,1921,TrNZi,,60/139,,2. <i>Eptatretus cirrhatus</i> Forster. Blind-eel or Hag.,(Young) Check year
hag,1938,TrRSNZ,,68/399,,"<i>Heptatretus cirrhatus</i> (Bloch and Schneider). Hagfish (slime-eel, hag, slimy, borer). Tuere.",Graham Fishes of Otago Harbour
hag,1987,Fishes: A Bibliography,PAUL et al.,,,"[index to common names 283-293] hag, hagfish 2-5, 10-17",
hag taper,1878,TrNZi,,10/367,,"<i>Verbascum thapsus</i>, L. The `hag taper' is more abundant in this vicinity [Port Nicholson] than elsewhere.",
hagfish,1917,Dictionary of the Maori Language,WiLLiAMS,324,,<i>Pia ... 2. Blind eel. = napia. </i>,
hagfish,1927,Natural History of Canterbury,SPEiGHT,190,,"The Hag-fish (<i>Eptatretus cirrhatus</i>) is a marine form, with peculiar teeth capable of considerable protrusion,...",1927 Archey `Native Fishes of Canterbury' in Speight et al. Natural History of Canterbury 190
hagfish,1927,Bibliography of NZ Fishes,PHiLLiPPS,6,1971,<i>Heptatretus cirrhatus</i> (Bloch and Schneider). HAGFiSH; TUERE.,
hagfish,1938,TrRSNZ,,68/399,,"<i>Heptatretus cirrhatus</i> (Bloch and Schneider). Hagfish (slime-eel, hag, slimy, borer). Tuere.",Graham Fishes of Otago Harbour
hagfish,1947,Native Animals of NZ,POWELL,60,,"HAG FiSH (<i>Heptatretus cirrhatus</i> ). This grows to about 2 feet in length, ... even more revolting than the lamprey, to which it is closely allied. Parts of the Otago trawling grounds are termed `hospitals' by fishermen on account of the large number of wounded fish which have received the attention of the voracious hag-fish.",
hagfish,1956,NZ Fishes: An identification Guide,GRAHAM,397,,"Hagfish <i>Neomyxine biniplicata</i> (L.R. Richardson and Jowett) ... Hagfish <i>Eptatretus cirrhatus</i> (Bloch and Schneider) (Syns. <i>Homea banksii</i> Fleming, <i>Bdellostoma forsteri </i>Muller and <i>B. heptatrema</i> Muller)",1955 Whitley Namelist in 1956 Graham NZ Fishes 397
hagfish,1956,NZ Fishes: An identification Guide,GRAHAM,51,2nd ed.,"HAGFiSH (TUERE) <i>Eptatretus cirrhatus</i> (Bloch and Schneider) The Hagfish, or Blind-eel as the fishermen call it, is one of the most unpleasant-looking creatures of the sea.",
hagfish,1957,Dictionary of the NZ Language,WiLLiAMS,279,,"<i>Pia ... Heptatretus cirrhatus, hagfish or blind eel. </i>",
hagfish,1966,Sea Anglers' Guide,DOOGUE & MORELAND,297,,"HAGFiSH ... Other names: <i>Heptatretus cirrhatus</i> ; blind eel; tuere, napia (Maori).",
hagfish,1966,"Encyclopaedia of New Zealand, An",McLiNTOCK,3/705-12,,Hagfish .. .. tuere .. .. <i>Eptatretus cirrhatus</i>,
hagfish,1967,Marine Fishes,MORELAND,30,,"HAGFiSH [<i>Eptatretus cirrhatus</i>] ... Hagfish and blind eel are widely used alternative names, while the Maori tuere and napia are still in use.",
hagfish,1967,"Animals of NZ, The",NATUSCH,193,,".. the common hag fish or `blind eel', <i>Eptatretus cirrhatus ... Eptatretus</i> exudes quantities of thick slime.",
hagfish,1971,Dictionary of the Maori Language,WiLLiAMS,448,,"<i>Tuere, Tuare, n. 1. Heptatretus cirrhatus, blind eel. </i>",
hagfish,1981,Fisherman's Bible,WiLSON,119,,"HAGFiSH One of the least lovable of our saltwater inhabitants the Hagfish, or blind eel, is the last thing most fishermen want to see on the end of their lines.",
