Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
dab,1982,Collins Guide,AYLING,309,1984,"SAND FLOUNDER
(Diamond, dab,
patiki)
<i>Rhombosolea
plebeia</i> ... The
sand flounder ...
can easily be
distinguished from
[the yellow-belly]
and all other
flounders by its
distinctive diamond
shaped body.",
dab,1985,G'day Country,McGILL,56,,"A dairy [at Thames]
was selling hot pies
and fish bait, a
fishshop was selling
dabs (baby flounder)
and crab sticks ...
and pots of
ex-Chatham Islands
kina roe.",
dab,"Jul 23, 1986",Codes for Species in NZ Waters,,,,"[species name] sand
flounder ..
[scientific name]
<i>Rhombosolea
plebeia</i> ..
[other name(s)] dab,
diamond back,
square, tin-plate,
three corners",
dab,1956,NZ Fishes: An Identification Guide,PAUL,143,,"<i>Sand flounder
Rhombosolea
plebeia</i> ...
Often called dab,
sometimes diamond or
square. Restricted
to New Zealand.",
dab,1881,Poenamo,CAMPBELL,Bk4/5/279,,"And our cookhouse
was finished and
`dabbed' to
completion before
the mansion was
finished, ...",
dab,1970,On the Ball,SLATTER,110,,"An audacious dab by
Mill surprised
Southland and
Stringfellow cut
past ... to score
halfway out.",
dab,"Aug 19, 1971",Otago Daily Times,,,,"From the ruck which
followed,
G.L.Colling worked
the blind side and
T.Toleafua made a
dab. He passed the
ball inside to
A.J.Clark and he
brushed off two
attempted tackles
before scoring in
the third ...",(Griffiths Collection)
dab,"Mar 28, 1979",Otago Daily Times,,21,,"The three meanings
given for `dab' do
not include the
short darting run
made by a rugby
player; ...",(G. Griffiths)
dabchick,1869,TrNZI,,1/III/19,,"A small dab-chick
(<i>Podiceps
rufipectus</i>) is
common in our
freshwater lagoons;
and a large crested
grebe, hitherto
undescribed,
inhabits the lakes
of the South.",(Buller Ornithology)
dabchick,1870,TrNZI,,2/73,,"PODICEPS RUFIPECTUS,
Gray. Totokipio.
Dab-chick, Little
Grebe.",(Potts Birds)
dabchick,1871,Birds of New Zealand,HUTTON,39,,"PODICEPS RUFIPECTUS.
Gray. Dab-chick.
Totokipio.",
dabchick,1886,TrNZI,,18/113,,"<i>Podiceps
rufipectus</i>. -
Totokipio, Dabchick.
Both Islands.",(Martin)
dabchick,1886,TrNZI,,18/127,,"PODICEPS RUFIPECTUS,
<i>Gray</i>. -
Dab-chick.",(Hamilton)
dabchick,1900,Canterbury Old & New,,197,,".. the divers are
represented by the
almost cosmopolitan
crested grebe and
the dabchick.",
dabchick,"Jun 10, 1920",Quick March,,39,,"Wild duck and
dab-chicks swum
about the lake
[south of Kaikohe].",
dabchick,1922,NZ Journal of Science & Technology,,IV/279,,"The little grebe (or
dabchick) was not
uncommon in the
quiet reaches of the
river or deeper
lagoons.","(Bathgate, Otago)"
dabchick,1923,NZ Journal of Science & Technology,,VI/81,,"<i>Poliocephalus
rufopectus</i> Gray.
Little Grebe;
Dabchick. This
species probably
eludes observation
in many localities
where it is not
uncommon.",Myers Endemic Birds
dabchick,1966,Birds of New Zealand,FALLA et al.,28,,"DABCHICK <i>Podiceps
rufopectus Local
names</i>: Diver,
Weweia.",
dabchick,1985,Reader's Digest Book of NZ Birds,,56,,"<i>Australian Little
Grebe Tachybaptus
novaehollandiae</i>
(STEPHENS, 1826).
NATIVE OTHER NAMES:
<i>Black-throated
grebe, Australasian
little grebe,
Australian dabchick.
</i>",
dabchick,1985,Reader's Digest Book of NZ Birds,,56,,"<i>Hoary-headed
Grebe Podiceps
poliocephalus</i>
JARDINE & SELBY,
1827 ... OTHER
NAMES:
<i>Hoary-headed
dabchick, Tom
Pudding</i>. ...
Breeds mainly in
southern Australia
and Tasmania.",
dabchick,Mar 2001,NZ Geographic,,No. 50/82,,"Almost certainly, no
breeding populations
of southern crested
grebes remain in the
north, although New
Zealand's two other
grebe species are
found there: the New
Zealand dabchick and
the Australasian
little grebe.
<i>Ibid.</i> 83 New
Zealand's only
endemic species of
grebe, the New
Zealand dabchick or
weweia.., a small
and threatened
species found in the
North Island, shows
the same peculiar
structure possessed
by all grebes:
webbing is absent
and the toes are
expanded into broad
lobes.",
dabchick,1873,Birds of New Zealand,BULLER,350,[1888 2nd edn II/280],"PODICEPS RUFIPECTUS.
(NEW-ZEALAND
DABCHICK.) ...
<i>Native
names</i>.- Weweia,
Totokipio [,
Taihoropi
(Hokianga), and
Taratimoho
(Waikato)].",
dabchick,1893,TrNZI,,25/83,,"<i>Podiceps
rufipectus</i>,
Gray. (The New
Zealand Dabchick.)",(Buller)
dabchick,1970,Annotated Checklist of Birds of NZ,,18,1980,"<i>Podiceps
rufipectus</i> Gray,
1843 <i>New Zealand
Dabchick (Weweia)
</i>North Island",
dabchick,1985,Reader's Digest Book of NZ Birds,,54,,"New Zealand Dabchick
<i>Podiceps
rufipectus</i> GRAY,
1843 ... OTHER
NAMES:
<i>Weweia.</i> ...
Once the New Zealand
dabchick bred in the
South Island; now
the species breeds
only in the North
Island.",
dactylanthus,Jul 2005,Conservation Action,,p24,,"Pureora's endangerd
<i>dactylanthus</i>
population has a
rare claim to fame -
it is one of the few
sites where another
endangered endemic
species, the short
tailed bat, is known
to assist with
pollination of the
plant. ..
<i>Dactylanthus</i>
is New Zealand's
only completely
parasitic plant and
grows at several
sites in Pureora
Forest Park.",
dactylanthus,1963,In the Sticks,BACON,57,,"It was a small twig,
of reddish wood,
with three
delicately shaped
wooden flowers
clustered towards
the end. They were
hard, beautifully
fashioned, securely
fastened to the
stem. `No, they
won't come off,'
said Les. `That's
dactylanthus;
Dactylanthus
Taylori. It's a
parasite that gets
into the roots of
various native
trees, usually five
finger or
lancewood.'",
dactylanthus,Jun 1992,North & South,,18,,"&#65279;Ecroyd
recently succeeded
in
germinatingdactylanthus
seeds.",
dactylanthus,Jun 1992,North & South,,18,,"&#65279;Richard
Taylor, early
missionary and
thefirst European to
describe
dactylanthusand send
samples to England,
reportedhearing
about blue flowers
seen inTaranaki, but
Ecroyd suspects
these mayhave been
fungi.",
dactylanthus,"Jan 17, 1908",Colonist (Nelson),,2,,"I notice Mr H. Hill
has been collecting
a rare plant
discovered by him a
few years ago, etc.
The plant would be
Dactylanthus
Taylori, order
Balanophoreae.",
dactylanthus,"Nov 13, 1926",Evening Post,,15,,"The method by which
Dactylanthus Taylori
(as this plant is
known
scientifically)
obtains food from
its host, is most
curious and
interesting. . .",
dactylanthus,"Apr 20, 1937",Evening Post,,16,,"<i>""Wooden flowers,""
which are the roots
of a host plant
moulded into these
pansy-like shapes by
the absorbent action
of the Dactylanthus
rhyzome as it grows
adherent to the host
root.</i>",italics correct
dactylanthus,"Jun 10, 1891",Otago Daily Times,,2,,".. and Mr Hamilton
drew attention to a
specimen of an
extrememly rare
plant - the
<i>Dactylanthus
taylori</i> - found
in the North Island.",
dactylanthus,"Jul 5, 1895",Hawke's Bay Herald,,2,,"We have just seen a
collection of plants
which is perhaps the
rarest ever gather
in New Zealand. They
are known
botanically as
<i>Dactylanthus
Taylori</i>. The
native name is pua
reinga.",
dactylanthus,"Jun 27, 1933",Evening Post,,6,,"Excellent specimens
of a beautiful and
rather rare
parasite, known to
the botanical world
as dactylanthus
Taylorii [sic] and
colloquially as
woodflowers, were
found by Mr. H. J.
Frost when
excavating at a
house site in New
Plymouth.",
dad-pop,"Nov 7, 2004",Sunday  Star Times: Escape,,8,,"Once [Cliff] Richard
hit number one with
the saccharine
""Livin' Doll"" he
changed course and
began producing the
decent, somewhat
dull dad-pop we
associate with him
today.",
Daffodil Hill,1944,Fights and Furloughs,HELM,8,,"The hill that has
since become famous
in the 2NZEF,
Bludgers' Hill, or
Daffodil Hill
(beautiful but
yellow) as it is now
known.",
dag,Jul 2003,NZ Geographic,,No. 64/46,,"Their stage attire
consists of
freezing-works
overalls, gumboots
and a generous
sprinkling of straw
or hay consistent
with their ""dags
from the Catlins""
image.",
dag cutting,1913,Country Work,CARR,15,,"Dag Cutting. - The
wool rollers take
off the dirty
portion of the
fleece and throw it
into a bin, the dag
cutter ... with a
pair of shears cuts
off all the wool he
can, which he throws
into another bin. It
is then called
`second pieces'.",
dag,1917,Myola,MUSGRAVE,65,,"He laughed
contemptuously at
the curious
expletive `Dag!'",
dag,1937,Dictionary of Slang,PARTRIDGE,204,,"dag at, be a. To be
extremely good at:
from the middle
1890's:
Australians'; hence,
by 1920, New
Zealanders'. Ex.
[dag `hard case'].",
dag,"Apr 4, 1938","Press, The",,,,"`To be a dag at,'
`to put across a
beaut,' `to jerry
to,' ... need no
explanation.",McNab NZ Slang
dag,1878,NZ Country Journal,,(1877) II/400,,"... with reference
to cleaning or
dagging crossbred
sheep.",
dag,"Feb 16, 1940",National Education,,16,,"`Let's Go Native.'
The [Maori boy] is
wearing the [cast
off] `pant' well up
under the armpits
... They had been
dagged at a
convenient length
round the ankles
also.",(D. Leggett)
dag,1941,NZ Slang,BAKER,54,,"[Baker refers to the
above cit.and
comments:] ... its
application to the
hacked hem of a pair
of cut-down trousers
is an interesting
contribution to New
Zealand colloquial
speech.",
dag,1889,Colonial Couplets,WILLIAMS & REEVES,9,,"Dagging the hoggets,
or drafting the
rams.",
dag,"Jun 8, 1894",Chudleigh Diary,,386,1950,"Daging and doseing
530 hoggets.",
dag,1912,NZ Shearers (Report Third Annual Conference),,15,,"Mount Watkins Remit
No. 3: `That an
allowance in the
case of daggy sheep
be arranged for,'
was dealt with; ...
it was decided:
`That all members
refuse to dagg [sic]
sheep during
shearing except the
dagging rate be
added to the
shearing rate, as we
are of the opinion
that dagging is not
shearing.",
dag,1915,NZ Sheepfarming,MACDONALD,68,,"Three or four weeks
before lambing time
the ewes should be
dagged, and if
crutching is
followed, any wool
... may be clipped
in a careful manner.",
dag,1922,Sheep Farming in NZ,PERRY,73,,"The ewes should also
be dagged and the
tails trimmed before
turning the rams in.
<i>Ibid.</i> 83 It
is advisable to dag
all dirty sheep
before shearing, ...",
dag,1936,Agricultural Organization in NZ,,707,,"Here most farmers
content themselves
with dagging their
sheep before sending
them to the shearing
shed; but there are
not a few who
neglect even this
elementary practice.",
dag,"Oct 16, 1950",NZ Journal of Agriculture,,310,,"Dagging sheep before
they enter the shed
is sound practice.",
dag,1955,Wool Away!,BOWEN,11,,"The next point, ...
[12], relates to
`daggy' sheep. Sheep
should be dagged
before they enter
the woolshed, ...",
dag,1974,NZ Agriculture,,66,,"They are brought to
the sheep yards,
where any dirty
animals are `dagged'
(any stained wool
and pieces of dung
hanging around the
tail are clipped
off). They are then
`penned' overnight
in the woolshed to
protect them from
rain or heavy dew.",
dag,1986,NZ Pocket Oxford Dictionary,,185,,"dag NZ & Austral. 1
n. (usu. in pl.)
lock of wool clotted
with dung on hinder
parts of sheep; sl.
funny person, a
character (he's a
bit of a dag). 2 v.t
(-gg-) remove dags
from (sheep). 3
dagger 2 person who
removes dags from
sheep. [Eng. dial.]","[cf. 1982 Collins Concise Eng. Dict. 280, DAG & DAGLOCK; 1985 Collins NZ Compact Dict. 120]"
dag,Mar 1988,More Magazine,,31,,"Other types of
fleece which may be
dealt with in the
course of a
rouseabout's day
are: Dags
(dirt-clogged wool)
if the farmer hasn't
bothered to dag
before shearing;
shed stain, which is
good body wool
spoilt when one
sheep empties bowels
on another while
penned up
closely(avoided by
keeping sheep off
grass for at least
six hours prior);
...",
dag,1986,Haliburtons of Glenfarg,THOMSON,1,,"In this particular
week the men had cut
firewood, dagged
rams.. and repaired
the orchard fence.",
dag,"Jan 2, 1982",Listener (New Zealand Listener),,00,,"We're told to get
our stock ready for
a Sunday so we dag
them, yard them.",Check page
dag,"Apr 7, 2005",Dominion Post,,C8,,""".. But also, I had
a balance to my
life; after advising
people about money I
could go home and
dag sheep.""",
dag,"Apr 5, 1999",Dominion,,10,,"Land Rovers inside
shops, meals being
cooked on shovels
over a fire, rustic
barbecues on the
street and among
some of the finest
delicacies to tempt
your tastebuds
during this ""bit of
a dag day"" will be
cowpat burgers, hot
dag dishes, and real
rustic-sized meals.",
dag,1912,NZ Shearers (Report Third Annual Conference),,,,"The employer was
certainly standing
in his own light, as
dirt on the board
was bad for the
fleece, and sheep
did not do well with
daggs [sic] on.",
dag,"Oct 7, 1933","Press, The",,15,,"Dag: Hard or soft
dung hanging from
the breech of a
sheep. Cutting this
off the sheep with
an old pair of
shears is called
dagging. The ds. are
afterwards gone
through by
ad.-picker or
d.-boy, who cuts out
any wool worth
saving. (C)
[c1890-1910].)",(Acland Gloss.)
dag,1955,Wool Away!,BOWEN,12,,"Tramping on hard
dags with moccasins
can give a shearer a
bad stone bruise.",
dag,"Feb 21, 1968",Straight Furrow,,20,,"DAGS: Soiled wool
about a sheep's
tail.",
dag,1968,NZ Contemp. Dict. Suppl. (Collins),,7,,"dag n.
excreta-soiled wool;
v. cut such wool
from a sheep; n.
unconventional
person.",
dag,"Feb 24, 1977",Dominion,,11,,"Dags: Soiled wool
about a sheep's
tail.",
dag,1982,MAF Agricultural Glossary,,54,,"Dags: Wool
contaminated with
faeces which is
either adhering to,
or has been clipped
from, the posterior
of sheep.",
dag,1980,"Personal Kiwi-Yankee Dictionary, A",LELAND,31,,"Dag: literally, this
refers to a clot of
FECAL MATTER
sticking to the tail
end of a sheep. It
has, however, become
part of the language
as in `What a dag!'
- an admiring
statement directed
at someone who has
done something
slightly risque.
Some joker threw a
pie in the Prime
Minister's face,
what a dag!",
dag,1985,Woolscours of NZ,,9,,"Dags sheep excreta
attached to wool.",(Glossary of Old Wool Terms)
dag,1987,Tall Half-Backs,HUTCHINGS,79,,"We used to roam the
district ... picking
up wool bales,
crutchings and dags
<i>Ibid.</i>86 Bill
Schmidt, the dag
crusher ... remained
faithful to his
fibrolite bach, and
... one suspects,
true to Elvis
Presley.",
dag,1987,"Boards, Blades & Barebellies",OGONOWSKA-COATES,95,,"Dag. Dried dung
hanging from the
wool on the sheep's
hind legs, under the
tail. Cutting this
off with an old pair
of shears is called
dagging. The dried
dags on a sheep make
a dry, rattling
noise as the sheep
runs, hence the term
`rattle your dags'.",
dag,Mar 1988,More Magazine,,31,,"Other types of
fleece which may be
dealt with in the
course of a
rouseabout's day
are: Dags
(dirt-clogged wool)
if the farmer hasn't
bothered to dag
before shearing;
shed stain, which is
good body wool
spoilt when one
sheep empties bowels
on another while
penned up
closely(avoided by
keeping sheep off
grass for at least
six hours prior);
...",
dag,Apr 1945,NZ Geographer,,I/21,,"'Real dags' they
were; there was one
fellow, like, who
cut off a leg of
hisengine-driver's
overalls to wrap a
billy in, and
another who had a
beard like agoat!
<i>Ibid.</i> 35 He
was a tough old dag,
and no mistake.",
dag,1974,Open Country Muster,HENDERSON,193,,"Getting the skin off
with its usual
attachment of dags
was hard work.",
dag,1986,Haliburtons of Glenfarg,THOMSON,15,,"Here even the dags
know their place.",
dag,1975,Islands,,4(2) : 118,,"'What a dag - living
in a log cabin!'",
dag,"Apr 5, 2000",Evening Post,,5,,"If we did not have
Bill in Porirua,
these five kids
would be on the
streets... Bill's
got them there
because they like to
be there - he's
trendy, he's a dag
... he's just
brilliant.",
dag,"Dec 23, 2000",Listener (New Zealand Listener),,16,,"The Beehive was a
blur of rattling
dags and rustling
bustles all year.",
dag,"Feb 10, 2002",Sunday Star Times,,B4,,"Wallace was a
fullback, sometimes
a three-quarter, but
it's not just the
backs who could be
dags.",
dag,"Apr 15, 2001",Sunday Star Times,,A9,,"I remember stoned
bores talking about
lacing the prime
minister's milk
bottles with LSD as
their idea of wit -
and the people who
actually were given
acid without
warning. What a dag.
Kind of. Wasn't it?",
dag,"Jan 16, 1999",Listener (New Zealand Listener),,39,,"Rags, dags and
dreadlocks abound,
mottled body suits,
straw ponytails,
group howls - all
that's missing are
the fire pois and
the hacky sacks.",
dag,"Mar 25, 2000",Listener (New Zealand Listener),,15,,"This is a dag from
several angles.",
dag,1973,Islands,,6/347,,"I married a real
dag, didn't I?",
dag,1973,Islands,,6/360,,"On Sundays, he
leaves the dogs at
the hut, graunches
into the city in a
clapped out Morris
Oxford smelling of
oily rags and sheep
dags.. and takes his
wife and his eldest
brother down to his
jazz club by the
Avon.",
dag,"Sep 16, 1890",Otago Witness,,7,,"The T wing of the
shed, where the wool
press and bins are
located.. has a
large cellar
underneath, into
which the daggs and
such of the wool as
requires handpicking
is passed through
the hatchway in the
floor above.",
dag,"Sep 27, 2003",Dominion Post,,C2,,"The old joke about
growing trees for
pulp being akin to
growing sheep for
the sake of their
dags, dates back to
the 1960s.",
dag,"Mar 26, 2000",NZ Catholic,,14,,"Woolly dags
especially have a
downside. They blow
about in gales and
lodge tenaciously in
rose bushes where
the highly visible
white bits attract
attention to the
dark bits, shocking
anyone with a sense
of aesthetics and
especially our
farming friends.
They say : ""Do you
know what dags are
<i>worth?</i>",
dag,1913,NZ Journal of Agriculture,,VII/569,,"I am thinking of
washing my own locks
andpieces and dags
in future.",
dag,1982,Blue Cliffs,WOODHOUSE,151,,"By the end of
February, he [sc.
the station manager]
considered that the
Doctor was now
competent to
undertake a job
without supervision
and entrusted him to
sorting the dags.,",
dag,"Sep 26, 1991",TV3,,Nightline,,"Interest rates are
dropping like dags
on shearing day.",
dag,"May 24, 2003",Listener (New Zealand Listener),,14,,"And sadly, as most
news editors grew up
in the era when
Budgets left no dag
unrattled, the media
will continue to
treat them as
mega-occasions.",
dag,1977,"Roughnecks, Rolling stones & Rouseabouts",LEE,58,,"At any rate, the dag
or hard-case
character was always
much appreciated
wherever he
appeared.",
dag,2001,Questionnaire Respondents (DB),,,,"Any body who's a dag
is a hard case.",
dag,1871,Knocking About in NZ,MONEY,146,,"Dagging and paring
sheep, tailing lambs
etc ... were the
other employments
...",
dag,1889,Colonial Couplets,WILLIAMS & REEVES,9,,"Dagging the hoggets
or drafting the
ewes.",
dag,"Sep 12, 1893",Brabazon Diaries,BRABAZON,12,,"Rasmussen dagged a
few hoggets.",
dag,1922,Sheep Farming in NZ,PERRY,73,,"The ewes should be
dagged .. before
turning the rams in.",
dag,1972,In the Wake of the Axe,NEWTON,180,,"He reckoned he put
in over twenty years
dagging sheep at
Wakarua for Reg
Collier - mostly
with the tongs.",
dag,1987,"People, Places & Paddocks",GORDON,80,,"When the pressure's
really on we'll dag
after tea. I think
it's an important
part of these boys'
education that they
dag, so they get an
understanding of
what the shearer's
doing.",
dag,1925,Soldier and Sailor Words,FRASER & GIBBONS,70,,"DAG, A: A funny
fellow. A wag. and
these comments and
uses:",
dag,1984,Some Other Country,,78,,"Cliff was a hard
case. He knew lots
of yarns too. He'd
always start by
saying `Did you hear
theone about ...?'
He didn't seem to
like telling them
when Norman was
there, but he told
me some corkers
after. He was a real
wag. It was good fun
going round with
him. <i>Ibid</i>. 80
`He's a wag,' said
Cliff, `that Johnny
Nelson. He's like
Hoot Gibson in the
pictures.'",1950 Gaskell `All Part of the Game' in 1984 Some Other Country 78
dag,1951,Personal Communication,,,,"She was always told
that dag was
Southland rhyming
slang for wag, which
latter seemed to her
mostly used in the
North Island at any
rate. But the early
use (now obs) of
Dag! as an expletive
(related to
Doggon!), from 1917
and Dag at `a dab
at' may have some
bearing on
reinforcement. The
probable origin is
in EDD n2., v2. 11.
a daring feat among
boys Ches w Mid w
Som: e.g. Som `set a
dag: perform some
feat in such a way
as to challenge
imitation ...
saying: `There's a
dag for you ... do
it if you can.'' 12.
have or make a dag
at `have a shot at';
OED2 sb&sup5. esp.
doing dags, 1879.
The earliest
non-extant usage may
have referred to an
event, rather than a
person, out of the
ordinary, rather
than vice-versa as
the present evidence
might suggest.",Dental Nurse from Southland
dag,"Jul 20, 2003",Sunday (Sunday Star Times Magazine),,24,,"Lambie appears, to
my homosexual gaze,
as a mumsy sort of
woman, with the tang
of Taranaki about
her (I mean here the
odour of 'a good
sport', 'a dag',
with something
well-meaning and
ingenuous in her
manner).","Original in Landfall, 205 (Wells ""Cosmetic.."")"
dag,1987,Tall Half-Backs,HUTCHINGS,80,,"And then the dag
bags had to be
manhandled to the
dag crusher down by
the pond. Bill
Schmidt was in
charge of the dag
crusher.",
dag,"Aug 29, 2003",Dominion Post,,B9,,"Blessedly,
Riuchard's ex-wife's
body is found in its
concrete tomb, and
the police rattle
dags.",
dag,1968,"Pagan Game, The",SLATTER,161,,"Told me to rattle my
dags out of there -
All right with a
sugar bag over her
head -",
dag,1969,Awatea,MASON,27,1978,"JAMESON: It's about
Matt! You have to
see me first! At the
double! Rattle your
dags!",
dag,1982,Love and War,SANDYS,271,,"Come on, come on.
Rattle your dags.
...",
dag,1987,"Boards, Blades & Barebellies",OGONOWSKA-COATES,95,,"Dag. Dried dung
hanging from the
wool on the sheep's
hind legs, under the
tail. Cutting this
offwith an old pair
of shears is called
dagging. The dried
dags on a sheep make
a dry, rattling
noise as the sheep
runs, hence the term
`rattle your dags'.",
dag,"Nov 15, 2003",Listener (New Zealand Listener),,15,,"But we really do
need to know exactly
how National
proposes to rattle
Maoridom's dags.",
dag,"Sep 26, 1983",National Business Review,,9,,"Lange came back from
Australia after the
debacle of two MPs
who had supported
him in his drive
last year for the
leadership
fulminating that in
Australia `the dags
did not wag the
sheep' in the Labour
Party. The
inescapable
inference from that
is that here the
sheep is being
wagged by the dags
(a choice of phrase
hardly likely to
enthuse those
accused of doing the
wagging).",
dag,1916,"Anzac Book, The",,47,,"`Anzac Types 2 - The
Dag' ... Yes,
'Ennessy was a dag
if ever there was
one!",
dag,"Sep 10, 1919",Quick March,17,,,"I do remember
though, ... three
Diggers, real
`dags', the three of
them, who sang once
on a route march as
recently as a year
ago.",
dag,1937,Dictionary of Slang,PARTRIDGE,204,,"Dag. A `hard case';
a wag; a
`character':
Australia, thence
New Zealand: from
ca, 1890. Prob. ex
dagen, q.v. [cant
for an artful
criminal or near
criminal, itself ex
cant dagen or degen,
a sword]",
dag,1941,NZ Slang,BAKER,51,,"... in constant use
by our youngsters
... dag. [See also
verb, where the
implication is that
Baker is not
familiar with the
noun in the sense of
`character'.]",
