Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
waddy,1964,Watersiders,DAVIS,112,,"... possums drop
down in hundreds ...
and me running about
with a bit of a
manuku [sic] waddy
clobbering anything
that moved.",
waddy,1968,NZ Contemp. Dict. Suppl. (Collins),,21,,"<i>waddy ... n</i>.
abo. war club;
walking stick; any
thick stick.",
waddy,1968,"Seddons, The",SEDDON,174,,"There was a scuffle
outside the kitchen
door and then a man,
a non-Seddonite,
banged open the door
and fled, an irate
Seddonite armed with
a waddy chasing him.",
waddy,1983,Down from Marble Mountain,HENDERSON,152,,"Calling the faithful
to prep or parades,
he'd belt [the iron
strip] with a huge
nut-and-bolt waddie
two feet long.",
waddy,1999,"Dictionary of Kiwi Slang, A",McGILL,120,,"<i> waddy </i>piece
of wood; Baker
suggests possibly
pidgin Maori for
`wood' as well as
pidgin Aboriginal
for `club'.",
waddy,1949,High Country Days,NEWTON,93,,"Each man selected
and cut a long
[manuka] pole and
armed with these
`waddies' ...",
waddy,1960,Back-Country Tales,MASTERS,38,,"I picked up a good
stout waddy, and
sailed in with the
idea of stunning the
animal, ... The
dogs, seeing me with
the waddy, ... , let
the pig go.",
waddy,1966,Fiordland Muster,SHARPE,75,,"In other districts I
had copied my
companions in
distress when hill
cattle had to be
drafted, by arming
myself with a stout
stick about three
feet long. It was a
cudgel, a waddy -
call it what you
like - but it could
be used quickly and
effectively in an
emergency.",
waddy,1969,From Forest to Farm,MOORE,106,,"... to protect
himself against a
beast that charged,
... he carried what
he called his `dream
tablet' a large
heavy `waddie' which
he did not hesitate
to use on the head
of a dangerous
beast.",
waddy,"Jul 27, 1889",Observer (Auckland),,17,,"Let all have boots
with iron
plates/Tipped
faithfully and well,
and waddies/With
loaded heads,
wherewith to beat/To
lifeless pulp each
other's bodies.",
waddy,"Sep 11, 1890",Ashburton Guardian,,3,,"The people jumped
into the mass of
rabbits so thickly
crowded together
that it was
impossible to move
without treading
upon them, and made
war upon them with
waddies.",
waddy,"Mar 30, 1901",Observer (Auckland),,19,,"But say, 'ere,
doctors don't creep
round back yards
with waddies like
this up their
sleeve.",
waddy,"Aug 22, 1944",Ellesmere Guardian,,2,,"At one ex-railway
worKs he was told
they had made 10,000
waddies. When he
asked their use, he
was told that at one
time there were not
firearms for all,
and they were to hit
the foe with. They
were lengths of
boiler pipe, with a
wicked looking nut
at one end.",
waddy,1943,Pure Gold,HISLOP,139,,"Sure enough, there
was his old waddy [a
sharpened
willow-stick plunged
into the eel]
growing out of the
back of his Loch
Ness eel, .",
waddy,1962,Country Occasions,SHARPE,185,,"Full equipment for
this sort of fishing
[sc. for eels]
includes a strong
waddy, a butcher's
knife, a small sharp
axe, and a sack.",
waddy,1978,"Elver, The",SUTHERLAND,62,,"You have to stun
[the eels] with the
waddy and put them
in the bag.",
waddy,"Oct 24, 1900",Wanganui Chronicle,,2,,"Usually two penguin
hunters stood by,
one on each side of
the cul de sac,
holding belaying
pins or waddies. The
penguins were
knocked on the head,
and their bodies
were placed in
heaps.",Year is incorrect.
waddy,"Aug 8, 1907",Taranaki Herald,,8,,"[The seal] was fully
eight feet in length
and should have been
worth capturing, but
after inspecting him
they procured
waddies and ""shooed""
him into his native
element.",
Wadestown wadical,1988,"Dictionary of Kiwi Slang, A",McGILL,120,,"<i>Wadestown
wadical</i> Yuppie
(young urban
professional)
inhabitant of inner
Wellington hill
suburb of Wadestown,
supposedly
representing the
Labour Party's
trendy lefties (left
wingers), slighting
in suggestion of
lisp.",
wadie,"Mar 15, 1839",Journal,TAYLOR,2/74,,"We called upon a Mr
Wade who has a neat
garden attached to
his cottage, he
introduced mice ...
here which after him
the natives call
<i>wadies. </i>",
wading stick,"Dec 13, 2003",Dominion Post,,E10,,"I was carring a
wading stick and
wearing felt-soled
wading boots that
enabled me to
progress over the
stones with nimble
impunity.",
waekahu,1867,Handbook NZ Flora (List of Names),HOOKER,769,,"Waekahu, <i>Lindsay.
Lycopodium
volubile.</i>",
waekura,1982,Stewart Island Plants,WILSON,436,,"<i>Sticherus
cunninghamii</i>
UMBRELLA FERN ...
Tapuwae-kootuku ...
Waekura ...Fronds
very distinctive,
umbrella-shaped on
erect brown stalks,
sometimes producing
an extra one or two
umbrellas above the
first ...",
waerenga,1820,Grammar & Vocabulary of the Language of NZ,LEE & KENDALL,222,,"Wai |enga or
Wair|enga: A place
cleared of wood and
rubbish for a farm;",
waerenga,1888,Birds of New Zealand,BULLER,1/143,,"... in years gone by
occupied by Maori
plantations. A new
growth covered the
long-abandoned
`wairengas'.",
waerenga,1926,Tutira,GUTHRIE-SMITH,92,,,
waerenga,1928,Where the White Man Treads,,222,,,[?in 1905ed]
waerenga,"Jun 15, 1867",Daily Southern Cross,,5,,"We remember that
monster gathering
and great Maori
feast at Remuera,
while it was yet a
Maori wairenga, or
cultivation, with
the stumps in the
ground, now so
exquisitely
beautiful as the
favourite suburban
retreat of your
merchant princes.",
waeroa,"Dec 20, 1860",Richmond-Atkinson Papers,,1/670,1960,"Turned out by
waeroas about 4 a.m.
... Eat kumara, ti &
kuharu. [fn.] The
root of the ti -
rather like licorice
root.",(A.S. Atkinson)
waeroa,1862,Otago As It Is,WEKEY,67,,"Of insects the
waeroa, or mosquito,
I have seen in my
room ... the
<i>namu</i>, or
black sand-fly, is
troublesome in
summer ...",
waewae,1930,NZ Journal of Science & Technology,,11/103,,"<i>Raja nasuta</i>
Muller and Henle.
SKATE, WAEWAE, OR
AKAURA",(Phillipps)
waewaekaka,1867,Handbook NZ Flora (List of Names),HOOKER,769,,"Wea-wae-kaka,
<i>Col[enso].
Gleichenia
semi-vestita. </i>",
waewaekaka,1906,Manual NZ Flora,CHEESEMAN,1018,,"<i> [Gleichenia
circinata, Swartz.]
Waewaekaka;
Waewaematuku. </i>",
waewaekaka,1982,Stewart Island Plants,WILSON,432,,"<i>Gleichenia
microphylla</i>
PARASOL FERN ...
Waewaekaakaa ...
Very similar to
[tangle fern] ...",
waewaekoukou,1867,Handbook NZ Flora (List of Names),HOOKER,769,,"Wae-wae-koukou,
Col[enso].
<i>Lycopodium
volubile. </i>",
waewaekoukou,1869,TrNZI,,1/III/37,,"Elegant female
head-dresses were
formed of ... the
graceful
Waewaekoukou
(<i>Lycopodium
volubile</i>).",(Colenso Botany North Isd)
waewaekoukou,1869,TrNZI,,1/III/53,,"Waewaekoukou.
Lycopodium volubile,
Forst",(Buchanan Botany Otago).
waewaekoukou,1903,TrNZI,,35/21,,"The kumara ... were
piled radially
around the sides on
a bed of soft fern
or <i>Lycopodium</i>
(waewaekoukou) ...",
waewaekoukou,1905,Toll of the Bush,SATCHELL,236,,"[poss. waewaekaka]
The boys on the
[Northland] station
were getting the big
shed ready for a
dance ... another
young man ... was
engaged in looping
up garlands of
`waiwaikoko' or
owl's-foot moss,
together with
branches of
Christmas tree,
aflame with
blood-red flowers.",
waewaekoukou,1915,TrNZI,,47/88,,"<i>L[ycopodium]
volubile</i> Forst.,
the `waewaekoukou'
of the Maori, is
probably the most
widespread species
we have, and the
most beautiful.",
waewaekoukou,"May 13, 1876",Daily Southern Cross,,3,,"There is a triumphal
arch of pungas at
the end of the wharf
where the word
""WELCOME"" is painted
in large blue
letters, and
stretching from this
are festoons of
waiwaikoko, a
delicate kind of
fern of a bright
green colour.",
waewaekoukou,2001,NZ Geographic,,No. 49/72,,"Other clubmosses,
such as waewaekoukou
(<i>Lycopodium
volubile</i>),
spread along the
ground or scramnble
through the scrub.
<i>Ibid.</i> 77
...the springy stems
and leaves of both
waewaekoukou
(<i>Lycopodium
volubile</i>) and
mangemange
(<i>Lygodium
articulatum</i>)
form a good bush
mattress.",
waewaematuku,1867,Handbook NZ Flora (List of Names),HOOKER,769,,"Wae-wae-matuku,
<i>Col[enso].
Gleichenia
semi-vestita.</i>",
waewaetaha,"Nov 11, 2006",Dominion Post,,H6,,"Group Maori in the
Ministry of
Education is seeking
to recruit a
Waewaetaha for the
Atawhaingia Te Pa
Harakeke (ATPH)
development
contract.",
Wafer Charlotte,1932,St Andrew's Cookery Book,,139,,"WAFER CHARLOTTE ...
Madeira cake, cut
out centre. One
white of egg
(beaten) ... with
icing sugar; put
round outside ...
put on pink wafer
biscuits, tie round
with tape; fill
centre with fruit
... jelly ... beat
cream and flavour,
pile on top; take
off tape and tie
with a ribbon to
match your flowers.",
waft,"Jun 2, 1836",Log of Mary Mitchell,,,,"went out with 4
boats and the
Captain Got a large
whale wafted and
anchored him.",1836 June 2 Capt. Joy Mary Mitchell log in 1913 McNab Old Whaling Days 444
wag,"Jun 7, 1913",NZ Truth,,415/1/7,,"Up at Wanganui a
`kid' has been
unearthed who has
not missed school
for a single half
day during the last
10 years. What a
splendid record!
Fancy not having
once `wagged it.'",
wag,1968,"Pagan Game, The",SLATTER,15,,"... he never wagged
lectures to go on a
pub crawl, ... he
never made an
exhibition of
himself on Capping
Day.",
wag,Feb 1981,Avondale College Slang Words in Use,,,,"<i> to wag:</i> to
cut school",(Goldie Brown Collection)
wag,1985,Collins Compact Dictionary,,539,,"<i>wag ... 2.
sl.</i> play truant",[nf. 1982 Collins Concise Eng. Dict.; nf. 1986 NZPOD]
wag,1982,Sea Change,GILDERDALE,242,,"<i>wag </i>Play
truant. M.
Alexander's<i>
Children's Tales,
Written in New
Zealand for Little
New Zealanders</i>
(1900): `They played
the wag' (page 27).
The English slang
`play hookey' is
still used in P.
Garrard's <i>Hilda
at School</i>
(1929).",
wage round,"Jun 2, 1981",Evening Post,,4,,"The two issues - tax
reform in an
election year and
the need for a low
wage round - have
now become
inextricably linked.",
wage round,1984,Incomes Policy in NZ,BOSTON,216,,"[Hdg] The Talks on a
Wage-Tax Deal and
the 1981-82 Wage
Round. <i>Ibid.</i>
196 The main problem
during the 1977-78
round occurred in
the freezing
industry.<i>Ibid.</i>
197 The 1977-78 wage
round settled at a
moderate
level.<i>Ibid.</i>
219 For the first
time since 1969
there was no G.W.O.
[General Wage Order]
during or after the
1981-82 wage round.",
wages,"Jul 23, 1912",Thames Star,,1,,"The manager reports
that the contractors
have ceased work, as
the country is so
hard in the face
that they could not
make wages.",
wages,"Aug 3, 1886",North Otago Times,,2,,"The principal
grievance to-night,
before the Mayor,
was the
impossibility of
making wages at the
stone breaking
provided by the
Corporation, the men
saying that owing to
the hardness of the
stone they could not
make more than 3s a
day.",
wages,"Oct 31, 1894",Feilding Star,,2,,"The co-operative
workmen complained
of the management of
the
Woodville-Eketahuna
railway works, in
that the price had
been cut down so
that they could not
make wages.",
wages claim,1884,Rambles on the Golden Coast,REID,68,,"At this rush a
`wages' claim
usually bore the
interpretation of
[pounds]8 to
[pounds]10 per man
per week.",
wages claim,1974,Bright Fine Gold,HEINZ,200,,"<i>CLAIMS
</i>Worthless claims
or ground were
called schicers or
duffers. Those
yielding up to
[pounds]3 per week
per man were known
as `tucker' claims;
up to [pounds]8 per
week were known as
`wages' claims;
above [pounds]8 were
known as `pilers';
the richest of all
were known as
`Home-ward-bounders.'",Glossary of Mining Terms
wages claim,1967,West Coast Gold Rushes,MAY,244,1962,"It was a matter of
nice judgement. The
digger recognized
four classes of
payable ground:
`tucker ground' kept
him in food with
nothing to spare; a
`wages claim' gave
him a pound or two
above living
expenses; a `riser'
was a rich claim;
and a `piler' or
`homeward bounder'
the richest of all.
Probably most of the
`pilers' were
beach-claims, where
the leads were
shallow and rich,
the outlay small and
provisions cheap
because of easy
access.",
wages claim,"Aug 12, 1865",West Coast Times,,2,,"The workings which
but the other day
were swarming with
life and industry
now by comparison
appear almost
deserted; small
wages claims are
scornfully rejected,
and even
shareholders in the
rich ground, in the
last stage of the
disease, have
engaged wages men to
work during their
absence, and started
with the rest for
the Southern Dorado.",
wages claim,"Aug 2, 1873",Grey River Argus,,2,,"It was well known
from the beginning
that the lead was
only payable, or at
best the claims,
would be what are
known as wages
claims but from the
magnitude of the
preparations made by
the holders of some
of the claims,
strangers were lead
[sic] to believe
that the fortunate
possessors of them
had untold wealth at
their command.",
wages claim,"May 28, 1898",Auckland  Star,,2,,"At a meeting of
creditors of the
Hauraki North G.M.
Company held
yesterday it was
agreed that four
months time should
be given the Company
to enable calls to
be made and
collected, wages
claims to be treated
as preferential, and
general creditors to
be paid in
instalments pro rata
as the money comes
to hand.",
wages claim,"Oct 4, 1864",Nelson Examiner and New Zealand Chronicle,,3,,"These causes of
delay might be borne
with more patience
if the diggings were
somewhat richer than
any of those
hitherto opened in
this part of the
country, but on
tucker, or small
wages ground, people
do not bear such
disappointments with
a very remarkable
degree of christian
[sic] fortitude.",
wages,"Sep 20, 1861",NZ Goldfields,,15,1976,"`Well, they were
first comers, and
they are on
Gabriel's Gully, and
making wages.'",1861 Sep 20 in NZ Goldfields 1861 (1976) 15
wages,1862,Memories of NZ Life,HODDER,223,,"The claim may not
yield sufficient
`wages' to pay for
lost time. [fn] The
term `making wages'
is employed to
indicate that the
proceeds of a day's
labour is equal to
the amount paid in
the labour market
[sc. at that time,
eight to ten
shillings a day].",
wages,1865,Evening Post,,vol1/no.116/2,,"... make what, in
diggers' parlance,
is styled `wages'.",
wages,"Jan 30, 1873",Diary,G.M.WILSON,,,"At last we see the
gold in the bottom
of the sluicing box
and they tell us
after about a
month's work they
have only got three
ounces ... - not
wages, as they
express it.",1873 Jan 30 G.M.Wilson Diary in 1973 Wierzbicka Wilson Family 158
wages,1937,Thomas,AYSON,29,,"Thirty shillings a
day was regarded as
`tucker' and sixty
shillings as wages.",
wages,"Aug 19, 1857",Nelson Examiner and New Zealand Chronicle,,2,,"The majority of the
diggers are doing
well, some
exceedingly well,
and we do not hear
of any who do not
make wages.",
wages ground,1870,AJHR,,D-40/6,,"What is termed
`wages ground' is
always to be found",
wages ground,1883,Southland and Its Resources,SCANDRETT,7,,"Each of these
[mining] localities
contains what is
known as `wages
ground'; men can
always earn on an
average fifteen
shillings or more a
day.",
wages ground,"Oct 4, 1864",Nelson Examiner and New Zealand Chronicle,,3,,"These causes of
delay might be borne
with more patience
if the diggings were
somewhat richer than
any of those
hitherto opened in
this part of the
country, but on
tucker, or small
wages ground, people
do not bear such
disappointments with
a very remarkable
degree of christian
[sic] fortitude.",
wages ground,"Sep 29, 1898",Otago Witness,,18,,"The engineer
estimates that when
the adit is finished
it will drain wages
ground enough for
over 100 men to a
depth of over 100ft.",
wages man,1948,Down the Years in the Maniototo,COWAN,39,,"In 1880 a traveller
reports [that] One
claim was still so
rich that `a wages
man would be quite
satisfied if he was
allowed a shovelful
and a half of wash
dirt for his day's
work'.",1880 in1948 Cowan Down the Years in the Maniototo 39
wages man,1899,In the Shadow of the Bush,BELL,11,,"`... you would be
the right man for
the [12] bush
country,' McKeown
said, `... Flash
Harry, who has a
contract ... was
saying only this
morning that he
would take on a
couple of wages men
at bushfalling - so
there's a job at
hand ...'",
wages man,"Jan 7, 1863",Daily Southern Cross,,3,,"They are chiefly
wages men, no claim
owners abandoning
their chances here.",
wages man,"Aug 5, 1870",Colonist (Nelson),,3,,"Claims by the wages
men were afterwards
made in the Warden's
Court.",
wages man,"May 9, 1901",Auckland  Star,,3,,"Very few wages men
were at present
employed in the
Thames mines.",
wages man,"Nov 1, 1917",Grey River Argus,,4,,"In this appeal the
Chairman said the
appellant's partner
had been granted a
sine die adjournment
and thought it might
be arranged for one
of the two to go and
a wages man to be
put on the claim.",
wages man,"May 13, 1921",Evening Post,,6,,"The New Zealand
miners want to be
wages men on less
working-time, which
would mean less
coal.",
wages man,"Aug 16, 1939",Evening Post,,19,,"There were
everywhere the first
clear signs of
inflation, to be
paid for by the
wages men,
pensioners, and
those receiving
benefits.",
wages man,"Dec 16, 1941",Evening Post,,8,,"The State miners had
unanimously agreed
to a proposal
submitted by himself
that the whole of
the wages men should
be organised on a
contract basis.",
wagga,1913,Country Work,CARR,6,,"Sheets are not
fashionable, while
three sacks sewn
together make what
is termed a `New
Zealand Possum Rug'
or `Wogga'.",
wagga,"Sep 23, 1905",Evening Post,,10,,"We've got a lot of
blankets, and
rippin' Wagga rugs -
sacks, you know, all
sewn up together.",
wagga,1986,Speaking for Ourselves,OWEN 7 PERKINS,72,,"Another important
part of the swaggy's
equipment was his
bedroll. Generally
it was called a
`wagga'. Now the old
wagga was popular in
the wintertime - a
bit heavy to carry,
but it came into its
own in the winter.
The wagga rug was
made out of the old
one-striper sacks...
The old one-striper
was the fair-dinkum
chaff sack, because
of course at that
time oats and chaff
were still used a
lot for horsefeed...
The old heavy
one-striper made a
wonderful wagga.The
wagga originated
over on the Aussie
side, and generally
to improve it you
opened up two sacks,
and this made a
wonderful rug.",
waggle stick,1984,"NZ Whitebait Book, The",McDOWALL,153,,"More common, and
also illegal, is the
""waggle stick"" -
just a long slender
stick, often with a
white cloth flag at
the end, which is
used to frighten the
shoals towards the
river bank. Because
the law prohibits
their use, waggle
sticks are usually
hidden in the bush
or secreted among
the timber of the
stand.",
waggle stick,"Oct 7, 2002",NZ Woman's Weekly,,3,,"Another piece of
equipment you might
find useful is a
swaggle stick, not
that it is legal.
Whitebait are pretty
stupid, but
occasionally they
get it in their tiny
minds to swim around
your net instead of
into it. This is
when you need a
swaggle stick. A
pole, five yards
long, with a shiny
tin lid attached to
the end. You stick
it in the water and
try to scare the
recalcitrant
whitebait back on
course.",
waggon,1936,Follow the Call,ANTHONY,99,,"Anything you see
that you think you'd
like, slip into your
pockets. If it's too
heavy, come back
with a waggon later
on.",
waggon,1973,,,,,"NEWTON Big Country
of the South Island
81 He was waggoning
at Akitio in Hawkes
Bay in 1911. He was
also waggoning at
Molesworth in 1938
when the Crown took
over ...",
waggoning,1959,Tales of the Mails,MASTERS,33,,"Mr Ted Bradley, a
waggoning
proprietor, who had
the Puketitiri Hotel
at the time, then
took over the postal
and stage coach
business, ... [1906]",
WAgMag,1985,,,,,"NZ Countrywoman Sept
1 WAgMag is the
newsletter that grew
out of
correspondence with
women all over the
country and now
serves as a link
between regions.",
WAgMag,1990,,,,,"WAgMag 37 Spring 1
Welcome to the 'new
look' WAgMag ..
Thanks to those
readers who answered
the questionnaire
from the last
WagMag.",
WAgMag,1991,,,,,"NZ Farmer March 27.
5 WAgMag is a
quarterly newsletter
for women in
agriculture... The
Ministry of Women's
Affairs is
responsible for
arranging the
production and
distribution of
WAgMag.",
wagon,1961,Friends in Chains,HENDERSON,190,,"WAGGON: Four-wheeled
heavy vehicle,
having no sides,
often used by
sawmills.",c1900-1920 A Teamster's Glossary in 1961 Henderson Friends In Chains 190
wagon wheel,1960,Maori Girl,HILLIARD,48,,"<i>takakau</i> hard
bread
(`wagon-wheels')",
wagon wheel,"Sep 17, 1988",Personal Communication,HILLIARD,,,"Takakau, also called
WAGON WHEELS a
flour-and-water
dough, no leaven,
rolled out flat and
baked in the oven; a
sort of oven-damper.
A good quick Maori
dish to feed a
crowd.",
wahaika,1869,TrNZI,,1/III/15,,"Their war implements
of wood were made
both of Manuka and
Rimu; the curious
halbert-shaped
Wahaika, the broad
Meremere (or hand
club), for close
quarters ... were
made of the former
... Notes (Colenso
Maori races)",
waharoa,Jul 2004,Conservation Action,,17,,"Widely recognised as
one of the most
significant historic
sites in New
Zealand,
[Ruapekapeka Pa] has
been given a new
breath of life with
an upgraded track,
some core site
interpretation and a
new waharoa
(entranceway) .. the
curved waharoa
signifies a gateway
to the sharing of
stories from all
sides of the battle,
allowing people to
enter the pa site in
the right spirit,
giving it the
respect it deserves.",
waharoa,"Jul 20, 2005",Whakatane Beacon,,3,,".. Whakatane's Te
Whare Wananga O
Awanuiarangi are
carving a unique
Maori gateway
(waharoa) that will
be auctioned on
Sunday at 1pm.",
waharoa,"Jul 27, 2005",Whakatane Beacon,,1,,"THE reserve price
has already been
reached and a
gateway, or waharoa,
carved by
Awanuiarangi visual
arts students in
Whakatane will be
sold to the highest
bidder on Friday.",
waharoa,1820,Grammar & Vocabulary of the Language of NZ,LEE & KENDALL,221,,"W|ah r|oa; A
shell-fish so
called.",
waharoa,1945,Maori Place-Names of Canterbury,BEATTIE,63,,"Waharoa is said to
be a big kind of
paraki, and larger
than the minnow.",c1880 South Island Maori Lists `Wahi Mahika Kai' in 1945 Beattie Maori Place-names of Canterbury 63
waharoa,1956,NZ Fishes: An Identification Guide,GRAHAM,28,,"? paraki =
<i>Retropinna</i>
sp. a smelt",1955 Phillipps 28
wahi tapu,Feb 2000,NZ Historic Places,,76/20,,"A wahi tapu is
defined as ""a place
sacred to Maori in
the traditional,
religious, ritual,
or mythological
sense"" and a wahi
tapu area as ""an
area of land
containing one or
more wahi tapu.""",
wahi tapu,"Feb 4, 2009",Gisborne Herald,,,,"""Wahi tapu permeates
all settlements made
to date and wahi
tapu is included in
all claims under
negotiation. [new
para] ""People like
recreational fishers
spokesman Alain
Jorion and his
followers have no
appreciation of wahi
tapu and its
importance to Maori
culture, hence their
arrogant display of
prejudice to a
culture other than
their own. ..""",http://www.gisborneherald.co.nz/Default.aspx?s=3&s1=2&id=8777
wahi tapu,"Jan 14, 1995",Listener (New Zealand Listener),,36,,"The central North
Island tribes of
Tainui are also
involved in
discussions with
Ngati Whatua when it
comes to
Maungakiekie, and
all these tribes
recognise the place
as wahi tapu, or
sacred.",
wahi tapu,"Jul 2, 1998",Dominion,,1,,"The heads will be
brought direct to Te
Papa, where they
will be stored in a
wahi tapu (sacred
vault).",
wahi tapu,"Dec 3, 2002",Dominion Post,,B5,,"Wahi tapu, or Maori
covenant, is
registered over
private land in
Tauranga.",
wahi tapu,"Aug 14, 1999",Listener (New Zealand Listener),,33,,"It's now a wahi
tapu, it's got the
essence of the man
there.",
wahi tapu,1963,Pioneer Recollections,KEENE,195,,"<i>wahitapu</i>:
sacred burial
ground.",
wahi tapu,1934,Marsden's Lieutenants,ELDER,140,,"`In selecting a
portion of land for
a settlement, it
would be advisable
to take care that it
be as clear as
possible of what the
natives call the
wahhe tabboo
(<i>wahi tapu</i>).
Wherever a person
has breathed his
last, or his bones
have been laid for a
time, there is
always a piece of
timber set up, if
there is no tree
already growing, to
perpetuate his
memory. This wahhe
taboo is not
suffered to be
molested, and is
held sacred both by
friends and
strangers.",1817 Jul 25 Kendall in Elder Marsden's Lieutenants (1934) 140
wahi tapu,1820,Grammar & Vocabulary of the Language of NZ,LEE & KENDALL,221,,"W|ahi t|apu; A
sacred place.",
wahi tapu,"Jun 22, 1828","Early Journals of Henry Williams, The",WILLIAMS,136,1961,"Upon enquiring it
appeared that they
were on a
<i>Wahitapu</i> and
consequently could
not be driven home .",
