Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
V-hut,1877,Colonial Experiences,PRATT,70,,Thetemporaryone[house]wasoftheVhutfashion.,
V-hut,1981,Speaking a Silence,HUNT,120,,"AtfirsttheylivedinaV-hut,twopolesputinthegroundlikeaV...[V-hut]",
V-hut,1981,Speaking a Silence,HUNT,120,,"AtfirsttheylivedinaV-hut,twopolesputinthegroundlikeaV,poleslashedrightalongthemandthewholeoutfitthatchedwithrushes.",
V-hut,"Feb 1, 1851",Lyttelton Times,,,,On1February1851theVhutismentioned.Itwasaroofwithoutwalls.Thepoet'scorneronthisdaycelebrated`alandofourown'butprobablymeantaseparatelandratherthanalandbelongingtothenewcomers:`Wemaystillbehersonsinalandofourown.',in 1966 Turner English Language in Australia and NZ 165
V-hut,"Jan 1, 1851",Lyttelton Times,,3,,"OnSaturdaylast,LytteltonwasvisitedbyoneofthosestrongwindsofwhichweheardsomuchinEngland...Somehousesoffernandwattleswereblowndown;sometentsoverset;andwehaveheardofoneVhutbeingblownaway.",
V-hut,"Feb 27, 1851",Letter,,,,"YouwouldlaughifyousawtheplacefromwhichIamwriting.Itisalittle`planktent'or`V.hut',asathingmadeoflongboardsleaningagainsteachotherisindiscriminatelycalled;itslocalityisthesideofasmallwood,bywhichrunsaclearstream,ontheplain,abouttenmilesfromLyttelton.",Godley letter in 1950 Carrington Godley 125
V-hut,1852,Saunders' Monthly Magazine,,vol. 1,,"Oneofthemakeshifts[schousesinearlyChristchurch]isasimplestructure,beingliketheroofofahigh-peakedhouseplacedontheground.Itiscalleda`V-hut',because,Ipresume,itislikethatletter,inverted;butitdoesverywellforabachelortostartwith.",in 1976 Canterbury Colony 59
V-hut,1853,Australian & NZ Gazette,,64/64,,"WehaveerectedinChristchurcha`Vhut',inwhichP-,hiswifeandhislittledaughterlive.",1852 Christchurch letter
V-hut,1857,"Letters from Canterbury, NZ",PAUL,57,,"Theform[ofthechurch]isthatofaVhut,theextremitiesoftheraftersbeingleftbaresoastoformbuttressestothewalls.",
V-hut,Jun 1860,Forest Creek MS,BUTLER,47,1960,"AVhutisaroof,inshapeofcourseliketheletterV,setdownwithoutanywallsupontheground-mineis12footlongby8footbroad.Itisnotcustomarytohaveafireplaceinahutofthisdescription...",
V-hut,1861,"New Zealand, As It Was and As It Is",PAUL,7,,"[Thenewly-arrivedimmigrant]perhapssetsupatent,orwhatistermedaV-hut,frombeingintheformofaVturnedupsidedown.",
V-hut,1863,First Year in Canterbury Settlement,,vi 73,,"Vhut...Itconsistsofasmallroofsetupontheground;itisahut,allroofandnowalls.",
V-hut,1864,Travels and Adventures,MUTER,2/215,,...aVHutstandingamongthegrasstussacks...[checkspg???],
V-hut,1867,Twelve Years in Canterbury,THOMSON,6 fn,,"Manyofthefirsthabitationswereofthemostprimitivedescription,somebeingcomposedsimplyofslantingsides,meetinginapeakatthetop,intheformofaninvertedV,andthencecalledV-huts.Theywereconstructedofwood,mud,boughsoftrees,oranythingthatcametohand.",
V-hut,1874,Crusts: a settler's fare due south,KENNAWAY,89,,"...wefoundwehadsteeredwithinaquarterofamileofalowslabVhut,whichwehadknockedupthereashorttimebefore.",
V-hut,"Oct 21, 1857",Nelson Examiner,,4,,"Thereareoneandtwostoreyweather-boardedhouses,squareandbell-shapedtents,ThousesandVhuts.",
V-hut,"Oct 16, 1890",Otago Witness,,30,,"The""V""hutwasthemostpopularstyleofbuildinginCanterburyintheearlydays.ItwassocalledaftertheletterVinverted,andmanyofthefirstChristchurchhousesandplacesofbusinesswereofthesamepleasingstyleofarchitecture.",
V-hut,"Dec 6, 1900","Star, The",,1,,"MrsBuchanan'sfirstexperienceofcoloniallifewasinaVhutbuiltbyherfather,withsuchmaterialsascouldbeprocuredatthetime,butintheabsenceoftimberthehutwasveryprimitive.",
V-hut,"Nov 17, 1928",Evening Post,,17,,"Fern,scrub,andflax,withanoccasionaltree,borderedtheroad,andthelittleV-huts,withtheirweatherboardsides,hadhighboardfences.",
V-hut,"May 27, 1938",Ellesmere Guardian,,2,,"Andtheydidwinout,theirV-huts,theirbullockwaggons,theirscantstoreofseedsandimplements;buttheirgreatsupracorticalbraincellswerechargedwithenthusiasm,withoutwhichahumanmusthavesomethingamiss.",
V-pen,1987,,,,,HALLAShepherd'sYear60IwasinfrontoftheV-penwithmybacktothejudgeandafewonlookers.,
V-roof,"Nov 29, 1851",Lyttelton Times,,1,,AVROOFFORSALE.,
V-whare,1872,,,,,BALFOURDiaryAug18RodewithHickmantoVwhare.,
V-whare,1873,,,,,BALFOURDiarySept10LaidoffacuttingatVwhare.,
V8 gang,1980,"Personal Kiwi-Yankee Dictionary, A",LELAND,108,,V8gang:TeenagegangthatspecializesinusingYanktanksastransportation.An8cylinderenginebeingunusuallylargeandpowerfulinN.Z.motoring.,
V8-head,"Aug 15, 2001",Evening Post Drive,,7,,Althoughhewaswearingablackjackethelookedmorelikeacheerfulunclethanahard-assV8-head.,
Vag,"Jul 3, 1920",Grey River Argus,,3,,"Wearepleasedthe""Vag""iscontributingtoourLabourpaper,andtrustthathewilllongcontinuehisgoodadviceto""Henry.""",
Vag,"Sep 2, 1922",NZ Truth,,4,,"IntheofficialorganofLabor,""TheVag""tellstheworkersthatwageswillbeknockedsidewards,""unlessyougiveusmorerepresentativesinParliament...""",
vag,"Dec 22, 1920",NZ Free Lance,,2,,"Theauditoriumglowsinanticipationofagoodmorning'sfun,especiallyifthedrunksand""vags""listisfairlylong.",
vag,"Sep 9, 1905",NZ Truth,,12/1/5,,...wasdealtwithasa`vag.',
vag,"Jul 21, 1906",NZ Truth,,57/2/3,,"Stoney-brokeandfriendless,hewas,withanumberofothers,nabbedatNapierasa`vag',andpleadedguilty.",
vag,"Mar 24, 1906",NZ Truth,,40/1/5,,...assoonasawomanvagisreleasedfromLytteltonGaol.,
vag,"Jul 4, 1914",NZ Truth,,4,,"LastFriday,beforeMr.Bartholomew,S.M.,abatchofDunedin'stoutsandvags.stoodinsuccessioninthedock.",
vag,"Jan 13, 1912",NZ Truth,,342/7/4,,"AsaconsequenceAlbert,themendicant,waschargedwith`vag,'otherwiseknownas`thecrust,'andMagistrateBartholomewlethimoffwhenhetookaprohibitionorderoutagainsthimself,buttoldhimtobecareful.",
vag,"Oct 2, 1909",NZ Truth,,7,,"Anotheroldstreetpest,MaryBond,aliasParker,cameuptoseeMagistrateRiddellonSaturdaylastaboutachargeof""vag.""",
vag,"Oct 30, 1894",Otago Witness,,2,,"AsregardsthehermitofIslandBay,heprobablyprefersahermit'scell,beingnotplaguedbyrestrictions,toacellintheHoteldeGarveyunderthe'vag.'",
vag,"Jun 25, 1910",NZ Truth,,6,,"OnehasonlytovisittheMagistrate'sCourtwhenanindividualchargedunderthevag.deniestheallegationof""consorting.""",
vag,"Jul 21, 1906",NZ Truth,,57/6/4,,UndertheVag....Cassidywascarpetedbythe`demons'underthe...VagrancyAct.,
vag,"Jul 21, 1906",NZ Truth,,57/3/8,,"AbynomeansunprepossessingdamselnamedWinnieHepburn,charged`underthevag'wasgivenachancebyDr.McArthur,S.M.,attheMagistrate'sCourtlastMonday.",
vag,1862,Dunedin Songster,THATCHER,No.1/9,,"I'vegotinmypocketforthee,AndtheninCourtI'lljollysoon`vag'you,Monthstheninquodyou'llgettwoorthree.",The Races and the Sharpers in Dunedin Songster Bracelets
vag,"Apr 27, 1907",NZ Truth,,97/5/4,,"Alittletimeagothepolicesuccessfullyvaggedacoupleofveryunvirtuous,frowsy,filthyfemalesnamedAnnieEvansandJessieHay,whousedtomakeeverybodymiserablethatlookedatthem.",
Vagrancy Act,1866,NZ Statutes,,"VR30, 10/47",,"AnActtodefineandrestrainVagrancy...TheshortTitleofthisActshallbe""TheVagrantAct1866""...1.AnypersonwhoshallcommitanyofthenextfollowingoffencesshallbedeemedanidleanddisorderlypersonwithinthemeaningofthisAct...1.Anypersonwhohavingnovisiblelawfulmeansofsupport...",Vagrancy Act 1866 later replaced by Police Offenders Act of 6 Nov. 1884
vaine,"Nov 16, 2002",Listener (New Zealand Listener),,51,,"IrememberseeinghimontheReneBaybusinmystudentdays,dapperinwhiteshortsandwalksocks,onhiswaytowork,soitwasarevelationwhenthisstatuesquevaine(MaitiwasaCookIslander)appearedbehindthebarwithfreshbosomsandaflowerbehindherear.",
valance,1968,Anglia,,86/359,,"Theuseofvalance[byPitcairners]forafringeofcurtainroundthetopofatableorcupboardwouldnotseemstrangetoanoldergenerationofNewZealanders,butthepronunciation[|wlns]suggestsearlyPitcairneseuse.",G.W.Turner review Pitcairnese Language in Anglia
valerian,"Dec 6, 2003",Dominion Post,,E11,,"There'sared-pinkwildflowercurrentlydominatinghillsidesalloverWellington.Preferringsunnyspotsonclaybanksorcracksinconcrete,withreddishbloomsmadeupofacloudoftinyflorets,itgoesbymanynamesincludingCentranthusruber,BouncingBess,DrunkenSailor,Redspur,Spurvalerian,RedvalerianorFalsevalerian....Infact,Centranthusandtruevalerianarenotcloselyrelatedbotanically;Centranthusprobablygainedthenamesbecauseofasimilaritybetweentheflowersofthetwoplants.",
valerian,1926,Weeds of New Zealand,HILGENDORF [& CALDER],166,1967,"VALERIAN(<i>Kentranthusruber</i>),calledalsoredspurvalerian,[spur]isimmensely`[very]commononroadsides,banksandcuttingsincertainofWellington'ssuburbs,'andisalsofoundinSouthland.[elsewhere.]Itisaperennialherbgrowing3ft.orsoinheight.",
valerian,1969,Standard Common Names for Weeds,,63,,"<i>redspurvalerian[=]spurvalerian[s]</i><i>Ibid.</i>74<i>spurvalerian[s]Kentranthusruber</i>(L.)DC.<i>Ibid.</i>82<i>valerian,spur[s]Kenthranthusruber</i>(L.)DC.",
valerian,1969,Standard Common Names for Weeds,,63,,"<i>redspurvalerian[=]spurvalerian[s]</i><i>Ibid.</i>82<i>valerian,redspur[=]spurvalerian[s]</i>",
valley gutter,1986,Glossary of Building Terminology,SALMOND,233,,Valleygutter.ametaldrainformedundertheroofcoveringwheretworoofplanesmeetonan`internal'angle.,
Values Party,"May 17, 1997",Listener (New Zealand Listener),,27,,"TheGreenPartyConferenceinAuckland..kickedoff..withareuniontomarkthe25thanniversaryoftheValuesParty...TheValuesPartywasthe1972brainchildofthenjournalist[Tony]Bruntwho,sixmonthsoutfromthegeneralelection,realisedthathedesperatelywantedtohearapoliticalvoicereflectingthenewconcernsoftheday:populationgrowth,uncheckedeconomicgrowthandtechnologicalchange.",
Values Party,1986,NZ Pocket Oxford Dictionary,,853,,ValuesPartyaNZpoliticalparty(unrepresentedinHouseofRepresentatives1984).,nf. 1982 Collins Concise Eng. Dict.
VAMP,Jun 2001,Footnotes,,1,,DuringNovemberandDecemberoflastyearaseriesofmeetingswasheldwithrepresentativesofgroupstodiscusstheVisitorAssetManagementProgramme(VAMP)anditsapplicationtothefacilitiesinWellingtonConservancy.,
vampire light,"Jun 23, 2003",Dominion Post,,C1,,Afurther38percentofrespondentshadalsostartedturningoffappliancesatthewalltostoptheredvampirelightsshiningatnightfromappliancesleftonstandby.,
Van Diemen's Land,1952,Faring South,LYON,41,,"[PortChalmers,ca1850's]...hefeltsomeslightqualms...forthesightofslightlyframedshacksoftworooms,builtof`VanDiemen'sLand'palings,wasnaturallyavividcontrasttothestoneandsolidhousesofEngland",
Vandemonian,1898,Merriam-Webster Third International,,2033,,"Van'.de-mo'.ni-an,a.1.oforpertainingtoawhiteinhabitantofVanDiemen'sLand.[Obs.]2.Specifically,oforpertainingtoaconvictinVanDiemen'sLand;hence,violentorruffianly:as,Vandemonianconduct.",
Vandemonian,"Jan 26, 1861",Hawke's Bay Herald,,3,,"ThiswasanactionbetweentwocartersatNapier-nominallybroughttorecoverdamagesforanassault,butvirtuallyinstitutedtoenabletheplaintifftodenyonoaththeaspersioncastuponhimbythedefendant,whenaddressinghimasa""Vandemonianlag.""",
Vandemonian,"Aug 11, 1883",Otago Witness,,18,,"WehadadifferentclassofprisonerstodealwithherethaninanyothergaolintheColony-VandemoniansandVictorians,whohadcommittedoutragesinotherpartsoftheColonyandweresenthere.",
Vandemonian,"Dec 17, 1863",Otago Daily Times,,6,,"CharlesPlant,anoldVandemonian,andthesupposedmurdererofSelbyandBarnett,arrested.",
Vandemonian,"Aug 27, 1892",Ohinemuri Gazette,,2,,"EachsidehaditsbarrackersandyouwouldhearallaroundcasehardenedoldVandemoniansandgrog-blossomedtopersquotingDanielandtheRevelationsovertheirlongbeersandnobblersofbrandy,untilthebarsandhotelsseemedasortoftrans-styxianSpurgeon'sCollege.",
Vandemonish,1873,Wild Will Enderby,PYKE,1/xi/40,"1889,1974","He`spotted'hisman...andwithhimtwoothers,notquiteasgreasy,butfullyasVandemonishinappearance.",
vanelloe,Feb 1777,Cook's Journals,,3/804,1967,"(QueenCharlotteSound)AmongsttheknownkindsofplantsarecommonandroughBindweed,NightshadeandNettles,[fneUrtica[ed.[Urticaferox]]]bothwhichgrowtothesizeofsmalltrees;ashruby[sic]Speedwell[fnfVeronica.[ed.[Hebesp.]]]foundnearalltheBeeches,Sowthistles,VirginsBower,Vanelloe,[fnbEpidendrum.[ed.[Dendrobiumsp.?]]]Frenchwillow,...",Anderson's Journal in Cook Journals
vanelloe,1838,New Zealand  (Polack),POLACK,1/295,,"Speedwell,sow,andmelonthistles(coetus),virgin'sbower,vanilloe,orwillow,euphorbia,cudweed,crane's-bill,junchousrushesinalltheswamps...",
vanes,1953,Unorganized Games,SUTTON-SMITH,2/770,,"ThusbycryingoutNuts(Caversham,Nth.Eastvalley),orvanes(Hampden),orNothings(Taranaki([18]90)hecancanceloutanyactiontermshisopponent[atmarbles]isabouttouse.",
vanner,1978,Gold Mining at Waihi (Glossary),McARA,336,,"Vanners:ConcentratingmachinesusedatWaikinobeforetheintroductionofWilfleytables.Atonestagethereweretwenty-eightvannersandoneWilfleytableinuse.Althoughallthevannersweredoneawaywith,thelargebuildingwhichlaterhousedtwenty-nineWilfleytablescontinuedtobeknownasthevannershed.",
variable order sharemilker,2000,,,,,DailyNewsDec9.27VariableOrderSharemilker-avariableordersharemilkerisrequiredfora500cowJerseyJerseyXherdon150effectivehectares.,
variable order sharemilker,2001,,,,,NZHeraldFeb3D12Variableordersharemilkerrequiredfor2001-2002season210-220cows..,
variable order sharemilker,2001,,,,,"DailyNewsMarch15.17Winnersofthevariableordersectionoflastyear'sTaranakiSharemilkeroftheYearcompetition,StuandDebbieBland,packeduptheirhousehold,twokids,fourcatsandRalfthedog,threwinthechookhouseandthefarmmachineryandmovedtoOtagoforthe2000/01season.",
variable order sharemilker,2001,,,,,WaikatoTimesMarch27.13ForthesecondyearrunningChrisandAngeleneMasonaretheonlyvariableordersharemilkerstoreachtheWaikatoSharemilkeroftheYearawards.Variableordersharemilkersmilkcowsonsomeoneelse'spropertybutdonotownthecowsormachinery.,
variable oystercatcher,May 2002,Forest & Bird,,26,,...theshrillcallofvariableoyster-catcherflyingacrossthislittleishtmusatmidnight.,
variable oystercatcher,1970,Annotated Checklist of Birds of NZ,,44,1980,"143.<i>Haematopusunicolor<i>Forster,1844<i>VariableOystercatcher</i>",
variable oystercatcher,1980,House Above the Sea,LOCKLEY,180,,"Thereisalsotheplain,all-blacktorea(knownasthe`variableoystercatcher')locally[HaurakiGulf]called`mussel-picker,'asolitarybirdwhichhauntstherockyshorewheremusselsgrow.",
variable oystercatcher,1985,Reader's Digest Book of NZ Birds,,175,,"<i>VariableOystercatcherHaematopusunicolor</i>FORSTER,1844...OTHERNAMES:<i>Torea-pango,redbill.</i>",
Variation 17,"Feb 2, 2000",Capital Times,,3,,AnothergroupofWellingtonianshasplungedintotheVariation17debate.,
Variation 17,"Apr 14, 2000",Evening Post,,3,,"[Hdg]SombrecouncilpullsVariation17plug...Afteralltheheatandpassion,theuproar,theprotests,thevitriolandvehemence,Variation17waslaidtorestyesterdayinamoodreminiscentofawake.",
Variation 17,"Apr 17, 2000",Evening Post,,4,,"Variation17shouldbekilledbecauseitisabadcompromiseofeveryone'sgoodintentions,notbecauseitshowsnewbuildingsontheharbour.",
Variation 17,"Feb 11, 2000",Evening Post,,4,,"ItiscontinuingwithVariation17,whichissaidtobeofdoubtfullegality,givingunduepowerstothecouncil.Theymay""soften""variation17,butwillitstillgivethatunduepowertothecounciladministration.",
Variation 17,"Feb 6, 2000",Sunday Star Times,,C5,,"CriticsofVariation17,however,believeAthfield'ssixweeksofworkweremerelyaconceptopentochallengeandweretooeasilyacceptedbythecouncil,whichalsoswallowedthe$42mfordevelopingpublicspaces.",
Variation 17,"Apr 4, 2001",Dominion,,3,,"Variation17,the17thvariationtothecity'sproposeddistrictplanwhichproposedcommercialdevelopmentonthewaterfront,wasdroppedlastAprilafterwidespreadpublicpressure.",
Variation 17,"Apr 6, 2001",Evening Post,,4,,"MrVariation17,oneMayorBlumsky,mustloseatthenextelectionsothatthosewithvestedinterestswon'thaveatalkingheadtocheerthemon.",
variegated flax,1873,Wonderland of the Antipodes,TINNE,36,,Itriedveryhardtosendhome...someplantsofvariegatedflax(PhormiumColensoiivariegata)...,
varsity,"May 2, 1928",NZ Free Lance,,5,,[Caption]Whatcanbedonetostimulatethepublicinterestinpolitics?TheHon.W.DownieStewartsuggeststhatpoliticiansshouldbecaughtyoung.HowaboutintroducingtheCappingDayspiritandafewVarsitystudents?,
varsity,1908,British Rugby Team in Maoriland,BARR,39,,...beforetakingupclasses[atOtagoUniversity]hedeliversalectureonthepreviousSaturday'splayofthe'Varsityteam.,
varsity,1980,"Fowlds Papers, The",,,,...thisfineground[ofGovernmentHouse]wouldbecomethepossessionofanexclusivevarsityclub.,"1909 Wilson, editor of Auckland Star to George Fowlds, Minister of Education in 1980 The Fowlds Papers (ed Rogers)"
varsity,"Feb 21, 1915",Anzac Memory,PILLING,12,1933,We`'VarsityBlokes'collected...,
varsity,"May 5, 1927",Letters,A.R.D. Fairburn,20,1981,R.A.K.andIaregoingtotrytowritethenextVarsityplay.,
varsity,1934,Spur of Morning,MULGAN,75,,FreefromSaturdayafternoonwork...hehadlongbeenoneofthemainstaysofthe'Varsityfirstfifteen.,
varsity,1939,First White Boy Born in Otago,BEATTIE,28,,"BillHaberfield,avarsityman,andanearlywhaler,publishedagoodaccountofthethirties...",
varsity,1943,Pure Gold,HISLOP,54,,"A'Varsitystudent,whoisnowadoctorintheNorthIsland,wassupposedtohaveoccupiedthatbackseatbut...shemissed...seriousinjury.",
varsity,Sep 1958,Tararua,,44,,SomewherealongthewaywespiedtheWellington'varsitypartymakingsomeprogressup-riverontheotherbank.,
varsity,1979,Collected Poems,BAXTER,xxiii,,"IcametoTrainingCollege...ItwaspossibleatthattimetotaketwoVarsitysubjectsayear.<i>Ibid.</i>256Therailwayclock,theTownHallclock,/AndtheVarsityclock,genteel,exact,",(1961 The Spike 61-64) in 1979 Baxter
varsity,1962,"Pound of Saffron, A",JOSEPH,33,,"`Listen,son,...youknowIdon'tsettoomuchstorebythisvarsitybusiness.'",
varsity,1965,Power of Joy,HILLIARD,295,,Thebarmanslappedafellowontheshoulder.`WhenareyougoingtogivethatsuitbacktotheVarsityExtravaganza?...',
varsity,1985,Gumboots and Goalposts,STEWART,14,,Andthey'rejustabunchofpen-pushingclerksandVarsitystudents.,
varsity,"Sep 25, 1873",Wanganui Herald,,2,,"ProfessorFidget,anattempttoportrayanOxfordDon,acharacternotwellacquaintedwithWanganui,norfamiliarthereto;withbuttwoorthreeexceptions,therearenovarsitymenhere,MrCotterrellcouldchalkandq.e.d.hissimpleequations,(verysimple)withgreateclat.",
varsity,"Feb 12, 1881",Observer (Auckland),,219,,"[WhyhasnotMr.Surtees,ofKatikati,whowasinthe'VarsityEleven,whenatOxford,beenaskedtoplayinthismatch?-ED.OBS.]",
varsity,"Jun 7, 1890",Colonist (Nelson),,3,,"Boys'NavyBlueVarsityCap,1s.",
varsity,"Nov 30, 1945",Evening Post,,5,,VARSITYTRAINING..EffortsoftheNewZealandUniversitytoassisttherapidandeffectiverehabilitationofservicemenandservicewomenareoutlinedinastatementissuedbythefullcommitteeoftheUniversitySenate.,
varsity,"Jun 26, 1890",Otago Witness,,28,,TheKaikoraiforwardsrushedtheballtothe'Varsityquarters.,
varsity,Dec 2000,Mana,,8,,"Maorilanguagehadn'tbeentaughtatvarsitybefore--andtheprofessorsinEnglish,French,LatinandGreekwerekeentokeepitthatway.",
varsity,1916,"Anzac Book, The",BEAN,130,,"HeandIhadbeenfriendsatthesameNewZealand'varsity,...",L.J.Ivory in Bean (ed) The Anzac Book
varsity,"Sep 2, 1929",Evening Post,,6,,SENIORA/'VARSITYABEATSWESLEY[headline],
varsity,1944,NZ New Writing,,3/5,,`Keeponasyou'regoingandwe'llsoonhaveyoubackatthe'varsity.',Gaitland
varsity,Sep 1952,Landfall,,206,,"Defensivesneersmethimafterthat,wheneverhedisagreedonanything:`Don'tthinkthatjustbecauseyou'vebeento'varsity....'",Pearson
varsity,1959,"Gun in My Hand, A",SLATTER,26,,Rogerinhiscricketwhitesandmaroonblazercarryinghisownbatonthewaytoplayforvarsity.,
varsity,1962,Horse,BAXTER,8,1985,"Mother,I'vedecidednottogobacktoVarsitynextyear.",Ghost in Trousers
varsity,1964,"Book of New Zealand, A (J.C. Reid)",,288,,"Theysendusto'Varsitytotoneourspiritsdown,/",`University Students' Drinking Song'
varsity,1963,"Barbarous Tongue, A",DUCKWORTH,22,,...Iwantedtopassmytwosubjectsat'varsity.,
varsity,1971,"Plekhov Place, The",TAYLOR,10,,"AnotheryearatVarsity,Ihoped,acouplemoreattachedtosomehospital.",
varsity,1972,"Half-Gallon Quarter-Acre Pavlova Paradise, The",MITCHELL,184,,varsity:UniversitywhereSaladDayshasbeenperformed.MuchofthelanguageandfolkloreofEdwardianOxfordsurvivesinNewZealand.,
varsity,1979,Harper's Mother,SIMON,163,,"`She'sfine.She'sat'Varsitythisyear,'hesays...",
varsity,1989,"Personal Kiwi-Yankee Dictionary, A",LKLAND,108,,"varsity:Thisisnotaletterthatyouearnforathleticprowess,ortheteamrepresentingyourschool,butanothernameforUNIVERSITY.",
varsity,"Apr 26, 1986",Listener (New Zealand Listener),,46,,"Varsity,...isaverycommonwordinthemouthsbothofstudentsandthepublic,muchmoresothanuni,whichtheNZPODimpliesispreferred.",Forrest Scott
varsity,1988,"Fools on the Hill, The",LAY,23,,"`Can'tbeuptheduffthen...Married,beforetheendofhisfirstyearatvarsity.'",
varsity,1987,In Fifteen Minutes,TEXIDOR,204,,EveryonegoestovarsityortoTrainingCollege.,a1964 Texidor in 1987 In Fifteen Minutes
varsity,"Aug 1, 1938",Evening Post,,5,,"Men'sseniorhockeymatchesplayedonSaturdayresulted:-'Varsity1,Sydenham0...",
varsity,"Nov 26, 1877",Otago Daily Times,,2,,"ParamorandHewatbattedwellforthe'Varsity,theformerappearingquiteathomeonthequickground.",
varsity,"Nov 22, 1880",Timaru Herald,,2,,"Itisastonishinghowmuchtheespritdecorps,oncesonoticeableafeatureintheprofessions,isdyingout.ItsurvivesintheArmy,theNavy,andthe'Varsity,andaphantomofitlingersamongthelawyersanddoctors.",
varsity,"Jun 12, 1890",Otago Witness,,28,,"In1888,onematchwasplayed,which,thankstotheeffortsofCookandThomson,the'Varsitywonbyagoalandatrytonothing.",
VD and Scar,1968,"Pagan Game, The",SLATTER,71,,"Followme,ApePlatoon,heusedtosay,andyou'llwintheV.D.andScar.OrtheDysenterymedal.",
VDL,Apr 1840,Journal of Ensign Best,,217,,"TheMembersaremostlyspeculatorsinLandfromEngland,N.S.W.andV.D.L.",
VDL,"May 16, 1853",Traveller under Concern,MACKIE,109,1973,"V.D.L.timberisinhighreputehereforfencing,shinglesetc.,itissomuchmoredurablethantheN.Z.wood.",
VDL,"Dec 30, 1933","Press, The",,13,,"V.D.L..-HardtimberofseveralkindswhichcomesfromAustraliaandisusedformaking,gates,etc.ThelettersstandforVanDieman'sLand,andprove,whichIsupposeeveryoneknows,thatthistradebeganbeganbeforeTasmaniachangeditsname.(C.)",(ca1890-1910) 1933 Acland Glossary
VDL,"Jun 3, 1874",Nelson Evening Mail,,2,,"Palings-V.D.L.,6ft.,22s.;5ft.,18s.Shingles-V.D.L.,22s6d.",
VDL,"Jan 23, 1900",Ashburton Guardian,,2,,"ItisrecommendedthattheCouncilprovideastockoftimber,say4000feet,V.D.L.andTotara,andthatpricesbeobtainedatonce.",
VDL,"Aug 3, 1926",Ellesmere Guardian,,1,,"WecarrylargestocksofallNativeandimportedTimbers,includingRedwood,Oregon,Jarrah,V.D.L.,Palings,etc.,SilverPineandBirchFencingPostsandStakes.",
VDL,"Aug 14, 1882",Timaru Herald,,2,,"JOHNJACKSON..HASFORSALE..60,000feetV.D.L.Timber...",
VDL,"Apr 2, 1892",North Otago Times,,1,,"M'CALLUMANDCO...ARENOWLANDING..1,500V.D.L.POSTS...",
VDL,"Sep 6, 1900",Ellesmere Guardian,,3,,Thechiefpointsinthereportwere..thatapieceofv.d.l.fencingbeerectedinlinewiththebackoftheproduceshedtogiveprotectiontothepoultryanddogs...,
VDL,"Mar 9, 1943",Ellesmere Guardian,,1,,CarTrailerwithv.d.l.sides...,
vealer,"Oct 15, 1958",NZ Journal of Agriculture,,97(4)/307,,"Ifthisadviceistaken,theinevitablecropofdairy-typevealersthisyearshould,withforethought,befollowedbyacrossbredcropnextyear.",
