Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
K Road,"Feb 17, 2002",Sunday Star Times,,D2,,"i want to see an Oscar winner make a speech that involves them thanking Jesus and the blinding epiphany they had while yelling ""show us your bits"" on K'Rd in rush hour.",
K Road,"Feb 28, 1993",Sunday Times (NZ),,27,,i think i'm inspired by what's happening around me - by the kids in K Road who wear tapa medallions and really do their own thing.,
K Road,1989,Auckland City & Sea,MORRiSON,[12],,A restaurant on 'K'Road i refuse to name.,
K Road,"Jul 3, 2004",Listener (New Zealand Listener),,44,,"Gosh, even its sexiest red [wine] has a name that most New Zealanders can relate to - K Road.",
K Road,"Jan 2, 2005",Sunday Star Times,,D5,,"So K Rd flourished as a night world, with bars, clubs and restaurants. And possibly uniquely in New Zealand, the street became so famous it is known by a single, emblematic letter.",
K Road,"Apr 10, 1999",Listener (New Zealand Listener),,41,,"it's an upbeat little number, peopled with larger-than-life characters you would expect from its K' Rd setting, and shot through with a cheerful; warmth rarely seen in New Zealand moves.",
K Road,"May 15, 1999",Listener (New Zealand Listener),,60,,"if i had carried on using it, not only would i have been unfit to work, but i swear i would have been begging on K Rd inside a week.",
K Road,1995,Gold in the Creek,McGill,194,,Bob consulted his phone list again and dialled The Purple Pussycat in K Road.,
K Road,"Jul 3, 1992",Dominion,,5,,"Mr Prebble was moved to ask how ""K Road"" could survive.",
K Road,"Nov 1, 2001",Dominion,,24,,"K (as in Karangahape) Rd to Kingdom Come collects together this Auckland artist's work from 1995 to 2001, including pieces never shown before. The title refers to the two bookend works, beginning with <i>K Rd</i> (1995) and ending with <i>Kingdom Come</i> (2001).",
K Road,1987,insight Guides (NZ),,108,,"Opposite Grafton Bridge.. is Karangahape Road, known to locals as 'K-Road.",
K Road,"Mar 20, 2004",Listener (New Zealand Listener),,46,,"He drove through Mt Eden, then along Symonds St and K-Rd.",
K Road,"Apr 19, 1997",Listener (New Zealand Listener),,44,,"Walking just 50 metres down Auckland's K'Road is like spinning a radio at full-volume through dozens of raspy, blaring frequencies - reeking takeways jump-cut to red-light emporia, butted up against deadbeat thrift shops and pre-cappucino cafes.",
K Road,"Jul 7, 2001",Listener (New Zealand Listener),,65,,The pale grey face on K'Rd at three in the afternoon is not enjoying the glorious sunshine of Queen's Birthday Monday.,
K Road,Jan 1992,Metro,,55,,"Because of the recession-depression, most of K Road was saved from the developer's bulldozer.",
K Road,Jun 1992,More Magazine,,70,,"Rain forced the wedding party to decamp to Samoa House, in K Road.",
K Road,1990,Bad Music,McCAULEY,104,,i asked to be dropped at K Road. it was late-night shopping and the bargain tables were spread along the crowded pavements.,
K surface,Oct 1982,Geological Society of NZ Newsletter,,58,74,"The name 'K surface' (key surface) of Cotton (1957) has been retained for the high level, low relief, erosion surfaces that incorporate a history of faulting, westward tilting and doming, and also is accepted as a key surface to estimate the nature of subsequent deformation.",
k'noath,1985,Shuriken,O'SULLiVAN,58,,"i'll have to report this, Jacko. JACKO: K'noath. We'll both report it.",
K-Force,"Dec 9, 2000",Dominion,,23,,"There was no shortage of volunteers for the 1056-man Kayforce that 50 years ago tomorrow sailed from Wellington to fight alongside other units from the Commonwealth in the Korean War... After only three months of training, the 16th Field Regiment and a number of smaller, ancillary units, known collectively as Kayforce, sailed on December 10, 1950, on the troopship Ormonde, arriving in Pusan on New Year's Eve and going into action against North Korea and its Chinese ally less than four weeks later.",
K-Force,"Jan 30, 1951",Evening Post,,7,,[Hdg] K Force Lines Up with Famous Unit,
K-Force,Nov 1952,Tararua Tramper,,7,,K-Force Equipment [heading],
K-Force,"Jan 19, 1953",Evening Post,,[Leader],,"Ever since they left New Zealand on December 10, 1950, to uphold the cause of the United Nations in repelling aggression, the members of K Force have maintained the traditions established by the N.Z. Expeditionary Forces in the First and Second World Wars ... Originally composed of the 16th. Field Regiment, R.N.Z.A., totalling 1000 men with 1st reinforcements, K Force has since been augmented by signalling, engineering, and A.S.C. units, making a combined total of 1668 New Zealanders now serving in Korea.",
K-Force,1964,Footsteps in the Sea,BOOTH,54,,Some of Jim's K-force cobbers ... had known Dick since before Seoul.,
K-Force,1981,New Zealanders at War,KiNG,277,,"Eventually, a body of 1 100 men (`Kayforce') sailed for Korea in December 1950. it was made up of the 16 Field Regiment, a Signals Troop, a Light Aid Detachment, a Transport Platoon, an Engineers section and a Reinforcement Training Unit.",
K-Force,"Jul 24, 2004",Listener (New Zealand Listener),,8,,"Within weeks, New Zealand despatched two frigates to join other navies in Korean waters. Shortly after, a force of over 1000 men was formed. Soom to be known as Kayforce, they were quickly trained and transported to the bitter war on a cold, forbidding country.",
K-Force,"Jul 27, 2003",Sunday Star Times,,A14,,"About 6000 Kiwis fought in Korea before Kayforce was withdrawn in 1957. With just 45 deaths, historian ian McGibbon points out the Korean War was the least costly of the major conflicts New Zealand has been involved with.",
K-Force,"Jul 29, 1950",Dominion,,9,,"Throughout New Zealand yesterday more than 1500 volunteers answered the call for service in the K-Force, New Zealand component of the United Nations forces in Korea.",
K-Force,1984,Red Coat to Jungle Green,BARBER,135,,"From January 1951 through to November 1954 the 16th Field Regiment fought its way through Korea ... Those who had joined `Kay Force' soon realised that soldiering in Korea was no sinecure. <i>ibid..</i> 139 Gunner N.G. Garland, who had come to Korea with the original draft of K Force, was captured while on observation post duties with the King's Shropshire Light infantry... K Force was better equipped to face the second Korean winter, with some heated bunkers now built below ground, with warmer uniforms and better rations.",
K-Force,"May 6, 1953",NZ Observer,,6,,in K-Force the percentage of Maoris is much higher than it would be in (say) a New Zealand Division.,
K-Force,"Jan 28, 1953",NZ Truth,,19,,K-Force are disgusted with the changing of the lemon-squeezer hat. The hat is solely New Zealand's own.,
K-Force,"Dec 2, 1953",NZ Truth,,19,,[Hdg] Kayforce & Jayforce.,
K-Force,2003,Huia 5: Contemp. Maori Fiction,,131,,"Later that same evening, Father went down the road to have a quiet beer with an old mate from his K-force days.",
K-Force,"Apr 15, 1952",Evening Post,,4,,The lorries carried 64 members of K Force.. who are returning to New Zealand.,
KA,Jun 2004,North & South,,83,,We'd take a steam train into Wellington and another to Paekakariki where there was a huge KA waiting to do the trip to Gisborne.,
Ka Awatea,"Dec 10, 2000",Sunday Star Times,,C2,,"in 1991 Winston Peters, then National's Maori Affairs Minister, released the Ka Awatea report to great fanfare... Ka Awatea listed 68 ways in which Government could intervene to lift the lot of Maori and eventually formed the basis of the Maori Affairs policy oulined in the coalition agreement between National and New Zealand First.",
Ka Awatea,Jun 1996,Mana,,20,,"However irritating he [sc. Winston Peters] may have been.. with his hymns of praise to himself over his Ka Awatea policy, you can't help feeling some respect for his courage and tenacity when he's been at odds with his Cabinet colleagues or big business lawyers or baleful journalists.",
ka kite/ka kite ano,"Nov 25, 2005",Dominion Post,,B9,,Until next time. Ka kite.,
ka kite/ka kite ano,2003,Huia 5: Contemp. Maori Fiction,,220,,"'Will you write to me?' 'i can't, because we're different now. Ka kite ano, Mihi!'",
"Ka Mate, Ka mate","May 23, 2000",Evening Post,,28,,[Hdg] Kamate calamity - haka out. The Tall Blacks will not be allowed to do their traditional pre-match haka at the Sydney Olympic Games.,
"Ka Mate, Ka mate","Apr 16, 1917",Chronicles NZEF,,ii/16 : 78,,"My tribe did belong to the infantry, in the halcyon days of Gallipoli, when with their comrades of the Mounted Brigade, they made the ancient slogan of ""Ka Mate, Ka Mate"" resound up the slopes of Bauchope's Hill and Old Number Three.",
"Ka Mate, Ka mate","Jan 2, 1918",Chronicles NZEF,,iii/34 : 18,,"Before long the weird incantation of ""Komate, Komate"" [sic] was floating out over the plain of Flanders.",
"Ka Mate, Ka mate","May 6, 1920",Auckland Weekly News,,16,,"The speech was followed by the ""kamate, kamate"" haka.",
"Ka Mate, Ka mate",Dec 1981,in Touch (Wellington),,9,,Few New Zealanders know what the Te Kamate haka is about - on the field the All Blacks were doing this haka in front of the South Africans and the rest of New Zealand was trying to get onto the field to stop the game.,
"Ka Mate, Ka mate",1978,Maori Poetry,ORBELL,80,,"Ka mate, ka mate. Ka ora, ka ora.",
"Ka Mate, Ka mate","Jun 9, 2006",Dominion Post,,C8,,Shand said the All Blacks had opted to perform Ka Mate tomorrow because the players were still getting to gripps with each haka...,
ka nui te pai,1966,"English Language in Aust. & NZ, The",TURNER,169,,"<i>Tena koe</i>, a greeting, is less common in English than it was ... [170] as are <i>kapai </i>`good' and <i>ka nui te pai</i> `very good' as exclamations.",
kaakaa,"Jun 28, 2005",NZ Herald,,A4,,Everything he touched turned to kaakaa and the All Blacks proceeded to poke and prod him without sympathy.,
kaanga,"Feb 1, 2004",Sunday (Sunday Star Times Magazine),,15,,...we're basically a seed bank - with a focus on old vegetable crops like the Maori potatoes and kaanga or coloured corn...,
kaanga wai,1951,Autobiography of a Maori,KOHERE,128,,"Both my wife and i occasionally enjoy a dish of kaanga wai, as the Maoris of Rotorua call it, although we can't help but think that rotten corn is not a wholesome dish.",
kadoodie,1979,islands,,27/461,,"`All right, you hori hooer! Send us one [frozen carcase] down for a try. ... if i get one of those big hooers up my arse, you'll get one of my size nine kadoodies up yours! Oh, i'll root you a bewdy with me size nine kadoody.'",McGee (Out in the Cold)
kaeo,1972,Journal of the Polynesian Society,,81/354,,"Fish were hooked and netted in great quantities and shellfish were a staple food [in the Chathams], especially <i>paua, pipi,</i> and <i>kaeo</i> (sea tulips).",
kaeo,1947,Native Animals of NZ,POWELL,,,SEA TULiP (<i>Boltenia pachydermatina</i>). A tunicate with a long stalk attachment known as Kaeo by the Maoris of the Chatham islands.,
kaeo,1967,"Animals of NZ, The",NATUSCH,187,,"KAEO AND SEA POTATOES/ subclass ASCiDiACEA ... the larva swims about free ... ; but later settles on the sea floor, or a convenient wharf pile, and exchange freedom for lumpish security ... The stalked [sea] squirt <i>Pyura</i> ... is common in the south. The Maori knows it as kaeo, and eats the inner part which has a good briny taste, slightly iodiny ... But a northern Maori ... said he did not eat kaeo. `Not Taranaki food - only southland Maori food.'",
kaeo,1952,Chatham islands,RiCHARDS,95,,<i>Boltenia ... pachydernatina</i> ... Sea Tulip. KAEO.,
kaeo,1945,Maori Place Names,,62,,"Kaeo - this may be meant for koeo, a small form of the paua or pawa with a delicately-tinted irridescent shell and an edible `sea-slug' inhabiting it, or for kaio or ngaio, the sea-nut; probably the latter.",c1880 South island Maori Lists `Wahi Mahika Kai' in 1945 Beattie Maori Place-names of Canterbury 62
kaffir lily,1969,Standard Common Names for Weeds,,44,,"lily, Kaffir [s]<i> Schizostylis coccinea </i> Backh. & Harv.",
kaftan  brigade,"Sep 16, 2000",Dominion,,1,,"The draft version for the charter signalled an invasion of the ""woolly-pully kaftan and sandal-wearing brigade,"" National MP Murray McCully said yesterday.",
Kag-mag,1981,Loughnan Glossary,LOUGHNAN,46,,"Kag-mag: a potter sheep, worth slaughtering only for its by-products.",
kaha,"Apr 13, 2002",Listener (New Zealand Listener),,62,,"Wars that took two of her children - one shot in the head, the other scalped by government-Maori for the money - but not her kaha.",
kaha,1838,New Zealand  (Polack),POLACK,1/70,,"The stones having been made red-hot, the provisions, which consisted of fish ..., after being cleansed and bound up in the leaves of the kaha [a's-acute], or wild turnip, which almost covers every spare surface of vegetable soil in the country, ... were all placed in a basket on the hot stones, ...",
kahakaha,1844,NZ Journal,WiLLiAMS`,111,1956,"[No New Zealand flowers are] remarkable for either beauty or fragrance except Kaha Kaha, Wara Wara [Kowharawhara] and the Papapa (or the Parpuppa). The Kahakaha are fragrant and oderous [sic]; it varies in colors sometimes being dark and sometimes of a light pink and yellow.",
kahakaha,1848,Julius Von Haast,HAAST,298,,"The Maori names the Celmisias, Kahakaha, and they used the lower side of the leaves for tinder.",1862 Von Haast in 1948 Von Haast Julius Von Haast 298
kahakaha,1867,Handbook NZ Flora (List of Names),HOOKER,765,,"Kaha-kaha, <i>Col[enso]. Astelia Solandri. </i>",
kahakaha,1869,TrNZi,,1/iii/37,,"Sometimes the snow-white downy fibres from the under side of the leaves of the Kowharawhara, and the Kahakaha, (<i>Astelia Cunninghamii</i>, and <i>Solandri</i>,) and the thin transparent epidermis from the leaves of the mountain Tikumu (<i>Celmisia coriacea</i>), were also used ... to ornament ... the head.",(Colenso Botany North isd)
kahakaha,1869,TrNZi,,1/iii/50,,"Kahakaha. Astelia Solandri, A. Cunn.",(Buchanan Botany Otago)
kahakaha,1874,TrNZi,,6/55,,"Kahakaha, <i>Astelia solandri</i>.- The tree-flax of the settlers; abundant on lofty trees and rocks throughout the Colony.",
kahakaha,1869,TrNZi,,21/37,,... kahakaha<i> (Astelia solandri)</i> grow[s] luxuriantly in the upper parts of the branches.,
kahakaha,1904,"Maori Race, The",TREGEAR,238,,"Sometimes a sea-side-spreading plant named <i>pingao</i> (Demoschoenus spiralis) was used for making belts, and the soft leaves of <i>kahakaha</i> (Astelia banksii) were also taken into the service of mat-makers.",
kahakaha,1906,Manual NZ Flora,CHEESEMAN,712,,"<i>A[stelia] Solandri, A.Cunn. ... [713] Kahakaha. </i>",
kahawai,Jan 2002,NZ Geographic,,No. 55/20,,"One of the dolphins' favoured hunting stations is the tidal race off Te Titoki, and here one sometimes finds the mummified carcasses of kahawai baking on boulders above the high-water mark.",
kahawai,"Apr 15, 2004",Dominion Post,,C3,,"New Zealanders are outdoors people and part of many Kiwis' upbringing includes going fishing, for kahawai off the beach, rocks or local wharf. Grandparents and even parents remember giant schools of kahawai churning up the sea within a stone's throw of the shore. That abundance and the fish's fighting qualities made the kahawai the ""people's fish"".",
kahawai,1945,Maori Place-Names of Canterbury,BEATTiE,61,,Kahawai - a fish plentiful at Canterbury river mouths (but practically unknown in Murihiku).,c1880 South island Maori Lists `Wahi Mahika Kai' in 1945 Beattie Maori Place-names of Canterbury 61
kahawai,1882,Brighter Britain,HAY,2/151,,"in the bays and tidal rivers are the mango or sharks - the most highly-prized food-fish - the tamure or schnapper, the whapuka or rock-cod, the kahawai or mackerel, the porahi or herring, the kanae or mullet, the patiki or sole, and many others. On the shores are oysters, mussels, cockles, mutton-fish, crabs, and other shell-fish in profuse abundance. in the fresh-water creeks are eels (tuna), lampreys (pipiharau), and whitebait (inanga).",
kahawai,1885,TrNZi,,17/419,,"The fishing off the island is very good, there being abundance of hapuku, kohikohi, maumau, schnapper, kahawai, tarakihi, in addition to plenty of shell-fish such as koura or cray-fish, crabs, paua,etc.",(Goldsmith)
kahawai,1886,Handbook Fishes of NZ,SHERRiN,50,,"KAHAWAi (<i> Arripis Salar </i>). ... [51] This fish is frequently termed the native salmon, from its elegant form and lively habits, in which it resembles the true salmon.",
kahawai,1887,Dainties ... How to Please Our Lords and Masters,MURDOCH,17,,"<i> STEWED KAWHAi </i> ... butter ... add ... flour ... salt ... cayenne ... two glasses of claret ... juice of a lemon. When it boils lay in the fish, cut in nice pieces, and stew ...",
kahawai,1892,TrNZi,,24/203,,"1. <i> Cape Maria van Diemen </i>. - Kahawai, snapper, moki, trevally, king-fish, haku or yellowtail, rock-cod <i>ibid.</i> 204 24. <i>Puysegur Point </i>- Hapuku, kahawai, trumpeter, moki, pig-fish, trevally, rock-cod, perch, butter-fish, red-cod, dog-fish",(Thomson)
kahawai,1898,Austral English,MORRiS,226,,"~ Maori name for the fish <i> Arripis salar </i>, Richards.; called in Australia and New Zealand <i> Salmon </i> (q.v.).",
kahawai,1902,Nature in NZ,DRUMMOND & HUTTON,71,,"The warehou, tarakihi, and gurnet are common in the north, and the moki, butterfish, and frost fish in the south, while the kahawai, hapuku (the groper of Dunedin), blue cod, barracouta, the little sea mullet, sometimes called the herring, and the flat fish are found all round the coast.",
kahawai,1908,Shingle-Short,BAUGHAN,53,,<i> Kahawai (kah-ha-wy)</i>: A fish.,
kahawai,1908,Fishing and Sea-Foods,HAMiLTON,32,,"He also gives a tale of the loss of Tapakakahu's paua-shell fish-hook, through the kahawai,... <i>ibid.</i> 64 .. with the following results: 581 eels (from 1ft. to 4ft. in length); 8 dozen flounders, of various sizes, large numbers of aua, or kataka (mullet); about 70lb. or 70lb. weight of pilchard, or mohimohi; a few snapper and kahawai; hundreds of red cod and rarii; and a number of kokopu or rawaru.",
kahawai,1911,Records of the Canterbury Museum,,1/219,,<i> Arrippis Trutta </i> ... Kahawai,Waite
kahawai,1918,NZ Journal of Science & Technology,,1/271,,Kahawai. <i> Arripis trutta .</i>.. Small quantities of kahawai may be seen exposed for sale during the summer months.,(Phillipps)
kahawai,Jun 1921,NZ Journal of Science & Technology,,iV/115,,ARRiPiS TRUTTA (Forster). <i> Kahawai </i>. ... Seldom seen south of the Kaikoura Peninsula.,Phillipps Notes on the Edible Fishes
kahawai,1926,TrNZi,,58/615,,"Other fish such as kahawai(<i> Arripis trutta </i> (Forster)), tamure <i>(Pagrosomus auratus </i>(Forster)), snapper and moki (<i> Latridopsis ciliaris </i>(Forster)), are also caught.",(Buck)
kahawai,1927,Bibliography of NZ Fishes,PHiLLiPPS,34,1971,<i> Arripis trutta </i> (Forster). KAHAWAi.,
kahawai,1928,NZ Journal of Science & Technology,,9/290,,"All the commoner deep-water species abound, schooling kahawai and kingfish being especially abundant near the Sugarloaf Rocks.",(Sladden and Falla)
kahawai,1929,Whitcombe's Etym. Dict. Aust-NZ Suppl.,,6,,"<i>~ n </i>. a fish, the so-called New Zealand salmon. [Maori]",
kahawai,1929,Fishing Methods,BEST,43,,"The following fish were caught with hook and line: araara, maomao, moki, mango, ngoiro, pakirikiri, kahawai, tamure, tarakihi, and warehou. The kanae, kehe, kopipiro, moho, nanu and other species were taken by net.",
kahawai,1936,"Handbook for New Zealand, The",,72,,<i> Arripis trutta </i>: Kahawai.,
kahawai,1937,Moa-Hunters of NZ,BUiCK,176,,Next in progression came the shoals of red cod - the hoka of the Maori - chased from the [Waitaki] river-mouth by the assaults of the voracious kahawai (<i> Arripis trutta </i>).,
kahawai,1938,TrRSNZ,,68/.410,,<i> Arripis trutta </i>(Forster). <i> Kahawai. </i>,Graham Fishes of Otago Harbour
kahawai,1946,Journal of the Polynesian Society,,55/149,,"<i> kahawai,</i> a sea-fish (Arripis salar), sometimes called Maori salmon: vulg. ka(ra)wai, the ""h"" suppressed.",Andersen Maori Words in English
kahawai,1947,Reeds' School Dictionary: NZ Suppl.,,174,,<i> kahawai:</i> edible fish.,
kahawai,1955,Collected Poems,BAXTER,158,,The ka' wai chase the herrings in,
kahawai,1956,NZ Fishes: An identification Guide,GRAHAM,406,,"Kahawai <i> Arripis trutta </i> (Bloch and Schn.) (Syn. <i> Sciaena mulloides sapidissimus </i> Richardson <i> Scomber maculatus </i> Richardson, <i> Centropristes tasmanicus </i> Hombron and Jacquinot, and <i> Lepidomegas mulleri </i> Thominot)",1955 Whitley Namelist in 1956 Graham NZ Fishes 406
kahawai,1957,Sea Anglers' Fishes of NZ,PARROTT,92,,"The Kahawai [<i> Arripis trutta </i> (Bloch and Schneider)] is a very active fish of graceful form, and it is probably due to its superficial resemblance to the trout that it has received the popular name in New Zealand and Australia of `Sea Trout'. <i>ibid.</i> 169 Kahawai Arripis trutta Native Salmon; Sea Trout",
kahawai,1958,Whitcombe's Modern Junior Dictionary (8th edn),,228,,"~ A New Zealand sea fish. it is edible, but is usually caught just for sport or for bait. --",
kahawai,1961,Merriam-Webster Third international,,1230,,<i> kahawai n </i> -s [Maori] : AUSTRALiAN SALMON,
kahawai,1963,O Te Raki,KEENE191,,,<i> kahawai: </i> common school fish about 2 ft. in length; a good sporting fish.,
kahawai,1966,"Encyclopaedia of New Zealand, An",McLiNTOCK,3/705-712,,Kahawai .. .. kahawai .. ..,
kahawai,1966,Sea Anglers' Guide,DOOGUE & MORELAND,236,,KAHAWAi ... <i> Other names: Arripis </i>,
kahawai,"Oct 22, 1887",Auckland Weekly News,,27,,"Good sport was obtained by the Maoris with a lure and shell hook, catching kahawai.",
kahawai,Jan 1992,NZ Geographic,,35,,"This heightened profile for the fishing industry has paved the way for New Zealanders to try hitherto neglected species such as blue cod, kahawai, and blue nose - all of which are regularly sold in fish shops now.",
kahawai,"Feb 12, 1924",Otago Witness,,71,,"We had not caught a single herring or trout, except two kawai.",
kahawai,"Nov 17, 1937",King Country Chronicle,,5,,"A kahawai line, cast from the southern side of the Patea bridge, was caught, hooks, herring bait, sinkers and all in the 3500 volt line which swings across the river from bank to bank, 30 feet clear of the bridge.",
kahawai,"Feb 28, 2004",Dominion Post,,E6,,"Finally, the kahawai confit is put into a peculiarly New Zealand take on Salade Nicoise and served in his restaurant.",
kahawai,2007,Get on the Waka,ihimaera ed.,32,,"Just as she fins her way into the cave, a school of kahawai break water on the surface and scoot past her, as if on a rescue mission at great speed.",(Cathie Dunsford)
kahawai,1820,Grammar & Vocabulary of the Language of NZ,LEE & KENDALL,154,,"K|aawai, s A certain fish.",
kahawai,"Oct 24, 1833","Early Journals of Henry Williams, The",WiLLiAMS,287,,"A fine <i> Kahawai </i> sent for our breakfast. <i>ibid.</i>Dined at 6 o'clock on kahawai, which was exceedingly fine.",
kahawai,1838,New Zealand  (Polack),POLACK,1/198,,"... the fisherman had been successful, producing ... snapper fish, and the kawai [a1-acute], a species of colourless salmon. <i>ibid.</i> 1/322 Some deep banks lie off the east coast, on which the <i> kanai </i>, or mullet, <i> wapuka,</i> or cod-fish, and the <i>kahawai </i> [a1,a2-acute], or colourless salmon, abound.",
kahawai,1840,NZ Journal,,24/298,,(E J Wakefield journal) ... kawai or salmon.,
kahawai,May 1840,Journal of Ensign Best,222,1966,,The Kawai gave me the best sport they are a species of Salmon.,
kahawai,1841,Rambles in NZ,BiDWiLL,115,,"Other shell-fish are also abundant, particularly Cockles - of these i have seen more than a man could carry collected by one woman during the space of a tide; Scallops are also tolerably abundant, and are most delicious eating. There are no Lobsters nor Crabs, but a great abundance of fish of all kinds; one, the Salmon of the English, or Carwai (Carwhy), is a most excellent fish, the best i have tasted in the Southern Hemisphere; ...",
kahawai,1842,New Zealand (Heaphy),HEAPHY,48,,"The <i> Kawai </i>, or New Zealand salmon, is esteemed by many as equal to the European species in excellence; it is of the same size, and much resembles it in appearance and taste.",
kahawai,1843,Travels in NZ,DiEFFENBACH,2/206,,3. <i> Centropristes trutta </i>. - The Kahavai. ...,1842 Gray's Fauna (Richardson's Fish) in 1843 Dieffenbach Travels in NZ 2/206 3.
kahawai,1843,NZ Journal,WiLLiAMS,40,1956,"The whole of the long range of the New Zealand Coast is abundantly supplied with beautiful fish. Of this variety of 78 species i will name a part, viz. ... Kahawai, species of pike; ... <i> [Glossary 118 kahawai, a perch, not a pike </i> (Arripis trutta)].",
kahawai,1844,Travels in NZ,MAJORiBANKS,82,,"The moki, weighing about twenty pounds, is also tolerably good; and the kawai, or New Zealand salmon, though by some amateurs considered equal to ours, would no doubt be much prized by the slaves in Brazil,",
kahawai,1848,"Handbook for New Zealand, The",WAKEFiELD,212,,"Fish of all kinds ... abound off the mouth of the [Wanganui] river; and the <i>kawai </i>, as well as smelts, and the <i> aua </i>, or so-called herring, ascend the river ...",
kahawai,1849,NZ Journal,,iX/125,,English Name Native Name ... ... Gurnet kumukumu New Zealand Salmon kahawai ... ...,1849 NZ Journal (Vol. iX) 125 (quoting Anglo Maori Warder Oct 5 or 15)
kahawai,1853,Journal of Henry Sewell,SEWELL,i-227,1980,"i think they call it Karwi [kahawai] or some such name but it is an inferior sort of bass, watery and flavourless.",
kahawai,1855,Sailing Directions,DRURY,68,,"FiSH [MET WiTH iN PELORUS]. Whiting (or resembling the European Whiting). Kahawi. Flat fish - Patiki, plentiful ...",
kahawai,1855,Te ika a Maui,TAYLOR,411,,"<i> Kahawai (centropristes trutta)</i> or <i> mulloides </i>. - it is generally from fifteen to twenty inches long; is taken with a hook and a piece of the the haliotis shell: the flavor is rather sour, but its great abundance renders it very valuable as an article of food. <i>ibid.</i> 623 <i> Percoidoe </i>, eleven species are given of these; the one which is most generally known is the <i>Centopristes trutta.</i> The <i> Kahawai </i>, this is one of the most abundant, and is called the mackerel by the settlers.",
kahawai,1857,New Zealand (various authors/titles),HURSTHOUSE,1/122,,"... the best [sea fish] are the Hapuka ..., the Moki, the Wharehou[ao-acute], the Patiki (a small plaice), the Kawai (a coarse common fish rising at the fly in tidal waters and sometimes dubbed salmon) a sort of mackerel, and some mullet, rock-cod, bastard-skate, and snapper.",
kahawai,1870,TrNZi,,2/325,,"The Hapuka, Baracouta, Ling, Snapper, Kawai, and Moki, ... and a few varieties of Rock fish, are the sea fish chiefly obtained .",(Travers)
kahawai,1872,Edible Fishes,HECTOR,105,,"KAHAWAi - This fish (Arripis salar) is frequently termed the native Salmon, from its elegant form and lively habits, ...",
kahawai,1874,Edward Crewe,BAiNES,236,,Presently we let out a line astern and caught some kahuwai and two baracuta.,
kahawai,1875,Adventuring in Maoriland in the Seventies,MEREDiTH,43,1935,"The dynamite was kept for catching <i>kawai</i>, a voracious fish something like our barracouta, ...",
kahawai,1877,TrNZi,,9/485,,"[Native or Common Name] Kahawai, Salmon .. [Scientific Name] <i> Arripis salar </i>","(P. Thomson, Otago)"
kahawai,1880,Travel & Trout,SENiOR,202,,...kahawai (pronounced kaw-wye),
kahawai bird,1945,Korero (AEWS Background Bulletin),,2(24) : 20,,"To yachtsmen and fishermen, the ""Kahawai bird,"" or the White-fronted Tern, is a well-known companion for many a sun-drenched day on sparkling summer seas.",
kahawai bird,1908,Shingle-Short,BAUGHAN,53,,<i>Kahawai (kah-ha-wy)</i>: A fish. <i>Kahawai-bird: </i>A species of tern.,
kahawai bird,1947,Native Animals of NZ,POWELL,80,,"WHiTE FRONTED TERN (<i>Sterna striata</i>), Tara of the Maoris, is abundant all around the New Zealand coasts and occurs in Tasmania and Eastern Australia as well. This is the graceful little `Kahawai-bird' or `Sea-swallow,' which pursues schools of small surface fish, wheeling, darting and dipping to the water, in its energetic quest of food. Since the Kahawai fish is predaceous on the small school fish also, the tern is an excellent indicator of the presence of Kahawai.",
