Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
jack up,"Apr 19, 1943",NZEF Times,,II/95 : 6,,Theydidanationalserviceinjackingthisracingup.,
jack up,"May 10, 1943",NZEF Times,,II/98 : 5,,"Thefootballerexcells[sic]atthecakecounteronFridaynightswhenaveryfairscrumisoften,inArmylanguage,""jackedup.""",
jack up,"Oct 18, 1943",NZEF Times,,III/121 : 11,,"Thecustomertakeshisplace,thehandleinserted[intheseat]andLoftyliterally""jacksuptrade.""",
jack up,"Sep 25, 1944",NZEF Times,,IV/170 : 10,,Ijackedupabitofaparty.,
jack up,"Jul 16, 1942",NZEF Times,,II/55 : 6,,It'stheheads...Whycouldn'ttheyjackituptoseeifitwassecure.,
jack up,"Dec 28, 1942",NZEF Times,,II/79 : 6,,"""Nowwhataboutanicecupoftea?I'lljackitupforyou.""""Nojackingup"",Isaid.",
jack up,"Aug 13, 1945",NZEF Times,,IV/216 : 5,,[Caption]'Bouttimeyoujokersjackedyourideasup.,
jack up,"Oct 12, 1942",NZEF Times,,II/68 : 6,,"Jack-up:atermmeaningtoachievetheapparentlyimpossibleortobringorderoutofchaos;toarrange,inveigle,wangleorbolsterup(a)Anytransport(b)anyalibi(c)leave(d)EDpay-usuallywithoutthepriorknowledgeorconsentofauthority.",
jack up,"Nov 12, 1942",NZEF Times,,II/71 : 5,,"TheyjackedhimupafenceofTNT,garnishedwithgelignite.",
Jack's-come-home,1929,Bonzer Jones,SMYTH,41,,"The`tucker'wasabitrough,andIclassed[thehotel]asa`Jack's-come-home'.",
Jack's-come-home,1937,Vintage Murder,MARSH,,,,
jack-hand,1924,That Gibbie Galoot,Gibson,66,,"...hisfellowaxemen,thedexterityofhisfellowjack-hands.",
jack-spear,1939,"Hundred Years, The",ELLIOT,155,,...thejack-spear....suddenlybroke,
jack-up,"Feb 20, 2000",Sunday Star Times,,A8,,"ShesuggestedtheSundayStar-Timeswaspartytoa""jackup""withTVNZoverinterviewswithnewsreadersJudyBaileyandRichardLong.",
jack-up,2000,"Uncle's Story, The",Ihimaera,322,,"'Thewholeconferenceisajack-up,'shesaid.'It'sbeenriggedandwe'vebeenhoodwinkedintocoming.'",
jack-up,1980,Man to Man,SKINNER & BERRY,108,,Onewhisperofa'jack-up'wouldhavedestroyedmyploy.,
jack-up,"Mar 12, 1890",Otago Witness,,8,,Surelythisisajack-up;theysoundedasthoughthey'dbeenpreparingfora.day.,
jack-up,1946,Johnny Enzed in the Middle East,,,,Glossaryjack-up:adirtyplot,
jack-up,1968,"Pagan Game, The",SLATTER,70,,"Hehadageniusforthejack-up,alwaysgothisplatoonbillets...",
jack-up,"Mar 28, 1979",Otago Daily Times,,21,,"(G.Griffiths)Itisagreatpitythatsharpdifferencesofmeaningexplainedinthepublisher'spublicityforsuchAnglo-NewZealandwordsasmall,docket,jack-up,socialstudiesetcwerenotincludedinthedictionaryproper.",
jack-up,1985,Gumboots and Goalposts,STEWART,50,,"`Thatcompetitionwasajack-up,Hendy'heanswered,`becauseonlythesixthandseventhformswerein.'",
jack-up parade,1946,Johnny Enzed in the Middle East,,36,,[Thechickens]startedcheepingduringajack-upparade.,
jackass bird,1851,Journal,SAM STEPHENS,495,,"Aspeciesofpenguin,whichiscalledbythesailorsthe`JackassBird'[500]fromits[screaming]notesomewhatresemblingthebrayofthatanimal.",
jackass fish,1961,Merriam-Webster Third International,,1206,,"jackassfishn:amorwong(<i>Dactylopagrusmacropterus</i>)ofAustralia,Tasmania,andNewZealand",
jackass fish,1981,Fisherman's Bible,WILSON,129,,JACKASS-FISH<i>AustraliannameforourTarakihi.</i>,
jackass fish,1982,Collins Guide,AYLING,242,1982,"TARAKIHI<i>(Jackassfish)Nemadactylusmacropterus(Cheilodactylusmacropterus)</i>...infarnorthernwaters,onrockpinnaclesrisingfromdeepwateronthecontinentalslope,fishermenoftencatchfishtheycallkingtarakihithatareoldlargetarakihithatmaybeover60cmlongandweigh...6kg.",
jackberko,1987,Personal Communication,McGILL,,,"AQuail,fromthesounditmakes.",McGill quoting B. Silver
jackberko,1988,"Dictionary of Kiwi Slang, A",McGILL,72,,jackberkoquailinCentralOtago;fromthesounditmakes.,
jackbird,1873,Birds of New Zealand,BULLER,23,1888,"IthasbecomethehabittospeakofthisbirdastheBrownSaddle-back;butasthisisamisnomerinasmuchasitsabsenceofsaddleisitsdistinguishingfeature.IhaveaccordinglyadoptedthenameofJack-bird,bywhichitisknownamongthesettlersoftheSouthIsland.Whyitshouldbeso-calledIcannotsay,unlessthisanadaptationofthenativename`Tieke',thesamewordbeingeguivalentintheMaorivernacular,toour`Jack'.",
jackbird,1885,NZ Journal of Science,,42,,"<i>Creadioncarunculatus</i>,Gml.Saddle-back,Jackbird,Tieke.",T.H. POTTS
jackbird,1888,Birds of New Zealand,,1/19,,"[theSOUTHISLANDSADDLEBACK]CREADIONCINEREUS.(JACK-BIRD.)...<i>Nativename</i>.-Tieke.<i>Ibid.</i>1/23Ithasbecomethehabittospeakofthisbird[<i>C.cinereus</i>]astheBrownSaddle-back;butthisisamisnomer,inasmuchastheabsenceofthe`saddle'isitsdistinguishingfeature.IhaveacordinglyadoptedthenameofJack-bird,bywhichitisknownamongthesettlersintheSouthIsland.WhyitshouldbesocalledIcannotsay,unlessthisisanadaptationofthenativename`Tieke',thesamewordbeingtheequivalent,intheMaorivernacular,ofour`Jack'.",
jackbird,1895,TrNZI,,28/337,,"<i>Creadioncinereus</i>,Buller(Jack-bird.)",Buller
jackbird,1898,Austral English,MORRIS,218,,"<i>Jack-bird,n.</i>abirdoftheSouthIslandofNewZealand,<i>Creadioncinereus</i>,Buller.Seealso<i>Saddle-back</i>and<i>Creadion.</i>",
jackbird,1898,Merriam-Webster Third International,,2024,,"<i>JackZ.birdZ.</i>
(j&abreve.kZ.b&etilde.rdZ.),n.(Zoo.l.)ApasserinebirdofNewZealand(<i>Creadioncinereus</i>),resemblingthestarling;also,lesscorrectly,thesaddleback(<i>C.carunculatus</i>),whichwasformerlysupposedtobetheadultformof<i>C.cinereus.</i>",
jackbird,1925,NZ Journal of Science & Technology,,8/18,,Acarefulwatchwasinstitutedforanysignsofa`jack-bird'stageof<i>Creadion.</i>,(Hamilton) [cf W3 confusion]
jackbird,1925,NZ Journal of Science & Technology,,8/18,,"Aslongastheforest...remainsundisturbedthesaddlebackwillmultiply...onthis...island.Acarefulwatchwasinstitutedforanysignsofthe`jack-bird'stageof<i>Creadion</i>.Everyyoungbird,however,hadthefullcolouring...",(Hamilton Poor Knights)
jackbird,1926,NZ Journal of Science & Technology,,9/337,,IhavealsoexaminedaspecimeninWellingtoninwhichtheplumageofthejackbirdischangingtothatoftheordinaryadultsaddleback.,Oliver
jackbird,1928,NZ Journal of Science & Technology,9/235,,,Inviewofthepastcontroversyastothevalidityofthe`jack-bird'asadistinctspeciesfromthesaddleback(<i>Creadioncarunculatus</i>)wehavedeemeditadvisabletorecordobservations...Wethinkwehaveseenthesupposed`jack-bird'fedbytheadultsaddleback...,
jackbird,1936,NZ Naturalist,GUTHRIE-SMITH,178,,"NativebirdsonKaipara[IslandsouthofStewartIsland]includedTui,Bellbird,Saddleback,Jackbird-ifindeeditbeaspeciesatall-Robin,BushWren....",
jackbird,1948,NZ Forest Inhabiting Birds,,23,,"TheStoryofthesaddlebackwouldnotbecompletewithoutsomereferencetothemysterywhichformanyyearssurroundedtheso-called`Jack-bird'.Thisbird,oncethoughttobeadifferentfromthesaddleback,isofthesamesize,butofauniformcoffee-browncolour.Onewriterhaslikenedthecoloursofthesaddlebacktoinkandcocoarespectively,andthatofthe`Jack-bird'tothecolourofinkstirredintococoa!Ithasnowbeenestablishedthatthe`Jack-bird'isreallyajuvenilesaddlebackinitsfirstyearplumage,andthatlaterthefullplumageandlargercheek-wattlesaredeveloped.ThisappliestotheSouthIslandsaddlebackonly;sincethefirsteditionofthisalbumwaspublishedithasbeendiscoveredthattheNorthIslandsaddlebackisadistinctsub-speciesandhasno`Jack-bird'plumageinitsjuvenilestage,buthasthesaddlefromthetimeofleavingthenest.",
jackbird,1961,Merriam-Webster Third International,,1206,,"<i>jackbirdn</i>1:apasserinebird(<i>Callaeascinera</i>)ofSouthIsland,NewZealand,resemblingthestarling",
jackbird,1966,Birds of New Zealand,FALLA et al.,234,,[=SADDLEBACK]...inSouthIslandsubspeciestheimmatureplumageismarkedlydissimilar(describedasaseparatespeciesandknowninearlyliteratureasthe`Jack-bird')...,
jackbird,1966,"Encyclopaedia of New Zealand, An",McLINTOCK,3/705,,"NewZealandjasmine....akakiore<i>Parsonsiacapsularis</i>...kaiku,kaikuku,kaiwhiria<i>Parsoniaheterophylla</i>...kaiku,kaikuku,kaiwhiria,porokaiwhiri",
jackboard,1978,Gold Mining at Waihi (Glossary),McARA,325,,"Jackboard:Asix-foot-longboard(6x2ins),drilledwithtworowsofholesofinch-and-a-halfdiameterspacedalternatelythreeinchesapartvertically,andusedtoliftthearm,withthedrifterattached,upthecolumn.Theboardwasputinfrontofthemachineandthesank-endofalongdrill-steelplacedintheholejustabovetheundersideofthearm;thedrillwasthenliftedupwardsfromtherearsideofthecolumnandtheprocedurerepeateduntilthecorrectheightwasgained.",
jacked-up,"Nov 9, 1962",Dominion,,6,,"FullonJacks.Thishasbeenjacked-upquestionweekintheHouse.Thisold,simpledevicedeceivesnoone...ThemethodisforaGovernmentmembertoaskaMinisteraquestion,thereplytowhichwillembarrasstheOpposition.",
jacked-up,1971,Bastards I Have Met,CRUMP,92,,Apparentlythey'drecruitedhimtoplaythepartof`theotherman'inajacked-updivorcecase.,
jacker,Feb 1947,Forest & Bird,,15,,"Themenoperatingthejacks,calledjackers,becameveryexpert,andonlevelgroundcouldkeepalogcontinuallyonthemove.",
jacker,1991,Working the Kauri,MACKAY,34,,Somemenworkedexclusivelyastimberjackersandcarriedtheirjacksaroundallday.,
jacker,1936,Early Whangarei,RUST,163,,"Timberwasbeinggot...alongitsimmensestretchofforeshore.Hundredsofbushmen,loggers,jackers,bullock-drivers.cross-cuttersandrafterswereemployedbesidesstackers,saw-doctors,benchmemandmill-handsinthedifferentsawmillsat[Maungakaramea]",
jacker,1906,Red Funnel,,2/13,,"Drivers,axemen,rafters,jackers-allwererepresented.[F.N.]Jacker:Amanwhorollsheavylogsbymeansofascrew-jack.",
jacker,1953,"Story of the Kauri, The",REED,175,,"E.T.FrostwroteinForestandBird,February,1947:`Themenoperatingthejacks,calledthejackers,becameveryexpert...'",
jackeroo/jackaroo,1960,Memories of Maoriland,SCRYMGEOUR,127,,"Oneafteranotherseasonedstockmen,jackeroosalike,werechasedupthestockyardrails.",
jackeroo/jackaroo,1904,Sport in NZ,CRADDOCK,149,,"Atthehomesteadwhenwehadfossickedoutabitofmutton...Ifoundaconfounded`jackaroo'(Anglice'`mudstudent')whohadonlyarrivedfromtheOldCountrytoday,`dossed'downonmybed.",
jackeroo/jackaroo,1880,Tourist & Travel,SENIOR,,,(M)-theNZ`cadet';theUS`tenderfoot'1880;ADDacowboy`buckeroo';1834sUS:Webst;AC1873;cfWFn`acowboy',Morris
jackeroo/jackaroo,1898,Maori Maid,VOGEL,147,,[Australiancontextualgloss]ajackerooisacadet.,
jackeroo/jackaroo,1935,Adventuring in Maoriland in the Seventies,MEREDITH,61,,"HereIam,backatthestationagaindoingjackerooworkuntilthenext[Parliamentary]sessionstarts,whenIamtoresumemydutiesasextraclerkasbefore.<i>Ibid.</i>87[Meredithb.Tasmania]Ihavereturnedtomyoldoccupationofjackaroo,andamatpresentatFernyhurst[Station]....Onlyashepherdisemployedherebesidesmyself;soIhavetodothemilkingandbullock-punchingandmakemyselfgenerallyuseful.","c1870s b. (attrib.) jackeroo work (distinct from office work etc), farm or station work."
jackeroo/jackaroo,1898,Austral English,MORRIS,215,,"Jackaroo,n.anameforaColonialExperience(q.v.),ayoungmanfreshfromEngland,learningsquatting;calledinNewZealandaCadet(q.v.).ComparetheAmerican`tenderfoot.'Aversedefinitionruns:...[1880Aust.]",
jackeroo/jackaroo,"Jul 2, 1910",NZ Truth,,262/6/7,,"[?anAustralianismorAust.contexthere]Takethe`jackaroos'onastation;...Theygetaremittancewhichkeepstheminclothes,l[e]ggingsandridingbreeches,andanoccasionaltriptotown(...)....Theyarepracticallybanishedfromtheoldcountrytosavethefamilyfrombeingdisgraced,andthisplaceisbeingmadeadumpinggroundforthesewastrels.",
jackeroo/jackaroo,"Mar 20, 1911",Maoriland Worker,,7/4/4,,"Buttheymight,iftheyonlywouldthink,nowandthen,/Thateventheshearersandpressersaremen/Whoarehuman,andfeelasothermendo,/Whethersquatter,narangie,orjackeroo;/[ThisisaN.Z.(WestCoast)poem]",
jackeroo/jackaroo,1958,Whitcombe's Modern Junior Dictionary (8th edn),,228,8th,JACKAROOAnAustraliantermforayoungmanfreshlyoutfromBritainlearningfarming;a`newchum'.,
jackeroo/jackaroo,1961,Friends in Chains,HENDERSON,43,,"Playingjokeswasnotuncommonamongus,and,asanew-chum,orjackaroo,Itookmysharefromthemen[atthesawmill]untilmyturncame.",
jackeroo/jackaroo,1966,NZ Contemp. Dict. (Aust.-NZ Suppl.),,61,,"jackaroon.
apprentice-originallyayoungEnglishman-learningsquatting,usuallyonasheepstation;whencejackarooing.",
jackeroo/jackaroo,1968,NZ Contemp. Dict. Suppl. (Collins),,11,,"jackeroo,jackaroo...n.
apprentice-originallyayoungEnglishman-learningsquatting,usuallyonasheepstation;whencejackarooing.[Abo.Yugarabildjugai,ghost,i.e.whiteman].",
jackeroo/jackaroo,1981,Black Billy Tea,CHARLES,11,,"Openupthegatenowandletthebuckergo,/Andseeanotherjackaroocomedowncoveredinsnow!/",
jackeroo/jackaroo,1992,Fence Around the Cuckoo,PARK,142,,"Therewerealsoseveralyoungmen,jackeroos,or,astheBrigadierdignifiedthem,cadets.",
jacket,1982,"Big Huey, The",NEWBOLD,249,,JACKET(n)SeeCOAT.,Glossary
jacketting,"Oct 2, 1909",NZ Truth,,223/7/2,,BurnettwentandgotthepanesofglassputinandgaveLonga`jacketting'forhisoutrageousconduct.,
jackfish,"Jul 23, 1986",Codes for Species in NZ Waters,,,,"[speciesname]trevally..[scientificname]<i>Caranxgeorgianus</i>..[othername(s)]hoppers,jackfish",
