Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
ta moko,"Nov 2, 2005",Whakatane Beacon,,4,,"At this stage it is envisaged that the Awanuiarangi's visual arts faculty will move to the site - carving, weaving, ta moko and contemporary art - with room for the expansion there of other faculties.",
ta moko,"Dec 2, 2005",Whakatane Beacon,,10,,"A three-year degree programme covering five different aspects of Maori art including: Weaving (raranga), Carving (whakairo), Painting (te tuhi whakaniko), Architecture (whaihanga), and Body Art (ta moko).",
ta moko,"Oct 18, 2003",Listener (New Zealand Listener),,54,,"Sometimes it was simply the landscape; at others a more assertive symbolism replaced the birds, as in the ta moko of ""Vanishing Sign II"" (1975).",
ta moko,"Aug 4, 2005",NZ Herald,,A10,,"The exhibition of the cream of Maori art, including weaving, carving, ta moko and kapa haka performances, runs for 10 days.",
TAAC,"Jun 26, 2001",Evening Post,,9,,Orange Roughy Management Company chief executive George Clement said while it won't change the Total Allowable Catch (TACC) it will mean the industry will be able to take more fish from the fields.,
taapini,"Jul 23, 1986",Codes for Species in NZ Waters,,,,"<i>Parapercis colias </i>.. [other name(s)] N.Z. cod, taapini fillets, coalfish",
TAB,"Feb 28, 1987",Listener (New Zealand Listener),,14,,"At one stage TABs had to be down alleys, now they're in shop-fronts.",
TAB,"Aug 3, 1972",Evening Post,,4,,TAB offices would become dens of vice.,
TAB,"Jan 21, 2001",Sunday Star Times,,D2,,"Another suggested a foaming jug and a TAB queue ""would be better examples of our national thought and pride.""",
TAB,"Oct 27, 2001",Listener (New Zealand Listener),,12,,'Betting called TAB' is an institution which complete embraces the whole nation.,"Quoted from Listener, August 5, 1960."
TAB,"Apr 2, 2001",Evening Post,,13,,"Sited well away from churches, with just one discrete sign in the windows, the Totalisator Agency Board's (TAB) first two branches were forbidden by law to advertise their opening... ""The New Zealand TAB was the first of its type in the world and I have to say it was pretty successful.""",
TAB,"Apr 25, 1993",Sunday Times (NZ),,8,,It's a day off - with the only difference that Anzac Day is not yet Mondayised - it's off to the football or into the TAB or into the garden.,
TAB,"Jan 21, 1953",NZ Truth,,12,,Few Bank of New Zealand employees have worked as ticket-sellers for the T.A.B.,
TAB,"Sep 29, 1998",Evening Post,,28,,"Think instead, says Kevin Gutschlag, one of four young ""risk managers"" employed in the TAB's sports betting operations, ""of a bank or a dealing room, of people trading forex"".",
TAB,"Apr 7, 2004",Capital Times,,12,,A chance meeting at the TAB brings them back together 30 years on.,
TAB,"Apr 18, 1952",Evening Post,,14,,It has a neat T.A.B. on the window... The collators and sub-collators were on duty at the Eva Street headquarters of the T.A.B.,
TAB,"Jan 16, 1953",Evening Post,,,,There is ample evidence that the T.A.B. has captured the interest of our teen-agers.,[p?: Letters to Editor]
TAB,Jun 1953,Here & Now,,16,,"I was talking to a solemn man the other day who took a very serious view of the TAB, mainly because a cheerful and feckless neighbour of ours ... had backed a double ..",
TAB,1954,Take My Tip,JOURNET,71,,Citizens have a busy day investing at the T.A.B [heading],
TAB,"Nov 30, 1955",Letter,A.R.D. FAIRBURN,,,"You will find Social Security going at full blast - long queues for the T.A.B. (off-course totalisator), ...",1955 Nov 30 A.R.D. Fairburn in Letters (1981) 236
TAB,1957,Democracy at Ease,GOLDBLATT,8,,"T.A.B., the Government betting office with the grand title of Totalizator Agency Board ... draws its support from ... every adult age group.",
TAB,1958,Poetry Harbinger,FAIRBURN,17,,"Trams were run backwards, and the T.A.B./ Took all the business away from the boozers/",(`A Dream of John Ball')
TAB,1959,"Gun in My Hand, A",SLATTER,26,,"... on to Worcester Street with the church cowed by the State Fire shouldering it, the old Civic and the new T.A.B., ... <i>Ibid.</i> 62 There is not a large crowd either, because of the weather or the T.A.B. ...",
TAB,1963,"Reservoir, The",FRAME,168,,... Poetry was not yet as popular as the T.A.B. and there was no legitimate reason why it should be ...,(The Triumph of Poetry)
TAB,1964,Footsteps in the Sea,BOOTH,64,,"`Stop off at the TAB., will you, Jim,' ...the converted shop which now carried the big sign `Totalistor Agency Board', the open sesame for off-course betting.",
TAB,1965,Outcasts,WILSON,18,,"... , she was carrying a parcel of fish and chips wrapped in newspaper and still hot from the cooking vats in Mr. Vuzich's shop next to the T.A.B. where she must have bought it, ...",
TAB,1966,"English Language in Aust. & NZ, The",TURNER,174,,"The introduction of off-course betting in 1949 brought the doubles totalizator and the TAB (`there shall be a board [175] to be known as the Totalizator Agency Board' - Gaming Amendment Act, 1949). <i>Ibid.</i> 175 The currency of the abbreviation TAB [for Totalizator Agency Board] is ensured ...",
TAB,1968,NZ Contemp. Dict. Suppl. (Collins),,19,,"<i>T.A.B. n</i>. Totalizer [sic] Agency Board, organisation which legally conducts betting on horse races in N.S.W. and Victoria.",
TAB,1982,Collected Plays,BAXTER,28,1968,"Here, you can put this on at the T.A.B. One quid double. Off the course.",(Wide Open Cage)
TAB,1971,Catching Up,ARMFELT,31,,The T.A.B.'s the betting shop for the races - the Totalisator Agency Board.,
TAB,1972,"Half-Gallon Quarter-Acre Pavlova Paradise, The",MITCHELL,183,,<i>T.A.B</i>.: System of investment similar to purchase of shares in Mineral Securities or Rolls-Royce.,
TAB,1973,Brown Man's Burden,FINLAYSON,141,,T.A.B.: Totalisator Agency Board; betting shop.,
TAB,1982,Collins Concise English Dictionary,,1188,,<i>TAB abbrev. for: ... 2. Austral. & N.Z</i>. Totalizator Agency Board.,[1986 NZPOD 780]
TAB,"Oct 29, 1957",Evening Post,,14,,<i>T.A.B. VIEW ON TWO DOUBLES </i>,
TAB,1954,Take My Tip,JOURNET,71,,The T.A.B. shop is the easiest thing in the world to use. Its straightforwardness is startling. There is no attempt to mesmerise you with jingling bells or fabulous dividends and no nonsense about weights or jockeys. ... Many patrons cannot accept this simplicity and try to complicate things for themselves by examining the charts on the T.A.B. shop walls. These are cyclostyled sheets of paper giving the name of every horse running that day together with an appropriate number by the name.,
TAB,"Jun 10, 1970",Evening Post,,44,,"A happy punter friend of mine, a regular patron of the TAB.. tells me that last Saturday he picked the first leg in every double in the country run that day.",
TAB,"Feb 13, 1970",Evening Post,,RaceGuide News 1,,Dolapol.. looks the logical winner of the second leg of the Woodville TAB double.,
TAB,"Jun 3, 1970",Evening Post,,16,,[Heading] TAB Agents want Fee Disclosure.,
TAB,"Nov 30, 2003",Sunday Star Times,,C6,,"It's a world away from the Pacific Island and Maori hub of East Tamaki, where just streets away old state houses sit alongside TABs and taro shops and the local primary school has barbed wire around its perimeter.",
tab,1968,NZ Contemp. Dict. Suppl. (Collins),,19,,"<i>tab, to keep (Phr.)</i> to stand guard while some illegal activity is taking place. [also to keep tabs on someone=check on what he/she is doing or where he/she is???]",
tabernacle,"Jul 9, 2002",Dominion Post TV Week,,B9,,"Put your money on the jockey, my grandfather was wont to say when we were over the road at the tabernacle (TAB), and it was my duty to ""follow the Chinaman up to the tote and see what he's betting on.""",
table,1876,TrNZI,,8/177,,"The constant outflow of crushed quartz and water from the stamp boxes is received on a table, having on it grooves or ripples, containing quicksilver and a large extent of amalgamated copper plates smoothly nailed on. This may be called the silver table; ... The flow then passes over blanket tables, which arrest mechanically all the heavier particles. <i>Ibid.</i> 179 The blanket tailings or blanketings, as they are otherwise called, consist mostly of iron pyrites and other sulphides, cobines with quartz, and contain a fair proportion of gold ...that had escaped over the silver tables. These tailings are treated in berdans with extra quicksilver and ground up. The berdans now in use at the Thames ... are generally five feet in diameter ... At one time a couple of rotating balls were considered sufficient for the amount of crushing required; now, the general practice is to have a loose ball as well as a stationary one attached to a chain, and it is called a drag ball; this drag does more work than a loose ball ... for the drag grinds the bowl as much as the tailings.",(Goodall Thames Gold-fields)
table,1868,"Thames Miner's Guide, The",,93,,"The battery has three stampers in each box, double cams, quickslver placed in battery boxes, grating perpendicular, with round holes. The copper-plate tables are about 12ft. long by 5ft. wide, and raised about 14in. above the blanket boards; ... [The blankets] appear to be ordinary grey blankets of a very inferior description.",
table,1896,Adventures by Sea and Land,MOFFATT,70,1970,"Yet still they dig and delve, be the weather foul or fair, / And talk of plush and tables, and a thousand pounds a share.","[a1882] 1896 Moffatt Adventures (1979) 70 [Walter D. Moffatt, d. 3.1.1882: poem]"
table,1952,Prospecting for Gold,HEINZ,35,,"Under the chute board, which carries the water and sand to the head of the table, is the long inclined board called the `table', and on this plush is fitted for its entire length.",
table,1947,Wayleggo,NEWTON,35,,... the gang set about `putting me under the table'.,"nf OED, P [but check under]"
table,1947,Wayleggo,NEWTON,35,,... the gang set about `putting me under the table'.,"nf OED, P [but check under]"
table,1947,Wayleggo,NEWTON,35,,... the gang set about `putting me under the table'.,"nf OED, P [but check under]"
table,1973,Tussock Fever,FERNANDEZ,3,,Erina had gathered up Mutu's last fleece and thrown it expertly on the table before the classer. A few random wrist movements removed the necks and edging pieces.,
table,1973,Tussock Fever,FERNANDEZ,3,,Erina had gathered up Mutu's last fleece and thrown it expertly on the table before the classer. A few random wrist movements removed the necks and edging pieces.,
table,1935,Gold Mining Year Book,BLYTH,11,,<i>Gold Saving Table</i>: A sloping surface covered with goldsaving cloth over which are placed slats to break up the wash and catch the heavier particles.,
table-hand,"Dec 2, 1897",Otago Witness,,58,,"The table hands sat in their aprons, ready to start.",
table-hand,Oct 1950,NZ Journal of Agriculture,,311,,,
table-hand,1955,Wool Away!,BOWEN,92,,"A common fault is for a wool-table to be too high, which makes harder work for the table hands and the `fleeco'.",
table-hand,Oct 1902,NZ Farmer,,567,,It is necessary for him to see that all the table-hands have all the needful packs..,
table-hand,1964,Cooks and Shepherds Come Away,STAPLES,117,,"The table-hand, a retired farmer, picked off the dirty bits and rolled the fleece and it was picked up by the presser.",
table-hand,1964,Cooks and Shepherds Come Away,STAPLES,118,,I'm very grateful to the table-hand who taught me all I know about wool-classing.,
table-hand,1969,Open Country Calling,HENDERSON,258,,The rousties flew up and down the board while the table-hands tore at the necks and skirtings the moment the fleece was thrown. [table hand],
tableman,"Nov 24, 1873",Tuapeka Times,,2,,"Tablemen and Pressers wanted; also, a couple of Cooks.",
tableman,"Oct 22, 1898",Poverty Bay Herald,,2,,"Evidence was given by Walter Lindsay, laborer, and James Price, tableman, as to accused coming to town and disposing of the horse, saddle, and bridle.",
tableman,"Oct 26, 1885",Ida Valley Station Letterbook,,,,"I think yearly wages will have to come down, before any reduction can justly be made in wages of tablemen and knockabouts at shearing.",
tablet,1985,G'day Country,McGILL,32,,"Inside the station they had the big red metal boxes that work the old-fashioned tablet signalling system. If you ever wonder what drivers are picking up or unloading on the end of a curved piece of wood, it is the tablet or biscuit. A train cannot get through a section of rail without the biscuit matching the one in the red metal box, which is connected to the manually operated signals. Automatic signals are phasing this system in to rural museums.",
tablet porter,1978,"Elver, The",SUTHERLAND,43,,"An old A class engine was sighing gently, ... while the driver and fireman chatted with the guard and tablet porter.",
tablet station,"Aug 8, 1916",Rangitikei Advocate,,4,,"The tablet station and post office at Mangamahoe, Wairarapa, was completely destroyed by fire.. on Saturday morning.",
taboo,"Jan 11, 1845",New Zealand Spectator & Cook's Strait Guardian,,1,,The hand which has passed that [of] Rauparaha is tabu to every English gentleman or lady.,
taboo,"Feb 1, 1862",Otago Daily Times,,2,,"The Government was patriarchal, and was divided into three classes, all of which were frequently represented by one person, viz.: The prophet, the charmer, and the hereditary head of the tribe, who was ""taboo"" or sacred; in fact, the institution of the ""taboo"" was interwoven with all their institutions, and the penalty for breaking it was death.",
taboo,"Dec 14, 1922",Auckland Weekly News,,14,,"He who swam in the sacred waters became ""taboo"".",
taboo,"Jun 12, 1841",New Zealand Gazette & Wellington Spectator,,2,,"That near Otaki a chief, who was drowned, had been washed ashore, and in consequence the natives had tabooed, or made sacred, the ground, which precluded persons from proceeding to Wanganui by land.",
taboo,"Sep 5, 1840",New Zealand Gazette & Wellington Spectator,,3,,"They also taboo the nearest relatives' hands, that is to say, make them sacred, so that they cannot eat or touch anything with them for a certain perod [sic].",
taboo,"Feb 19, 1887",Auckland Weekly News,,20,,He was for some time.. tabooed by all on board.,
taboo,"Aug 16, 1879",Auckland Weekly News,,14,,"The process of ""tabooing"" the lands had caused the natives to meet and talk together.",
taboo,"May 23, 1891",Observer (Auckland),,12,,"Certain warehousemen who were wont to develop the muscles of their legs by climbing Grey-street on their way home, after a hard day's toil, have tabooed the street, and now proceed by round-about roads on their homeward journey.",
taboo,"Jan 5, 1878",Grey River Argus,,4,,"The forest in order to preserve it from the fate of similar of its predecessors, has been ""tabu'd.""",
taboo,"Dec 23, 1910",Evening Post,,8,,"Not content with preventing the use of free passes and privilege tickets by through express trains from 16th December to 3rd January, the department has also tabooed all through passenger, mail, or express trains from 23rd December to 3rd January.",
taboo,"Sep 28, 1852",Daily Southern Cross,,3,,"The heathen taboo, as firmly binds the missionary native as it does the unconverted.",
taboo,"Mar 30, 1864",Otago Daily Times,,5,,"In the meantime either a system of taboo must be invented, or the party in possession of the claim will most likely have worked out the ground, and departed for fields and pastures new.",
taboo,1841,Rambles in NZ,BIDWILL,85,1952,"I said that a Pakiha could do no harm in going up, as no place was taboo to a Pakiha; that the taboo only applied to Mowries; and finally, that if the mountain was an atua, I must be a greater atua, or I could not have got to the top of it, .",
tabooed,1934,Marsden's Lieutenants,ELDER,78,,"Whenever we come near a piece of tabooed ground and ask the reason why it is tabooed, if a person has been buried in it we always receive for an answer <i>`atua</i> lies there.'",1815 Mar Kendall in Elder Marsden's Lieutenants (1934) 78
tabooed,1820,Journal,McCRAE,15,1928,... it was called Whari Taboo which means `a sacred house' and in which it was usual to deposit whatever was tabooed.,
tabooed,"Feb 16, 1820",Journal,CRUISE,23,1957,"[Tetoro] tying a thread pulled out of his Kaka-how or upper garment, round the guard of the trigger, said it was <i>tabooed</i> .... and must be his when he got to New Zealand. <i>Ibid.</i> 84 So cautious were the natives lest we should approach those tabbooed grounds, that they had persons ready to warn us off ...",
tabooed,1817,New Zealand (various authors/titles),NICHOLAS,1/211,,"The cock was a much more heinous delinquent, as no place would satisfy him for his roost but the top of a small building which was <i>tabooed</i>, and of course made sacred against the profane touch of all animals, winged or not winged.",
tabooed,1819,Letters & Journals of Samuel Marsden,MARSDEN,145,1932,"They were fishing for none but swordfish, with short lines, and all the fish they caught of this kind were tabooed, and could not be disposed of as they were to be preserved for their winter food",
tabooed,1832,Narrative of a Nine Months Residence in NZ,EARLE,146,,"The white taboo'd day [sc. Sunday], when the packeahs (or white men) put on clean clothes and leave off work.",
tabooed,"May 3, 1823",Journal,JOHN KING,,,When they understood the stone was taboo'd they let it abide.,1823 May 3 John King in Elder Marsden's Lieutenants (1934) 255
tabooed,1835,Boultbee Journal,,75,1986,"When the first canoe arrives, no one but the men who belong to her, are allowed to approach near; the natives say she is taboo'd till her first [76] load of fish are landed.",
tabooed,1841,"Narrative of Eight Months Sojourn in NZ, A",HODGSKIN,11,,"When land is purchased of the chiefs, it is tabooed to the buyer, the taboo being a religious ceremony performed by the chiefs; ...",
tabooed,1849,Reminiscences,McKILLOP,184,,"The piece of ground on which they were encamped having been tabued, or made sacred, ...",
tabooed,1881,Poenamo,CAMPBELL,Bk3/5/171,,"On this fence were hung almost the whole of the deceased's personal effects - his blankets, the highly-valued <i>kaitaka</i> mat (which has now almost ceased to be made), his musket and double-barrelled gun, cartouch-box, tomahawk, and many other things - all destined to hang there forever, tabooed to the memory of the departed.",
tabooed,1863,Old New Zealand,MANING,(viii) 122,,"They were, in fact, as irreverent pakehas used to say, `tabooed an inch thick', and as for the head chief, he was perfectly unapproachable.",
tabooed,"Jul 10, 1841",New Zealand Gazette & Wellington Spectator,,3,,"CORRESPONDENCE RESPECTING THE ""TABOOED"" GROUND.",Headline.
tabu,1944,Troop Target,FULLARTON,38,,"There are three words in the Middle East soldiers' vocabulary describing the normal maladministration of an army. A tabu, an acrostic word, is `typical Army ball-up', a Sabu is self-adjusting ball-up, while a Nabu is a non-adjustable ball-up. <i>Ibid.</i> 207 <i>Tabus</i> had dwindled to a minimum.",
TACC,Jul 1998,NZ Geographic,,No. 39/70,,"Even the introduction of a Total Allowable Commercial Catch (TACC) during the 1986-87 season, for each of the eight Quota Managements Areas (QMAs) that surround our coast, did little to allay fears that papua was on the way out.",
tacco,"Dec 14, 2002",Dominion Post,,F4,,"...Nicko told me there were times when his job as tactical coordinator, or tacco, effectively had him pinned to his seat.",
tacco,"Nov 12, 2000",Sunday Star Times,,C12,,"Yardley is the tactical coordinator (""tacco"") of the mission - the boss.",RNZAF jargon
tack,"Feb 22, 1841",Journal,WEEKES,,,"Now the weather is cold the decks often appear like a fair from the number of persons promenading up and down to keep themselves warm. The children, too, have over their old Devonshire games with great glee, the boys playing `tack' and scampering about in every possible direction.",1841 Feb 22 Weekes Journal in 1940 Establishment of New Plymouth 33
tack up,1961,"Hang on a Minute, Mate",CRUMP,126,,,
tackle on,1897,Station Ballads,WRIGHT,29,,They let it stand a little while and tackled on the meat.,(`The Duff')
taeakeake,1882,"Chatham Islands, The",ANDERSON,26,,"Sea-gulls and tae-ake-ake swarm, and are very tame near the house.",
taerarua,"Dec 9, 2007",Internet - see Notes,,,,"There is no traditional word for ""straight"" or ""bixxxxxx"" since the first one you have to translate literately [sic] (totika) and the second you have to form using Maori equivalents for the English compound (taerarua = taera xxxxxx desire) rua (two))",www.maori.org.nz/papa_panui/forum_topic.asp?
taerarua,"Dec 11, 2007",Internet - see Notes,,,,"Yes, there are deep seeded [sic] issues about Takatapui/tootika/taerarua in every society/community/religon [sic] and all of these issues need to be addressed in a forum such as this ...",www.maori.org.nz/papa_panui/forum_topic.asp?
taewa,"Aug 28, 2003",Dominion Post,,C7,,"The indigenous Maori potato Taewa could be a hot new gourmet food on menus, thanks to trials now under way at seven sites around New Zealand... At their best, Taewa are a flavoursome root vegetable in colours ranging from purples to reds and yellows, which are traditionally boiled or steamed... [The research] builds on a number of other research projects already carried out into Taewa, which have helped identify four cultivars... These are called Tutaekuri, Kowiniwiri aka Karuparera, Moemoe and Huakaroro.",
taewa,"May 18, 1999",Dominion,,12,,"[Hdg] Maori spud seen to be money spinner. Taewa - the Maori potato - which has an important place in Maori culture, could be a money-spinner... The urenika variety, with its bright purple flesh and skin, and the kowiniwini, with its purple and cream skin, would look a treat on any restaurant table.... It was probable the taewa arrived by ship in the mid to late 18th century and had become established by the time of the major settlement about 1840... Northland's Ngati Hine people have identified the Maori varieties karoro, peruperu, uwhiwhero, kowiniwini and urenika as possible pre-European varities.",
taewa,"Sep 18, 2003",Dominion Post,,D5,,"The accompanying sauteed watercress and pikopiko were real enough, as was the bed of kumara mash studded with pieces of tawea - the correct name for the elongated cultivar of Maori potato known crudely as tuae kuri (and if you don't know the meaning of that, I'm not telling, except to say that kuri means dog).",
taewa,"Aug 8, 2003",Dominion Post,,C4,,"A research project to re-establish taewa - Maori potatoes - as a sustainable commercial horticultural crop has received $100,000 from a new Technology New Zealand fund for Maori collectives. Taewa have been grown in New Zealand for centuries, forming the basis of the market garden industry established in the 1800s to supply early European settlers.",
taewa,1945,Maori Place-Names of Canterbury,BEATTIE,65,,Taewa - the ordinary potato introduced by early voyagers.,c1880 South Island Maori Lists `Wahi Mahika Kai' in 1945 Beattie Maori Place-names of Canterbury 65
taewa,1928,Grace Pioneer Missionary,,237,,"Their hospitality was carried out in a very respectful manner, and the poor woman wished to do me still more honour. She took some preserved meat out of a `taha' (Native gourd).",1871 Oct 28 T.S.Grace Journal in Grace Pioneer Missionary (1928) 237
taewa,1908,Shingle-Short,BAUGHAN,195,,"Of old, long ago, I had life -/ I have lived!/ And a <i>taha</i> fill'd, is it not full?/ A web woven, is there no rest? [fn1] <i>Taha</i>: A calabash.",
taewa,1948,Taina,HENDERSON,112,,"[The chiefs] had their share brought to them in calabashes called <i>taha, ... </i>",
taewa,1949,"Coming of the Maori, The",BUCK,93,,,
taewa,"Aug 21, 1984",Evening Post,,3,,"A taha Maori element was included in today's opening of the Post-Primary Teachers' Association conference in Wellington. The `Maori dimension' came in the form of a special Maori welcome for the Prime Minister, Mr Lange, ..",
taewa,"Aug 21, 1984",Evening Post,,3,,"A taha Maori element was included in today's opening of the Post-Primary Teachers' Association conference in Wellington. The `Maori dimension' came in the form of a special Maori welcome for the Prime Minister, Mr Lange, ..",
taewa,"Nov 9, 2000",Dominion,,11,,"Academics working on the study believe that taewas, as well as heving an important place in Maori culture, are a potential money-spinner.",
taewa,Nov 2003,Massey,,No. 15/8,,"You say potato, I say taewa. The commercialisation of the Maori potato, or taewa, has been a long-term project for researcher Nick Roskruge. In July a hui was held for marae groups who now grow taewa semi-commercially, feeding their families and selling the surplus... There are more than a dozen varieties of taewa, some purple-skinned, others with mellow yellow flesh.",
taewa,"Apr 22, 2009",Dominion Post,,B3,,"The historical journey of the humble Maori potato, taewa, will soon be traced using DNA technology .. Taewa expert Nick Roskruge, who specialises in indigenous horticulture, will travel to Lima in June to compare taewa DNA with other potatoes deposited there.",
taewa,"Nov 9, 2000",Dominion Post,,11,,Maori are working with Massey University students planting about 25 varieties of Maori potatoes (taewa) as part of continuing research into seed and growth characteristics.,
taewa,"May 2, 2002",Internet - see Notes,,News,,The humble potato chip was given a new look with the introduction of taewa fries at the West Coast Wild Foods festival. Different varieties of taewa are grown at the Palmerston North campus as part of research managed by Nick Roskruge.,www.agriculture.massey.ac.nz
taewa,"May 9, 2002",Taranaki Daily News,,19,,Mr Roskruge said the Taewa potatoes were also an important source of genetic variety.,
TAF,"Jul 3, 2012",Rural News,,22,,Fonterra stands a great chance of cementing its name as one of the biggest players in global dairying as the TAF journey begins. But every shareholder must be on the journey. Leaving behind the 33.5% who voted against TAF is not an option.,
TAF,"Jun 14, 2012",Daily News,,A15,,"Hawera shareholder Tony Buist - the sole dissenter to the TAF proposal at the satellite meeting in Hawera two years ago - said Friday's meeting in the town was orderly, and farmers asked sensible questions. While those asking questions did not seem to favour TAF, animosity towards Fonterra was not apparent. As in 2010, he would vote against TAF which, if approved, would be compromised ""pretty quickly,"" he said.",
TAF,"Oct 18, 2011",Waikato Times,,A13,,"Fonterra's 10,500 shareholders voted overwhelmingly more than a year ago for TAF, but in the gap between then and getting legislation to allow it, new concerns have surfaced. A petition to directors has requested another vote on TAF before the scheme became a ""fait accompli"".",
tag,"Nov 30, 2000",Evening Post,,19,,"Graffitti Speak... Tag: An artist's signature, usually very stylised. One of the most common types of graffiti seen in Wellington region. More often done with big felt tip markers.",
tag,"Dec 28, 1991",Evening Post,,3,,Mr Chin said it was impossible to blame one person for a spate of tags because those involved had taken to signing each other's tag.,
tag,"Nov 30, 2000",Evening Post,,19,,I would never tag someone's fence. I would never tag someone's letter box.,
tag,"Dec 28, 1991",Evening Post,,3,,Terry O'Shea said many people in the area [sc. Island Bay] had had their fences and garage doors tagged.,
tag,"Oct 9, 1952",NZ Farmer,,15,,"The days of burning in the autumn or spring have gone, and the rough tag is all controlled with cattle.",
tag,Mar 1986,Proceedings 1985 Hill & High Country Seminar,,113,,Considerable progress can be made in controlling tagg when stock are mobstocked all year round.,Proceedings 1985 Hill & High Country Seminar
tag,2001,Questionnaire Respondents (DB),,,,Rank pasture: tag.,
tag,1981,Loughnan Glossary,LOUGHNAN,82,,tag: the heaviest prime lamb grade of all and very rare now in view of the universal demand for light carcasses.,
tag,Aug 1987,Growing Today,,32,,"We started off with tagaste for fodder (stock, not us) .. He tried a new fodder legume, Garcia, which was outstripping tag until the annual grass grub cloud appeared on the horizon. Then the Garcia were themselves stripped while the tag looked on.",
tag,1995,Grasslands Range of Forage and Conservation Plants,,58,,"Tagastase will not survive heavy frosts, wet soils and hard grazing.",
tag,Dec 1970,NZ Dairy Exporter,,33,,"Specially marked sets of six or more tags are available for the temporary marking of mastitis cows, cull cows etc. [tagg]",
tagasaste,1969,Standard Common Names for Weeds,,76,,<i>tagasaste [=] tree lucerne</i> [s],
tagaste,Aug 1987,Growing Today,,32,,"We started off with tagaste for fodder (stock, not us)... He tried a new fodder legume, Garcia, which was outstripping tag until the annual grass grub cloud appeared on the horizon. Then the Garcia were themselves stripped while the tag looked on.",
