Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
A and P show,1981,Speaking a Silence,HUNT,38,,"That old brown car of ours, we got it at the A & P show.",
A and P show,1998,Three Sheep and a Dog,GORDON,27,,"Just as hunt, racing and football clubs were founded, so too were annual gatherings, such as dog trials, sports meetings and A & P shows, each bearing its district's name.",
A house,1976,Pacific Star,WILSON,165,,"Toward the Bowentown end ... I saw new cottages going up among the sand dunes, new beach houses, plasterboard baches, even one or two A houses.",
a over k,1988,"Dictionary of Kiwi Slang, A",McGILL,10,,"a over k being tipped upside down, rudely; short for `arse over kite'.",
A to Js,1985,Collins Compact Dictionary,,30,,A to J Appendices to the Journals (of parliament),nf. 1982 Collins Concise Eng.Dict.; nf. 1986 NZPOD
A-frame,"Mar 28, 1979",Otago Daily Times,,21,,"A-frame is absent, so are `beano' and `beaut' (as a noun), and `just the berries';",fide G. Griffiths
A-frame,Apr 1987,NZ Outlook,,50,,Before that he had a smaller A-frame shack a little closer to the river.,
A-frame,1987,After Z-Hour,KNOX,111,,"It's a lot like the house my mother's aunt has on Vancouver Island. An A-frame, with a loft above the living room that looks out over the garden.",
A-frame,2001,Ellie and the Shadow Man,GEE,137,,"They walked up to the A-frame, where Rain had made a banquet of rice and curried vegetables.",
A-frame,"Mar 15, 2003",Dominion Post,,F17,,"Another hut built in 1958 was blown down 10 years later. That led to an A-frame hut and then the present, somewhat bleak, structure in 1982.",
A-frame (pack),1988,"Hills, The",,6,,"The first tramping club was formed in 1919 and many more followed in the twenties. A hardy lot they must have been. Heavy leather boots studded with hobnails or clinkers on the soles, kidney-crusher' or A-frame packs, and canvasor cotton tents ... <i>Ibid.</i> 78 For instance [a past generation's] packs (or swags as somewould have been calling them) would be A-frame`kidney-bruiser, kidney-rotter, kidney-crusher' types with billies dangling off the back and tents lashed to the outside.",
A-tent,1898,Reminiscences and Experiences,MEREDITH,14,,"The Canterbury Settlement was just being formed [in 1850]. I think the fifth immigrant ship had just arrived, and most of the immigrants were clustered about the shore of Lyttelton Harbour, many of them in little A tents, some ofwhich were improvised with blankets.",
A.C.,"Sep 3, 1889",Chudleigh Diary,,367,,"In Wellington. It is settled that Major Gudgeon, a sargeant and six A.C. [Richards's note: Artillery Corps] go to the Chathams ... to run in the Te Whiti Maoris.",Poss. abbrev. of Artillery Corps. (The Armed Constabulary was integrated into a Police Force in 1886: but phs Chudleigh is keeping to an old familiar term.) Quote from 1950 edition.
A.C.,Jun 2002,NZ Memories,,No. 36: 58,,"With the creation of the New Zealand Constbulary Force in early 1877, the A.C. Force ceased to exist.",
A.C.,1888,Geysers and Gazers,WILLIS,6,,"... a glimpse of one of the old A.C. blockhouses in the distance, a remnant of old times.",
A.C.,1916,Soldiering in NZ,GASCOYNE,116,,"We, the 6th and 7th divisions, marched on the 13th [186?] for the road camp ... There was no reason for marching in such bad weather, but in those days the A.C. Force were supposed to be weather-proof, and to act when required as if they were bullet-proof.",
A.C.,1922,"NZ Wars, The",COWAN,2/261,,Tu-Patea pointed out ... the place where the body of the A.C. man was eaten ...,1983 edition
A.C.,1935,Hero Stories of NZ,,135,,"There were two Beamish brothers, who had only joined the A.C. Force a few months before the fight. <i>Ibid.</i> 176 There were two Beamish brothers, who had only joined the A.C. Force a few months before the fight.",
A.C.,1964,Settlers in Depression,NORRIS,27,,"With the transfer of the Armed Constabulary headquarters from Hamilton, this building, with much else of the A.C. buildings, was removed to Cambridge.",
A.C.,"Oct 26, 1972",Dominion,,13/3,,"Built from pit-sawn timber sawn at Opepe, the hotel was originally the A.C. wet canteen. It was first built there about 1870. ... The A.C. Baths, off Spa Road, mark the spot where tired members would bathe in the hot thermal stream from huts erected ... in 1889.",
A.C.,"Jul 26, 1862",Chudleigh Diary,,,,We struck the river opposite the A.C. house and came out 5 miles up the stream. Cooper and I had a swim and we were always in a state of bob.,1950 edition
A.C.,Jun 1999,North & South,,130,,"Those brooding volcanoes, the scalding sand felt at lake's edge, the hot water swims at the A.C. Baths and the omnipresent pumice were all daily reminders you were on a volcanic plateau.",
A.C.,1888,Round about NZ,PAYTON,143,,"Whom or whatever the A.C. (as they are generally called) were going to blow up I didn't enquire,but to my unscientific mind there seemed enough [dynamite] to start a small eruption.",
A.C.,"Sep 24, 1904",NZ Observer,,4,,At that time he was a member of the A.C. Force.,
A.C.,"Mar 26, 1887",Auckland Weekly News,,8,,The whole was constructed for or by the A.C. Force when in Taupo.,
A.C.,"Mar 28, 1885",Wairarapa Daily,,2,,Before the Native Minister removed the A.C.'s there was every chance of starting a butter and cheese factory at Pungarehu.,
A.C.,"Mar 28, 1879",Chudleigh Diary,,277,,"At the [Wellington] wharf a steamer was filling up with A.C. to go to Waimate, a Maori outbreak being imminent.",1950 edition
A.C.,1895,Forty Thousand Miles Over Land and Water,MRS VINCENT,106,,There are about fifteen of these A.C. stationed [in Auckland].,
A.C.,1895,Diary of Jonathan Roberts,,14,,If you darted straight among a number of private citizens the A.C.'s couldn't use their arms.,
A.C.,1935,Hero Stories of NZ,,138,,"And then the lads in blue, sixty of them (No. 5 Division, A.C.) came up at the double, with fixed bayonets.",
A.C.,"Jun 14, 1879",Auckland Weekly News,,15,,"A number of bedrooms, in which the A.C. were quartered. were at the same end of the building.",
A.C.,"Apr 24, 1862",Chudleigh Diary,,,,Had tea at an A.C. [a frequent use in the diary],1950 edition
A.C.,"Mar 28, 1879",Chudleigh Diary,,277,,"At the [Wellington] wharf a steamer was filling up with A.C. to go to Waimate, a Maori outbreak being imminent.",
A.C.,1885,Forty Thousand Miles Over Land and Water,VINCENT,106,,There are about fifteen of these A.C. stationed [in Auckland].,
A.C.,1888,Round about NZ,PAYTON,143,,"Whom or what the A.C. (as they are generally called) were going to blow up [in the Waikato], I didn't inquire.",
A.C.,1895,Diary of Jonathan Roberts,,14,,If you darted straight among a number of private citizens the A.C.'s couldn't use their arms.,
A.C.,1935,Hero Stories of NZ,COWAN,138,,"And then the lads in blue, sixty of them (No. 5 Division, A.C.) came up at the double, with fixed bayonets.",
A1 milk,"May 29, 2003",Dominion,,A9,,"[Advt] All of the regular milk we drink in NZ is a mix of A1 and A2 milk (about 70% A1 amd 30%A2), depending on the herds... It is only in the highly developed, intensively bred western herds that this incidence of A1 cows producing A1 protein in the milk has occurred - a genetic mutation following domestication.",
A2 animal,"Nov 22, 2002",Dominion Post,,C2,,About 30 per cent of New Zealand Friesian cows are pure A2 animals.,
A2 corporation,"Jun 20, 2005",NZ Farmers' Weekly,,20,,"A2 Corporation, the A2 milk proprietary business, is going back to its shareholders for another $5 million, just 15 months after its last major capital raising.",
A2 cow,"Oct 12, 2006",Dominion Post,,D4,,"Ridge Cream is made from the milk of certified A2 cows, with naturally occurring maximums of the protein betacasein.",
A2 milk,"Aug 27, 2003",Dominion Post,,C1,,"The supply of A2 milk in Australia and New Zealand was small, but growing.",
A2 milk,"May 17, 2003",Listener (New Zealand Listener),,19,,"Imagine if drinking a glass of milk a day was enough to ward off heart disease in later life. But only a particular kind of milk known as A2. [20]I'm not saying there's nothing in the A2 story... What I am saying, right now it is mischievous to say that A1 is bad for you or conversely to say that A2 is good for you, because the evidence is pretty well non-existent."" ...he fed A1 and A2 milk to mice and found that those on a diet of ordinary milk didn't get diabetes while many of those on a diet or ordinary milk did.",
A2 milk,"Nov 22, 2002",Dominion Post,,C2,,"The likely arrival of A2 milk on store shelves before Christmas will be the culmination of eight years of work for Corrn McLachlan... The exact launch date of A2 is not yet known, as processors who will produce the milk under licence to A2 are still finalising supply arrangements.",
A2 milk,"Apr 29, 2003",Dominion Post,,C1,,"[Hdg] Capital misses out on new A2 milk. Wellingtonians will miss out on new A2 milk in their supermarkets, for now at least... A2 Corp's founder and chief executive Corran McLachlin said it had been a struggle to get A2 on the market.",
A2 milk,"May 18, 2003",Sunday Star Times,,A10,,"[Advt] All of the regular milk we drink in NZ is a mix of A1 and A2 milk (about 70% A1 and 30% A2, depending on the herd). A1 and A2 refer to two different proteins in milk... Fonterra applied for a worldwide patent in September 2001 claiming that A1 may induce or aggravate neurological and mental disorders such as autism and Aspergers syndrome.",
A2 milk,"Nov 22, 2002",Dominion Post,,C2,,The likely arrival of A2 milk on store shelves before Christmas will be the culmination of eight years of work .. though the big consumer products manufacturer still has a licence for A2 milk.,
A2 milk,"May 28, 2003",Dominion Post,,C11,,"The Commerce Commission will have a closer look at complaints by Fonterra over the rival alternative milk A2... Fonterra has said that claims by A2 milk marketeer A2 Corporation about the ""dangers"" of mainstream A1 milk were false and misleading, and that A2 products contained more A1 milk than disclosed in the products... A2 milk contains A2 beta casein and has been offered in supermarkets at a premium price since last month.",
A2 milk,"May 29, 2003",Dominion,,A9,,"[Advt] Broadly speaking, all traditional breeds of cows, buffalo, goats and sheep produce milk that can be defined as A2 milk... Therefore A2 milk can be termed the ""original"" milk, as nature intended.",
A2 milk,"Nov 22, 2005",Whakatane Beacon,,7,,"'A2 milk may potentially offer a better quality of life, which is particularly relevant to the Cook Islands where diabetes is a major health issue.'",
Aaron's beard,1961,Flora NZ,MARTIN,59,,The Usneas are sometimes termed AARON'S BEARDLICHENS.,Original edition 1929
AB,"Aug 19, 1999",City Voice,,15,,"Adidas could not have chosen a better time to sponsor the Abs, but ""black is thicker than blood.""",
AB,"Aug 8, 1999",Sunday Star Times,,B4,,[Hdg] ABs turnaround good reason for Boks optimism.,
AB,"Oct 6, 1999",Dominion,,41,,[Hdg.] ABs have the goods.,
AB,"Nov 3, 1999",Independent Business Weekly,,24,,"The feeling is that if a brand has portrayed the ABs as winners there is a problem, but if the emphasis has been more on the Abs as rolemodels, it's not so bad.",
AB,"Nov 8, 1998",Sunday Star Times,,B2,,"We need to work on a few basics like tackling and getting body position right, otherwise the ABs will be done like a dogroll at the World Cup.",
AB,"Oct 11, 1999",Evening Post,,4,,I think it's time to pick an All Black team from the form shown by the talent still on display in the NPC while the real Abs are at the World Cup.,
AB,"Jul 9, 2002",Dominion Post,,D8,,"It's becoming increasingly fashionable to refer to them as ""the ABs"", especially among those on the outer circle of rugby who'd desperately like to be in the inner circle... Sport can sometimes be the theatre of the absurd and that would increase if the shortening craze caught on. The national cricket team would become known as the BCs, the netballers as the SFs, the soccer players as the AWs, the basketballers as the TBs.",Ron Palenski
AB,"Jul 18, 2002",Dominion Post,,B6,,It rather pleased me.. to see that at least one other person seems to share my utter distaste for the current trend to refer to the All Blacks as ABs.,
AB,"Aug 30, 2000",Norwester,,2,,"[Hdg] Are the ABs becoming the ARs? Perhaps the All Blacks, aka the Abs, should be more appropriately named the Ars, also the Also Rans.",
AB,"Feb 24, 2011",Rugby News,,11,,He wants his AB's jersey back and he wants it bad.,
AB,1988,"Dictionary of Kiwi Slang, A",McGILL,9,,"AB a woman's period, short for `Annie Brown'; eg `I'll have to cry off tennis today, Maureen. Old AB's visiting.' [Shepard]",
Ab,Jun 2004,North & South,,85,,"Abs were the ubiquitous backbone of New Zealand rail when I was a child, they were the workhorses and were everywhere and are precious because they are so much part of New Zealand's rail heritage.",
AB,"Oct 17, 1970",NZ Dairy Exporter,,17,,"A week before AB starts, allow the marker bulls to run with the herd.",
AB,"May 2, 2002",Taranaki Daily News,,18,,"Dairy Insight will want at least $10, AB, herd-testing, shed power, shed expenses and animal health will take out the best part of $100 [per cow] ...",
AB,"Oct 31, 2002",Opunake and Coastal News,,14,,With most rotaries if you want to do AB straight after milking you have to close the plant down. An extra water gland means you can put the water through whilst the platform is going and do AB at the same time ...,
AB man,Oct 1970,NZ Dairy Exporter,,14,,"They're just a mob of cows, but each one must be an individual to the AB man and the farmer.",
Abbotsford mudstone,Jul 1967,Geological Society of NZ Newsletter,,23/8,,"It is hardly necessary to say that for almost all readers, it is much more important to know whether a certain area is underlain by say Abbotsford Mudstone or Caversham Sandstone, than it is to know the stage or series in the New Zealand time-stratigraphic system of nomenclature.",
ABC,"Jul 1, 1911",NZ Truth,,6,,... he knew that Scott and Martindale were A.B.C.; he had seen A.B.C. on their double boards at the races. ... A likely symbol for bookmakers to have? - Yes. It might be `All Bets Cash?' - Yes.,
ABC,"Aug 26, 1911",NZ Truth,,6,,His Worship: How do you know that `ABC' means `All Bets Cash?' Chief Detective Broberg: Mr. Wilford probably intends to call evidence on the point.,
ABC,"Oct 29, 1999",Dominion,,21,,It's enough to make you want to join the ABC (Another Bloody Chardonnay) brigade.,
ABC,"Feb 23, 2002",Dominion Weekend Magazine,,7,,"But what members of the ABC (Another Bloody Chardonnay) Club tend to overlook is that an astonishing number of those we do produce are, as Mr Simic suggests, very smart wines.",
ABC,Aug 2007,North & South,,119,,"Hudson is an ABC (""anything but chardonnay"") girl when it comes to everyday drinking ...",
ABC,"Apr 27, 2002",Listener (New Zealand Listener),,44,,Now we have the ABC drinkers: anything but chardonnay.,
ABC,"Sep 21, 2002",Dominion Post,,F7,,"Pinot gris' sassy little sister, pinot blanc, waits in the wings as the next ""ABC"" (anything but chardonnay) variety to hammer away at queen chardonnay's foundations.",
Abdul,Dec 1916,Roll Call,,6,,"Some stole away for a few minutes to visit the grave of a comrade for the last time, and to pencil in again his name on that little rough wooden cross; others thought of home, while the more hilarious ones wrote polite notes for Abdul and left them in dug-outs, thanking him for being a gentleman and a fair fighter.",
Abdul,1967,Shanties,BAILEY & ROTH,115,,"Old Abdul under cover was as cunning as a rat;/ As yet we'd done no shootin' - saw nothin' to shoot at,/ Till a Turkey popped his head up; that head he ne'er withdrew,/For a rifle pinged...",Original dates from 1915-1918
Abdul,1916,"Anzac Book, The",BEAN (ed),48,,"A real Abdul 'ad come up this time, and it wasn't no bloomin' donkey, either. ... one more bloomin' Abdul 'ad gone to join 'is Prophet.",E.A.M.W. 'The Dag'
Abdul,"Jul 1, 1918",Quick March,,11,,"All `old inhabitants' of Gallipoli will remember the armistice in May, 1915 ... Now, Abdul had a plentiful supply of bread, which we sadly lacked ...",
Abdul,"Aug 1, 1918",Quick March,,11,,"THE N.Z. `CAMEL CUP.' ... While back at the base,resting after chasing Abdul across the Jordan, we organised a Sports Meeting.",
Abdul,1938,Nor the Years Condemn,HYDE,167,,"`Fred, [168] remember that big fat Abdul who used to chuck the privates out of Shepherd's [in Cairo, WW1]. ... All the boys said that Abdul must'a been a eunuch.",
Abdul,1944,NZEF Times,,"18, 8:4",,"`Igri, George' - for every `Wog' is George or Abdul, just as the private soldier is either George or Johnny to the `Wogs'",
Abdul,"Apr 2, 1986",Dominion,,10,,Heath Cartoon [An Arab holding a newspaper headlining `World Oil PricesPlummet' looks through the window of `ABDUL CARMART' at a Volkswagen],
aboard,1950,Otago Interval,WHITWORTH,48,,... specially when he had a few aboard.,
abolition,"Jan 3, 1865",Daily Southern Cross,,5,,"..to revise the constitution in order to meet the requirements of the altered circumstances of the people, by giving each island a separate parliament, and by the utter abolition of all Superintendents and Provincial Councils, which are the curse and hindrance to the prosperity of these islands, under the present ill-adapted constitution,..",
abolition,"Aug 2, 1875",Daily Southern Cross,,3,,"A private message from Wellington states that it is reported in Wellington that Mr R wood has seceded from the abolition party, although professing to be a strong abolitionist.",
abolition,"Nov 20, 1867",West Coast Times,,2,,Our scheme for the constitution and government of New Zealand is founded upon the entire abolition of the provinces as separate entities.,
abolition,"Nov 6, 1874",West Coast Times,,2,,"The resolutions for the abolition of the provinces have been before the country for nearly three months - since the 12th August..In Auckland, Taranaki, Wellington, Nelson, Westland,Canterbury, Otago, in short, in every province of New Zealand, resolutions in favor of a total abolition of the provinces have been carried by acclamation. At the last election that took place, the successful candidate was an abolitionist,..",
abolition,"Aug 21, 1866",Nelson Examiner,,4,,"He would have it understood that he was no provincialist, but that on the contrary, he was an advocate for their abolition and the establishment of one strong central government.",
abolition,"Apr 3, 1865",Daily Southern Cross,,6,,"Although I, with very many others, would advocate the entire abolition of Provincial Government, yet while it is to last, further separation seems both desirable and necessary.",
abolition,"Sep 7, 1864",NZ Spectator,,3,,"The enemies of Provincial institutions encouraged the formation of new provinces, in order to let the evils of the system be more generally felt and thus by the increase of what they believed to be bad in itself, lead to its final abolition.",
abolition,"Aug 2, 1875",Richmond-Atkinson Papers,,2 Aug 2/398 (A.S.,,The abolition policy ...[sic] embodied in the Abolition of Provinces Bill seems quite in the ascendant.,1960 edition
abolition,1947,"Story of Canterbury, The",REED,197,,"Canterbury ... was one of the provinces that favoured abolition, but, says Alan Mulgan, `the Canterbury abolitionists ... counted upon the province being left with its land fund after provincial government had gone.'",
abolition,2003,Penguin History of New Zealand,Michael King,210,,One of the functions of provincial governments...was the provision and support of schools. Abolition meant that this responsibility had to be taken over by central government.,
abolition,"May 3, 1867",Daily Southern Cross,,4,,"Now, that which is simply meant by the apparently rather uncouth expression of destruction, or abolition, of legislative provincialism, really amounts to no more than functional abridgement.",
abolitionist,"Apr 17, 1875",Otago Witness,,9,,"He was not opposed to the abolition of Provinces provided satisfactory terms could be made, but he was not an abolitionist at any price.",
abolitionist,"Jun 23, 1875",Evening Post,,2,,".. at next general election he will, if necessary, leave Timaru, which is considered certain to return an Abolitionist, and contest a seat with one of the leading members of the Provincialist party.",
abolitionist,"Nov 6, 1874",West Coast Times,,2,,"The resolutions for the abolition of the provinces have been before the country for nearly three months - since the 12th August..In Auckland, Taranaki, Wellington, Nelson, Westland, Canterbury, Otago, in short, in every province in New Zealand, resolutions in favor of a total abolition of the provinces have been carried by acclamation. At the last election that took place, the successful candidate was an abolitionist.",
abolitionist,1876,Address to the People of Otago,MACANDREW,,,[Applied as a parochial insult to Vogel and his supporters of the abolition of Provincial Councils. get cit.],
abolitionist,1947,"Story of Canterbury, The",,197,,"Canterbury ... was one of the provinces that favoured abolition, but, says Alan Mulgan, `the Canterbury abolitionists ... counted upon the province being left with its land fund after provincial government had gone.'",
abolitionist,"Jul 24, 1873",Waikato Times,,2,,At the same time my humble advice to the electors (of the out-districts in particular) is to go in for a provincial abolitionist.,
abolitionist,"Aug 2, 1875",Daily Southern Cross,,3,,"A private message from Wellington states that it is reported in Wellington that Mr R Wood has seceded from the abolition party, although professing to be a strong abolitionist.",
aboriginal,"May 5, 1845",Selected Documents,RUTHERFORD,12,,"It is impossible to reconcile the missionary system with that of the Company. ... The avowed object of the missionaries has been to prevent colonization, to preserve the nationality of the New Zealanders, ... and to maintain their exclusive property in the whole soil of the islands. Our system ... was ... to encourage the settlement of European colonists, and to turn to acount the peculiar facilities which the aboriginal race of New Zealand seem to possess for intermixture andamalgamation with the European population.",Lord Ingestre to Lord Stanley in Rutherfor 1949
aboriginal,1851,Southern Districts of NZ,SHORTLAND,40,,"The same opinion has latterly been more widely circulated, and the ultimate extinction of the Aboriginal race is now contemplated by many as a matter of certainty.",
aboriginal,"Feb 26, 1853",NZ Government Gazette,,,,"In investigating agencies likely to affect the increase of the Aboriginal race, ...","6/6/36 (Report of George Rees, ColonialSurgeon)"
aboriginal,1848,"Handbook for New Zealand, The",WAKEFIELD,53,,"While the two Chiefs were at Cambridge, Professor Lee, from their pronunciation, reduced the Maori, or aboriginal language, into a written one, and composed a grammar and dictionary of it.",
aboriginal,"Nov 16, 1840",Selected Documents,,8,,"Provided always, that nothing in these our letters patent contained shall affect ... the rights of any aboriginal natives of the said colony of New Zealand to the actual occupation or enjoyment in their own persons, or in the persons of their descendants, of any lands in the said colony now actually occupied or enjoyed by such natives.",1949 EDITION
aboriginal,"Sep 29, 1858",Selected Documents,,104.1,,"During the session of the General Assembly, which has just closed, the following measures, on subjects specially affecting the aboriginal natives of New Zealand, have passed both Houses:- ... 5. The Native Schools Act.",
aboriginal,"Oct 26, 1844",Nelson Examiner,,4,,"[Came into operation July 16, 1844.] Preamble. - Whereas it is greatly to be desired that the whole aboriginal native population of these islands, in their relations and dealings amongst themselves, be brought to yield a ready obedience to the laws and customs of England ...",
aboriginal,"Jul 30, 1841",NZ Gazette,,1,,"Gentlemen, - We have a solemn and important duty to perform: by our means, conflicting interests are to be reconciled; harmony and tranquility established, and measures are to be adopted for improving the condition and elevating the character of the Aboriginal inhabitants.",
aboriginal,"Mar 15, 1839",Speeches & Documents,SIR JAMES STEPHENS,9,,... that calamity [of caste] would prevail between the European and the Aboriginal Colonist ... .,
aboriginal,"Dec 1, 1899",Hawera & Normanby Star,,2,,The well-being of the noble race of living aboriginals in our midst demands that the truth should be spoken.,
aboriginal,"Apr 5, 1879",Auckland Weekly News,,21,,"The aboriginal took the note, departed, but did not deliver it to the sergeant.",
aboriginal,1844,Hocken Contributions,MONRO,247,,"Our aboriginals at length consented to proceed with us on being paid for the work they had already done, and we set off to make our way by the beach to Molyneux Bay.",Monro Notes of a Journey (Nelson Examiner July20 et seq.)
aboriginal,1874,"Narrative of Edward Crewe, The",BAINES,20,,Presently on my road to town I fell in with two Maories. I was sitting on a hill side in the [Auckland] Domain when up came my two Antipodean aboriginals who ... shook hands ...,
aboriginal,1913,Country Work,CARR,9,,"Auckland ... will provide work ... on account of the large area of unoccupied land, at present mainly held unused by the aboriginals.",
aboriginal,"Mar 11, 1924",Otago Witness,,60,,A (very) original address by an aboriginal G. and F.C.,
aboriginal native,"May 8, 1861",Nelson Examiner,,5,,"The expression ""aboriginal native"" shall include half-castes and other persons of mixed race, living as members of any native tribe, and all aboriginal inhabitants of any of the islands of the Pacific Ocean:",
aboriginal native,"Nov 16, 1840",Selected Documents,,8,,"Provided always, that nothing in these our letters patent contained shall affect ... the rights of any aboriginal natives of the said colony of New Zealand to the actual occupation or enjoyment in their own persons, or in the persons of their descendants, of any lands in the said colony now actually occupied or enjoyed by such natives",Charter for Erecting the Colony of NZ in 1949
aboriginal native,"Sep 29, 1858",Selected Documents,,104,,"During the session of the General Assembly, which has just closed, the following measures, on subjects specially affecting the aboriginal natives of New Zealand, have passed both Houses:- ... 5. The Native Schools Act.",Memorandum by Responsible Advisers on NativeAffairs. 1949 edition
Aboriginal Protection Society,Jun 1868,"Pioneer Missionary Among the Maoris, A",GRACE,193,,Could not the Aboriginal Protection Society send out a Missionary Lawyer?,1928 edition
Aboriginal Protector,1940,Centennial History of Rotorua,GIFFORD & WILLIAMS,129,,"The Aboriginal Protector went again to Otumoetai, but the natives cannot be persuaded to alter their views.",Quotes Brown (1843)
aborigine,1866,Chatham Islands,HUNT,29,,"The aborigines term themselves Moriori, their conquerors still call them paraiwharas, or blackfellows.",
aborigine,1834,Extracts From a Journal,McDONNELL,14-15,,New Zealanders do not drink. The aborigines are rapidly emerging from their [15] pristine barbarism.,1979 edition
aborigine,"Mar 15, 1839",Speeches & Documents,,8,,"2nd. I hold that the two cardinal points to be kept in view in establishing a regular Colony in New Zealand are, first, the protection of the Aborigines",
aborigine,"Feb 6, 1840",Treaty of Waitangi,,,,... a functionary properly authorised to treat with the Aborigines of New Zealand for the recognition of Her majesty's Sovereign authority over the whole or any part of those islands ...,
aborigine,1840,Manners & Customs of the NZers,POLACK,1 : 11,,The origin of the aborigines is variously accounted for even by themselves.,
aborigine,"Feb 20, 1840",GBPP,HOBSON,13,,Other grounds of quarrel between the Europeans and Aborigines ... are equally likely to produce mischief; ... The natives will not hesitate to shoot ... cattle that trespass.,to Normanby
aborigine,"Apr 15, 1843",Early Victorian NZ,MILLER,47,,"... Colonel Wakefield later wrote that he had sought `by gentle and authorized compulsion, to save the Aborigines in spite of themselves from the destruction which has overtaken all savage tribes who have lived at enmity with foreign settlers on their soil'.",Col. Wakefield to Secretary: NZ Company Papers 3/3 in 1958
aborigine,1844,Travels in NZ,MARJORIBANKS,70,,"The Aborigines.- the amount of the native population, owing to wars and various other causes, has been gradually decreasing.",
aborigine,1844,NZ Journal,WILLIAMS,65,,"(aborigines, Mauries so-called) ...",1956 edition
aborigine,1851,Southern Districts of NZ,SHORTLAND,,,[The tale] is dressed up ... to make an impression on the minds of European settlers anything but favourable to the Aborigines.,
