Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
nabu,1949,Dictionary of Slang Addenda,PARTRIDGE,1116,,"Nabu; sabu; tabu; Non-Adjustable Balls-Up; Self-Adjusting Balls-Up; Typical Army Balls-Up: Army, esp. among New Zealander's and Australians in N. Africa: 1940-3 (J.H. Fullerton, TroopTarget, 1943.)",
NAC,Oct 1952,NZ Geographer,,158,,NAC has a monopoly of internal scheduled passenger and mail transport by air ...,Bishop
NAC,"Oct 15, 1954",Evening Post,,6,,Away For The Long Weekend BOOKINGS HEAVY ... National Airways will be making hundreds of flights in its busiest Labour weekend ever this year. N.A.C.'s bookings were heavy ...,
NAC,"May 5, 2001",Listener (New Zealand Listener),,60,,"In this case the tumultuous history of the National Airways Corporation (NAC), so lovingly described as ""the wings of the nation"", has instead poked behind the political curtain... NAC was.. the first state-owned enterprise... Some will remember NAC for its crackers and cheese.",
NAC,"Aug 14, 1968",Evening Post,,20,,NAC supports in principle the ultimatedevelopment of a diversionary airport inthe Wellington district.,
NAC,1991,"Lovely Day Tomorrow, A",KEITH,52,,"By 1948, NAC could advertise that it hadcarried 187,000 passengers on its 12,743kilometres of network air routes.",
NAC,"Oct 13, 2001",Listener (New Zealand Listener),,32,,"Her uncle worked with NAC, Air New Zealand's predecessor.",
naerere,1867,Handbook NZ Flora (List of Names),HOOKER,766,,"Nae[acute]r[acute]ore[acute], Middle Island, <i>D'Urville, Scleranthus biflorus. </i>",
NAFTA,1980,"Personal Kiwi-Yankee Dictionary, A",LELAND,69,,"N.A.F.T.A.: New Zealand-Australia, Free Trade Agreement.",
NAFTA,1982,Collins Concise English Dictionary,,747,,"NAFTA n. acronym for New Zealand, Australia Free Trade Agreement.",1986 NZPOD 498; 1985 Collins NZ Compact Dict. 323]
NAFTA,"Dec 12, 1987",Listener (New Zealand Listener),,11,,"It is important to remember that when the Closer Economic Relationship between Australia and New Zealand began to be aired about 10 years ago, the long-term goal was not only to come to terms with the cumbersome provisions of Nafta, but also to provide a basis of strength for an assault on world markets, including Asia.",
NAFTA,"Jun 1, 2004",Dominion Post,,B4,,"[hdg] Nafta paved the path. Derogatory remarks have been made recently about the benefits to New Zealand of Nafta (the 1966 New Zealand-Australia Free Trade Agreement), comparing it unfavourably with CER (the 1983 Closer Economic Relations agreement).",
nafu,"Jan 30, 1963",Dominion,,8,,"[`Infanteer' writes] Never was the phrase `She's right' used [in 1940-1944] ... to refer to a job badly done or done with a `couldn't-care-less' attitude. This was never necessary because in the Army we had other phrases to cover such contingencies when things did not go according to plan, such as NAFU and SAFU, the first being a non-adjusting fiasco, the second being a self-adjusting fiasco.",
nag,1978,"Elver, The",SUTHERLAND,43,,He and Dad will nag away for hours.,
nahinahi,1867,Handbook NZ Flora (List of Names),HOOKER,766,,"Nahinahi, <i>Lindsay. Convolvulus soldanella. </i>",
nahui,1969,Standard Common Names for Weeds,,51,,<i>nahui [s] Alternanthera denticulata</i> R.Br.,
nahui,1981,Weeds of Roadsides,TAYLOR,103,,NAHUI (<i>Alternanthera denticulata</i>) Small introduced herb ... It is scattered throughout the North Island in damp places ...,
nail,"Nov 25, 1933","Press, The",,15,,"But [shearers] also use a rhyming slang sometimes among themselves; say, `found a nail' for round the tail', `hutch' for `crutch', and so on. I have always meant to collect these terms but never have. (C.)",Acland Glossary
nail,1941,NZ Slang,BAKER,42,,"found a nail, [shearers'] rhyming slang for `round the tail'.",[OEDS2] P: 1096/1 B 1941 NZ.
nail in the boot,1981,Loughnan Glossary,LOUGHNAN,55,,nail in the boot: lame (of an animal.) Usually an auctioneer's euphemism for footrot.,
nailrod,1875,Adventuring in Maoriland in the Seventies,MEREDITH,125,1935,"Well, the fact is ... I want to enjoy the aroma as well as the smoke [of the cigar], and if it gets mixed with that of the nail-rod you fellows are smoking I shall miss it.",
nailrod,"Nov 8, 1886",NZ Herald,,7/3,,(OED) Nailrod and 1lb bars ... with a full assortment of havana ... Cigars.,
nailrod,1929,Whitcombe's Etym. Dict. Aust-NZ Suppl.,,8,,"nailrod n. coarse, dark tobacco smoked by bushmen. [from shape of plug]",
nailrod,1937,Dictionary of Slang,PARTRIDGE,549,,"Nail-rod or Nailrod. 1. orig. (ca 1885) a stick of `Two Seas' tobacco; obsolet. by 1915. from the shape (Morris) 2. Hence (- 1896), any coarse, esp. if dark, stick of tobacco; ob. by 1915, [obsolete] by 1925. Both senses, New Zealand and then Australian. The New Zealand Herald, Nov. 8, 1886",
nailrod,"Apr 2, 1938","Press, The",,18,,.. a `nailrod' was a double finger of tobacco; `digger' was a familiar greeting of the 50's; ...,McNab NZ Slang
nailrod,1968,NZ Contemp. Dict. Suppl. (Collins),,13,,"nailrod n. coarse, dark tobacco smoked by bushmen. (O.E.D.); Morris 1896 H. Lawson; AC1890",
nailrod,"Sep 27, 1850",Daily Southern Cross,,2,,<i>On Sale by the Undersigned</i> .. 90 cases Cavendish and Nailrod Tobacco ...,
nailrod,"Jul 6, 1860",Daily Southern Cross,,2,,"S. COCHRANE, BROTHER & CO. Will Sell at their Stores .. 1 half-tierce Fine Nailrod Tobacco ..",
nailrod,"May 22, 1891",Grey River Argus,,3,,"DUNCAN McLEAN, BOUNDARY STREET, HAS FOR SALE .. TOBACCOS - Best brands, American Navy, Nailrod, and Aromatic ...",
nailrod,"Oct 12, 1907",Manawatu Standard,,9,,"And then for those who smoke a stick of ""nailrod"" per week is allowed, and every day for quarter of an hour after dinner incense at the shrine of My Lady Nicotine is permitted to be burned.",
NAIT,"Jul 2, 2012",NZ Farmers' Weekly,,24,,"To enable animals to be traced, people in charge of cattle need to register with NAIT, tag and register their stock, and record when animals move off-farm.",
NAIT,"Jun 19, 2008",Daily News,,A15,,"Some key features of NAIT: * Properties associated with cattle and deer (farms, saleyards, meat processors, etc) will need to be registered on NAIT. * Farmers, transporters, processors, saleyards and other parties will need to record some new information about animals to meet NAIT purposes.",
NAIT,"Jul 3, 2012",Rural News,,15,,"Animals now need to be registered with NAIT within one week of being tagged .. to meet your NAIT obligations you need to: get a NAIT number, Tag your animals, Register your animals with NAIT ...",
Nakahi,"Mar 1, 2003",Dominion Post,,A5,,"Heke became Ngapuhi paramount chief and developed a religion, Nakahi, based on the Old Testament.",
Naki,"Aug 30, 2005",Whakatane Beacon,,10,,"After two big defeats against Otago and Canterbury, Steamers' captain Wayne Ormond said he was happy to take the victory against a ""Naki"" side that never took a backward step.",
Naki,"Feb 13, 2006",Dominion Post,,D10,,[heading] <b>Heat on 'Naki crowd to front</b> THE pressure will be on the people of Taranaki as much as it is on the Hurricanes this week...,
"Naki ('Naki, the Naki)","Sep 15, 2002",Sunday Star Times,,B6,,[Hdg] Slack Naki out to regain some flash.,
"Naki ('Naki, the Naki)","Apr 29, 2003",Dominion Post,,A12,,".. (if you're lucky - the mountain does briefly reveal herself on her last day in ""the Naki"", before retreating behind cloud again).",
"Naki ('Naki, the Naki)","Jan 21, 2004",Capital Times,,10,,"The ""plot"" has Tom Cruise captured by samurai and held in a picturesque village high in the 'naki.",
"Naki ('Naki, the Naki)",2008,"Six Pack 3, The",Geary,118,,Gary had to get out of the Naki before he did something stupid.,
"Naki ('Naki, the Naki)","Jan 25, 2003",Listener (New Zealand Listener),,19,,.. poor Tom [Cruise] might find it difficult to truly get to know the Naki.,
"Naki ('Naki, the Naki)","Jul 6, 2003",Sunday (Sunday Star Times Magazine),,17,,The Naki chaps barracked for the Blues when they beat the Crusaders this season.,
"Naki ('Naki, the Naki)","Apr 24, 2002",Capital Times,,8,,"He's won <i>Pulp Comedy's</i> New Faces award, has his sights set on the Billy T award, and he's from the 'naki - where they close the pubs early for <i>Shortland Street.</i>.",
"Naki ('Naki, the Naki)","Sep 10, 2004",Dominion Post  Sport & RaceForm,,3,,"I left Naki pursuing my law and came to Wellington for that reason, it wasn't really rugby-related.",
"Naki ('Naki, the Naki)","Aug 18, 2002",Sunday Star Times,,B3,,[Hdg] Mepi magic does trick for the 'Naki... So clearly there are no Eden Park heebie-jeebies for the men of the 'Naki.,
"Naki ('Naki, the Naki)","Apr 30, 2003",Capital Times,,4,,"The site offers free videos of the 'Naki Yogis in action, plus pages of them in various poses with descriptions of how to contort.",
"Naki ('Naki, the Naki)","Nov 6, 2004",Dominion Post,,D8,,"I don't recall Taranaki being known as ""The Naki"" before Devlin came along, trainspotting took on a whole new meaning when he used it (but then, he may have nicked it from someone else); and the Cake Tin might not have been Devlin's original phrase, but if it wasn't, it should have been.",
"Naki ('Naki, the Naki)","May 17, 2003",Listener (New Zealand Listener),,26,,It's day three of the inaugural World Masters Surf Titles and the 'Naki is firing.,
"Naki ('Naki, the Naki)","Dec 3, 2002",Dominion Post,,B4,,"According to a Diary spy, [Tom] Cruise will have a flood of bottled water in tow when he arrives here to film <i>The Last Samurai</i> in Taranaki early next year. Perhaps he has heard dark tales of ""something in the water"" in The 'Naki?",
"Naki ('Naki, the Naki)","Nov 8, 2001",TV2,,,,She's just a chick from the 'Naki.,<i>Shortland Street</i>
"Naki ('Naki, the Naki)","May 26, 2001",Listener (New Zealand Listener),,21,,"One barman tells me it's because the kids in the 'Naki like Hard House, and Havoc's tunes might be a bit soft.",
"Naki ('Naki, the Naki)","Jun 6, 2004",Sunday Times (NZ),,B4,,[Hdg] Six of the best as 'Naki All Black fan gets to milk it.,
"Naki ('Naki, the Naki)","Sep 26, 2004",Sunday Star Times,,B1,,[Hdg] 'Naki knackered.,
Nakiwood,"Jul 6, 2003",Sunday (Sunday Star Times Magazine),,16,,"[Hdg] Nakiwood has fled in Tom Cruise's jet, allowing the province's natural stars back into the limelight... Well, yes, but the Hollywood version was chopped well before Nakiwood Tom jumped back on his Lear jet and headed out into public.",
Nakiwood,"Dec 13, 2003",Listener (New Zealand Listener),,15,,"Try suggesting to Nakiwood locals that <i>The Last Samurai</i>'s economic benefit to them might be arguable, and you've lost a vote.",
Nakiwood,"Jan 25, 2003",Listener (New Zealand Listener),,4,,"""The inspection of animal flesh seems an inescapable royal duty""... In Taranaki - sorry, Nakiwood - Tom Cruise will be lucky to avoid it. <i>Ibid.</i> 18 New signs on the outskirts of New Plymouth these days say, ""Welcome to Nakiwood"", much-needed light relief from older billboards that monitor the province's facial-eczema-risk level. <i>Ibid.</i> 21 ""NAKIWOOD!"" yelled the sign on SH3. ""Money!"" yelled landlords on other roads.",
Nakiwood,"Jun 14, 2003",Listener (New Zealand Listener),,33,,But right now he is enjoying a final coffee in Nakiwood.,
namu,Jul 1998,NZ Geographic,,No. 39/39,,"I think of the trees as old friends, and myself as a visiting <i>namu</i>, a [40]sandfly.",
namu,1843,Travels in NZ,DIEFFENBACH,2/290,,"Simulium ? Namu, or sand-fly. Polack, New Zeal., p.319. ... To some insect, of a genus allied to Simulium, is to be referred the New Zealand sand-fly alluded to in the following passage:- `A sort of little crane-flies (tipula alis incumbentibus) became remarkably troublesome during the bad weather. They were numerous in the skirts of the woods, not half so large as gnats or musketoes, and our sailors called them sand-flies. Their sting was extremely painful. . . . All, however, were not equally affected.' Forster, Voyage, ., pp. 135, 136. `The most mischievous animals (at Dusky Bay) are the small black sand-flies, which are very numerous, and so troublesome, that they exceed everything of the kind I ever met with: wherever they bite they cause a swelling ...' Cook, Voyage in Resolution and Adventure, i., p.99.",17?? Forster quoted in 1843 Dieffenbach Travels in NZ 2/290
namu,1817,New Zealand (various authors/titles),NICHOLAS,2/337,,A sand-fly Nammoo,
namu,1820,Grammar & Vocabulary of the Language of NZ,LEE & KENDALL,184,,"N|amu, s. A mosquitoe.",
namu,1835,Boultbee Journal,,109,1986,sandflies - nam|moo [namu],c1826-1827 list of Maori words in c1835 Boultbee Journal (1986) 109
namu,"Feb 25, 1833","Early Journals of Henry Williams, The",WILLIAMS,285,1961,[We] were most severely beset with <i>namus</i>; ... <i>Ibid.</i> 335 <i>Namus</i> and moschettos trying and vexatious.,
namu,1834,New Zealand (various authors/titles),MARKHAM,46,1963,"Fine and Moon light Nights I go and sleep in the Bush as the House is full of fleas, Mosquitoes and Sand flys or Nammouies [<i>namu</i>].",
namu,1838,New Zealand  (Polack),POLACK,1/233,,"... I was covered with the villainous kutus' [u-acute : sic], who have the <i> license </i>[sic] to crawl where they list among the natives; ... and the <i>namu</i>, or sand-fly, who never [234] leaves his victim until overgorged with blood, ...",
namu,"Mar 29, 1839",Journal,TAYLOR,2/78,,"One of the greatest pests ... is a small black fly called the namu, a sand fly, it is little larger than a flea but not only bites much sharper but so poisons the wound as to create a large lump and intolerable itching, ...",
namu,1840,Manners & Customs of the NZers,POLACK,1/126,,"fn It is the scourge of sand-flies (<i>namu</i>) and mosquitoes, (<i>waiwai-roa</i>).",
namu,1843,Travels in NZ,DIEFFENBACH,1/145,,"During the day a sandfly (ngamu), a tipula, is very troublesome in New Zealand, especially near the sea-shore; ...",
namu,1847,Savage Life,ANGAS,1/274,,"The women's limbs were anointed with <i>kokowai</i>, or red ochre and grease, to protect them from the attacks of the <i>namu</i>, a small species of sand-fly, the bite of which is peculiarly venemous and irritating. <i>Ibid.</i> 1/327 [Kokowai], mixed with oil, is also rubbed over the arms and legs to protect them from the merciless attacks of the <i>namu</i>, or sand-fly.",
namu,1862,Otago As It Is,WEKEY,67,,"Of insects the waeroa, or mosquito, I have seen in my room ... the <i>namu</i>, or black sand-fly, is troublesome in summer ...",
namu,1869,TrNZI,COLENSO,1/III/38,,"They sometimes rubbed the fresh juice of the Ngaio ... over their skin, to keep of the persecuting Namu (Sandfly)...",Botany of the North Island
namu,1922,"NZ Wars, The",COWAN,2/13,1983,"Their bare legs and arms might be covered with <i>namu</i> (sandflies), but they apparently did not feel their bites.",
namu,1946,Journal of the Polynesian Society,ANDERSEN,55/154,,"<i>namu</i>, a gregarious insect (Simulia australiensis), sandfly, a most pertinacious suicidal little bloodsucker which will suffer death rather than relinquish the feast.",Maori Words in English
namu,1946,Journal of the Polynesian Society,ANDERSEN,55/154,,"<i>namu</i>, a gregarious insect (Simulia australiensis), sandfly, a most pertinacious suicidal little bloodsucker which will suffer death rather than relinquish the feast.",Maori Words in English
namu,1981,Paparoas Guide,DENNIS,192,,<i>Sandflies (namu). </i>,
namu pounamu,1928,NZ Journal of Science & Technology,,9/290,,"Amongst the kelp-feeding fish ... the magnificent blue <i>Girella cyanea</i>, the namu poenamo of the Maoris, is conspicuous.",
nana,"Jul 10, 2005",Internet - see Notes,,,,"hey peeps was on my way home from a friends house last night and was in 1st gear accelerating and the revs just dropped and started missing quiet bad i could drive real softly and it would be sweet but any mid to hard acceleration it would just miss real bad???also the idle was real high,idling at just over 2grand???anyways i nanad home and had a look under the bonnet...",http://forums.skylinesdownunder.co.nz/showthread.php?s=&threadid=44973&goto=nextoldestAccessed 24/03/06. Date entered line one is date item was posted on site.
nana-nap,"Jun 15, 2005",Christchurch Star,,A5,,"<b>Tuesday, June 7</b> ... I really enjoy my nana-nap today and shortly after I awake Ruth and Abbi arrive with a DVD and yummy goodies to eat. ... <b>Thursday, June 9</b> ... I have an early nana-nap today because I have a 1:30 post-discharge assessment at Burwood.",
nancra,1841,Rambles in NZ,BIDWILL,27,1952,"It appears, however, that the very existence of these lakes is a mere matter of tradition, as none of the present generation have ever ascended to their shores, through fear of the nancras, or imaginary centipedes, or crocodiles (for it does not appear very clearly which is meant by the term), which inhabit the banks of all these inaccessible lakes, and with which even whole valleys are said to be so infested that it is impossible to get a native to visit them.",
Nandorian,"Jan 7, 2003",Dominion Post,,C1,,It helped that the laidback police were taking a decidedly Nandorian view of the dope smoke that clouded the tent city and wafted across the hill in front of the stage.,
nangers,"Aug 14, 2004",Dominion Post,,E6,,"...he particularly dislikes advertisements that patronise men, which he describes as ""a real kick in the nangers""...",
nani,1867,Handbook NZ Flora (List of Names),HOOKER,766,,"Nani, Lindsay. <i>Brassica campestris. </i>",
nanny goat,"May 21, 1963",NZ Truth,,19,,"The ice hockey gives me one, so I front at the nanny goat and see that it's paying a spot. nanny goat....the tote",
nanny state,"Oct 3, 1998",Listener (New Zealand Listener),,29,,It's curious that those who use the phrase 'nanny state' as an expletive are always those rich enough to afford nannies.,
nanny state,"Mar 5, 2001",Dominion,,2,,"She was able to explain to New Zealanders that they could not expect ""nanny state"" to accompany them around the globe.",
nanny state,"Oct 30, 2004",Listener (New Zealand Listener),,23,,"... let Maori keep their own tax money and decide for themselves how to get ahead, out of the brollie-shade of the nanny state.",
nanny state,"Dec 14, 1996",Listener (New Zealand Listener),,33,,"From July 1, 1997, NZF proposes that the nanny state should extract three percent of the total income of each adult...",
nanny state,"Nov 30, 1996",Listener (New Zealand Listener),,86,,"He's [sc. Lindsay Perigo] back, and he's talking about cars. Ain't no one gonna stop him! Least of all the nanny state!",
nanny state,"Mar 22, 2003",Listener (New Zealand Listener),,22,,"The scourge of the nanny state, Act's Muriel Newman, was quick to climb into the debate with her oft-stated view that Maori are being destroyed by welfare.",
nanny state,"Jul 28, 2003",Dominion Post,,B5,,"For a right-wing politician who didn't plan to serve more than four terms, Maurice Williamson is proving strangely reluctant to sever his ties with nanny state.",
nanny state,"Oct 3, 1998",Listener (New Zealand Listener),,29,,It's curious that those who use the phrase 'nanny state' as an expletive are always those rich enough to afford nannies.,
nannygai,1886,Handbook Fishes of NZ,SHERRIN,68,,"NANNYGAI (<i>Beryx affinis</i>). ... It is called in Sydney nannygai which is said by Mr. Hill to be derived from the aboriginal name of mura ngin a gai, whatever that may mean. Among the early colonists it used also to be called `mother nan a di,' probably a corruption of the native name.",
nannygai,1982,Collins Guide,AYLING,177,1984,"GOLDEN SNAPPER <i>Centroberyx affinis (Trachichthodes affinis</i>) (Nannygai, red snapper, koarea) ... In spite of its name the golden snapper is not related to the true snapper and is in fact more similar to the roughys. ... Schools of golden snapper often move out over open sand flats ... and are then regularly caught in bottom trawls and sold as red fish.",
nannygai,"Jul 23, 1986",Codes for Species in NZ Waters,,,,"[species name] red snapper .. [scientific name] <i>Centroberyx affinis</i> .. [other name(s)] golden snapper, nannygai, redfish",
nannygai,1987,Fishes: A Bibliography,PAUL et al.,,,[index to common names 283-293] nannygai 1015,
nanti palaver,1879,Spangles and Sawdust,WHITWORTH,4,,"`Nanti palaver,' said the guv'nor, who was a Frenchman ... [fn] Shut up.",
nanti palaver,1970,Stewart Islanders,SANSOM,23,,,
Nantucket sleigh-ride,1970,Stewart Islanders,SANSOM,23,,"The wonder was that the dinghy hadn't been towed out to sea by the [harpooned] whale, what the whalemen called `a Nantucket sleigh-ride'.",
nanua,1886,Handbook Fishes of NZ,SHERRIN,18,,"EHOUHOUNAMU (<i>Chilodactylus spectabilis</i>). ... [19] Dr. Hector says it is common near the East Cape, and is called by the Natives ehouhounamu or nanua. The family to which this fish belongs - the <i>Cirrhitidae</i> - contains the hiwi-hiwi, the tarakihi, the moki, the trumpeter, and the porae, most of which are well-known fish, and stand, as it were, sponsors of its belonging to a good parentage. The same fish is found in Tasmania, where it is call the `carp,'",
nanua,Jun 1921,NZ Journal of Science & Technology,,IV/.116,,CHIRONEMUS SPECTABILIS (Hutton). <i>Maratea; Nanua</i>. A fish common in the Auckland market. ... Distribution: North Island coasts (rare south of Bay of Plenty).,Phillipps Notes on the Edible Fishes
nanua,1927,Bibliography of NZ Fishes,PHILLIPPS,38,1971,<i>Chironemus spectabilis</i> Hutton. RED MOKI; NANUA.,
nanua,1926,TrNZI,,58/618,,"It is also famous for nanua, which are at their best in March, but-after that month lose condition. The nanua (<i>Chironemus spectabilis</i>) may also be caught.",Buck
nanua,1929,Fishing Methods,BEST,43,,"The following fish were caught with hook and line: araara, maomao, moki, mango, ngoiro, pakirikiri, kahawai, tamure, tarakihi, and warehou. The kanae, kehe, kopipiro, moho, nanu and other species were taken by net... The kehe, nanua, and kopipiro, are believed by the Maori to live on vegetable matter,...",
nanua,1956,NZ Fishes: An Identification Guide,GRAHAM,253,2nd,RED MOKI (NANUA) <i>Chironemus spectabilis</i> Hutton,
nanua,1957,Sea Anglers' Fishes of NZ,PARROTT,118,,"THE RED MOKI <i>Chironemus spectabilis</i> (Hutton) ... Maori name: NANUA ... This is a northern species and is common around the Northern coasts of the North Island, and occurs rarely south of the Bay of Plenty.",
nanua,1966,Sea Anglers' Guide,DOOGUE & MORELAQND,251,,RED MOKI ... <i>Other names: Chironemus spectabilis</i>; banded morwong (Australia); nanua (Maori).,
nanua,1967,Marine Fishes,MORELAND,40,,RED MOKI [<i>Chironemus spectabilis</i>] ... known as banded morwong in Australia and by the Maori name nanua in some of New Zealand's northern areas.,
nanua,1967,"Animals of NZ, The",NATUSCH,222,,"The red moki or nanua, <i>C. spectabilis</i>, red above, orange below, increases north of Cook strait.",
nanua,1982,Collins Guide,AYLING,243,1984,"RED MOKI (Banded morwong, nanua) <i>Cheilodactylus spectabilis ... Coloration of the red moki is particularly distinctive with eight red-brown vertical stripes on the body and fins ... </i>",
nao,1867,Handbook NZ Flora (List of Names),HOOKER,766,,"Nao, <i>D'Urville. Linum monogynum. </i>",
nap,"Oct 18, 1989",Evening Post,,33,,"We ""special people"" had a good night out. We found that old-fashioned naps are better than throwaways - and a two-pinner is still more watertight than a one-pinner ...",
nap,"Feb 4, 1939",Auckland  Star,,2,,"LOST, Zip Bag containing lady's purse, money and baby's naps, between Lemington Rd. and Surrey Cres; reward - Return 41, Lemington Rd",
nap,1959,"Gun in My Hand, A",SLATTER,104,,Keeping kids off the flowers. Wiping up the pee on the floor. The stink of naps in the laundry.,
nap,1988,"Fools on the Hill, The",LAY,87,,"She shook her head, hugging the child to her. ... `Get me a dry nap, will you?' she said.",
nap the slap,1879,Spangles and Sawdust,WHITWORTH,8,,"Barnes was a pantaloon ... taught him a few pantalooning tricks - how to `nap the slap', how to take the jumps, and so on. [fn] [nap the slap] Catch the clown's backhanded blow, and make a sound as of a hit.",
napia,1966,Sea Anglers' Guide,DOOGUE & MORELAND,297,,"HAGFISH ... <i>Other names: Heptatretus cirrhatus</i>; blind eel; tuere, napia (Maori).",
napia,1967,Marine Fishes,MORELAND,30,,"HAGFISH [<i>Eptatretus cirrhatus</i>] ... Hagfish and blind eel are widely used alternative names, while the Maori tuere and napia are still in use.",
Napier lunch cake,1906,Tetaka Kai: A Book of Well Tried Recipes,,83,,NAPIER LUNCH CAKE ... butter ... sugar ... flour ... currants ... dried milk ... carbonate of soda ... vinegar ... Mix ... and bake ...,
Napier's boys,1859,"Story of New Zealand, The",THOMSON,2/188,,"... in 1855 Ahuriri was proclaimed a port of entry, ...; and a town ship was laid out, which was called Napier, in honour of the hero of Scinde, and the younger Ahuriri settlers gloried in being characterised as Napier's boys.",
Napierness,"Jun 1, 2001",Evening Post,,5,,"It's the story of a little boy whose brief encounters with a powerful grandmother create a sense of ""Napierness"" (""a compound of sterling silver serviette rings, the damask of napkins - or rather serviettes - and of EPNS cake forks, nestling in velvet""), as good an explanation as any for why that rough little seaport took a Hollywood-esque role in a Wells documentary about art deco... The book closes with reconciliations with parents and with place. Napierness lives on, for ""the past is always in the present, and, if it doesn't visibly exist, can be re-invented on the basis of the tiniest piece of existence"".",
Napoleon boots,1873,Wild Will Enderby,PYKE,1/ii/9,"1889,1974","His pants ... of blue dungaree, were carelessly tucked into Napoleon boots, once black, but now of the brown, brownest, and adorned with soiled red knee-caps, whereon were faintly depicted certain indefinite fragments of the `Bird of Freedom'.",
napoo,1917,New Zealand At the Front,,,,"NAPOO. - Army French for `finish.' <i>Ibid.</i> 165 W'en t'e t'ing napoo, t'e Maori Chief no say `Napoo'. He say, `T'e potata is cook ...'.",(Glossary) xiv
napoo,1970,Mussolini's Millions,LEE,90,,"`Nothing', Johnson admitted, `Napoo', said a First World War soldier. `Napoo, Napoo and more Napoo'.",
napoo,"Jan 30, 1918",Chronicles NZEF,,III/36 : 286,,"Another word used in general at theBritish front is ""napoo""... It is acurious construction from the French ""Iln'y en a plus"" which means ""There is notany more,"" and this is also how it isused - as for destroyed Ypres or Bapaumethey are ""napoo,"" Arras, ""presque napoo""- a subtle language, and if they stealsomeone's girl, it is ""Napoo all right.""",
nappy valley,"Feb 4, 2006",NZ Herald,,,,"Developed through the 1960s and 1970s, Glenfield has shaken off its old image as a boring, unsophisticated nappy valley for young families.",
nappy valley,"Jul 9, 2002",Dominion Post,,A4,,"The outer fringes of Ohariu-Belmont include the lifestyle blocks beyond Johnsonville and first-mortgage territory Newlands - the nappy-valley of Wellington, where pre-schoolers outnumber the national average.",
nappy valley,2000,Truckers: NZ Truckers on the Road,REDMOND,31,,"Greg grew up in Wainuiomata and jokingly refers to himself as Wainuiomartian. His former hometown was also once known as 'Nappy Valley', due to the large number of young families who settled there in the 1960s and 1970s.",
nappy valley,"Oct 25, 2003",Listener (New Zealand Listener),,94,,After a housing boom in the 1940s - when Wainui first attracted the name Nappy Valley - the government looked at completing the tunnel.,
nappy valley,"Nov 14, 1972",Dominion,,12,,How Nappy Vally changed its image. Wainuiomata has lost its `Nappy Valley' image.,
nappy valley,1972,"Half-Gallon Quarter-Acre Pavlova Paradise, The",MITCHELL,34,,[Wellington's suburbs] are all thoughtfully hidden away ... in the isolation ward of the Hutt Valley and its satellites such as Wainuiomata (or Nappy Valley as the locals have it).,
nappy valley,"Apr 9, 1987",TV2,,,,Time has seen [the Auckland suburb] Glenfield change from a nappy valley to a middle-class housing area.,10.00 p.m. news
