Head Word,Date,Source,Author,Vol / Page,Edition,Quote,Notes
oak,1898,Merriam-Webster Third International,,2028,,"<i>Oak(&obreve.k),n.(Bot.)[Add.]...NewZealandoak</i>.SeeunderPURIRI.",
oak,1869,TrNZI,,1/III/43 (,,"ThePuriri,orNewZealandOak,orTeak,(<i>Vitexlittoralis</i>,)isalargetreeofirregulargrowth.",Colenso Botany North Isd
oak,1888,Kaipara and Waitemata Echo,BARLOW,114,,"ThePuriri(<i>Vitexlittoralis</i>),sometimescalledtheNewZealandoak,isperhapsthenextinimportancetotheKauri...Itisprincipallyusedforrailwaysleepers,houseblocks,...andfencingposts.",
oak,1963,O Te Raki,KEENE,194,,"<i>puriri</i>:NewZealandoak,alarge,handsometreewithhardtimber.",
oak,1838,New Zealand  (Polack),POLACK,2/393,,"ThePuriri(<i>Metrociderosflorida</i>or<i>quercusAustralis</i>),isawoodwhosedurabilityequalsanyofthetimbersinthecountry;itisverytoughandclosegrained,andhasbeentermedtheOakofthePacific;buttheTeakwouldbemoreappropriate,...",[some confusion here]
oak,1860,Gatherings of a Naturalist,BENNETT,347,,[Thepohutukawa]istheNewZealandOakandFire-treeoftheEuropeans.,
oak,1867,New Zealand (Hochstetter),HOCHSTETTER,,,MetrosiderosrobustaNewZealandOak-elm,(list of trees from Taylor 1848)(A
oak,1898,Austral English,MORRIS,,,,
oak,1890,Descriptive & Priced List,MATTHEWS,,,<i>Alectryonexcelsum</i>,
oak,1916,Official Trade Register of Nurserymen,,,,<i>Alectryonexcelsum</i>,
oak,1898,Austral English,MORRIS,325,,"Oak,n.TheOakoftheNorthernHemisphere(<i>Quercus</i>)isnotfoundamongtheindigenoustreesofAustralia;...Theword<i>Oak</i>isfurtherextendedtoafewtrees,not<i>Casuarinae</i>,givenbelow;andinNewZealanditisalsoappliedto<i>Matipo</i>(q.v.)and<i>Titoki</i>,or
<i>Alectryon</i>(q.v.).",
oak,1917,Descriptive Catalogue,DUNCAN & DAVIES,,,<i>Pittosporumeugenioides</i>,
oak,1979,Boultbee Journal,BEGG,283,,"(|=macronprecedes)oak,e|nak[inakaorgrasstree]",1826-28 Boultbee Vocabulary in 1979 Begg
oak,1835,Boultbee Journal,,,,oak-e|n|ak[inaka],c1826-1827 list of Maori words in c1835 Boultbee Journal
oak,1872,Catalogue of the Colonial and Vienna Exhibition,,,,<i>Carpodetusserratus</i>,
oak,1908,Historical Records,McNABB,1/559,,Q.Aretheremanyharboursthere[onthewestsideofNewZealand]?A.Several...AllcoveredwithwoodQ.Ofwhatsort?A.Ofwhiteandredpineandawoodcalled`blackoak'.Q.Isitofthespeciescalled`kaikatua'?A.Itis.Q.Didyouseeanyofthespeciescalled`cowrie'?A.Ididnot.,1821 May Evidence of McDonald before Commissioner Bigge in 1908 McNab Historical Records
oak-weed,1961,Flora NZ,MARTIN,16,1929,"<i>OakweedorOak-leafedSea-wrack(Landsburgiaquercifolia)</i>.TheOAK-WEEDbelongstoyetanotherendemicgenuswithtwodistinctspecies,...[Itbears]much-lobedleavesshapedlikethoseoftheEnglishoak.",
Oamarooster,"Oct 5, 1918",NZ Truth,,6,,"Hisnameitisn'tThomson,/AndheisnoMasseyite;/Butalife-longloyalLiberal,/Thoughnotmuchgivento""skite.""/Awell-knownOamarooster/Onwhomnonelookaskance,/Achapwhohasbeenuster/Muchdealingswithfinance;/Aone-timeSeddonbooster/WhomadetheToriesdance.",
Oamarooster,"Oct 30, 1920",NZ Truth,,1,,"When""Critic""picturessomeoftheblacksmithshopsheknowsstill""carryingon,""thatOamarooster""smiddy""mustbeinabadwayindeed.",
Oamarooster,"Oct 9, 1909",Observer (Auckland),,16,,AnOamaroostertellsofaninterestingcaseofegg-vitalitywhichcameunderhisnoticeinLondon.,
Oamarooster,"Jul 7, 1917",NZ Truth,,2,,"""OAMAROOSTERS""WouldLiketoLeavetheCountry[hdg]BerryandBrunieBoardaBoatAndIndulgein""WholesaleBriberyandCorruption""ButareLandedbythe""Lor""",
Oamaru pudding,1915,"Bungalow Recipe Book, The",McCREDIE,,,"...TheBungalowrecipeBook51OAMARUPUDDING...milk...gelatine...sugar...rindof1lemon...yolksof2eggs...soak...gelatine...in...milk...boiltherindtntherest...addsoakedgelatineandsugar;stirintheyolks...strainintowetshape;turnoutwhencold,andstickalmondsoverit.",
Oamaru stone,"Feb 7, 1910","Colonist, The",,2,,"ThechurchwillcostGBP20,000finished,beingbuiltofconcretewithOamarustonefacingsandornaments.",
Oamaru stone,"Jan 25, 1867",Evening Post,,1,,"OnsaleatGreenfieldandStewartsSteamSawMills,CourtenayPlace...TombstonesofOamarustone,withbluestonebase.",
Oamaru stone,"Mar 13, 1926",NZ Observer,,2,,[Hdg]RottenOamarustoneonAucklandCityTownHall.,
Oamaru stone,"Jun 10, 1992",Evening Post,,23,,"ThecomplexwaspartlybuiltfromOamarustone,inimitationofIndiansandstone.",
Oamaru stone,"Aug 11, 1938",NZ Observer,,11,,"Oamaru,withitsbrilliantwhitebuildingsofOamarustone,canbeseenalongwayoffonasunnyday.",
Oamaru stone,1870,TrNZI,,2/168,,"Ipresumethisformationhasbeengenerallyconsideredtooverlieimmediatleytheoamarubuildingstone....Interposedbetweenthe`Blueclay'andOamarustone,isalayerofsand...",Traill Oamaru and Moeraki
Oamaru stone,1874,Colonial Experiences,BATHGATE,18,,,
Oamaru stone,1875,Official Handbook of NZ,VOGEL,107,,OamaruStone,
Oamaru stone,1875,TrNZI,,8/140,,"ThemostimportantbuildingmaterialthathithertohasbeenusedinOtago.viz.theOamaruStone.Theuseofthismaterialiscoevalwiththesettlementofthedistrictinwhichitoccurs,butitwaslittleknownbeyonduntil1866,whenanexporttradecommencedwithDunedin...TheOamarustone,correctlyspeaking,isawhitegranularlimestone.",Blair `Building Materials in Otago'
Oamaru stone,1883,"Handbook for New Zealand, The",HECTOR,64,,"`Awhite,granularlimestone,calledtheOamarustone,isworkedinextensivequarriesintheOamarudistrict....AconsiderablequantityhasbeenexportedtoMelbourne.'",
Oamaru stone,1892,NZ Official Handbook,,197,,"AwhitegranularlimestonecalledtheOamarustoneisworkedinextensivequarriesintheOamarudistrict;...TheprincipalbuildingsofDunedinarebuiltofthisstone,whichshowsaveryfairamountofdurability.",
Oamaru stone,1898,Austral English,MORRIS,327,,"OamaruStone,n.OamaruisatownontheeastcoastoftheSouthIslandofNewZealand.Itproducesafinebuildingstone.",
Oamaru stone,1900,Canterbury Old & New,,129,,"Thereisabundanceofgoodbuildingstone[inSouthCanterbury],chieflybluestone(dolomite),andwhitestonesomethinglikethefamousOamarustone,...",
Oamaru stone,1914,History of North Otago,,12,1978,Oamarustonewasusedintheseconstructions.,
Oamaru stone,1923,Auckland Capping Book,,16,,TherearesomemensawingOamarustoneinPrincesStreet[fortheuniversitybuilding].,
Oamaru stone,1951,Canterbury Tales,CRESSWELL,81,,"ThearchitectwasStrouts,andhesetuponthebareplainanElizabethanstyleinbrick,facedwithwhiteOamarustone.",
Oamaru stone,1963,Point of Origin,WALLIS,108,,"Hewassquattingonhisheelsonthe[Christchurch]balcony,theOamarustonebalustradelevelwithhishead.",
Oamaru stone,1966,NZ Contemp. Dict. Suppl. (Whitcombe's),,621,,~n.fineNewZealandbuildingstone.[fromnameofplace].,
Oamaru stone,1968,NZ Contemp. Dict. Suppl. (Collins),,14,,Oamarustone...n.fineN.Z.buildingstone[Fromnameofplace].,
Oamaru stone,1986,NZ Pocket Oxford Dictionary,,516,,OamaruStonewhiteNZbuildingstone.[NZtown],[nf. 1982 Collins Concise Eng. Dict.; 1985 Collins NZ Compact Dict. 334]
Oamaru stone,1879,Old England and New Zealand,SIMMONS,66,,ThereisanoticeableadvantageattendingtheuseofthisOamarustone.,
Oamaru stone,"Sep 16, 1890",Otago Witness,,34,,"Asallthehouses[sc.inOamaru]arebuiltofthepeculiar,handsomeOamaruwhitestone,theappearanceisverystriking.",
Oamaru stone,"Oct 4, 1879",Auckland Weekly News,,15,,TheOamarustoneisperhapsthebestknownbuildingstoneinOtago.,
Oamaru stone,"Nov 2, 1865",North Otago Times,,4,,"Thepropertyconsistsofalargeandelegantstonestore..builtofOamarustone,andafterthemostapprovedstyleofarchitecture.",
Oamaru stone,"Sep 1, 1864",Oamaru Times,,1,,"TheplansofthePresbyterianChurch..representabuildingoftheGothicorder,which,whenfinishedinOamarustone,willshowconsiderablearchitecturalbeauty.",
Oamaru stone,"Jan 27, 1866",Otago Witness,,3,,"Thematerialtobeemployed[ontheEpiscopalParishChurchofStJohn,Tokomairiro]ispressedbricks,madeintheneighbourhood.Oamarustonedressingswillbeemployedaboutthewindows,andbandsofthesameandblackglazedbrickswillrunroundthebuilding.",
Oamaru stone,"Jul 26, 1866",North Otago Times,,3,,"ThebeautyoftheOamarustone,thefacilitywithwhichitcanbeworked,anditscapabilitytowithstandtheactionoftheatmosphere,willensureitsbeinglargelyusedforbuildingpurposessosoonasitbecomesgenerallyknownthroughoutthecolonies.",
Oamaru stone,"Nov 12, 1867",North Otago Times,,2,,OamarustoneinMelbourne.IthinkthequalityofOamarustonetowhichIreferisamuchsuperiorbuildingmaterialtoanyoftheHobartTownstonethatIhaveseeninthisProvince.,
Oamaru stone,"Jan 2, 1918",Chronicles NZEF,,III/34 : 19,,Thechalkstoneiswhite-likeOamarustoneofNewZealand-onlyfineranddenserinstructure.,
Oamaru stone,"Sep 22, 1896",North Otago Times,,1,,"EstimatesgivenforHeadstonesinMarble,andGraniteandOamaruStone;alsoTombRailings.",
Oamaru stone,"Mar 22, 1900",Taranaki Herald,,3,,"AboutGBP13,000hasbeencollectedorpromisedtowardstheRomanCatholicCathedralinBuckle-street,whichisexpectedtocostGBP40,000.ItwillbebuiltofbrickandOamarustone.",
Oamaru stone,"Aug 20, 1864",Otago Witness,,13,,"TenderswererequestedforerectingthebuildinginWaikava[sic]stone,Oamarustone,Portobellostone,andbrickandcement.",
Oamaru stone,"Apr 15, 1865",Otago Witness,,6,,"FromFortificationHill,isbeinggottheOamarustonewhichisbeingusedintheerectionoftheChiefPostOffice,inDunedin,whichstoneisbeingshippedatMoeraki,asineverywaythemoreconvenientandsaferplace.",
Oamaru stone,1982,Master of Big Jingles,MARSHALL,68,,Ourfarmwasintwoparts...ThebottomplacehadanoldOamaru-stonehouseonitwhenmyfatherboughtit.,
Oamaruite,1900,Auckland Weekly News,,Xmas No. / 22,,HehadatailofOamaruitesbehindhim.,
oancake,1929,Ideal Cookery Book,,141,,<i>PIKELETSCONES</i>...flour...sugar...eggs...salt...soda...creamoftartar...Twocupfulsofmilk(preferablysour)...,
oar-weed,1961,Flora NZ,MARTIN,11,1929 p. 3,"<i>Oar-weed,Paddle-weed,orOctopus-weed,(<i>Eckloniaradiata</i>)...ItrangestoOtago,butisuncommonsaveonNorthIsalndcoasts...",
oarfish,1904,TrNZI,,36/198,,"InNovember,1902,IreceivedasilveryOar-fish,whichwaswashedashore...nearPortChalmers...",
oarfish,1872,Fishes,HUTTON,"35, 56",,REGALECUSGLADIUS.Walb.?OarFish.,
oarfish,1881,TrNZI,,13/196,,"Inshape,theyareusuallylong,deepandverymuchcompressedandflattenedonthesides,somuchsothattheirlocalappellationsalwaysembodysomeideaofthesepeculiarities-suchasribband-fish,lathordealfish,band-fishorblade-fish,andalsooar-fish.",Clarke
oarfish,1886,Handbook Fishes of NZ,SHERRIN,303,,<i>Regalecusgladius</i>Walb.Oar-fish,
oarfish,1891,NZ Journal of Science,,1/154,,"OnitsarrivalinChristchurch...IfoundthefishtobeaspeciesofRegalecus,oroar-fishofunusuallylargeproportions.",
oarfish,1892,TrNZI,,24/192,,"<i>OnaSpeciesof</i>Regalecus<i>orGreatOar-fish,caughtinO'Kain'sBay.[title]</i>",
oarfish,1902,Nature in NZ,DRUMMOND & HUTTON,74,,"Thefleshofdeepseafishes,suchastheribbonfishandtheoarfish,becomesajellywhenboiled,andisquiteunfittoeat.",
oarfish,1927,Bibliography of NZ Fishes,PHILLIPPS,26,1971,<i>Regalecuspacificus</i>Haast.OAR-FISH.,
oarfish,1927,Natural History of Canterbury,SPEIGHT,198,,"TheOar-fish,12to20feetlong,withahigh,flame-tippedhead-crest(theelongatedfinrays)isprobablythesea-serpentofrepute.Itspelvicfinsarenarrow,elongatedprocesse,hencethenameOar-fish.TheDeal-fishismuchsmaller,butofthesametype,butweknowverylittleofthehabitsofeitherofthem.",Archey `Native Fishes of Canterbury' in Speight et al. Natural History of Canterbury
oarfish,1950,Chudleigh Diary,RICHARDS,313,,"[noteto1882Oct16Foundapeculiarfishstranded.11ft.long...Brightsilvercolour...]Regalecusargentius,Oarfish,adeepseafish.",
oarfish,1956,NZ Fishes: An Identification Guide,GRAHAM,404,,Oarfish<i>Regalecuspacificus</i>HaastSyn.<i>R.argenteus</i>Parker),1955 Whitley Namelist in 1956 Graham NZ Fishes
oarfish,1981,Fisherman's Bible,WILSON,170,,"OARFISHAstrangefishthatisbelievedtohavecontributedtoatleastsomeoftheseaserpentlegends.TheOarfishbelongstotheRibbonfishfamilyandislong,thinandextreamelyfragile.",
oarfish,1967,"Animals of NZ, The",NATUSCH,216,,"RIBBONFISHES:OrderALLOTRIOGNATHI...Long,thinfishesofthisgroup...sometimescome[ashore.][captionsFig.65]1.Oarfish,<i>Regalecus</i>...5.Ribbonfish,<i>Agrostichthys.</i>",
oarfish,1982,Collins Guide,AYLING,190,1984,<i>OARFISHRegalecusglesne(Regalecuspacificus</i>)...Ithasbeensuggestedthatsightingsoflargeoarfisheshavebeenresponsibleforsailors'reportsofseaserpents.,
oarfish,"Jul 23, 1986",Codes for Species in NZ Waters,,,,[speciesname]oarfish..[scientificname]<i>Regalecusglesne</i>..[othername(s)]--,
oarfish,1986,NZ Fishes: An Identification Guide,PAUL,69,,<i>OarfishRegalecusglesne</i>World-wide;...,
oarfish,1987,Fishes: A Bibliography,PAUL et al.,,,[indextocommonnames283-293]oarfish1088-1101OARFISHES1086-1101,
oarfish,"Sep 26, 1868",Otago Witness,,13,,"Mr.Traversgaveaninterestingaccountofseveralrarespeciesoffishfoundonourcoasts.AmongthemisBank'soarfish.OneofthesewascastashoreatNelson,andisnowintheBritishMuseum;itisofanextraordinaryform,fifteenfeetinlength,twicethatwidth[?],andalmostasthinasthebladeofanoar.",
oarfish,"Sep 17, 1868",Wellington Independent,,3,,"MrTraversgaveaveryinterestingaccountofseveralrarespeciesoffishwhichhadbeenfoundonourcoasts,suchasBank'soarfish,oneofthese(thefourthofthekindeverobtained)wascastashoreatNelson,andwasnowintheBritishMuseum;itwasofanextraordinaryform,15feetinlength,twicethatwidth,andalmostasthinasthebladeofanoar.",
oarfish,1927,Bibliography of NZ Fishes,PHILLIPPS,26,1971,<i>Regalecusargenteus</i>Parker.PARKER'SOAR-FISH.,
oarfish,1987,Fishes: A Bibliography,PAUL et al.,,,"[indextocommonnames283-293]oarfish,Parker's1090",
oarfish,1947,Native Animals of NZ,POWELL,65,,"SILVERYOARFISH(<i>Regalecusargenteus</i>).Thisisabizarreinhabitantoftheoceandepths,whichcomestothesurfaceonrareoccasionsinNewZealandwaters....Ontheundersideneartheheadaretwolongfeelerswithbroadenedtipsandfromtheseitgetsitspopularnameofoar-fish.Oar-fishesofseveralspeciesarewidelydistributed....",
oarfish,1987,Fishes: A Bibliography,PAUL ET AL.,,,"[indextocommonnames283-293]oarfish,silvery[TS]1090,1099",
oat,1898,Merriam-Webster Third International,,2028,,"<i>Oat(&omacr.t),n.(Bot.)[Add.]Oatgrass,Anthistirtaavenacea.-Wildoats</i>,theseasidebromegrass<i>(Bromusarenarius).SeeunderGRASS.</i>",
oat races,1987,Racing for Gold,WILLIAMS,72,,"AtornearMaorivillagescourseswereformedthroughscrubandteatreeand,tokeepwithinthelaw,manyoftheprizesweresacksofoats.Theterm""oatraces""isthoughttohavesprungfromthistime.",
oat tussock,1898,Austral English,MORRIS,172,,"[A.=Aust.;T.=Tasmania]125.TussockG.-Narrow-LeavedOat-<i>Danthoniaraoulii</i>,Steud.(N.Z.)",
oat tussock,1898,Austral English,MORRIS,172,,"[A.=Aust.;T.=Tasmania]127.TussockG.-Small-FloweredOat-<i>Danthoniacunninghamii</i>,Hook.f.(N.Z.)",
oath,1947,For the Rest of Our Lives,DAVIN,352,,Mybloodyoaththeydid.,
oath,1960,Word for Word,MUIR,254,,"`Sheknewallright,'themansaid.`Bloodyoath.That'swhyshedoneit.'",
oath,1986,Te Kaihau,HULME,79,,"Ihaveneverwonanything.Ireachacross,grabhishand,shakeit....`Bloodyoath,Matwhatgoodluck!'",
oatmeal water,"Apr 7, 1883",Otago Witness,,9,,"[We]suppedonthelastthreesheep'stongues,washeddownwithoatmealwaterandthelastdropofwhisky.",
oatmeal water,1949,High Country Days,,196,,OATMEALWATER:Abillyofwaterinwhichoatmealandsugarismixediskeptintheshearingshed.Plainwaterisinclinedtohaveaweakeningeffectonanyonewhoisworkinghard.,
oatmeal water,1987,Swagger on Our Doorstep,HARTLEY,188,,"AfterbreakfastDadleftthehousewithmugsandacreamcanofoatmealwater-arefreshingdrinkofrainwater,lemonjuiceandalargehandfulofoatmeal.",
oatmeal water,"Feb 28, 1883",Tuapeka Times,,6,,"Ifverythirsty,drinkalittletea(coldorhot)orhalfapintofoatmealwater.",
oatmeal water,"Feb 20, 1907",Otago Witness,,65,,Thatoatmealwaterisanexcellentdrinkforpeoplewhoaretroubledwithconstipation.,
oatmeal water,"Jan 30, 1886",Tuapeka Times,,2,,"Acapitalsubstituteforbeerinhotweather...boiltheoatmealwater,stirthoroughly,whencoldaddthelimejuiceandsugar,andthenuse...Itisknownas""Stokos"",andispopularasthebestdrinkforhardwork.",
oatmeal water,"Apr 1, 1887",Otago Witness,,32,,"Toremovefrecklesfromthefaceandhandstryrubbingthejuiceofalemononatnight,theninthemorningtosoftentheskinbathethefaceinoatmealwater.",
oatmeal water,"Oct 11, 1892",Hawera & Normanby Star,,2,,"Toaccomplishtheworknearly5000menwereemployed,andtheyworkedtwosuccessivedaysof17hourswithonlyshortintervalsformeans.Thestrainonmenwasexceptional,yetnotbeerbutoatmealandwaterwasprovidedbytherailwaycompany...Thistriumphofoatmealoverbeershouldnotpassunnoticed.",
oatmeal water,"May 7, 1890",Tuapeka Times,,4,,"Forveryyounginfants,inlieuofmother'sornurse'smilk,creamwithbarley,rice,oroatmealwater,towhichmilk,sugar,commonsalt,phosphateoflime,orsode[?],orlimewater,insmallquantitiesisadded,seemsbest.",
oatmeal water,"Jun 20, 1914",NZ Truth,,2,,"Thehonorcarriedwithittheall-too-severesentenceoftwoyears'reformativetreatmentatPakatoa,whereshikkersareherdedtogethertocultivateatastefornothingstrongerthanmilkshakeandoatmealwater.",
oatmeal water,"Jan 28, 1888",Te Aroha News,,1,,"Whenyouhaveheavyortiringworktodo,donottakeeitherBeerorspirits.Byfarthebestdrinkisthinoatmealwater,withalittlesugar.",
oats meeting,"Jan 23, 1896",Otago Witness,,42,,"Whentheharvestisover..thentheMaorisholdtheir""oats""meeting..aroundthegreystubbleoftheharvestedfield...FromthescumofanEnglishracecoursethey[sc.pakehajockeys]haverisentotheproudauthorityofaMaori""oats""track...Theentry-abagofoats-istobepaidbeforestarting.",
oats track,"Jan 23, 1896",Otago Witness,,42,,"Whentheharvestisover..thentheMaorisholdtheir""oats""meeting..aroundthegreystubbleoftheharvestedfield...FromthescumofanEnglishracecoursethey[sc.pakehajockeys]haverisentotheproudauthorityofaMaori""oats""track...Theentry-abagofoats-istobepaidbeforestarting.",
OBE,1947,"Gorse Blooms Pale, The",DAVIN,191,,,
OBERAC,"Nov 13, 2004",Listener (New Zealand Listener),,54,,"Itmaybetoomuchforjournaliststounderstandthatthemeasureofthereportedsurplus,calledOBERAC,tellsuslittleaboutwhatthegovernmentactuallyhasavailable.",
obesogenic,"Jun 29, 2002",Listener (New Zealand Listener),,19,,"""Weliveinanobesogenicenvironment,""saysParnell.Weeattoomuch,oftenthewrongfoodandexercisetoolittle.",
obverse or reverse,"Jun 6, 1908",NZ Truth,,155/1/3,,"`Obverseorreverse',anewcryheardinthelatest`two-upschool'.It'sbetterthan`headsandtails'.",
oca,May 1950,NZ Journal of Agriculture,,471/3,,"Theokaplant...,anativeofPeru...producestuberswhichcanbeusedasvegetables.",
oca,1982,Stewart Island Plants,WILSON,236,,YAMorOCA(*<i>Oxalistuberosa</i>)isoccasionalinHalfmoonBayasagardendiscard.Itformserectbushyclumpswithedibletubersbelowground.,
oca,1985,Hey Hey Hey,MITCALFE,31,,"...helikedcuttingthroughtheskin,downtothebone,neatsquaresofrawfishtogointhebigbowloflemonjuice,slowlytoturnwhite,deliciousokaforthemealtomorrow.",
occy,1998,On the Next Tide,HARGREAVES,105,,Thisonepotcameupwithabigoccyinit.Usuallyyousqueezethemandthey'lljusthanglimpsoyoucangetthemout.IputmyarminbutImissedgettinghimaroundthebodyandhegotmewithhistentacles.,
ocean trout,1970,Nomenclature of NZ Fish,SORENSON,30,,"<i>KAHAWAI</i>(a)Scientificname:<i>Arripistrutta.</i>(b)Suggestedcommercialname[s]:OceanTrout(canned).(c)Othercommonnames:Kahawai;Kopapa(juveniles).(d)Principallocalitieswheretaken:BayofPlenty,Gisborne,Nelson.",
ocean trout,"Jul 23, 1986",Codes for Species in NZ Waters,,,,"[speciesname]kahawai..[scientificname]<i>Arripistrutta</i>..[othername(s)]Australiansalmon,oceantrout,kawhai,kahawhai,etc.,kopapa,seatrout,seasalmon",
Oceania,"Oct 28, 2000",Listener (New Zealand Listener),,27,,"Biginternationalcorporatesarenowbeginningtousethenearly200-yearoldterm""Oceania""torefertotheirAustralia,NewZealandandPacificIslandsoperations.Theveryword""Oceania""makesthisseemlikeamuchmoreattractivepartoftheworldthan""Australasia""does;itglistenswithmoisture,justasaseashellorrockunderwaterismoretantalisinglyprettythanwhenitisdriedoffanddisappointinglydull.",
ochre,1866,Polynesia,ANGAS,154,,"Thewholeofthiscarvedwahwaspaintedred,withanochre,called`kokowai.'",
ochre,"Jul 2, 1844",Nelson Examiner,,,,"Robukiwasinaferment,animmediategatheringofwarriorsandburnishingofarmstookplace;redochrewasatapremium.",1844 Monro Notes of a Journey (Nelson Examiner July 20 et seq.) in 1898 Hocken Contributions 251
ochre,1869,Wit and Humour: Local Songs...,THATCHER,12,,"Butwhenyouspeculatebeware/Ofeverykeensharebroker,/Who'lldohisbesttogammonyou/Tolayoutlotsofochre,/",(Beautiful Auckland)
ocker,"Mar 8, 2001",Evening Post,,14,,[Hdg]NomorepattingthefaithfulOckerdog.,
ocker,"Dec 23, 2001",Sunday Star Times,,B7,,"[Hdg]$50,000fineasOckergoespottyinbar.",
